Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELDE,8.252,8.170,8.089,7.982,7.903,7.808,7.711,7.609,7.507,7.404,7.300,7.225,7.210,7.202,7.202,7.210,7.227,7.254,7.294,7.344,7.404,7.487,7.608,7.749,7.908,8.090,8.282,8.464,8.667,8.892,9.149,9.358
ELGI_P,14.173,14.032,13.894,13.710,13.574,13.410,13.244,13.070,12.894,12.717,12.538,12.409,12.384,12.371,12.370,12.384,12.412,12.460,12.528,12.613,12.718,12.860,13.067,13.310,13.582,13.895,14.224,14.538,14.886,15.273,15.715,16.073
ELLA_1,95.962,94.918,93.974,92.695,91.766,90.648,89.512,88.324,87.124,85.920,84.700,83.826,83.653,83.562,83.559,83.657,83.848,84.172,84.641,85.221,85.938,86.901,88.319,89.976,91.831,93.964,96.211,98.346,100.729,103.363,106.379,108.818
ELST_1,119.271,117.974,116.801,115.210,114.057,112.667,111.254,109.778,108.287,106.790,105.274,104.187,103.972,103.859,103.856,103.978,104.215,104.617,105.201,105.922,106.812,108.009,109.772,111.831,114.138,116.788,119.581,122.234,125.197,128.471,132.219,135.251
ENDE_1,154.083,152.407,150.892,148.837,147.347,145.552,143.726,141.819,139.893,137.959,136.001,134.596,134.319,134.173,134.169,134.326,134.632,135.152,135.906,136.838,137.987,139.534,141.811,144.472,147.451,150.875,154.483,157.911,161.738,165.967,170.809,174.727
ERSK,5.570,5.514,5.460,5.388,5.334,5.270,5.204,5.136,5.067,4.997,4.927,4.877,4.867,4.861,4.861,4.867,4.878,4.897,4.923,4.957,4.998,5.054,5.135,5.231,5.337,5.460,5.590,5.713,5.850,6.002,6.176,6.316
EXET1,95.834,94.792,93.849,92.571,91.644,90.528,89.392,88.206,87.008,85.805,84.588,83.714,83.542,83.451,83.448,83.546,83.736,84.060,84.529,85.108,85.823,86.785,88.201,89.856,91.709,93.839,96.083,98.215,100.595,103.226,106.237,108.674
FASN_P,0.212,0.210,0.208,0.205,0.203,0.200,0.198,0.195,0.193,0.190,0.187,0.186,0.185,0.185,0.185,0.185,0.186,0.186,0.187,0.189,0.190,0.192,0.195,0.199,0.203,0.208,0.213,0.217,0.223,0.228,0.235,0.240
FAUG_P,1.528,1.513,1.498,1.478,1.463,1.446,1.428,1.409,1.390,1.371,1.352,1.338,1.335,1.334,1.333,1.335,1.338,1.343,1.350,1.360,1.371,1.386,1.409,1.435,1.464,1.498,1.533,1.567,1.605,1.646,1.694,1.733
FAWL_1,93.363,92.347,91.429,90.184,89.281,88.193,87.087,85.931,84.764,83.592,82.406,81.555,81.387,81.298,81.296,81.391,81.577,81.892,82.349,82.913,83.610,84.547,85.927,87.539,89.344,91.419,93.605,95.682,98.001,100.564,103.498,105.871
FECK_6,96.764,95.711,94.760,93.469,92.534,91.406,90.260,89.062,87.853,86.638,85.408,84.526,84.352,84.260,84.258,84.356,84.549,84.875,85.349,85.934,86.656,87.627,89.057,90.728,92.599,94.750,97.015,99.168,101.571,104.227,107.268,109.728
FERRA2,22.594,22.348,22.126,21.825,21.606,21.343,21.075,20.796,20.513,20.230,19.943,19.737,19.696,19.675,19.674,19.697,19.742,19.818,19.929,20.065,20.234,20.461,20.795,21.185,21.622,22.124,22.653,23.155,23.717,24.337,25.047,25.621
FERRB1;FERRB_M,78.278,77.426,76.656,75.612,74.855,73.943,73.016,72.047,71.069,70.086,69.091,68.378,68.237,68.163,68.161,68.240,68.396,68.660,69.043,69.516,70.100,70.886,72.043,73.395,74.908,76.648,78.481,80.222,82.166,84.315,86.775,88.765
FETT_P;KINT_P,21.492,21.279,21.069,20.791,20.584,20.335,20.083,19.819,19.552,19.283,19.013,18.818,18.779,18.759,18.758,18.780,18.822,18.894,18.998,19.127,19.286,19.500,19.815,20.183,20.596,21.070,21.570,22.045,22.574,23.160,23.830,24.373
FIDD_P,6.240,6.178,6.117,6.036,5.976,5.904,5.830,5.754,5.677,5.598,5.520,5.463,5.452,5.446,5.446,5.452,5.465,5.486,5.515,5.553,5.599,5.661,5.753,5.860,5.979,6.117,6.262,6.400,6.554,6.724,6.919,7.076
FIDF_1,106.556,105.397,104.349,102.928,101.897,100.656,99.394,98.075,96.743,95.405,94.051,93.080,92.888,92.787,92.784,92.893,93.105,93.464,93.985,94.630,95.425,96.495,98.069,99.909,101.970,104.338,106.833,109.203,111.850,114.775,118.123,120.832
FINN,9.998,9.899,9.801,9.672,9.576,9.460,9.342,9.220,9.096,8.971,8.845,8.754,8.736,8.727,8.726,8.736,8.756,8.790,8.838,8.898,8.972,9.071,9.218,9.389,9.581,9.802,10.034,10.255,10.501,10.774,11.086,11.338
FLEE_1;BRLE_1,392.815,388.542,384.679,379.440,375.641,371.064,366.411,361.548,356.638,351.707,346.716,343.135,342.428,342.056,342.045,342.446,343.228,344.551,346.473,348.850,351.780,355.724,361.528,368.311,375.907,384.637,393.835,402.573,412.330,423.112,435.455,445.442
FOUR_1,11.834,11.705,11.589,11.431,11.316,11.178,11.038,10.892,10.744,10.595,10.445,10.337,10.316,10.304,10.304,10.316,10.340,10.380,10.438,10.509,10.597,10.716,10.891,11.095,11.324,11.587,11.864,12.128,12.422,12.746,13.118,13.419
FRAS_P,5.945,5.886,5.828,5.751,5.694,5.625,5.555,5.482,5.409,5.334,5.260,5.205,5.195,5.189,5.189,5.195,5.207,5.227,5.255,5.291,5.335,5.394,5.481,5.583,5.697,5.829,5.967,6.098,6.245,6.407,6.592,6.742
FROD_1,97.618,96.556,95.596,94.294,93.350,92.213,91.056,89.848,88.628,87.403,86.162,85.272,85.097,85.004,85.001,85.101,85.295,85.624,86.102,86.692,87.421,88.401,89.843,91.529,93.416,95.586,97.872,100.043,102.468,105.147,108.215,110.697
FWIL_P,9.479,9.385,9.292,9.170,9.079,8.969,8.857,8.741,8.623,8.505,8.386,8.299,8.282,8.274,8.273,8.283,8.302,8.333,8.379,8.436,8.506,8.601,8.739,8.902,9.084,9.293,9.513,9.723,9.956,10.215,10.510,10.749
GALA,11.604,11.489,11.375,11.225,11.114,10.979,10.843,10.700,10.557,10.411,10.265,10.160,10.139,10.128,10.128,10.140,10.162,10.201,10.257,10.327,10.413,10.529,10.699,10.897,11.120,11.376,11.646,11.902,12.188,12.505,12.866,13.159
GIFF,12.850,12.723,12.597,12.431,12.307,12.159,12.008,11.850,11.690,11.530,11.368,11.251,11.228,11.216,11.216,11.229,11.254,11.297,11.359,11.436,11.531,11.659,11.848,12.068,12.314,12.598,12.897,13.181,13.497,13.848,14.248,14.572
GLLU,5.934,5.875,5.817,5.740,5.683,5.615,5.545,5.472,5.398,5.324,5.249,5.195,5.185,5.179,5.179,5.185,5.197,5.217,5.245,5.281,5.325,5.384,5.471,5.573,5.686,5.817,5.955,6.086,6.233,6.394,6.579,6.729
GLNI,5.686,5.630,5.574,5.501,5.446,5.380,5.313,5.243,5.173,5.102,5.030,4.979,4.968,4.963,4.963,4.969,4.980,4.999,5.026,5.061,5.102,5.159,5.243,5.340,5.449,5.575,5.707,5.832,5.972,6.128,6.305,6.448
GLRO,9.049,8.959,8.871,8.754,8.667,8.562,8.456,8.345,8.232,8.119,8.005,7.923,7.907,7.898,7.898,7.907,7.925,7.955,7.999,8.053,8.120,8.211,8.343,8.498,8.672,8.871,9.082,9.282,9.505,9.751,10.034,10.262
GORG,8.207,8.126,8.046,7.940,7.861,7.766,7.669,7.568,7.467,7.364,7.261,7.186,7.171,7.164,7.164,7.172,7.188,7.215,7.255,7.304,7.365,7.447,7.567,7.708,7.865,8.046,8.237,8.419,8.621,8.845,9.100,9.307
GOVA,11.116,11.006,10.897,10.753,10.647,10.518,10.387,10.251,10.113,9.974,9.834,9.733,9.713,9.703,9.702,9.713,9.735,9.773,9.826,9.893,9.975,10.086,10.249,10.439,10.653,10.898,11.156,11.402,11.676,11.979,12.326,12.606
GREN_1,233.509,230.969,228.673,225.559,223.300,220.580,217.813,214.923,212.004,209.073,206.106,203.977,203.557,203.335,203.329,203.567,204.032,204.819,205.962,207.374,209.116,211.461,214.911,218.943,223.458,228.648,234.116,239.310,245.110,251.520,258.857,264.794
GRIW_1,69.711,68.953,68.267,67.338,66.664,65.851,65.026,64.163,63.291,62.416,61.531,60.895,60.770,60.703,60.702,60.773,60.911,61.146,61.487,61.909,62.429,63.129,64.159,65.363,66.711,68.260,69.892,71.443,73.175,75.088,77.279,79.051
GRMO,16.968,16.800,16.634,16.415,16.251,16.055,15.855,15.647,15.437,15.225,15.011,14.856,14.826,14.810,14.810,14.827,14.860,14.917,14.999,15.101,15.226,15.396,15.644,15.935,16.260,16.635,17.030,17.404,17.822,18.286,18.815,19.242
GRUB_P,0.851,0.843,0.834,0.823,0.815,0.805,0.795,0.785,0.774,0.764,0.753,0.745,0.744,0.743,0.743,0.744,0.745,0.748,0.752,0.758,0.764,0.772,0.785,0.799,0.816,0.834,0.854,0.873,0.894,0.917,0.944,0.965
HACK_1;HACK_6,99.541,98.458,97.479,96.152,95.189,94.029,92.850,91.618,90.374,89.124,87.859,86.952,86.772,86.678,86.676,86.777,86.975,87.311,87.798,88.400,89.142,90.142,91.613,93.332,95.256,97.468,99.799,102.013,104.485,107.218,110.346,112.877
HAGR,9.085,8.995,8.906,8.789,8.701,8.596,8.489,8.378,8.265,8.151,8.037,7.955,7.938,7.930,7.930,7.939,7.957,7.987,8.031,8.085,8.152,8.243,8.376,8.532,8.706,8.907,9.118,9.319,9.542,9.790,10.074,10.303
HAMHC1,116.767,115.497,114.348,112.791,111.662,110.302,108.918,107.473,106.013,104.548,103.064,101.999,101.789,101.679,101.676,101.794,102.027,102.421,102.992,103.698,104.569,105.742,107.467,109.483,111.741,114.336,117.070,119.668,122.568,125.773,129.443,132.411
HARK_1;HUTT_1;RRIG,211.591,209.289,207.209,204.387,202.341,199.876,197.369,194.749,192.106,189.450,186.761,184.831,184.451,184.251,184.245,184.460,184.881,185.595,186.630,187.910,189.488,191.613,194.739,198.393,202.485,207.187,212.141,216.848,222.104,227.912,234.561,239.941
HARM_6,22.669,22.423,22.200,21.897,21.678,21.414,21.145,20.865,20.581,20.297,20.009,19.802,19.761,19.740,19.739,19.762,19.807,19.884,19.995,20.132,20.301,20.529,20.864,21.255,21.693,22.197,22.728,23.232,23.795,24.418,25.130,25.706
HAWI,6.712,6.646,6.580,6.493,6.429,6.351,6.272,6.190,6.107,6.023,5.938,5.877,5.865,5.859,5.859,5.865,5.879,5.901,5.933,5.974,6.023,6.090,6.189,6.304,6.432,6.581,6.737,6.885,7.050,7.233,7.443,7.612
HAWP_6,23.500,23.244,23.013,22.699,22.472,22.198,21.920,21.629,21.335,21.040,20.742,20.528,20.485,20.463,20.462,20.486,20.533,20.612,20.727,20.869,21.045,21.281,21.628,22.034,22.488,23.010,23.561,24.083,24.667,25.312,26.051,26.648
HELE,5.198,5.146,5.095,5.028,4.978,4.918,4.857,4.793,4.728,4.663,4.598,4.551,4.541,4.537,4.536,4.542,4.552,4.569,4.594,4.626,4.664,4.716,4.792,4.881,4.981,5.096,5.216,5.331,5.459,5.601,5.763,5.894
HEYS_1;HEYS1;ORMO,33.819,33.451,33.118,32.668,32.341,31.947,31.546,31.127,30.705,30.280,29.851,29.542,29.481,29.449,29.448,29.483,29.551,29.665,29.829,30.035,30.287,30.626,31.126,31.710,32.364,33.115,33.907,34.659,35.499,36.428,37.490,38.350
HUER,1.067,1.056,1.046,1.032,1.022,1.009,0.997,0.984,0.970,0.957,0.944,0.934,0.932,0.931,0.931,0.932,0.934,0.938,0.943,0.949,0.957,0.968,0.983,1.002,1.022,1.046,1.071,1.094,1.120,1.149,1.183,1.210
HURS_1,84.480,83.561,82.731,81.604,80.787,79.803,78.802,77.756,76.700,75.640,74.566,73.796,73.644,73.564,73.562,73.648,73.816,74.101,74.514,75.025,75.655,76.504,77.752,79.211,80.844,82.722,84.700,86.579,88.677,90.996,93.651,95.799
IMPK_1,2.837,2.806,2.778,2.740,2.713,2.680,2.646,2.611,2.575,2.540,2.504,2.478,2.473,2.470,2.470,2.473,2.479,2.488,2.502,2.519,2.540,2.569,2.611,2.660,2.715,2.778,2.844,2.907,2.978,3.055,3.145,3.217
INDQ1,118.210,116.924,115.761,114.185,113.042,111.664,110.264,108.801,107.323,105.839,104.337,103.260,103.047,102.935,102.932,103.052,103.287,103.686,104.264,104.979,105.861,107.048,108.795,110.836,113.122,115.749,118.517,121.146,124.082,127.327,131.042,134.047
INKE,11.459,11.345,11.233,11.085,10.975,10.842,10.707,10.567,10.425,10.281,10.137,10.033,10.012,10.002,10.001,10.013,10.035,10.074,10.129,10.198,10.282,10.397,10.565,10.761,10.981,11.234,11.500,11.754,12.036,12.348,12.706,12.995
INNE_P,16.389,16.226,16.066,15.854,15.697,15.507,15.314,15.113,14.910,14.705,14.498,14.350,14.320,14.305,14.304,14.321,14.353,14.408,14.487,14.586,14.706,14.870,15.110,15.391,15.706,16.067,16.448,16.811,17.214,17.661,18.172,18.585
IROA1,190.975,188.897,187.019,184.472,182.625,180.400,178.138,175.774,173.387,170.989,168.563,166.822,166.478,166.297,166.292,166.487,166.867,167.511,168.445,169.600,171.025,172.942,175.764,179.062,182.754,186.999,191.471,195.719,200.462,205.704,211.705,216.561
IRONB1,60.117,59.463,58.872,58.070,57.489,56.788,56.076,55.332,54.581,53.826,53.062,52.514,52.406,52.349,52.347,52.408,52.528,52.731,53.025,53.389,53.837,54.441,55.329,56.367,57.529,58.866,60.273,61.611,63.104,64.754,66.643,68.171
IVER_1;IVER_6,169.362,167.520,165.854,163.596,161.957,159.985,157.978,155.882,153.764,151.639,149.486,147.943,147.639,147.477,147.473,147.646,147.983,148.553,149.382,150.406,151.670,153.371,155.873,158.798,162.072,165.837,169.802,173.570,177.776,182.424,187.747,192.052
JOHN,11.247,11.136,11.026,10.880,10.772,10.642,10.510,10.371,10.232,10.091,9.950,9.848,9.827,9.817,9.817,9.828,9.850,9.888,9.942,10.010,10.092,10.205,10.370,10.562,10.778,11.026,11.288,11.536,11.813,12.120,12.471,12.755
JORD_3,10.673,10.557,10.452,10.310,10.207,10.082,9.956,9.824,9.690,9.556,9.421,9.323,9.304,9.294,9.294,9.305,9.326,9.362,9.414,9.479,9.558,9.665,9.823,10.007,10.214,10.451,10.701,10.938,11.203,11.496,11.832,12.103
KAIM,23.832,23.595,23.362,23.054,22.825,22.549,22.269,21.976,21.681,21.383,21.083,20.866,20.823,20.802,20.801,20.824,20.872,20.951,21.066,21.209,21.385,21.623,21.972,22.381,22.838,23.364,23.918,24.445,25.032,25.682,26.425,27.026
KEAD_1,85.271,84.344,83.505,82.368,81.543,80.550,79.539,78.484,77.418,76.348,75.264,74.487,74.333,74.252,74.250,74.337,74.507,74.794,75.212,75.727,76.363,77.220,78.480,79.952,81.601,83.496,85.493,87.389,89.507,91.848,94.528,96.695
KEAR_1;KEAR_3,177.050,175.123,173.382,171.021,169.309,167.246,165.149,162.957,160.744,158.522,156.272,154.658,154.339,154.171,154.166,154.347,154.699,155.296,156.162,157.234,158.555,160.332,162.948,166.005,169.429,173.363,177.509,181.448,185.845,190.705,196.268,200.769
KEMS_1,80.622,79.745,78.952,77.877,77.097,76.158,75.202,74.204,73.197,72.185,71.160,70.425,70.280,70.204,70.202,70.284,70.444,70.716,71.111,71.598,72.200,73.009,74.200,75.593,77.151,78.943,80.831,82.625,84.627,86.840,89.373,91.423
KIBY_1,73.127,72.332,71.612,70.637,69.930,69.078,68.212,67.306,66.392,65.475,64.545,63.879,63.747,63.678,63.676,63.750,63.896,64.142,64.500,64.942,65.488,66.222,67.303,68.566,69.980,71.605,73.317,74.944,76.760,78.767,81.065,82.924
KIER,13.907,13.769,13.633,13.453,13.319,13.159,12.995,12.824,12.652,12.478,12.303,12.176,12.151,12.139,12.138,12.152,12.180,12.226,12.293,12.377,12.479,12.618,12.822,13.060,13.327,13.634,13.957,14.265,14.607,14.987,15.420,15.771
KIIN_P,1.297,1.284,1.271,1.254,1.242,1.227,1.212,1.196,1.180,1.163,1.147,1.135,1.133,1.132,1.132,1.133,1.135,1.140,1.146,1.154,1.163,1.176,1.195,1.218,1.242,1.271,1.301,1.330,1.362,1.397,1.438,1.470
KILB,6.674,6.608,6.543,6.456,6.392,6.315,6.237,6.154,6.072,5.988,5.904,5.844,5.831,5.825,5.825,5.831,5.845,5.868,5.899,5.939,5.989,6.055,6.153,6.268,6.396,6.543,6.698,6.845,7.010,7.191,7.400,7.569
KILS,12.334,12.211,12.091,11.931,11.813,11.670,11.525,11.373,11.221,11.066,10.911,10.799,10.777,10.766,10.765,10.777,10.802,10.843,10.902,10.977,11.067,11.191,11.371,11.583,11.819,12.092,12.378,12.651,12.955,13.291,13.676,13.987
KILT,21.506,21.292,21.082,20.804,20.597,20.348,20.096,19.831,19.565,19.296,19.025,18.830,18.791,18.771,18.770,18.792,18.834,18.907,19.010,19.139,19.298,19.513,19.828,20.196,20.609,21.084,21.584,22.059,22.588,23.175,23.846,24.388
KILW,14.491,14.348,14.206,14.018,13.879,13.711,13.541,13.363,13.183,13.002,12.820,12.688,12.662,12.649,12.648,12.663,12.691,12.740,12.809,12.897,13.003,13.148,13.361,13.609,13.887,14.207,14.544,14.864,15.221,15.616,16.068,16.433
KINL_P,1.081,1.070,1.059,1.045,1.035,1.023,1.010,0.997,0.983,0.970,0.956,0.946,0.944,0.943,0.943,0.944,0.947,0.950,0.955,0.962,0.970,0.981,0.996,1.015,1.036,1.060,1.085,1.109,1.135,1.165,1.198,1.226
KINO_1,74.301,73.493,72.762,71.772,71.053,70.187,69.307,68.387,67.459,66.526,65.582,64.904,64.771,64.700,64.698,64.774,64.922,65.172,65.536,65.985,66.540,67.286,68.384,69.667,71.103,72.755,74.494,76.147,77.993,80.032,82.367,84.256
KIRKB1,69.812,69.052,68.366,67.435,66.759,65.946,65.119,64.255,63.382,62.506,61.619,60.983,60.857,60.791,60.789,60.860,60.999,61.234,61.576,61.998,62.519,63.220,64.251,65.457,66.807,68.358,69.993,71.546,73.280,75.196,77.390,79.165
KITW_1,82.686,81.786,80.973,79.870,79.071,78.107,77.128,76.104,75.071,74.033,72.982,72.228,72.079,72.001,71.999,72.083,72.248,72.526,72.931,73.431,74.048,74.878,76.100,77.528,79.127,80.964,82.900,84.740,86.793,89.063,91.661,93.763
KNAR,47.763,47.243,46.773,46.136,45.674,45.118,44.552,43.961,43.364,42.764,42.157,41.722,41.636,41.591,41.590,41.638,41.733,41.894,42.128,42.417,42.773,43.253,43.958,44.783,45.707,46.768,47.887,48.949,50.135,51.446,52.947,54.162
LACK_6,66.928,66.200,65.542,64.650,64.002,63.223,62.430,61.601,60.765,59.924,59.074,58.464,58.343,58.280,58.278,58.346,58.480,58.705,59.033,59.437,59.937,60.609,61.598,62.754,64.048,65.535,67.102,68.591,70.253,72.091,74.194,75.895
LAIR_P,0.509,0.503,0.499,0.492,0.487,0.481,0.475,0.469,0.463,0.456,0.450,0.445,0.444,0.444,0.444,0.444,0.445,0.447,0.450,0.453,0.456,0.461,0.469,0.478,0.487,0.499,0.510,0.522,0.534,0.548,0.564,0.577
LALE1SG003,74.383,73.574,72.843,71.851,71.131,70.265,69.383,68.463,67.533,66.599,65.654,64.976,64.842,64.771,64.770,64.845,64.993,65.244,65.608,66.058,66.613,67.360,68.459,69.743,71.182,72.835,74.576,76.231,78.079,80.120,82.458,84.349
LAND1,65.360,64.649,64.006,63.134,62.502,61.741,60.966,60.157,59.340,58.520,57.690,57.094,56.976,56.914,56.912,56.979,57.109,57.329,57.649,58.044,58.532,59.188,60.154,61.283,62.546,63.999,65.529,66.983,68.607,70.401,72.455,74.116
LEGA_1,103.906,102.776,101.754,100.369,99.364,98.153,96.922,95.636,94.337,93.033,91.713,90.765,90.578,90.480,90.477,90.583,90.790,91.140,91.648,92.277,93.052,94.095,95.631,97.425,99.434,101.743,104.176,106.488,109.068,111.920,115.186,117.827
LEVE,10.461,10.357,10.255,10.119,10.019,9.898,9.775,9.646,9.517,9.386,9.254,9.159,9.140,9.131,9.130,9.141,9.161,9.196,9.247,9.310,9.387,9.491,9.645,9.824,10.025,10.255,10.499,10.730,10.987,11.273,11.599,11.863
LING,17.986,17.808,17.632,17.399,17.226,17.018,16.807,16.586,16.363,16.138,15.911,15.748,15.715,15.699,15.698,15.716,15.752,15.812,15.899,16.007,16.139,16.319,16.583,16.891,17.236,17.633,18.051,18.449,18.892,19.382,19.943,20.397
LINM,15.727,15.571,15.417,15.213,15.062,14.880,14.695,14.502,14.307,14.110,13.912,13.770,13.741,13.727,13.726,13.742,13.773,13.826,13.901,13.996,14.112,14.269,14.500,14.769,15.071,15.418,15.784,16.131,16.518,16.947,17.438,17.834
LISD_1,103.308,102.185,101.168,99.791,98.792,97.588,96.364,95.085,93.794,92.497,91.185,90.243,90.057,89.959,89.956,90.061,90.267,90.615,91.121,91.746,92.516,93.554,95.080,96.864,98.862,101.158,103.577,105.875,108.441,111.276,114.523,117.149
LITT_C,48.790,48.259,47.780,47.129,46.657,46.089,45.511,44.907,44.297,43.684,43.064,42.620,42.532,42.486,42.484,42.534,42.631,42.796,43.034,43.329,43.693,44.183,44.904,45.747,46.690,47.774,48.917,50.002,51.214,52.553,54.087,55.327
LITT_J,2.585,2.557,2.532,2.497,2.472,2.442,2.411,2.379,2.347,2.315,2.282,2.258,2.254,2.251,2.251,2.254,2.259,2.267,2.280,2.296,2.315,2.341,2.379,2.424,2.474,2.531,2.592,2.649,2.714,2.784,2.866,2.931
LODR_6,123.871,122.524,121.306,89.740,88.842,87.760,86.659,85.509,84.347,83.181,82.001,81.154,80.987,80.899,80.897,80.991,81.175,81.489,81.944,82.505,83.198,84.131,85.504,87.109,88.905,90.970,93.145,95.212,97.519,100.069,102.989,105.350
LOUD_H,13.339,13.194,13.063,12.885,12.756,12.601,12.442,12.277,12.111,11.943,11.774,11.652,11.628,11.615,11.615,11.629,11.655,11.700,11.765,11.846,11.946,12.080,12.277,12.507,12.765,13.061,13.374,13.671,14.002,14.368,14.787,15.126
LOVE_1,181.141,179.171,177.389,174.974,173.222,171.111,168.965,166.723,164.459,162.185,159.884,158.232,157.906,157.734,157.730,157.914,158.275,158.885,159.772,160.867,162.219,164.037,166.714,169.842,173.344,177.370,181.612,185.641,190.140,195.112,200.805,205.410
LUNA_P,9.522,9.428,9.334,9.211,9.120,9.010,8.898,8.781,8.663,8.544,8.424,8.337,8.320,8.311,8.311,8.320,8.339,8.371,8.417,8.474,8.544,8.640,8.779,8.942,9.125,9.335,9.557,9.767,10.001,10.261,10.558,10.798
LYND_P,6.620,6.554,6.490,6.404,6.340,6.264,6.186,6.105,6.023,5.940,5.856,5.796,5.784,5.778,5.778,5.785,5.798,5.820,5.852,5.892,5.940,6.007,6.104,6.217,6.344,6.490,6.644,6.790,6.953,7.134,7.340,7.507
MACC_3,40.104,39.668,39.274,38.739,38.351,37.884,37.409,36.912,36.411,35.908,35.398,35.032,34.960,34.922,34.921,34.962,35.042,35.177,35.373,35.616,35.915,36.318,36.910,37.603,38.378,39.270,40.209,41.101,42.097,43.198,44.458,45.477
MACD_P,6.975,6.906,6.838,6.747,6.680,6.600,6.518,6.432,6.346,6.258,6.170,6.107,6.094,6.088,6.088,6.095,6.109,6.132,6.166,6.208,6.259,6.329,6.431,6.550,6.684,6.838,7.000,7.154,7.326,7.516,7.734,7.910
MAGA_6,11.000,10.880,10.772,10.625,10.519,10.391,10.260,10.124,9.987,9.849,9.709,9.609,9.589,9.578,9.578,9.589,9.611,9.648,9.702,9.769,9.851,9.961,10.124,10.314,10.526,10.771,11.028,11.273,11.546,11.848,12.194,12.473
MANN_1,195.888,193.758,191.831,189.219,187.324,185.042,182.721,180.296,177.848,175.389,172.900,171.114,170.762,170.576,170.571,170.770,171.160,171.821,172.779,173.964,175.425,177.392,180.287,183.669,187.457,191.810,196.397,200.755,205.620,210.997,217.153,222.133
MAYB,6.830,6.762,6.696,6.607,6.542,6.463,6.382,6.298,6.214,6.128,6.042,5.980,5.968,5.962,5.961,5.968,5.982,6.005,6.037,6.079,6.129,6.197,6.297,6.414,6.545,6.696,6.855,7.006,7.174,7.360,7.573,7.746
MELK_1,127.525,126.138,124.884,123.183,121.950,120.464,118.953,117.375,115.781,114.180,112.560,111.397,111.168,111.047,111.043,111.173,111.427,111.857,112.481,113.252,114.204,115.484,117.368,119.570,122.036,124.870,127.856,130.693,133.861,137.361,141.368,144.611
MILC_P,13.908,13.770,13.634,13.454,13.321,13.160,12.996,12.825,12.653,12.479,12.304,12.178,12.152,12.140,12.139,12.153,12.181,12.227,12.294,12.378,12.480,12.619,12.823,13.061,13.328,13.635,13.959,14.266,14.608,14.988,15.422,15.772
MILH_1,47.233,46.719,46.255,45.625,45.168,44.618,44.058,43.474,42.883,42.290,41.690,41.260,41.175,41.130,41.129,41.177,41.271,41.430,41.661,41.947,42.299,42.773,43.471,44.287,45.200,46.250,47.356,48.407,49.580,50.876,52.361,53.561
MITY_1,84.928,84.004,83.169,82.036,81.215,80.225,79.219,78.168,77.107,76.040,74.961,74.187,74.034,73.954,73.951,74.038,74.207,74.493,74.909,75.422,76.056,76.909,78.164,79.630,81.272,83.160,85.149,87.038,89.147,91.478,94.147,96.306
MYBS_P,3.349,3.316,3.283,3.240,3.208,3.169,3.129,3.088,3.047,3.005,2.963,2.932,2.926,2.923,2.923,2.926,2.933,2.944,2.960,2.981,3.005,3.039,3.088,3.145,3.209,3.283,3.361,3.435,3.518,3.609,3.713,3.798
NAIR_P,9.955,9.856,9.759,9.630,9.534,9.419,9.302,9.180,9.056,8.932,8.807,8.716,8.698,8.689,8.689,8.699,8.718,8.752,8.800,8.859,8.933,9.032,9.178,9.349,9.540,9.759,9.991,10.211,10.456,10.728,11.038,11.289
NEAR,20.200,20.000,19.802,19.541,19.347,19.113,18.876,18.628,18.377,18.125,17.870,17.687,17.650,17.632,17.631,17.651,17.691,17.759,17.856,17.978,18.126,18.328,18.624,18.970,19.358,19.804,20.274,20.720,21.217,21.768,22.398,22.908
NECE_1,84.399,83.481,82.651,81.526,80.710,79.726,78.726,77.681,76.627,75.567,74.495,73.725,73.573,73.493,73.491,73.577,73.745,74.030,74.443,74.953,75.583,76.430,77.677,79.135,80.767,82.642,84.619,86.496,88.592,90.909,93.561,95.707
NEEP_3,22.835,22.587,22.362,22.058,21.837,21.571,21.300,21.017,20.732,20.445,20.155,19.947,19.906,19.884,19.884,19.907,19.952,20.029,20.141,20.279,20.450,20.679,21.016,21.411,21.852,22.360,22.894,23.402,23.969,24.596,25.314,25.894
NETS,3.939,3.900,3.862,3.811,3.773,3.727,3.681,3.632,3.584,3.534,3.485,3.449,3.442,3.438,3.438,3.442,3.450,3.463,3.482,3.506,3.535,3.574,3.632,3.699,3.775,3.862,3.953,4.040,4.137,4.245,4.368,4.467
NEWX_6,144.496,142.925,141.503,139.576,138.179,136.495,134.783,132.995,131.189,129.375,127.539,126.222,125.962,125.825,125.821,125.968,126.256,126.743,127.450,128.324,129.402,130.853,132.988,135.483,138.277,141.488,144.872,148.086,151.675,155.641,160.182,163.855
NFLE,123.154,121.814,120.603,118.961,117.770,116.335,114.876,113.351,111.812,110.266,108.701,107.578,107.357,107.240,107.237,107.362,107.607,108.023,108.625,109.370,110.289,111.525,113.345,115.472,117.853,120.590,123.474,126.213,129.272,132.652,136.522,139.653
NHYD_6,47.599,47.081,46.613,45.978,45.518,44.963,44.399,43.810,43.215,42.618,42.013,41.579,41.493,41.448,41.447,41.495,41.590,41.751,41.984,42.271,42.627,43.104,43.808,44.630,45.550,46.608,47.722,48.781,49.964,51.270,52.766,53.976
