Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BROA_P,,,,0.030,0.050,0.080,0.100,0.140,0.170,0.210,0.260,0.330,0.400,0.480,0.580,0.670,0.710,0.760,0.810,0.870,0.950,1.020,1.100,1.190,1.270,1.360,1.450,1.540,1.630,1.730,1.830
BROX,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
BRWA1,232.440,233.840,235.860,237.900,239.930,242.430,244.910,249.330,254.680,261.940,272.060,284.810,300.350,315.390,335.720,348.740,347.810,346.870,345.940,350.630,357.140,363.600,370.010,376.380,382.700,388.970,395.190,401.370,407.500,413.580,419.610
BUMU_P,44.970,50.380,56.030,56.050,56.070,56.090,56.110,56.140,56.170,56.200,56.240,56.300,56.360,56.430,56.510,56.580,56.620,56.660,56.700,56.750,56.810,56.880,56.940,57.010,57.080,57.160,57.230,57.310,57.380,57.460,57.550
BURM_1,302.960,304.780,307.420,313.020,318.590,325.460,332.300,344.440,359.170,379.140,406.940,442.020,484.760,526.110,582.020,617.820,615.260,612.700,610.140,623.010,640.920,658.690,676.330,693.840,711.220,728.460,745.580,762.560,779.410,796.120,812.710
BUSH_1,11.370,11.440,11.540,11.690,11.830,12.010,12.190,12.500,12.890,13.400,14.130,15.040,16.150,17.220,18.670,19.600,19.540,19.470,19.400,19.740,20.200,20.670,21.120,21.580,22.030,22.480,22.920,23.360,23.800,24.240,24.670
BUST_1,,,,0.290,0.580,0.940,1.290,1.920,2.690,3.730,5.170,6.990,9.210,11.360,14.270,16.130,15.990,15.860,15.730,16.400,17.330,18.250,19.160,20.070,20.980,21.870,22.760,23.640,24.520,25.390,26.250
CAAD_P,1.000,1.120,1.250,1.300,1.350,1.400,1.450,1.520,1.590,1.670,1.760,1.900,2.050,2.210,2.410,2.580,2.680,2.770,2.860,2.990,3.140,3.290,3.450,3.620,3.790,3.960,4.140,4.320,4.510,4.700,4.900
CAMB_01,15.770,15.870,16.000,16.260,16.510,16.820,17.140,17.690,18.360,19.260,20.530,22.120,24.060,25.940,28.490,30.110,30.000,29.880,29.760,30.350,31.160,31.970,32.770,33.570,34.360,35.140,35.920,36.690,37.460,38.220,38.970
CANTN1;RICH1;RICH_J,170.860,171.880,173.380,174.600,175.820,177.320,178.800,181.460,184.660,189.020,195.090,202.740,212.070,221.090,233.280,241.100,240.540,239.980,239.420,242.240,246.140,250.020,253.860,257.680,261.480,265.240,268.980,272.680,276.360,280.000,283.620
CAPEA1,5.260,5.290,5.340,5.420,5.500,5.610,5.710,5.900,6.120,6.420,6.840,7.380,8.020,8.650,9.500,10.040,10.000,9.960,9.920,10.120,10.390,10.660,10.930,11.190,11.450,11.720,11.970,12.230,12.490,12.740,12.990
CARE_1,15.500,15.590,15.730,15.810,15.900,16.000,16.100,16.290,16.510,16.810,17.230,17.770,18.410,19.040,19.890,20.430,20.390,20.350,20.310,20.510,20.780,21.050,21.320,21.580,21.840,22.110,22.360,22.620,22.880,23.130,23.380
CARR_1,10.160,10.220,10.310,10.400,10.480,10.590,10.690,10.870,11.100,11.400,11.820,12.350,13.000,13.630,14.470,15.020,14.980,14.940,14.900,15.090,15.370,15.630,15.900,16.170,16.430,16.690,16.950,17.210,17.460,17.720,17.970
