Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CARE_1,22.440,26.930,28.520,31.590,33.640,36.000,38.140,40.160,42.050,43.750,44.820,45.470,45.750,45.830,45.110,44.180,42.620,41.140,39.930,38.820,37.810,37.030,36.520,36.250,36.250,36.570,37.290,38.500,40.290,42.770,45.800
CARR_1,129.910,148.570,156.620,170.210,180.500,192.340,202.760,212.570,216.180,224.160,225.840,228.420,229.270,223.630,218.710,207.250,198.260,187.190,179.700,169.520,162.950,154.990,151.470,146.400,145.800,144.180,147.730,154.010,163.560,176.990,193.450
CATY,5.550,5.510,5.470,5.430,5.380,5.340,5.290,5.230,5.180,5.100,4.930,4.750,4.570,4.390,4.220,4.050,3.800,3.570,3.350,3.130,2.920,2.730,2.560,2.400,2.250,2.100,1.970,1.850,1.730,1.600,1.370
CELL_1,84.060,87.970,90.320,94.350,95.320,96.250,96.640,95.940,89.900,86.750,85.450,85.730,85.070,83.160,81.360,78.030,74.910,71.180,68.280,64.990,62.660,59.920,58.130,56.030,54.990,53.960,54.210,55.630,58.070,61.640,65.910
CHAR_P,3.980,3.980,3.980,3.980,3.980,3.980,3.980,3.980,3.980,3.930,3.890,3.820,3.740,3.650,3.560,3.450,3.330,3.220,3.090,2.950,2.800,2.630,2.460,2.270,2.050,1.810,1.610,1.390,1.150,0.860,0.290
CHIC_1,3.910,3.800,3.840,3.810,3.690,3.540,3.390,3.160,2.610,2.220,2.140,2.200,2.240,2.270,2.320,2.400,2.420,2.410,2.450,2.520,2.580,2.630,2.680,2.730,2.770,2.810,2.850,2.890,2.930,2.970,3.010
CHSI_1,7.350,6.980,6.970,6.770,6.300,5.720,5.090,4.270,2.580,1.320,0.890,0.850,0.810,0.780,0.740,0.710,0.660,0.610,0.570,0.520,0.490,0.450,0.420,0.400,0.380,0.360,0.350,0.340,0.330,0.320,0.310
CHTE_1,135.560,184.150,199.890,231.990,252.220,275.750,296.530,316.190,334.230,350.200,360.300,365.810,367.730,367.590,357.840,344.700,326.900,310.530,295.800,281.520,268.890,259.020,252.280,248.190,247.320,250.140,257.640,270.650,290.210,317.620,351.110
CITR_1,22.800,22.500,22.500,22.340,21.960,21.490,20.980,20.300,18.920,17.700,17.170,16.850,16.510,16.140,15.730,15.270,14.760,14.240,13.680,13.070,12.420,11.700,10.940,10.090,9.160,8.130,7.250,6.320,5.330,4.090,1.540
CLAY_P,1.840,1.890,1.950,2.000,2.060,2.120,2.180,2.240,2.300,2.360,2.430,2.500,2.550,2.610,2.660,2.700,2.740,2.770,2.790,2.790,2.790,2.790,2.790,2.790,2.790,2.790,2.790,2.790,2.790,2.790,2.790
CLYM,7.200,7.130,7.060,6.990,6.920,6.840,6.750,6.660,6.560,6.460,6.190,5.920,5.670,5.420,5.180,4.940,4.590,4.260,3.960,3.670,3.400,3.170,2.970,2.810,2.670,2.550,2.450,2.360,2.290,2.220,2.150
CONQA1;SASA,95.000,114.580,121.240,136.120,146.090,157.300,167.430,177.130,185.930,194.190,199.610,200.700,199.760,198.330,193.740,187.720,180.470,173.460,166.840,160.240,154.260,148.960,144.810,141.600,139.840,139.550,141.080,145.190,151.910,161.660,173.380
COVE_1,75.590,82.340,84.830,89.860,93.290,96.990,100.280,103.010,103.870,105.200,106.700,106.670,106.040,105.210,103.180,100.850,97.580,94.550,91.720,88.840,86.040,83.600,81.700,80.320,79.550,79.290,79.710,80.870,82.930,85.990,89.480
COWL_1;ECLA_H,63.420,63.290,63.660,65.410,65.450,65.430,65.450,65.200,63.910,63.110,62.420,61.600,59.970,58.930,58.220,57.800,56.490,54.900,53.360,52.330,51.380,50.150,48.630,47.150,45.560,44.280,42.930,42.360,41.980,41.710,41.170
