Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NINF_1,2.440,2.559,2.527,2.685,2.837,2.980,3.145,3.316,3.418,3.542,3.688,3.820,4.299,5.422,6.372,7.457,8.623,9.581,10.458,11.312,12.099,15.251,18.228,21.036,23.671,26.155,28.452,31.113,33.595,35.899,38.075,40.135
NORL_3,0.371,0.389,0.384,0.408,0.431,0.453,0.478,0.504,0.520,0.539,0.561,0.581,0.654,0.824,0.969,1.134,1.311,1.457,1.590,1.720,1.840,2.319,2.772,3.199,3.599,3.977,4.326,4.731,5.109,5.459,5.790,6.103
NORM_1;SALL1,3.778,3.963,3.913,4.158,4.394,4.614,4.870,5.135,5.293,5.484,5.711,5.915,6.656,8.396,9.867,11.548,13.352,14.835,16.194,17.516,18.735,23.616,28.226,32.573,36.653,40.499,44.056,48.177,52.021,55.588,58.958,62.147
NORT_1,2.679,2.810,2.774,2.948,3.115,3.271,3.453,3.640,3.752,3.888,4.049,4.194,4.719,5.952,6.995,8.187,9.467,10.518,11.481,12.419,13.283,16.743,20.012,23.094,25.987,28.714,31.236,34.157,36.882,39.411,41.800,44.062
NURS_1,1.549,1.625,1.604,1.705,1.801,1.892,1.997,2.105,2.170,2.249,2.341,2.425,2.729,3.442,4.045,4.734,5.474,6.083,6.639,7.182,7.681,9.682,11.573,13.355,15.028,16.605,18.063,19.753,21.328,22.791,24.173,25.481
OCKH_1,0.602,0.632,0.624,0.663,0.700,0.736,0.776,0.819,0.844,0.874,0.911,0.943,1.061,1.339,1.573,1.841,2.129,2.365,2.582,2.793,2.987,3.765,4.500,5.193,5.844,6.457,7.024,7.681,8.294,8.863,9.400,9.909
OFFE_3,0.360,0.378,0.373,0.396,0.419,0.440,0.464,0.489,0.504,0.523,0.544,0.564,0.634,0.800,0.940,1.101,1.273,1.414,1.543,1.669,1.786,2.251,2.690,3.104,3.493,3.860,4.199,4.592,4.958,5.298,5.619,5.923
OLDB_1,0.652,0.684,0.675,0.718,0.758,0.797,0.841,0.886,0.914,0.947,0.986,1.021,1.149,1.449,1.703,1.993,2.305,2.561,2.796,3.024,3.234,4.077,4.873,5.623,6.328,6.992,7.606,8.317,8.981,9.597,10.178,10.729
OSBA_1,1.785,1.872,1.848,1.964,2.075,2.179,2.300,2.425,2.500,2.590,2.697,2.794,3.144,3.965,4.660,5.454,6.307,7.007,7.649,8.273,8.849,11.154,13.332,15.385,17.312,19.129,20.809,22.755,24.570,26.256,27.847,29.354
PADIB1,1.195,1.253,1.237,1.315,1.390,1.459,1.540,1.624,1.674,1.735,1.806,1.871,2.105,2.655,3.121,3.652,4.223,4.692,5.121,5.540,5.925,7.469,8.927,10.302,11.592,12.808,13.933,15.237,16.452,17.580,18.646,19.655
PAIS,0.107,0.112,0.111,0.118,0.124,0.130,0.138,0.145,0.150,0.155,0.161,0.167,0.188,0.237,0.279,0.326,0.377,0.419,0.458,0.495,0.530,0.668,0.798,0.921,1.036,1.145,1.245,1.362,1.470,1.571,1.666,1.757
PART,0.228,0.239,0.236,0.250,0.265,0.278,0.293,0.309,0.319,0.330,0.344,0.356,0.401,0.506,0.594,0.695,0.804,0.893,0.975,1.055,1.128,1.422,1.700,1.961,2.207,2.439,2.653,2.901,3.132,3.347,3.550,3.742
PEHG_P,0.016,0.017,0.016,0.017,0.018,0.019,0.020,0.022,0.022,0.023,0.024,0.025,0.028,0.035,0.041,0.048,0.056,0.062,0.068,0.073,0.079,0.099,0.118,0.137,0.154,0.170,0.185,0.202,0.218,0.233,0.247,0.261
PEHS_P;STRI_P,0.120,0.126,0.125,0.134,0.141,0.147,0.156,0.164,0.170,0.176,0.183,0.189,0.213,0.269,0.316,0.370,0.427,0.475,0.519,0.561,0.600,0.756,0.904,1.042,1.173,1.296,1.410,1.542,1.665,1.779,1.887,1.989
PELH_1,1.451,1.522,1.503,1.597,1.688,1.772,1.871,1.972,2.033,2.107,2.194,2.272,2.557,3.225,3.790,4.436,5.129,5.699,6.221,6.729,7.197,9.072,10.843,12.513,14.080,15.558,16.924,18.507,19.984,21.354,22.648,23.874
PEMB_1,0.775,0.812,0.802,0.852,0.901,0.946,0.998,1.053,1.085,1.124,1.171,1.213,1.365,1.721,2.023,2.367,2.737,3.041,3.320,3.591,3.841,4.841,5.787,6.678,7.514,8.303,9.032,9.877,10.665,11.396,12.087,12.741
PENE_1,1.285,1.348,1.331,1.414,1.495,1.569,1.657,1.747,1.800,1.866,1.943,2.012,2.264,2.856,3.356,3.928,4.542,5.046,5.509,5.958,6.373,8.033,9.602,11.080,12.468,13.777,14.987,16.388,17.696,18.909,20.055,21.141
PENN_1,2.172,2.278,2.249,2.390,2.526,2.652,2.800,2.952,3.043,3.153,3.283,3.400,3.827,4.826,5.672,6.638,7.676,8.529,9.309,10.070,10.770,13.576,16.227,18.726,21.072,23.283,25.327,27.696,29.906,31.957,33.893,35.728
PENT_1,0.705,0.739,0.730,0.775,0.819,0.860,0.908,0.957,0.987,1.023,1.065,1.103,1.241,1.565,1.840,2.153,2.490,2.766,3.020,3.266,3.493,4.403,5.263,6.074,6.835,7.552,8.215,8.983,9.700,10.365,10.993,11.588
PENW_1;STAH_1;WABO,2.748,2.883,2.845,3.024,3.196,3.356,3.542,3.735,3.850,3.989,4.154,4.302,4.841,6.106,7.176,8.399,9.711,10.790,11.778,12.741,13.627,17.177,20.530,23.693,26.660,29.457,32.045,35.043,37.838,40.432,42.882,45.204
PERS_P,0.221,0.232,0.229,0.243,0.257,0.270,0.285,0.300,0.310,0.321,0.334,0.346,0.389,0.491,0.577,0.676,0.781,0.868,0.947,1.025,1.096,1.382,1.651,1.906,2.145,2.370,2.578,2.819,3.044,3.252,3.449,3.636
PITS_3,0.209,0.220,0.217,0.230,0.243,0.256,0.270,0.285,0.293,0.304,0.316,0.328,0.369,0.465,0.547,0.640,0.740,0.822,0.897,0.971,1.038,1.309,1.564,1.805,2.031,2.244,2.441,2.670,2.882,3.080,3.267,3.444
POOB,0.459,0.482,0.476,0.505,0.534,0.561,0.592,0.624,0.643,0.667,0.694,0.719,0.809,1.021,1.199,1.404,1.623,1.803,1.968,2.129,2.277,2.871,3.431,3.959,4.455,4.923,5.355,5.856,6.323,6.757,7.167,7.554
POPP_3,0.236,0.247,0.244,0.259,0.274,0.288,0.304,0.320,0.330,0.342,0.356,0.369,0.415,0.524,0.616,0.721,0.833,0.926,1.010,1.093,1.169,1.474,1.761,2.032,2.287,2.527,2.749,3.006,3.246,3.469,3.679,3.878
PORA_P,0.076,0.080,0.079,0.084,0.088,0.093,0.098,0.103,0.106,0.110,0.115,0.119,0.134,0.169,0.198,0.232,0.268,0.298,0.325,0.352,0.376,0.474,0.567,0.654,0.736,0.813,0.885,0.968,1.045,1.117,1.184,1.248
PORD,0.167,0.176,0.173,0.184,0.195,0.204,0.216,0.228,0.235,0.243,0.253,0.262,0.295,0.372,0.437,0.512,0.592,0.657,0.718,0.776,0.830,1.046,1.251,1.443,1.624,1.795,1.952,2.135,2.305,2.463,2.612,2.754
PYLE_1,0.563,0.591,0.583,0.620,0.655,0.688,0.726,0.765,0.789,0.818,0.851,0.882,0.992,1.252,1.471,1.721,1.990,2.211,2.414,2.611,2.793,3.520,4.208,4.856,5.464,6.037,6.567,7.182,7.755,8.287,8.789,9.264
QUOI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.005
RAIN_1,2.776,2.912,2.875,3.055,3.228,3.390,3.578,3.773,3.889,4.030,4.196,4.346,4.891,6.169,7.250,8.484,9.811,10.900,11.898,12.870,13.766,17.351,20.739,23.933,26.931,29.757,32.370,35.398,38.222,40.843,43.319,45.663
RANN_P,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.009,0.009,0.010,0.013,0.015,0.017,0.020,0.022,0.024,0.026,0.028,0.036,0.043,0.049,0.055,0.061,0.067,0.073,0.079,0.084,0.089,0.094
RASS_1,1.529,1.603,1.583,1.682,1.778,1.867,1.970,2.078,2.141,2.219,2.311,2.393,2.693,3.397,3.992,4.672,5.402,6.002,6.552,7.087,7.580,9.555,11.420,13.179,14.830,16.386,17.826,19.493,21.048,22.491,23.854,25.145
RATS_1,2.438,2.557,2.525,2.683,2.835,2.977,3.142,3.313,3.415,3.539,3.685,3.817,4.295,5.417,6.367,7.451,8.616,9.573,10.450,11.303,12.089,15.239,18.214,21.019,23.652,26.134,28.429,31.088,33.568,35.870,38.044,40.103
RAYL_1,2.882,3.022,2.984,3.171,3.351,3.519,3.714,3.916,4.037,4.183,4.356,4.511,5.077,6.403,7.525,8.807,10.184,11.315,12.351,13.359,14.289,18.011,21.528,24.843,27.955,30.889,33.602,36.744,39.675,42.397,44.966,47.399
REBR_3,0.730,0.765,0.756,0.803,0.848,0.891,0.940,0.991,1.022,1.059,1.103,1.142,1.285,1.621,1.905,2.230,2.578,2.865,3.127,3.382,3.618,4.560,5.450,6.289,7.077,7.820,8.507,9.302,10.045,10.734,11.384,12.000
REDH,0.195,0.205,0.202,0.215,0.227,0.239,0.252,0.266,0.274,0.284,0.295,0.306,0.344,0.434,0.510,0.597,0.690,0.767,0.837,0.906,0.969,1.221,1.460,1.684,1.895,2.094,2.278,2.491,2.690,2.875,3.049,3.214
REDM_P,0.188,0.197,0.195,0.207,0.219,0.230,0.242,0.255,0.263,0.273,0.284,0.294,0.331,0.418,0.491,0.575,0.664,0.738,0.806,0.872,0.932,1.175,1.404,1.621,1.824,2.015,2.192,2.397,2.588,2.766,2.933,3.092
ROCH_1,1.227,1.287,1.271,1.350,1.427,1.499,1.582,1.668,1.719,1.781,1.855,1.921,2.162,2.727,3.205,3.751,4.337,4.819,5.260,5.689,6.085,7.670,9.168,10.580,11.905,13.154,14.310,15.648,16.896,18.055,19.149,20.186
RUGEB1,1.476,1.548,1.528,1.624,1.716,1.802,1.902,2.006,2.067,2.142,2.231,2.310,2.600,3.279,3.854,4.510,5.215,5.794,6.325,6.842,7.318,9.224,11.025,12.723,14.316,15.819,17.208,18.817,20.318,21.712,23.028,24.274
RYEH_1,2.362,2.477,2.446,2.599,2.746,2.884,3.044,3.210,3.308,3.428,3.570,3.697,4.161,5.248,6.167,7.218,8.346,9.273,10.122,10.949,11.711,14.761,17.643,20.360,22.911,25.315,27.538,30.114,32.516,34.747,36.852,38.846
SACO,0.329,0.345,0.341,0.362,0.383,0.402,0.424,0.447,0.461,0.478,0.497,0.515,0.580,0.731,0.859,1.005,1.163,1.292,1.410,1.525,1.632,2.057,2.458,2.836,3.191,3.526,3.836,4.195,4.529,4.840,5.134,5.411
SALH_1,0.884,0.927,0.915,0.972,1.028,1.079,1.139,1.201,1.238,1.283,1.336,1.383,1.557,1.964,2.308,2.701,3.123,3.470,3.787,4.097,4.382,5.523,6.602,7.618,8.573,9.472,10.304,11.268,12.167,13.001,13.789,14.535
SALT_1,0.641,0.672,0.664,0.705,0.745,0.783,0.826,0.871,0.898,0.930,0.969,1.003,1.129,1.424,1.674,1.959,2.265,2.517,2.747,2.972,3.179,4.007,4.789,5.526,6.219,6.871,7.475,8.174,8.826,9.431,10.002,10.544
SANX,0.158,0.166,0.164,0.174,0.184,0.193,0.204,0.215,0.222,0.230,0.239,0.248,0.279,0.352,0.414,0.484,0.560,0.622,0.679,0.734,0.786,0.990,1.183,1.366,1.537,1.698,1.847,2.020,2.181,2.331,2.472,2.606
SBAR,1.246,1.306,1.290,1.371,1.448,1.521,1.605,1.693,1.745,1.808,1.883,1.950,2.194,2.768,3.253,3.807,4.402,4.891,5.339,5.774,6.176,7.785,9.305,10.738,12.083,13.351,14.524,15.882,17.149,18.326,19.436,20.488
SEAB1,1.896,1.989,1.964,2.086,2.205,2.315,2.444,2.577,2.656,2.752,2.866,2.968,3.340,4.213,4.952,5.795,6.701,7.445,8.127,8.790,9.402,11.851,14.165,16.346,18.394,20.324,22.109,24.177,26.106,27.896,29.587,31.188
SELL_1,1.028,1.079,1.065,1.132,1.196,1.256,1.325,1.398,1.441,1.493,1.554,1.610,1.812,2.285,2.686,3.143,3.634,4.038,4.408,4.768,5.099,6.428,7.683,8.866,9.976,11.023,11.991,13.113,14.159,15.130,16.047,16.915
SFEG_P,0.022,0.023,0.022,0.024,0.025,0.026,0.028,0.029,0.030,0.031,0.033,0.034,0.038,0.048,0.056,0.066,0.076,0.085,0.093,0.100,0.107,0.135,0.162,0.186,0.210,0.232,0.252,0.276,0.298,0.318,0.338,0.356
SFIL_P,0.010,0.010,0.010,0.011,0.012,0.012,0.013,0.013,0.014,0.014,0.015,0.016,0.017,0.022,0.026,0.030,0.035,0.039,0.042,0.046,0.049,0.062,0.074,0.085,0.096,0.106,0.115,0.126,0.136,0.146,0.155,0.163
SHEC_3,0.201,0.210,0.208,0.221,0.233,0.245,0.259,0.273,0.281,0.291,0.303,0.314,0.353,0.446,0.524,0.613,0.709,0.788,0.860,0.930,0.995,1.254,1.498,1.729,1.946,2.150,2.339,2.557,2.761,2.951,3.130,3.299
SHIN_P,0.006,0.007,0.007,0.007,0.007,0.008,0.008,0.009,0.009,0.009,0.010,0.010,0.011,0.014,0.017,0.020,0.023,0.025,0.028,0.030,0.032,0.040,0.048,0.055,0.062,0.069,0.075,0.082,0.088,0.095,0.100,0.106
SHRU,0.263,0.276,0.272,0.290,0.306,0.321,0.339,0.358,0.369,0.382,0.398,0.412,0.464,0.585,0.687,0.804,0.930,1.033,1.128,1.220,1.305,1.645,1.966,2.268,2.553,2.820,3.068,3.355,3.623,3.871,4.106,4.328
SHRW_1,0.698,0.732,0.723,0.768,0.812,0.852,0.900,0.949,0.978,1.013,1.055,1.093,1.230,1.551,1.823,2.134,2.467,2.741,2.992,3.236,3.462,4.363,5.215,6.018,6.772,7.483,8.140,8.901,9.611,10.271,10.893,11.483
SIGH,0.455,0.477,0.471,0.500,0.529,0.555,0.586,0.618,0.637,0.660,0.687,0.712,0.801,1.010,1.187,1.389,1.606,1.785,1.948,2.107,2.254,2.841,3.396,3.918,4.409,4.872,5.300,5.796,6.258,6.687,7.092,7.476
SJOW_1,1.681,1.763,1.741,1.850,1.955,2.053,2.167,2.285,2.355,2.440,2.541,2.632,2.962,3.735,4.390,5.138,5.941,6.601,7.205,7.793,8.336,10.507,12.559,14.493,16.308,18.019,19.602,21.435,23.145,24.733,26.232,27.651
SKLGB1,3.785,3.969,3.919,4.165,4.401,4.622,4.878,5.143,5.301,5.494,5.720,5.925,6.667,8.410,9.884,11.567,13.375,14.860,16.221,17.546,18.767,23.655,28.274,32.628,36.716,40.568,44.131,48.259,52.108,55.683,59.057,62.253
SLOY_P,0.012,0.013,0.013,0.014,0.014,0.015,0.016,0.017,0.017,0.018,0.019,0.019,0.022,0.027,0.032,0.038,0.044,0.048,0.053,0.057,0.061,0.077,0.092,0.106,0.120,0.132,0.144,0.157,0.170,0.182,0.193,0.203
SMAN_1,1.865,1.956,1.931,2.052,2.168,2.277,2.403,2.534,2.612,2.707,2.818,2.919,3.285,4.143,4.869,5.699,6.589,7.321,7.992,8.644,9.246,11.654,13.930,16.075,18.089,19.987,21.742,23.776,25.672,27.433,29.096,30.670
SPAV,0.127,0.134,0.132,0.140,0.148,0.155,0.164,0.173,0.178,0.185,0.192,0.199,0.224,0.283,0.333,0.389,0.450,0.500,0.546,0.590,0.631,0.796,0.951,1.098,1.235,1.365,1.485,1.623,1.753,1.873,1.987,2.094
SPEN_1,1.588,1.665,1.644,1.747,1.846,1.939,2.046,2.158,2.224,2.305,2.400,2.485,2.797,3.528,4.146,4.852,5.611,6.234,6.805,7.360,7.873,9.923,11.861,13.687,15.402,17.018,18.513,20.244,21.859,23.358,24.774,26.114
SSHI_3,0.519,0.544,0.537,0.571,0.604,0.634,0.669,0.705,0.727,0.753,0.784,0.812,0.914,1.153,1.355,1.586,1.834,2.038,2.224,2.406,2.574,3.244,3.877,4.474,5.035,5.563,6.052,6.618,7.146,7.636,8.099,8.537
STAL_1,2.713,2.846,2.810,2.986,3.155,3.313,3.497,3.687,3.801,3.939,4.101,4.248,4.780,6.029,7.086,8.293,9.589,10.654,11.629,12.579,13.455,16.959,20.270,23.392,26.323,29.085,31.639,34.598,37.358,39.921,42.340,44.631
STAY_1,0.861,0.904,0.892,0.948,1.002,1.052,1.110,1.171,1.207,1.250,1.302,1.349,1.518,1.914,2.250,2.633,3.044,3.383,3.692,3.994,4.272,5.384,6.436,7.427,8.357,9.234,10.045,10.985,11.861,12.674,13.442,14.170
STEN_1,0.938,0.984,0.972,1.032,1.091,1.146,1.209,1.275,1.314,1.362,1.418,1.469,1.653,2.085,2.450,2.867,3.315,3.684,4.021,4.349,4.652,5.864,7.008,8.088,9.101,10.056,10.939,11.962,12.917,13.803,14.639,15.431
STES_1,1.524,1.598,1.578,1.676,1.772,1.860,1.964,2.070,2.134,2.212,2.303,2.385,2.684,3.385,3.979,4.656,5.384,5.982,6.530,7.063,7.555,9.522,11.382,13.134,14.780,16.331,17.765,19.426,20.976,22.415,23.773,25.060
STHA,0.255,0.267,0.264,0.280,0.296,0.311,0.328,0.346,0.357,0.370,0.385,0.399,0.449,0.566,0.665,0.778,0.900,1.000,1.091,1.181,1.263,1.592,1.902,2.195,2.470,2.730,2.969,3.247,3.506,3.747,3.974,4.189
STIR,0.217,0.227,0.224,0.238,0.252,0.265,0.279,0.294,0.303,0.314,0.327,0.339,0.382,0.481,0.566,0.662,0.766,0.851,0.928,1.004,1.074,1.354,1.618,1.867,2.101,2.322,2.526,2.762,2.982,3.187,3.380,3.563
STLE,0.189,0.198,0.196,0.208,0.220,0.231,0.244,0.257,0.265,0.274,0.286,0.296,0.333,0.420,0.493,0.578,0.668,0.742,0.810,0.876,0.937,1.181,1.412,1.629,1.833,2.025,2.203,2.409,2.602,2.780,2.949,3.108
SUND_1,3.552,3.725,3.678,3.908,4.130,4.337,4.577,4.826,4.975,5.155,5.368,5.560,6.256,7.891,9.274,10.854,12.550,13.944,15.221,16.464,17.610,22.197,26.531,30.617,34.452,38.067,41.411,45.284,48.896,52.250,55.416,58.415
SWAN_1,3.789,3.974,3.924,4.170,4.406,4.627,4.884,5.150,5.308,5.500,5.727,5.932,6.676,8.420,9.896,11.581,13.391,14.878,16.241,17.567,18.789,23.684,28.308,32.667,36.760,40.617,44.184,48.317,52.171,55.750,59.128,62.328
TARL_P,0.091,0.095,0.094,0.100,0.105,0.111,0.117,0.123,0.127,0.131,0.137,0.142,0.160,0.201,0.237,0.277,0.320,0.356,0.388,0.420,0.449,0.566,0.677,0.781,0.879,0.971,1.056,1.155,1.247,1.333,1.413,1.490
TAUN1,0.566,0.594,0.587,0.623,0.659,0.692,0.730,0.770,0.793,0.822,0.856,0.887,0.998,1.259,1.479,1.731,2.002,2.224,2.428,2.626,2.809,3.541,4.232,4.884,5.495,6.072,6.605,7.223,7.799,8.334,8.839,9.318
TAYN_P,0.130,0.137,0.135,0.143,0.151,0.159,0.168,0.177,0.182,0.189,0.197,0.204,0.229,0.289,0.340,0.398,0.460,0.511,0.558,0.604,0.646,0.814,0.973,1.123,1.264,1.396,1.519,1.661,1.793,1.916,2.033,2.143
TELR,0.198,0.208,0.205,0.218,0.230,0.242,0.255,0.269,0.278,0.288,0.299,0.310,0.349,0.440,0.517,0.606,0.700,0.778,0.849,0.919,0.982,1.238,1.480,1.708,1.922,2.124,2.310,2.526,2.728,2.915,3.092,3.259
TEMP_3,0.254,0.266,0.263,0.279,0.295,0.310,0.327,0.345,0.355,0.368,0.383,0.397,0.447,0.563,0.662,0.775,0.896,0.996,1.087,1.175,1.257,1.585,1.894,2.186,2.460,2.718,2.957,3.233,3.491,3.731,3.957,4.171
THOM_6,1.446,1.517,1.498,1.591,1.682,1.766,1.864,1.965,2.026,2.099,2.186,2.264,2.548,3.213,3.776,4.420,5.110,5.678,6.198,6.704,7.171,9.039,10.803,12.467,14.029,15.501,16.862,18.439,19.910,21.276,22.565,23.786
THSO_P,0.210,0.221,0.218,0.231,0.245,0.257,0.271,0.286,0.295,0.305,0.318,0.329,0.371,0.467,0.549,0.643,0.743,0.826,0.901,0.975,1.043,1.315,1.571,1.813,2.040,2.254,2.452,2.682,2.896,3.094,3.282,3.459
THUR_6,1.192,1.250,1.234,1.312,1.386,1.456,1.536,1.620,1.670,1.730,1.802,1.866,2.100,2.649,3.113,3.643,4.212,4.680,5.109,5.526,5.910,7.450,8.905,10.276,11.563,12.777,13.899,15.199,16.411,17.537,18.600,19.606
TILBB_1,1.135,1.190,1.175,1.249,1.320,1.386,1.463,1.542,1.590,1.647,1.715,1.776,1.999,2.521,2.963,3.468,4.010,4.456,4.864,5.261,5.627,7.092,8.477,9.783,11.008,12.163,13.232,14.469,15.623,16.695,17.707,18.665
TONG;CAFA;EAST;GLLE;KEOO,0.086,0.090,0.089,0.095,0.100,0.105,0.111,0.117,0.121,0.125,0.130,0.135,0.152,0.192,0.225,0.264,0.305,0.339,0.370,0.400,0.428,0.539,0.645,0.744,0.837,0.925,1.006,1.100,1.188,1.269,1.346,1.419
TOTT_1,1.982,2.079,2.053,2.181,2.305,2.421,2.555,2.694,2.777,2.878,2.996,3.103,3.492,4.405,5.177,6.059,7.006,7.784,8.496,9.190,9.830,12.390,14.810,17.090,19.231,21.249,23.116,25.277,27.294,29.166,30.933,32.607
TRAW_1,0.570,0.598,0.591,0.628,0.663,0.697,0.735,0.775,0.799,0.828,0.862,0.893,1.005,1.267,1.490,1.743,2.016,2.240,2.445,2.644,2.828,3.565,4.261,4.917,5.533,6.114,6.651,7.273,7.853,8.392,8.900,9.382
TUMB_P,0.056,0.059,0.058,0.062,0.065,0.068,0.072,0.076,0.079,0.081,0.085,0.088,0.099,0.125,0.146,0.171,0.198,0.220,0.240,0.260,0.278,0.350,0.419,0.483,0.544,0.601,0.654,0.715,0.772,0.825,0.875,0.922
TYNE_1;TYNE_2,1.253,1.315,1.298,1.380,1.458,1.532,1.616,1.704,1.756,1.820,1.895,1.962,2.209,2.786,3.274,3.832,4.430,4.923,5.373,5.812,6.217,7.836,9.367,10.808,12.163,13.439,14.619,15.986,17.262,18.446,19.563,20.623
UPPB_1;UPPB_3,1.364,1.430,1.413,1.501,1.586,1.665,1.757,1.853,1.910,1.980,2.061,2.135,2.403,3.031,3.562,4.168,4.820,5.355,5.845,6.322,6.763,8.524,10.189,11.757,13.231,14.619,15.903,17.391,18.778,20.066,21.282,22.433
USKM_1;ALST_3,1.724,1.808,1.786,1.897,2.004,2.106,2.222,2.343,2.415,2.503,2.606,2.699,3.037,3.831,4.502,5.269,6.093,6.770,7.390,7.993,8.549,10.777,12.880,14.864,16.726,18.481,20.105,21.985,23.739,25.367,26.904,28.360
WALH_1,2.776,2.911,2.875,3.054,3.228,3.390,3.578,3.772,3.888,4.029,4.195,4.345,4.890,6.168,7.249,8.483,9.809,10.899,11.897,12.868,13.764,17.349,20.736,23.930,26.927,29.753,32.366,35.393,38.216,40.838,43.313,45.657
WALP_1,3.182,3.337,3.295,3.501,3.700,3.885,4.101,4.324,4.456,4.618,4.809,4.981,5.605,7.069,8.308,9.723,11.243,12.492,13.636,14.749,15.776,19.885,23.767,27.428,30.864,34.102,37.097,40.567,43.803,46.808,49.644,52.331
WALP_B,0.686,0.719,0.710,0.755,0.797,0.837,0.884,0.932,0.961,0.995,1.037,1.074,1.208,1.524,1.791,2.096,2.424,2.693,2.939,3.179,3.401,4.286,5.123,5.912,6.653,7.351,7.997,8.744,9.442,10.090,10.701,11.280
WARL_1,1.310,1.373,1.356,1.441,1.523,1.599,1.688,1.780,1.834,1.901,1.979,2.050,2.307,2.910,3.420,4.002,4.628,5.142,5.613,6.071,6.494,8.185,9.783,11.290,12.704,14.037,15.270,16.698,18.030,19.267,20.435,21.541
WASF_1;KIBY_G,1.189,1.247,1.231,1.308,1.383,1.452,1.532,1.616,1.666,1.725,1.797,1.861,2.094,2.642,3.105,3.634,4.202,4.668,5.096,5.512,5.895,7.431,8.882,10.249,11.534,12.744,13.863,15.160,16.369,17.493,18.553,19.556
WATFS_1,1.896,1.989,1.964,2.087,2.205,2.316,2.444,2.577,2.656,2.753,2.866,2.969,3.341,4.214,4.952,5.796,6.702,7.446,8.128,8.791,9.403,11.853,14.167,16.348,18.397,20.327,22.112,24.180,26.109,27.900,29.591,31.192
WBOL_6,1.529,1.603,1.583,1.682,1.778,1.867,1.970,2.077,2.141,2.219,2.311,2.393,2.693,3.397,3.992,4.672,5.402,6.002,6.552,7.087,7.580,9.555,11.420,13.179,14.830,16.386,17.825,19.492,21.047,22.491,23.854,25.145
WBUR_1,1.141,1.196,1.181,1.255,1.326,1.393,1.470,1.550,1.598,1.655,1.724,1.785,2.009,2.534,2.978,3.486,4.030,4.478,4.888,5.287,5.655,7.128,8.520,9.832,11.064,12.225,13.298,14.542,15.702,16.779,17.796,18.759
WFIE,0.213,0.223,0.221,0.234,0.248,0.260,0.275,0.289,0.298,0.309,0.322,0.333,0.375,0.473,0.556,0.651,0.753,0.836,0.913,0.987,1.056,1.331,1.591,1.836,2.066,2.283,2.484,2.716,2.932,3.134,3.323,3.503
WGEO,0.089,0.093,0.092,0.098,0.103,0.109,0.115,0.121,0.125,0.129,0.134,0.139,0.157,0.198,0.232,0.272,0.314,0.349,0.381,0.412,0.441,0.556,0.664,0.766,0.862,0.953,1.036,1.133,1.224,1.308,1.387,1.462
WHAM_1;ISLI_1,2.906,3.048,3.010,3.643,3.850,4.043,4.268,4.500,4.638,4.807,5.005,5.184,5.834,7.358,8.648,10.120,11.701,13.001,14.192,15.350,16.419,20.696,24.736,28.546,32.121,35.493,38.610,42.221,45.588,48.716,51.668,54.464
WHGA_1,1.800,1.888,1.864,1.981,2.093,2.198,2.320,2.446,2.521,2.613,2.721,2.818,3.171,4.000,4.701,5.501,6.361,7.068,7.715,8.345,8.926,11.251,13.447,15.518,17.462,19.294,20.989,22.952,24.783,26.483,28.088,29.608
WHHO,0.340,0.357,0.353,0.375,0.396,0.416,0.439,0.463,0.477,0.494,0.515,0.533,0.600,0.757,0.889,1.041,1.203,1.337,1.459,1.578,1.688,2.128,2.544,2.935,3.303,3.650,3.970,4.341,4.688,5.009,5.313,5.600
WIBA_3,0.064,0.067,0.066,0.070,0.074,0.078,0.082,0.087,0.089,0.093,0.097,0.100,0.113,0.142,0.167,0.195,0.226,0.251,0.274,0.296,0.317,0.399,0.477,0.551,0.620,0.685,0.745,0.815,0.880,0.940,0.997,1.051
WIEN_1,0.783,0.821,0.811,0.861,0.910,0.956,1.009,1.064,1.097,1.136,1.183,1.226,1.379,1.739,2.044,2.393,2.766,3.074,3.355,3.629,3.882,4.893,5.848,6.749,7.594,8.391,9.128,9.982,10.778,11.517,12.215,12.876
WILL_1,3.188,3.343,3.301,3.508,3.707,3.893,4.108,4.332,4.465,4.627,4.818,4.990,5.616,7.083,8.324,9.742,11.265,12.516,13.662,14.777,15.806,19.923,23.813,27.480,30.923,34.167,37.168,40.644,43.887,46.897,49.739,52.431
WIMBS1;WIMBN1,3.367,3.531,3.487,3.705,3.915,4.111,4.340,4.575,4.716,4.887,5.088,5.270,5.931,7.480,8.792,10.290,11.897,13.219,14.429,15.608,16.694,21.043,25.151,29.024,32.661,36.087,39.257,42.929,46.353,49.533,52.534,55.378
WIOW_P,0.126,0.133,0.131,0.139,0.147,0.154,0.163,0.172,0.177,0.184,0.191,0.198,0.223,0.281,0.330,0.386,0.447,0.496,0.542,0.586,0.627,0.790,0.945,1.090,1.227,1.355,1.474,1.612,1.741,1.860,1.973,2.080
