Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELDE,0.030,0.040,0.069,0.106,0.158,0.226,0.313,0.425,0.564,0.736,0.943,1.189,1.495,1.808,2.161,2.546,2.917,3.298,3.661,3.976,4.236,4.441,4.595,4.711,4.791,4.812,4.839,4.848,4.849,4.859,4.842,4.820
ELGI_P,0.000,0.000,0.057,0.124,0.239,0.397,0.609,0.888,1.242,1.683,2.220,2.857,3.678,4.449,5.319,6.267,7.179,8.116,9.009,9.786,10.424,10.929,11.309,11.593,11.790,11.842,11.908,11.932,11.934,11.958,11.915,11.862
ELLA_1,1.840,2.706,3.586,4.733,5.983,7.402,9.069,11.052,13.386,16.167,19.470,23.380,27.601,33.385,39.910,47.020,53.864,60.901,67.602,73.427,78.219,82.006,84.854,86.984,88.467,88.853,89.353,89.529,89.549,89.728,89.405,89.007
ELST_1,3.281,4.826,6.004,7.589,9.035,10.483,12.001,13.629,15.370,17.305,19.518,22.132,24.031,29.068,34.749,40.940,46.899,53.026,58.860,63.933,68.104,71.402,73.882,75.736,77.028,77.363,77.799,77.952,77.969,78.125,77.844,77.498
ENDE_1,2.968,4.366,5.761,7.583,9.549,11.771,14.367,17.444,21.056,25.349,30.444,36.474,42.925,51.921,62.070,73.127,83.772,94.715,105.137,114.197,121.648,127.539,131.968,135.281,137.588,138.187,138.965,139.239,139.270,139.548,139.046,138.427
ERSK,0.000,0.000,0.030,0.064,0.123,0.205,0.314,0.458,0.641,0.868,1.145,1.473,1.897,2.295,2.743,3.232,3.703,4.186,4.647,5.047,5.377,5.637,5.833,5.979,6.081,6.108,6.142,6.154,6.156,6.168,6.146,6.118
EXET1,1.185,1.743,2.495,3.453,4.629,6.056,7.819,10.000,12.652,15.875,19.746,24.330,29.715,35.943,42.968,50.623,57.991,65.567,72.781,79.053,84.212,88.289,91.356,93.649,95.246,95.660,96.199,96.389,96.410,96.603,96.255,95.827
FASN_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FAUG_P,0.000,0.000,0.001,0.002,0.004,0.006,0.009,0.013,0.019,0.025,0.033,0.043,0.055,0.067,0.080,0.094,0.108,0.122,0.135,0.147,0.157,0.164,0.170,0.174,0.177,0.178,0.179,0.179,0.179,0.180,0.179,0.178
FAWL_1,0.000,0.000,0.215,0.468,0.898,1.493,2.291,3.338,4.669,6.328,8.347,10.740,13.829,16.727,19.997,23.559,26.989,30.514,33.872,36.791,39.191,41.089,42.516,43.583,44.327,44.520,44.770,44.859,44.868,44.958,44.796,44.597
FECK_6,0.000,0.000,0.611,1.329,2.550,4.239,6.506,9.480,13.257,17.970,23.703,30.498,39.271,47.502,56.786,66.903,76.641,86.653,96.187,104.477,111.294,116.683,120.735,123.766,125.876,126.424,127.136,127.387,127.415,127.670,127.210,126.644
FERRA2,0.389,0.572,0.784,1.059,1.377,1.752,2.204,2.755,3.416,4.212,5.165,6.292,7.573,9.161,10.951,12.902,14.780,16.711,18.549,20.148,21.463,22.502,23.283,23.868,24.275,24.380,24.518,24.566,24.571,24.621,24.532,24.423
FERRB1;FERRB_M,1.251,1.840,2.414,3.166,3.969,4.868,5.912,7.144,8.584,10.291,12.313,14.706,17.233,20.844,24.919,29.358,33.631,38.025,42.208,45.846,48.837,51.202,52.980,54.310,55.236,55.477,55.789,55.899,55.912,56.023,55.822,55.573
FETT_P;KINT_P,0.130,0.190,0.323,0.487,0.715,1.010,1.389,1.872,2.472,3.211,4.105,5.164,6.473,7.830,9.360,11.028,12.633,14.283,15.855,17.221,18.345,19.233,19.901,20.401,20.749,20.839,20.956,20.998,21.002,21.044,20.969,20.875
FIDD_P,0.000,0.000,0.023,0.049,0.094,0.155,0.238,0.348,0.486,0.659,0.869,1.118,1.439,1.741,2.081,2.452,2.809,3.176,3.525,3.829,4.079,4.276,4.425,4.536,4.613,4.633,4.660,4.669,4.670,4.679,4.662,4.641
FIDF_1,1.532,2.253,2.938,3.836,4.780,5.829,7.037,8.454,10.099,12.042,14.339,17.058,19.879,24.045,28.745,33.866,38.795,43.863,48.690,52.886,56.336,59.064,61.116,62.650,63.718,63.996,64.356,64.483,64.497,64.626,64.393,64.107
FINN,0.000,0.000,0.027,0.059,0.112,0.187,0.286,0.417,0.583,0.791,1.043,1.342,1.727,2.089,2.498,2.943,3.371,3.812,4.231,4.596,4.896,5.133,5.311,5.444,5.537,5.561,5.592,5.603,5.605,5.616,5.596,5.571
FLEE_1;BRLE_1,0.022,0.032,2.191,4.732,9.042,14.999,22.997,33.482,46.799,63.410,83.619,107.570,138.485,167.508,200.249,235.924,270.263,305.570,339.191,368.423,392.462,411.465,425.756,436.444,443.886,445.818,448.328,449.214,449.311,450.211,448.589,446.594
FOUR_1,0.086,0.126,0.174,0.235,0.308,0.393,0.497,0.623,0.775,0.959,1.178,1.438,1.736,2.099,2.510,2.957,3.387,3.830,4.251,4.617,4.919,5.157,5.336,5.470,5.563,5.587,5.619,5.630,5.631,5.642,5.622,5.597
FRAS_P,0.000,0.000,0.059,0.129,0.248,0.413,0.633,0.923,1.290,1.749,2.307,2.969,3.823,4.624,5.527,6.512,7.460,8.434,9.362,10.169,10.833,11.357,11.752,12.047,12.252,12.306,12.375,12.399,12.402,12.427,12.382,12.327
FROD_1,0.176,0.259,0.807,1.462,2.510,3.928,5.811,8.260,11.353,15.200,19.872,25.409,32.479,39.285,46.964,55.330,63.384,71.665,79.550,86.405,92.043,96.500,99.851,102.358,104.103,104.556,105.145,105.353,105.376,105.586,105.206,104.738
FWIL_P,0.000,0.000,0.016,0.036,0.068,0.114,0.174,0.254,0.355,0.482,0.635,0.817,1.053,1.273,1.522,1.793,2.054,2.323,2.578,2.800,2.983,3.128,3.236,3.317,3.374,3.389,3.408,3.414,3.415,3.422,3.410,3.395
GALA,0.210,0.310,0.407,0.540,0.685,0.852,1.049,1.284,1.562,1.893,2.288,2.755,3.265,3.950,4.722,5.563,6.373,7.205,7.998,8.687,9.254,9.702,10.039,10.291,10.466,10.512,10.571,10.592,10.594,10.616,10.577,10.530
GIFF,0.000,0.000,0.077,0.169,0.323,0.537,0.825,1.202,1.680,2.278,3.005,3.866,4.978,6.021,7.198,8.480,9.715,10.984,12.192,13.243,14.107,14.790,15.304,15.688,15.956,16.025,16.115,16.147,16.151,16.183,16.125,16.053
GLLU,0.000,0.000,0.018,0.040,0.076,0.127,0.195,0.284,0.397,0.538,0.710,0.913,1.176,1.422,1.700,2.003,2.294,2.594,2.879,3.127,3.331,3.493,3.614,3.705,3.768,3.784,3.805,3.813,3.814,3.821,3.808,3.791
GLNI,0.000,0.000,0.012,0.025,0.049,0.081,0.124,0.180,0.252,0.342,0.451,0.580,0.747,0.904,1.080,1.273,1.458,1.648,1.830,1.987,2.117,2.219,2.297,2.354,2.394,2.405,2.418,2.423,2.424,2.428,2.420,2.409
GLRO,0.000,0.000,0.060,0.131,0.251,0.417,0.640,0.933,1.305,1.768,2.333,3.001,3.865,4.675,5.588,6.584,7.542,8.527,9.466,10.281,10.952,11.482,11.881,12.179,12.387,12.441,12.511,12.536,12.539,12.564,12.518,12.463
GORG,0.000,0.000,0.036,0.078,0.150,0.249,0.382,0.557,0.779,1.056,1.392,1.791,2.307,2.790,3.335,3.930,4.502,5.090,5.650,6.137,6.537,6.853,7.092,7.270,7.394,7.426,7.467,7.482,7.484,7.499,7.472,7.439
GOVA,0.000,0.000,0.026,0.057,0.110,0.182,0.280,0.408,0.571,0.773,1.020,1.312,1.690,2.044,2.443,2.879,3.298,3.729,4.139,4.496,4.789,5.021,5.195,5.326,5.416,5.440,5.471,5.482,5.483,5.494,5.474,5.450
GREN_1,1.959,2.882,4.297,6.081,8.366,11.198,14.746,19.183,24.623,31.269,39.269,48.746,60.101,72.697,86.906,102.388,117.291,132.614,147.205,159.891,170.324,178.572,184.774,189.412,192.642,193.480,194.570,194.954,194.996,195.386,194.683,193.817
GRIW_1,0.567,0.834,1.165,1.590,2.096,2.700,3.438,4.343,5.436,6.758,8.343,10.220,12.388,14.984,17.913,21.105,24.177,27.335,30.342,32.958,35.108,36.808,38.086,39.042,39.708,39.881,40.105,40.185,40.193,40.274,40.129,39.950
GRMO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GRUB_P,0.000,0.000,0.003,0.008,0.014,0.024,0.037,0.054,0.075,0.102,0.134,0.173,0.223,0.269,0.322,0.380,0.435,0.492,0.546,0.593,0.631,0.662,0.685,0.702,0.714,0.717,0.721,0.723,0.723,0.724,0.722,0.719
HACK_1;HACK_6,0.978,1.438,1.826,2.343,2.850,3.387,3.981,4.652,5.406,6.277,7.293,8.497,9.611,11.625,13.897,16.373,18.756,21.206,23.540,25.568,27.237,28.555,29.547,30.289,30.805,30.939,31.114,31.175,31.182,31.244,31.132,30.993
HAGR,0.000,0.000,0.037,0.081,0.156,0.260,0.399,0.581,0.812,1.101,1.452,1.868,2.406,2.910,3.478,4.098,4.695,5.308,5.892,6.400,6.817,7.148,7.396,7.581,7.711,7.744,7.788,7.803,7.805,7.821,7.792,7.758
HAMHC1,0.000,0.000,0.408,0.887,1.702,2.828,4.342,6.326,8.847,11.992,15.818,20.352,26.207,31.699,37.895,44.646,51.145,57.826,64.189,69.720,74.270,77.866,80.570,82.593,84.001,84.367,84.842,85.009,85.028,85.198,84.891,84.514
HARK_1;HUTT_1;RRIG,0.542,0.798,1.425,2.196,3.299,4.735,6.592,8.967,11.930,15.588,20.013,25.258,31.786,38.447,45.962,54.150,62.032,70.135,77.852,84.562,90.079,94.440,97.721,100.174,101.882,102.325,102.902,103.105,103.127,103.333,102.962,102.503
HARM_6,0.181,0.266,0.419,0.609,0.864,1.187,1.596,2.113,2.752,3.536,4.482,5.602,6.968,8.428,10.075,11.870,13.598,15.374,17.066,18.537,19.746,20.702,21.422,21.959,22.334,22.431,22.557,22.602,22.607,22.652,22.570,22.470
HAWI,0.000,0.000,0.028,0.061,0.116,0.193,0.297,0.432,0.605,0.820,1.081,1.391,1.791,2.167,2.590,3.052,3.496,3.953,4.388,4.766,5.077,5.323,5.507,5.646,5.742,5.767,5.799,5.811,5.812,5.824,5.803,5.777
HAWP_6,0.357,0.525,0.787,1.116,1.541,2.068,2.730,3.559,4.575,5.818,7.315,9.087,11.216,13.567,16.218,19.107,21.889,24.748,27.471,29.839,31.786,33.325,34.482,35.348,35.950,36.107,36.310,36.382,36.390,36.463,36.331,36.170
HELE,0.000,0.000,0.023,0.049,0.095,0.157,0.241,0.351,0.491,0.666,0.878,1.130,1.455,1.760,2.104,2.479,2.840,3.211,3.564,3.871,4.124,4.323,4.474,4.586,4.664,4.684,4.711,4.720,4.721,4.731,4.713,4.693
HEYS_1;HEYS1;ORMO,0.511,0.751,1.103,1.549,2.112,2.804,3.668,4.744,6.060,7.665,9.595,11.882,14.604,17.665,21.118,24.880,28.502,32.225,35.770,38.853,41.388,43.392,44.900,46.027,46.811,47.015,47.280,47.373,47.383,47.478,47.307,47.097
HUER,0.000,0.000,0.019,0.042,0.080,0.133,0.205,0.298,0.417,0.566,0.746,0.960,1.236,1.495,1.787,2.106,2.412,2.728,3.028,3.289,3.503,3.673,3.800,3.896,3.962,3.979,4.002,4.010,4.010,4.019,4.004,3.986
HURS_1,1.612,2.372,2.940,3.707,4.397,5.080,5.788,6.538,7.329,8.201,9.191,10.361,11.147,13.483,16.118,18.990,21.753,24.595,27.301,29.654,31.589,33.119,34.269,35.129,35.728,35.884,36.086,36.157,36.165,36.237,36.107,35.946
IMPK_1,0.095,0.140,0.164,0.197,0.217,0.229,0.233,0.227,0.211,0.183,0.146,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
INDQ1,0.403,0.593,1.257,2.063,3.280,4.894,7.010,9.740,13.168,17.415,22.564,28.667,36.364,43.985,52.582,61.950,70.967,80.238,89.067,96.742,103.055,108.045,111.797,114.604,116.558,117.065,117.724,117.957,117.983,118.219,117.793,117.269
INKE,0.000,0.000,0.100,0.217,0.416,0.691,1.060,1.545,2.161,2.929,3.863,4.971,6.401,7.742,9.255,10.904,12.491,14.123,15.677,17.028,18.139,19.018,19.678,20.172,20.516,20.605,20.721,20.762,20.767,20.808,20.733,20.641
INNE_P,0.240,0.350,0.500,0.689,0.918,1.195,1.536,1.956,2.466,3.086,3.829,4.709,5.738,6.940,8.296,9.775,11.197,12.660,14.053,15.264,16.260,17.047,17.639,18.082,18.390,18.470,18.575,18.611,18.615,18.653,18.585,18.503
IROA1,3.176,4.672,6.555,8.964,11.849,15.306,19.534,24.730,31.012,38.621,47.740,58.541,71.056,85.948,102.747,121.051,138.671,156.787,174.038,189.036,201.371,211.122,218.454,223.938,227.756,228.748,230.036,230.490,230.540,231.001,230.170,229.146
IRONB1,0.357,0.525,0.869,1.296,1.887,2.643,3.612,4.844,6.373,8.255,10.529,13.223,16.542,20.008,23.919,28.180,32.282,36.499,40.515,44.007,46.878,49.148,50.855,52.132,53.021,53.251,53.551,53.657,53.669,53.776,53.583,53.344
IVER_1;IVER_6,0.154,0.226,1.086,2.107,3.782,6.073,9.131,13.124,18.179,24.475,32.130,41.201,52.843,63.918,76.411,90.023,103.126,116.598,129.427,140.581,149.754,157.005,162.459,166.537,169.377,170.114,171.072,171.410,171.447,171.790,171.171,170.410
JOHN,0.000,0.000,0.046,0.099,0.190,0.316,0.485,0.706,0.987,1.338,1.765,2.271,2.924,3.537,4.228,4.981,5.706,6.452,7.162,7.779,8.287,8.688,8.990,9.215,9.372,9.413,9.466,9.485,9.487,9.506,9.472,9.430
JORD_3,0.494,0.726,0.952,1.247,1.562,1.914,2.323,2.804,3.367,4.033,4.822,5.756,6.740,8.152,9.745,11.482,13.153,14.871,16.507,17.930,19.100,20.025,20.720,21.240,21.602,21.696,21.819,21.862,21.866,21.910,21.831,21.734
KAIM,0.000,0.000,0.116,0.251,0.483,0.802,1.231,1.794,2.509,3.400,4.485,5.771,7.431,8.989,10.746,12.660,14.503,16.397,18.201,19.770,21.060,22.080,22.846,23.420,23.819,23.923,24.058,24.105,24.110,24.159,24.072,23.965
KEAD_1,1.390,2.045,2.701,3.557,4.484,5.532,6.758,8.213,9.922,11.954,14.365,17.221,20.282,24.532,29.327,34.552,39.581,44.752,49.676,53.957,57.478,60.261,62.354,63.919,65.009,65.292,65.660,65.789,65.804,65.935,65.698,65.406
KEAR_1;KEAR_3,0.000,0.000,0.539,1.173,2.250,3.739,5.740,8.364,11.696,15.854,20.912,26.907,34.648,41.908,50.100,59.025,67.617,76.450,84.862,92.175,98.189,102.944,106.519,109.193,111.055,111.539,112.167,112.388,112.413,112.638,112.232,111.733
KEMS_1,0.699,1.028,1.430,1.946,2.557,3.285,4.172,5.257,6.566,8.149,10.044,12.289,14.872,17.989,21.505,25.336,29.024,32.816,36.427,39.566,42.148,44.188,45.723,46.871,47.670,47.878,48.147,48.242,48.253,48.349,48.175,47.961
KIBY_1,0.000,0.000,0.180,0.392,0.753,1.251,1.920,2.798,3.913,5.303,6.995,9.001,11.590,14.019,16.759,19.744,22.618,25.573,28.387,30.833,32.845,34.435,35.631,36.526,37.148,37.310,37.520,37.594,37.602,37.678,37.542,37.375
KIER,0.000,0.000,0.006,0.013,0.025,0.041,0.063,0.092,0.129,0.175,0.230,0.296,0.381,0.461,0.551,0.650,0.744,0.841,0.934,1.015,1.081,1.133,1.172,1.202,1.222,1.227,1.234,1.237,1.237,1.240,1.235,1.230
KIIN_P,0.000,0.000,0.003,0.006,0.011,0.018,0.027,0.040,0.055,0.075,0.099,0.128,0.164,0.199,0.238,0.280,0.321,0.363,0.403,0.437,0.466,0.488,0.505,0.518,0.527,0.529,0.532,0.533,0.533,0.534,0.532,0.530
KILB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KILS,0.000,0.000,0.014,0.031,0.060,0.099,0.152,0.221,0.309,0.419,0.553,0.711,0.916,1.108,1.324,1.560,1.788,2.021,2.243,2.437,2.596,2.721,2.816,2.887,2.936,2.949,2.965,2.971,2.972,2.978,2.967,2.954
KILT,0.470,0.690,0.882,1.140,1.401,1.683,2.002,2.368,2.787,3.276,3.850,4.530,5.198,6.287,7.516,8.856,10.144,11.470,12.732,13.829,14.731,15.445,15.981,16.382,16.661,16.734,16.828,16.862,16.865,16.899,16.838,16.763
KILW,0.000,0.000,0.076,0.165,0.317,0.527,0.809,1.178,1.648,2.233,2.946,3.791,4.881,5.904,7.058,8.315,9.525,10.770,11.955,12.985,13.832,14.502,15.006,15.382,15.645,15.713,15.801,15.832,15.836,15.867,15.810,15.740
KINL_P,0.000,0.000,0.002,0.004,0.007,0.012,0.019,0.027,0.038,0.052,0.069,0.088,0.113,0.137,0.164,0.193,0.221,0.250,0.278,0.302,0.321,0.337,0.349,0.357,0.363,0.365,0.367,0.368,0.368,0.369,0.367,0.366
KINO_1,0.970,1.427,2.145,3.049,4.216,5.668,7.491,9.774,12.578,16.006,20.135,25.026,30.905,37.381,44.688,52.649,60.313,68.192,75.695,82.218,87.583,91.824,95.013,97.398,99.059,99.490,100.050,100.248,100.269,100.470,100.108,99.663
KIRKB1,1.427,2.099,2.742,3.585,4.476,5.468,6.615,7.962,9.529,11.382,13.575,16.171,18.880,22.836,27.300,32.164,36.845,41.659,46.242,50.227,53.505,56.095,58.044,59.501,60.515,60.779,61.121,61.241,61.255,61.377,61.156,60.884
KITW_1,0.000,0.000,0.307,0.668,1.281,2.129,3.268,4.761,6.658,9.025,11.905,15.317,19.724,23.857,28.520,33.601,38.492,43.521,48.309,52.472,55.896,58.603,60.638,62.160,63.220,63.495,63.853,63.979,63.993,64.121,63.890,63.606
KNAR,0.432,0.636,0.982,1.415,1.987,2.705,3.612,4.755,6.163,7.889,9.970,12.435,15.423,18.656,22.302,26.275,30.099,34.032,37.776,41.032,43.709,45.825,47.417,48.607,49.436,49.651,49.931,50.029,50.040,50.140,49.960,49.738
LACK_6,0.247,0.363,0.636,0.972,1.449,2.068,2.867,3.887,5.158,6.727,8.624,10.872,13.664,16.527,19.757,23.277,26.665,30.149,33.466,36.350,38.722,40.597,42.007,43.061,43.796,43.986,44.234,44.321,44.331,44.420,44.260,44.063
LAIR_P,0.000,0.000,0.001,0.002,0.004,0.006,0.009,0.013,0.019,0.026,0.034,0.043,0.056,0.067,0.081,0.095,0.109,0.123,0.136,0.148,0.158,0.166,0.171,0.176,0.179,0.179,0.180,0.181,0.181,0.181,0.181,0.180
LALE1SG003,0.645,0.949,1.302,1.758,2.287,2.909,3.661,4.577,5.675,6.999,8.581,10.455,12.585,15.222,18.197,21.439,24.560,27.768,30.823,33.480,35.664,37.391,38.690,39.661,40.337,40.513,40.741,40.821,40.830,40.912,40.764,40.583
LAND1,0.508,0.748,1.143,1.640,2.290,3.104,4.131,5.422,7.011,8.957,11.303,14.081,17.440,21.095,25.218,29.711,34.035,38.481,42.715,46.397,49.424,51.817,53.617,54.963,55.900,56.143,56.459,56.571,56.583,56.697,56.492,56.241
LEGA_1,0.410,0.604,1.064,1.631,2.438,3.486,4.839,6.568,8.724,11.383,14.601,18.414,23.152,28.004,33.477,39.441,45.182,51.085,56.705,61.592,65.611,68.788,71.177,72.964,74.208,74.531,74.951,75.099,75.115,75.265,74.995,74.661
LEVE,0.000,0.000,0.039,0.084,0.161,0.268,0.411,0.599,0.838,1.135,1.498,1.927,2.481,3.001,3.588,4.227,4.842,5.475,6.077,6.601,7.032,7.372,7.628,7.820,7.953,7.988,8.033,8.049,8.050,8.066,8.037,8.002
LING,0.000,0.000,0.065,0.142,0.272,0.453,0.695,1.013,1.416,1.920,2.533,3.258,4.196,5.075,6.067,7.148,8.188,9.258,10.276,11.162,11.890,12.466,12.899,13.223,13.448,13.507,13.583,13.610,13.613,13.640,13.591,13.530
LINM,0.000,0.000,0.080,0.173,0.333,0.553,0.848,1.236,1.729,2.343,3.091,3.977,5.121,6.194,7.405,8.724,9.994,11.300,12.543,13.624,14.513,15.216,15.744,16.139,16.415,16.486,16.579,16.612,16.615,16.648,16.588,16.515
LISD_1,1.080,1.588,2.365,3.344,4.598,6.150,8.094,10.524,13.503,17.142,21.522,26.711,32.924,39.824,47.609,56.090,64.254,72.648,80.642,87.591,93.306,97.825,101.222,103.763,105.532,105.992,106.589,106.799,106.822,107.036,106.651,106.176
LITT_C,0.540,0.794,0.993,1.259,1.506,1.758,2.025,2.316,2.632,2.987,3.395,3.878,4.258,5.151,6.158,7.255,8.311,9.396,10.430,11.329,12.068,12.652,13.092,13.421,13.649,13.709,13.786,13.813,13.816,13.844,13.794,13.733
LITT_J,0.537,0.791,1.150,1.606,2.175,2.873,3.739,4.817,6.132,7.733,9.658,11.939,14.642,17.710,21.172,24.943,28.574,32.307,35.862,38.952,41.494,43.503,45.014,46.144,46.930,47.135,47.400,47.494,47.504,47.599,47.428,47.217
LODR_6,2.186,3.216,3.887,3.607,4.159,4.646,5.087,5.484,5.824,6.132,6.435,6.790,6.510,7.874,9.413,11.090,12.704,14.364,15.944,17.318,18.448,19.342,20.014,20.515,20.866,20.956,21.074,21.116,21.121,21.163,21.087,20.993
LOUD_H,0.000,0.000,0.065,0.141,0.271,0.451,0.692,1.009,1.411,1.913,2.523,3.246,4.180,5.055,6.044,7.120,8.157,9.222,10.237,11.119,11.844,12.418,12.849,13.172,13.396,13.455,13.531,13.557,13.560,13.587,13.538,13.478
LOVE_1,0.051,0.076,0.968,2.021,3.792,6.231,9.501,13.783,19.218,25.994,34.235,44.003,56.591,68.451,81.831,96.409,110.442,124.870,138.609,150.554,160.377,168.143,173.983,178.350,181.391,182.181,183.207,183.569,183.609,183.976,183.313,182.498
LUNA_P,0.000,0.000,0.039,0.084,0.162,0.269,0.413,0.601,0.841,1.140,1.503,1.935,2.491,3.013,3.602,4.244,4.861,5.496,6.101,6.627,7.059,7.401,7.658,7.850,7.984,8.019,8.064,8.080,8.082,8.098,8.069,8.033
LYND_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
MACC_3,0.000,0.000,0.117,0.255,0.490,0.814,1.250,1.821,2.547,3.452,4.554,5.859,7.545,9.126,10.910,12.854,14.725,16.648,18.480,20.073,21.383,22.418,23.196,23.779,24.184,24.289,24.426,24.474,24.480,24.529,24.440,24.332
MACD_P,0.000,0.000,0.039,0.085,0.163,0.270,0.415,0.605,0.846,1.147,1.512,1.946,2.506,3.031,3.623,4.269,4.890,5.529,6.137,6.666,7.101,7.445,7.704,7.897,8.032,8.067,8.112,8.128,8.130,8.146,8.117,8.081
MAGA_6,0.000,0.000,0.055,0.119,0.228,0.380,0.583,0.849,1.188,1.610,2.123,2.732,3.518,4.255,5.086,5.993,6.865,7.762,8.615,9.358,9.969,10.451,10.814,11.086,11.275,11.324,11.388,11.410,11.412,11.435,11.394,11.343
MANN_1,0.012,0.018,1.019,2.197,4.194,6.954,10.659,15.517,21.686,29.381,38.743,49.839,64.159,77.605,92.773,109.301,125.210,141.568,157.144,170.686,181.823,190.628,197.248,202.200,205.648,206.543,207.706,208.116,208.161,208.578,207.827,206.902
MAYB,0.000,0.000,0.021,0.046,0.088,0.146,0.224,0.326,0.456,0.618,0.815,1.049,1.350,1.633,1.952,2.300,2.635,2.979,3.307,3.592,3.826,4.012,4.151,4.255,4.328,4.347,4.371,4.380,4.381,4.389,4.374,4.354
MELK_1,0.029,0.043,0.749,1.582,2.985,4.921,7.517,10.918,15.236,20.620,27.169,34.931,44.940,54.358,64.983,76.559,87.703,99.160,110.071,119.556,127.357,133.524,138.162,141.630,144.045,144.672,145.487,145.774,145.806,146.097,145.571,144.924
MILC_P,0.000,0.000,0.073,0.159,0.304,0.506,0.776,1.131,1.582,2.144,2.828,3.638,4.685,5.667,6.775,7.982,9.143,10.338,11.475,12.464,13.278,13.921,14.404,14.765,15.017,15.083,15.168,15.198,15.201,15.231,15.176,15.109
MILH_1,2.316,3.407,4.489,5.903,7.425,9.142,11.144,13.516,16.296,19.599,23.517,28.154,33.100,40.036,47.862,56.388,64.596,73.035,81.071,88.057,93.803,98.345,101.761,104.315,106.094,106.556,107.156,107.367,107.391,107.606,107.218,106.741
MITY_1,0.000,0.000,0.675,1.469,2.818,4.684,7.189,10.476,14.650,19.857,26.193,33.702,43.396,52.491,62.751,73.930,84.691,95.755,106.290,115.450,122.983,128.938,133.416,136.766,139.098,139.703,140.490,140.767,140.798,141.080,140.572,139.946
MYBS_P,0.070,0.110,0.140,0.181,0.225,0.272,0.326,0.389,0.461,0.546,0.647,0.766,0.886,1.072,1.281,1.510,1.729,1.955,2.170,2.357,2.511,2.633,2.724,2.792,2.840,2.852,2.868,2.874,2.875,2.880,2.870,2.857
NAIR_P,0.000,0.000,0.039,0.086,0.164,0.273,0.419,0.611,0.854,1.158,1.528,1.966,2.531,3.061,3.660,4.311,4.939,5.584,6.199,6.733,7.172,7.520,7.781,7.976,8.112,8.147,8.193,8.209,8.211,8.228,8.198,8.162
NEAR,0.410,0.600,0.809,1.080,1.385,1.738,2.159,2.666,3.270,3.994,4.856,5.877,7.013,8.482,10.140,11.947,13.686,15.474,17.176,18.657,19.874,20.836,21.560,22.101,22.478,22.576,22.703,22.748,22.753,22.798,22.716,22.615
NECE_1,11.953,17.584,21.777,27.437,32.507,37.514,42.678,48.134,53.867,60.163,67.302,75.736,81.247,98.274,117.483,138.412,158.559,179.273,198.998,216.148,230.251,241.400,249.784,256.055,260.421,261.554,263.027,263.546,263.604,264.131,263.180,262.010
NEEP_3,0.530,0.780,0.963,1.211,1.431,1.647,1.866,2.096,2.335,2.595,2.888,3.235,3.444,4.165,4.979,5.867,6.720,7.598,8.434,9.161,9.759,10.231,10.587,10.853,11.038,11.086,11.148,11.170,11.173,11.195,11.155,11.105
NETS,0.000,0.000,0.018,0.038,0.074,0.122,0.188,0.274,0.383,0.519,0.684,0.881,1.134,1.371,1.639,1.932,2.213,2.502,2.777,3.016,3.213,3.368,3.486,3.573,3.634,3.650,3.670,3.678,3.678,3.686,3.673,3.656
NEWX_6,1.121,1.650,2.078,2.651,3.197,3.764,4.380,5.064,5.820,6.684,7.686,8.870,9.895,11.968,14.308,16.856,19.310,21.833,24.235,26.323,28.041,29.399,30.420,31.183,31.715,31.853,32.033,32.096,32.103,32.167,32.051,31.909
NFLE,3.435,5.053,6.267,7.905,9.381,10.847,12.367,13.982,15.689,17.573,19.716,22.247,23.970,28.994,34.661,40.835,46.779,52.890,58.710,63.769,67.930,71.220,73.693,75.543,76.831,77.166,77.600,77.753,77.770,77.926,77.645,77.300
NHYD_6,0.000,0.000,0.182,0.396,0.760,1.263,1.938,2.824,3.949,5.353,7.061,9.085,11.699,14.150,16.916,19.930,22.831,25.813,28.653,31.122,33.153,34.759,35.966,36.869,37.497,37.661,37.872,37.947,37.955,38.031,37.894,37.726
