Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHSI_1,0.000,1.233,2.563,3.980,5.493,7.106,7.152,7.808,8.776,10.029,11.585,11.713,13.098,14.733,16.635,18.756,17.318,19.226,21.095,22.883,24.517,24.719,26.308,27.630,28.725,29.592,29.136,29.785,30.320,30.748,31.098
CHTE_1,0.000,0.925,1.924,2.988,4.123,5.334,5.758,6.286,7.065,8.074,9.327,10.222,11.431,12.858,14.518,16.369,15.923,17.677,19.395,21.039,22.542,24.244,25.802,27.100,28.173,29.024,28.633,29.271,29.798,30.218,30.562
CITR_1,0.000,0.890,1.852,2.876,3.969,5.134,4.248,4.638,5.213,5.957,6.881,5.946,6.649,7.479,8.444,9.521,7.497,8.323,9.132,9.906,10.613,8.884,9.455,9.930,10.323,10.635,10.038,10.262,10.446,10.593,10.714
CLAY_P,0.000,0.022,0.046,0.071,0.098,0.126,0.234,0.256,0.288,0.329,0.380,0.630,0.705,0.793,0.895,1.009,1.513,1.680,1.843,1.999,2.142,2.531,2.694,2.830,2.942,3.030,3.533,3.612,3.677,3.729,3.771
CLYM,0.000,0.087,0.182,0.282,0.390,0.504,0.912,0.995,1.119,1.278,1.477,2.415,2.701,3.038,3.430,3.868,5.734,6.366,6.984,7.576,8.117,9.577,10.193,10.705,11.129,11.466,13.321,13.618,13.862,14.058,14.218
COAT,0.000,0.074,0.153,0.238,0.329,0.426,0.770,0.840,0.944,1.079,1.247,2.039,2.281,2.565,2.896,3.266,4.841,5.375,5.897,6.397,6.854,8.087,8.606,9.039,9.397,9.681,11.247,11.498,11.705,11.870,12.005
COCK,0.000,0.061,0.127,0.197,0.272,0.351,0.635,0.694,0.780,0.891,1.029,1.684,1.883,2.118,2.391,2.696,3.997,4.437,4.868,5.281,5.658,6.675,7.104,7.462,7.757,7.991,9.285,9.491,9.662,9.798,9.910
CONQA1;SASA,0.000,0.314,0.653,1.014,1.399,1.810,1.980,2.162,2.430,2.777,3.208,3.587,4.011,4.512,5.095,5.745,5.599,6.216,6.821,7.399,7.928,8.717,9.277,9.744,10.130,10.436,10.230,10.458,10.646,10.795,10.919
COUA_P,0.000,0.050,0.105,0.163,0.225,0.291,0.540,0.590,0.663,0.758,0.875,1.457,1.629,1.833,2.069,2.333,3.502,3.888,4.265,4.627,4.957,5.863,6.239,6.553,6.813,7.019,8.185,8.367,8.518,8.638,8.736
COVE_1,0.000,0.205,0.426,0.662,0.913,1.181,1.256,1.372,1.542,1.762,2.035,2.186,2.445,2.750,3.105,3.501,3.437,3.815,4.186,4.541,4.865,5.215,5.550,5.829,6.060,6.243,6.221,6.359,6.474,6.565,6.640
COWL_1;ECLA_H,0.000,0.785,1.632,2.535,3.498,4.525,4.752,5.188,5.831,6.664,7.697,8.313,9.296,10.456,11.806,13.311,13.102,14.545,15.959,17.312,18.548,19.840,21.115,22.177,23.055,23.752,23.683,24.210,24.645,24.993,25.278
COYL,0.000,0.049,0.102,0.158,0.218,0.282,0.511,0.558,0.627,0.716,0.827,1.353,1.513,1.702,1.922,2.167,3.213,3.567,3.913,4.245,4.548,5.366,5.711,5.998,6.236,6.424,7.464,7.630,7.767,7.877,7.967
CRAI_P,0.000,0.064,0.133,0.207,0.286,0.370,0.687,0.750,0.843,0.963,1.113,1.848,2.066,2.324,2.624,2.959,4.435,4.923,5.402,5.860,6.278,7.420,7.897,8.294,8.623,8.883,10.357,10.588,10.778,10.930,11.055
CREB_1,0.000,0.508,1.056,1.640,2.263,2.928,2.959,3.230,3.631,4.149,4.793,5.158,5.768,6.488,7.325,8.259,7.847,8.711,9.558,10.368,11.109,11.855,12.617,13.252,13.776,14.193,13.961,14.272,14.528,14.733,14.901
CROO,0.000,0.051,0.106,0.165,0.228,0.294,0.555,0.606,0.681,0.778,0.899,1.493,1.669,1.878,2.120,2.389,3.584,3.979,4.365,4.736,5.074,5.995,6.380,6.701,6.967,7.178,8.364,8.551,8.704,8.827,8.927
CUMB,0.000,0.045,0.093,0.144,0.199,0.257,0.485,0.530,0.595,0.680,0.786,1.313,1.468,1.651,1.864,2.102,3.162,3.510,3.852,4.178,4.477,5.295,5.636,5.919,6.153,6.339,7.392,7.557,7.693,7.801,7.890
CUPA,0.000,0.055,0.114,0.177,0.245,0.317,0.598,0.652,0.733,0.838,0.968,1.617,1.808,2.034,2.296,2.589,3.895,4.324,4.744,5.146,5.514,6.522,6.941,7.290,7.579,7.808,9.105,9.308,9.475,9.608,9.718
CURR,0.000,0.020,0.042,0.065,0.090,0.116,0.211,0.230,0.258,0.295,0.341,0.558,0.624,0.702,0.792,0.893,1.324,1.470,1.613,1.749,1.874,2.212,2.354,2.472,2.570,2.648,3.076,3.145,3.201,3.246,3.283
DALM3,0.000,0.038,0.079,0.122,0.169,0.218,0.395,0.431,0.485,0.554,0.640,1.046,1.170,1.316,1.486,1.676,2.484,2.758,3.026,3.282,3.516,4.149,4.416,4.638,4.821,4.967,5.771,5.899,6.005,6.090,6.159
DEVM,0.000,0.024,0.049,0.076,0.105,0.136,0.246,0.268,0.301,0.344,0.398,0.651,0.728,0.818,0.924,1.042,1.545,1.715,1.882,2.041,2.187,2.580,2.746,2.884,2.998,3.089,3.589,3.669,3.735,3.787,3.830
DEVO,0.000,0.078,0.162,0.252,0.348,0.450,0.849,0.926,1.041,1.190,1.375,2.296,2.568,2.888,3.261,3.677,5.531,6.140,6.737,7.308,7.830,9.262,9.857,10.353,10.763,11.088,12.929,13.217,13.455,13.645,13.800
DEWP,0.000,0.043,0.089,0.139,0.191,0.248,0.448,0.489,0.550,0.628,0.726,1.187,1.327,1.493,1.685,1.900,2.817,3.128,3.432,3.722,3.988,4.706,5.008,5.260,5.468,5.633,6.545,6.691,6.811,6.907,6.986
DOUN_P,0.000,0.015,0.032,0.049,0.068,0.087,0.140,0.153,0.172,0.196,0.227,0.351,0.393,0.441,0.498,0.562,0.806,0.894,0.981,1.064,1.140,1.333,1.418,1.489,1.548,1.595,1.851,1.893,1.927,1.954,1.976
DRAK_1,0.000,0.737,1.533,2.381,3.286,4.251,4.648,5.074,5.703,6.517,7.528,8.189,9.157,10.300,11.630,13.113,12.932,14.357,15.752,17.087,18.308,19.702,20.968,22.022,22.895,23.586,23.504,24.028,24.460,24.805,25.087
DRAX_1,0.000,0.446,0.928,1.440,1.988,2.572,2.665,2.910,3.270,3.737,4.317,4.682,5.236,5.889,6.650,7.498,7.118,7.902,8.670,9.405,10.077,10.792,11.485,12.063,12.541,12.919,12.675,12.958,13.191,13.377,13.529
DRCR,0.000,0.024,0.050,0.078,0.108,0.139,0.262,0.286,0.322,0.368,0.425,0.710,0.794,0.893,1.008,1.137,1.710,1.898,2.083,2.260,2.421,2.864,3.048,3.201,3.328,3.428,3.998,4.087,4.160,4.219,4.267
DRUM,0.000,0.122,0.254,0.394,0.544,0.703,1.326,1.448,1.628,1.860,2.149,3.589,4.014,4.515,5.098,5.748,8.645,9.598,10.531,11.423,12.239,14.478,15.408,16.183,16.824,17.332,20.211,20.661,21.032,21.329,21.572
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DUDH_P,0.000,0.054,0.113,0.175,0.242,0.313,0.581,0.635,0.713,0.815,0.941,1.568,1.753,1.972,2.227,2.511,3.768,4.183,4.589,4.978,5.334,6.308,6.713,7.051,7.330,7.552,8.807,9.003,9.165,9.294,9.400
DUGR_P,0.000,0.008,0.016,0.024,0.034,0.044,0.072,0.078,0.088,0.101,0.116,0.177,0.198,0.222,0.251,0.283,0.402,0.446,0.490,0.531,0.569,0.661,0.704,0.739,0.768,0.791,0.915,0.936,0.952,0.966,0.977
DUMF,0.000,0.053,0.110,0.171,0.235,0.304,0.575,0.627,0.705,0.806,0.931,1.555,1.738,1.955,2.207,2.489,3.740,4.152,4.556,4.943,5.296,6.261,6.664,6.998,7.276,7.496,8.738,8.932,9.093,9.221,9.327
DUNB,0.000,0.028,0.057,0.089,0.123,0.159,0.288,0.314,0.353,0.404,0.466,0.763,0.853,0.960,1.084,1.222,1.811,2.011,2.206,2.393,2.564,3.025,3.220,3.381,3.515,3.622,4.208,4.301,4.379,4.440,4.491
DUNF,0.000,0.055,0.115,0.179,0.246,0.319,0.601,0.657,0.738,0.843,0.974,1.627,1.820,2.047,2.311,2.606,3.919,4.351,4.774,5.179,5.549,6.563,6.985,7.336,7.627,7.857,9.162,9.366,9.535,9.669,9.779
DUNO_P,0.000,0.013,0.027,0.041,0.057,0.074,0.139,0.152,0.171,0.195,0.225,0.376,0.421,0.473,0.534,0.602,0.906,1.006,1.104,1.197,1.283,1.517,1.615,1.696,1.763,1.816,2.118,2.165,2.204,2.235,2.261
DYCE_P,0.000,0.059,0.122,0.190,0.262,0.339,0.630,0.687,0.772,0.883,1.020,1.694,1.894,2.130,2.405,2.712,4.065,4.513,4.951,5.371,5.754,6.801,7.238,7.602,7.903,8.142,9.493,9.704,9.878,10.018,10.132
EALI_6,0.000,0.544,1.131,1.756,2.424,3.136,2.594,2.833,3.184,3.638,4.203,3.631,4.061,4.567,5.157,5.815,4.579,5.083,5.577,6.050,6.482,5.426,5.774,6.065,6.305,6.495,6.131,6.267,6.380,6.470,6.544
EASO_1,0.000,0.775,1.611,2.502,3.452,4.466,4.706,5.138,5.775,6.600,7.623,8.231,9.204,10.353,11.689,13.180,12.954,14.381,15.779,17.116,18.339,19.614,20.874,21.924,22.792,23.481,23.409,23.931,24.361,24.704,24.986
ECCL,0.000,0.034,0.072,0.111,0.154,0.199,0.360,0.393,0.441,0.504,0.583,0.953,1.066,1.199,1.353,1.526,2.262,2.512,2.756,2.989,3.203,3.779,4.022,4.224,4.391,4.524,5.256,5.373,5.470,5.547,5.610
ECLA_1,0.000,0.801,1.666,2.587,3.570,4.618,4.878,5.325,5.985,6.840,7.901,8.502,9.507,10.694,12.074,13.614,13.318,14.785,16.222,17.597,18.854,20.128,21.421,22.498,23.389,24.096,24.016,24.551,24.993,25.345,25.634
EERH,0.000,0.107,0.222,0.344,0.475,0.614,1.111,1.213,1.363,1.558,1.800,2.944,3.292,3.702,4.180,4.713,6.988,7.757,8.511,9.233,9.892,11.671,12.421,13.046,13.563,13.972,16.233,16.595,16.893,17.131,17.327
EKIL,0.000,0.068,0.141,0.220,0.303,0.392,0.709,0.774,0.870,0.995,1.149,1.879,2.101,2.364,2.669,3.009,4.461,4.952,5.434,5.894,6.315,7.451,7.930,8.329,8.658,8.920,10.363,10.594,10.785,10.937,11.062
EKIS,0.000,0.066,0.137,0.212,0.293,0.379,0.686,0.749,0.841,0.962,1.111,1.817,2.032,2.285,2.580,2.909,4.313,4.788,5.253,5.699,6.106,7.204,7.667,8.052,8.371,8.624,10.020,10.243,10.427,10.574,10.694
ELDE,0.000,0.064,0.133,0.206,0.285,0.368,0.667,0.728,0.818,0.935,1.080,1.766,1.975,2.221,2.508,2.828,4.192,4.654,5.106,5.539,5.935,7.002,7.452,7.827,8.137,8.383,9.739,9.956,10.135,10.278,10.395
