Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NETS,0.000,0.000,0.017,0.037,0.070,0.115,0.173,0.248,0.339,0.450,0.579,0.727,0.914,1.078,1.261,1.459,1.674,1.910,2.152,2.388,2.616,2.788,2.925,3.057,3.164,3.247,3.296,3.280,3.326,3.370,3.409,3.445
NEWX_6,1.099,1.615,2.032,2.577,3.038,3.531,4.044,4.587,5.161,5.792,6.503,7.326,7.979,9.407,11.001,12.733,14.608,16.666,18.778,20.844,22.830,24.332,25.527,26.675,27.613,28.340,28.769,28.629,29.031,29.413,29.751,30.068
NFLE,3.367,4.945,6.127,7.686,8.915,10.174,11.417,12.665,13.912,15.228,16.683,18.376,19.330,22.788,26.650,30.846,35.389,40.375,45.490,50.494,55.307,58.945,61.839,64.622,66.894,68.654,69.694,69.354,70.328,71.255,72.073,72.840
NHYD_6,0.000,0.000,0.178,0.385,0.722,1.184,1.789,2.558,3.502,4.639,5.975,7.504,9.434,11.122,13.007,15.054,17.271,19.705,22.201,24.644,26.993,28.768,30.180,31.539,32.647,33.507,34.014,33.848,34.323,34.776,35.175,35.549
NINF_1,3.259,4.787,6.136,7.885,9.465,11.218,13.120,15.217,17.515,20.103,23.056,26.462,29.617,34.915,40.833,47.261,54.222,61.862,69.699,77.366,84.741,90.314,94.749,99.012,102.493,105.191,106.784,106.263,107.754,109.175,110.429,111.604
NORL_3,0.666,0.978,1.230,1.559,1.837,2.133,2.440,2.766,3.108,3.485,3.909,4.400,4.786,5.642,6.598,7.637,8.761,9.996,11.262,12.501,13.693,14.593,15.310,15.999,16.561,16.997,17.255,17.170,17.411,17.641,17.844,18.033
NORM_1;SALL1,3.058,4.492,6.266,8.500,10.946,13.914,17.429,21.596,26.452,32.133,38.727,46.297,54.778,64.578,75.524,87.412,100.286,114.418,128.912,143.094,156.734,167.043,175.245,183.130,189.568,194.558,197.505,196.541,199.299,201.927,204.246,206.418
NORT_1,1.011,1.484,2.310,3.327,4.589,6.191,8.167,10.579,13.453,16.860,20.837,25.396,30.795,36.305,42.458,49.142,56.379,64.324,72.472,80.445,88.113,93.908,98.520,102.953,106.572,109.377,111.034,110.492,112.042,113.520,114.824,116.045
NURS_1,0.036,0.053,0.530,1.087,1.981,3.202,4.794,6.816,9.294,12.277,15.782,19.794,24.844,29.289,34.253,39.645,45.484,51.893,58.467,64.899,71.086,75.761,79.481,83.057,85.977,88.240,89.577,89.140,90.391,91.582,92.634,93.619
OCKH_1,0.173,0.253,0.405,0.590,0.825,1.125,1.497,1.954,2.499,3.146,3.902,4.769,5.802,6.840,7.999,9.259,10.622,12.119,13.654,15.156,16.601,17.693,18.562,19.397,20.079,20.607,20.919,20.817,21.110,21.388,21.633,21.863
OFFE_3,0.184,0.271,0.348,0.449,0.540,0.643,0.754,0.878,1.014,1.168,1.344,1.547,1.738,2.049,2.396,2.773,3.182,3.630,4.090,4.540,4.973,5.300,5.560,5.810,6.015,6.173,6.266,6.236,6.323,6.407,6.480,6.549
OLDB_1,0.563,0.827,1.128,1.510,1.912,2.393,2.954,3.613,4.373,5.257,6.282,7.459,8.746,10.311,12.059,13.957,16.013,18.269,20.583,22.848,25.025,26.671,27.981,29.240,30.268,31.065,31.535,31.381,31.822,32.241,32.612,32.958
OSBA_1,0.637,0.936,1.385,1.943,2.603,3.428,4.431,5.644,7.078,8.770,10.742,13.003,15.634,18.431,21.555,24.948,28.622,32.655,36.792,40.839,44.732,47.674,50.015,52.265,54.103,55.527,56.368,56.093,56.880,57.630,58.292,58.912
PADIB1,0.642,0.943,1.560,2.315,3.293,4.554,6.126,8.061,10.382,13.143,16.370,20.068,24.510,28.895,33.793,39.112,44.873,51.196,57.681,64.027,70.130,74.742,78.412,81.941,84.821,87.054,88.373,87.941,89.175,90.351,91.389,92.361
PAIS,0.340,0.490,0.649,0.850,1.046,1.273,1.529,1.822,2.153,2.533,2.971,3.474,3.992,4.706,5.504,6.370,7.309,8.339,9.395,10.428,11.423,12.174,12.772,13.346,13.815,14.179,14.394,14.324,14.525,14.716,14.885,15.043
PART,0.000,0.000,0.031,0.067,0.126,0.207,0.312,0.447,0.612,0.810,1.043,1.310,1.648,1.942,2.272,2.629,3.016,3.441,3.877,4.304,4.714,5.024,5.271,5.508,5.701,5.851,5.940,5.911,5.994,6.073,6.143,6.208
PEHG_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PEHS_P;STRI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PELH_1,1.619,2.378,3.027,3.871,4.616,5.433,6.306,7.258,8.288,9.440,10.750,12.261,13.601,16.035,18.753,21.705,24.901,28.410,32.009,35.530,38.917,41.477,43.513,45.471,47.070,48.309,49.041,48.801,49.486,50.139,50.715,51.254
PEMB_1,0.000,0.000,0.149,0.322,0.603,0.990,1.495,2.138,2.926,3.876,4.993,6.271,7.883,9.294,10.869,12.580,14.433,16.466,18.552,20.593,22.556,24.040,25.220,26.355,27.281,27.999,28.424,28.285,28.682,29.060,29.394,29.706
PENE_1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PENN_1,0.000,0.000,0.224,0.485,0.909,1.491,2.252,3.220,4.408,5.839,7.521,9.445,11.874,13.999,16.371,18.948,21.739,24.802,27.944,31.019,33.975,36.210,37.988,39.697,41.093,42.174,42.813,42.604,43.202,43.772,44.274,44.745
PENT_1,0.201,0.295,0.534,0.823,1.215,1.728,2.374,3.176,4.142,5.296,6.646,8.193,10.075,11.878,13.891,16.077,18.445,21.044,23.710,26.319,28.828,30.724,32.232,33.683,34.866,35.784,36.326,36.149,36.656,37.140,37.566,37.966
PENW_1;STAH_1;WABO,1.657,2.434,3.651,5.158,6.966,9.236,12.007,15.367,19.351,24.058,29.545,35.838,43.198,50.926,59.558,68.933,79.085,90.229,101.659,112.843,123.599,131.729,138.197,144.415,149.493,153.427,155.752,154.991,157.166,159.238,161.068,162.780
PERS_P,0.000,0.000,0.017,0.037,0.069,0.113,0.171,0.245,0.335,0.444,0.572,0.718,0.903,1.064,1.245,1.441,1.653,1.886,2.125,2.358,2.583,2.753,2.888,3.018,3.124,3.206,3.255,3.239,3.284,3.328,3.366,3.402
PITS_3,0.218,0.320,0.426,0.560,0.695,0.851,1.030,1.236,1.470,1.741,2.052,2.411,2.786,3.285,3.842,4.447,5.101,5.820,6.558,7.279,7.973,8.497,8.915,9.316,9.643,9.897,10.047,9.998,10.138,10.272,10.390,10.500
POOB,0.000,0.000,0.075,0.162,0.304,0.499,0.754,1.078,1.475,1.954,2.517,3.161,3.974,4.685,5.479,6.341,7.275,8.300,9.352,10.380,11.370,12.118,12.713,13.285,13.752,14.114,14.328,14.258,14.458,14.648,14.817,14.974
POPP_3,0.125,0.183,0.299,0.442,0.625,0.861,1.155,1.516,1.948,2.462,3.063,3.751,4.577,5.395,6.310,7.303,8.379,9.560,10.771,11.956,13.095,13.956,14.642,15.301,15.838,16.255,16.502,16.421,16.651,16.871,17.065,17.246
PORA_P,0.000,0.000,0.011,0.023,0.043,0.071,0.108,0.154,0.211,0.280,0.360,0.453,0.569,0.671,0.784,0.908,1.042,1.189,1.339,1.486,1.628,1.735,1.820,1.902,1.969,2.021,2.052,2.041,2.070,2.097,2.122,2.144
PORD,0.000,0.000,0.044,0.096,0.180,0.295,0.445,0.636,0.871,1.154,1.486,1.867,2.347,2.767,3.236,3.745,4.296,4.902,5.523,6.130,6.715,7.156,7.508,7.845,8.121,8.335,8.461,8.420,8.538,8.651,8.750,8.843
PYLE_1,0.000,0.000,0.114,0.246,0.461,0.757,1.143,1.634,2.237,2.964,3.817,4.794,6.027,7.106,8.310,9.618,11.035,12.590,14.184,15.745,17.246,18.380,19.283,20.150,20.858,21.408,21.732,21.626,21.929,22.219,22.474,22.713
QUOI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RAIN_1,0.000,0.000,0.229,0.496,0.930,1.526,2.305,3.295,4.511,5.976,7.697,9.667,12.153,14.327,16.755,19.393,22.249,25.384,28.600,31.746,34.772,37.060,38.879,40.629,42.057,43.164,43.818,43.604,44.216,44.799,45.313,45.795
RANN_P,0.000,0.000,0.001,0.001,0.002,0.003,0.004,0.006,0.009,0.011,0.015,0.018,0.023,0.027,0.032,0.037,0.042,0.048,0.054,0.060,0.066,0.070,0.074,0.077,0.080,0.082,0.083,0.083,0.084,0.085,0.086,0.087
RASS_1,0.184,0.271,0.638,1.075,1.716,2.571,3.667,5.043,6.715,8.720,11.071,13.763,17.097,20.155,23.571,27.282,31.300,35.711,40.234,44.661,48.918,52.135,54.695,57.156,59.165,60.723,61.643,61.342,62.202,63.023,63.747,64.424
RATS_1,0.338,0.496,1.118,1.862,2.940,4.377,6.215,8.519,11.319,14.673,18.605,23.108,28.673,33.803,39.532,45.755,52.494,59.891,67.478,74.901,82.041,87.437,91.730,95.858,99.227,101.839,103.382,102.877,104.321,105.697,106.911,108.047
RAYL_1,2.718,3.992,5.319,7.013,8.713,10.701,12.974,15.597,18.585,22.035,26.017,30.594,35.418,41.754,48.831,56.518,64.842,73.979,83.351,92.520,101.339,108.005,113.308,118.407,122.569,125.795,127.701,127.078,128.861,130.560,132.059,133.464
REBR_3,0.503,0.739,1.129,1.610,2.199,2.942,3.854,4.964,6.284,7.846,9.668,11.758,14.218,16.762,19.603,22.689,26.030,29.699,33.461,37.142,40.682,43.358,45.487,47.534,49.204,50.499,51.265,51.014,51.730,52.412,53.014,53.578
REDH,0.680,1.000,1.186,1.445,1.604,1.735,1.825,1.873,1.875,1.839,1.779,1.715,1.397,1.647,1.926,2.229,2.557,2.918,3.288,3.649,3.997,4.260,4.469,4.670,4.834,4.962,5.037,5.012,5.082,5.149,5.209,5.264
REDM_P,0.000,0.000,0.034,0.073,0.137,0.225,0.341,0.487,0.667,0.883,1.137,1.428,1.795,2.117,2.475,2.865,3.287,3.750,4.225,4.690,5.137,5.475,5.744,6.002,6.213,6.377,6.474,6.442,6.532,6.619,6.694,6.766
ROCH_1,1.058,1.555,2.067,2.721,3.375,4.138,5.008,6.010,7.151,8.466,9.983,11.727,13.558,15.983,18.693,21.635,24.821,28.319,31.906,35.417,38.792,41.344,43.374,45.326,46.919,48.154,48.884,48.645,49.327,49.978,50.552,51.089
RUGEB1,0.000,0.000,0.156,0.338,0.633,1.039,1.570,2.244,3.072,4.070,5.242,6.584,8.277,9.757,11.411,13.208,15.153,17.288,19.478,21.621,23.682,25.240,26.479,27.670,28.643,29.397,29.842,29.697,30.113,30.510,30.861,31.189
RYEH_1,1.588,2.332,2.972,3.803,4.539,5.348,6.215,7.160,8.187,9.335,10.642,12.150,13.496,15.911,18.608,21.537,24.709,28.191,31.762,35.256,38.617,41.157,43.178,45.121,46.707,47.936,48.662,48.425,49.104,49.752,50.323,50.858
SACO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SALH_1,0.002,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SALT_1,0.213,0.313,0.437,0.592,0.762,0.968,1.212,1.502,1.839,2.233,2.691,3.216,3.805,4.485,5.246,6.071,6.966,7.947,8.954,9.939,10.886,11.602,12.172,12.720,13.167,13.513,13.718,13.651,13.843,14.025,14.186,14.337
SANX,0.000,0.000,0.050,0.108,0.202,0.331,0.500,0.715,0.979,1.297,1.671,2.099,2.638,3.110,3.637,4.210,4.830,5.511,6.209,6.892,7.549,8.045,8.440,8.820,9.130,9.371,9.513,9.466,9.599,9.725,9.837,9.942
SBAR,2.661,3.908,4.786,5.953,6.819,7.669,8.461,9.206,9.895,10.579,11.310,12.168,12.317,14.521,16.982,19.655,22.550,25.728,28.987,32.176,35.243,37.561,39.405,41.178,42.626,43.748,44.410,44.194,44.814,45.405,45.926,46.414
SEAB1,0.690,1.013,1.536,2.182,2.966,3.954,5.163,6.633,8.378,10.443,12.851,15.612,18.854,22.227,25.994,30.086,34.517,39.381,44.370,49.251,53.946,57.494,60.317,63.031,65.247,66.964,67.979,67.647,68.596,69.501,70.299,71.047
SELL_1,1.150,1.688,2.217,2.896,3.553,4.310,5.161,6.130,7.222,8.474,9.914,11.571,13.259,15.631,18.281,21.158,24.274,27.695,31.203,34.636,37.937,40.433,42.418,44.327,45.885,47.093,47.806,47.573,48.240,48.877,49.438,49.964
SFEG_P,0.000,0.000,0.041,0.088,0.165,0.271,0.409,0.584,0.800,1.060,1.365,1.714,2.155,2.541,2.971,3.439,3.946,4.502,5.072,5.630,6.166,6.572,6.895,7.205,7.458,7.654,7.770,7.732,7.841,7.944,8.036,8.121
SFIL_P,0.000,0.000,0.008,0.017,0.031,0.051,0.077,0.110,0.151,0.200,0.257,0.323,0.406,0.479,0.560,0.648,0.744,0.849,0.956,1.061,1.162,1.239,1.299,1.358,1.406,1.443,1.464,1.457,1.478,1.497,1.515,1.531
SHEC_3,0.259,0.380,0.453,0.553,0.614,0.665,0.701,0.721,0.724,0.713,0.693,0.673,0.556,0.655,0.766,0.887,1.017,1.161,1.308,1.452,1.590,1.695,1.778,1.858,1.923,1.974,2.004,1.994,2.022,2.049,2.072,2.094
SHIN_P,0.000,0.000,0.002,0.005,0.009,0.014,0.022,0.031,0.042,0.056,0.072,0.091,0.114,0.134,0.157,0.182,0.209,0.238,0.268,0.298,0.326,0.347,0.364,0.381,0.394,0.405,0.411,0.409,0.415,0.420,0.425,0.429
SHRU,0.600,0.880,1.089,1.362,1.573,1.785,1.991,2.194,2.391,2.596,2.821,3.082,3.202,3.775,4.415,5.109,5.862,6.688,7.535,8.364,9.161,9.764,10.243,10.704,11.080,11.372,11.544,11.488,11.649,11.803,11.938,12.065
SHRW_1,0.563,0.827,1.098,1.445,1.790,2.192,2.651,3.179,3.779,4.471,5.270,6.187,7.148,8.427,9.856,11.407,13.087,14.931,16.823,18.673,20.453,21.799,22.869,23.898,24.738,25.389,25.774,25.648,26.008,26.351,26.654,26.937
SIGH,0.000,0.000,0.038,0.082,0.154,0.252,0.381,0.545,0.746,0.988,1.272,1.598,2.009,2.368,2.769,3.205,3.677,4.196,4.727,5.247,5.747,6.125,6.426,6.715,6.951,7.134,7.242,7.207,7.308,7.404,7.489,7.569
SJOW_1,2.237,3.285,3.961,4.870,5.481,6.034,6.490,6.849,7.100,7.278,7.428,7.616,7.070,8.334,9.747,11.282,12.943,14.767,16.637,18.468,20.228,21.559,22.617,23.635,24.466,25.110,25.490,25.366,25.722,26.061,26.360,26.641
SKLGB1,2.349,3.450,4.654,6.184,7.761,9.627,11.785,14.297,17.181,20.526,24.393,28.837,33.622,39.637,46.356,53.653,61.555,70.229,79.125,87.830,96.202,102.529,107.564,112.404,116.355,119.418,121.227,120.635,122.328,123.941,125.364,126.697
SLOY_P,0.000,0.000,0.013,0.029,0.054,0.089,0.135,0.193,0.264,0.349,0.450,0.565,0.711,0.838,0.980,1.134,1.301,1.484,1.672,1.856,2.033,2.167,2.273,2.375,2.459,2.524,2.562,2.549,2.585,2.619,2.649,2.677
SMAN_1,0.000,0.000,0.475,1.029,1.930,3.166,4.783,6.839,9.362,12.401,15.974,20.062,25.221,29.733,34.773,40.247,46.175,52.681,59.355,65.885,72.165,76.911,80.688,84.318,87.282,89.580,90.937,90.493,91.763,92.973,94.041,95.041
SPAV,0.000,0.000,0.042,0.091,0.170,0.278,0.421,0.601,0.823,1.090,1.404,1.764,2.217,2.614,3.057,3.538,4.059,4.631,5.218,5.792,6.344,6.761,7.093,7.412,7.673,7.875,7.994,7.955,8.067,8.173,8.267,8.355
SPEN_1,0.790,1.161,1.712,2.398,3.206,4.214,5.438,6.917,8.664,10.726,13.128,15.882,19.082,22.495,26.308,30.450,34.934,39.857,44.906,49.846,54.598,58.188,61.046,63.793,66.035,67.773,68.800,68.464,69.425,70.340,71.148,71.905
SSHI_3,0.144,0.211,0.265,0.336,0.395,0.459,0.524,0.593,0.666,0.746,0.835,0.939,1.020,1.202,1.406,1.627,1.867,2.130,2.400,2.664,2.918,3.110,3.262,3.409,3.529,3.622,3.676,3.659,3.710,3.759,3.802,3.842
STAL_1,0.000,0.000,0.262,0.567,1.062,1.743,2.633,3.764,5.153,6.826,8.792,11.042,13.882,16.365,19.139,22.152,25.415,28.996,32.669,36.263,39.720,42.332,44.411,46.409,48.041,49.305,50.052,49.808,50.507,51.173,51.760,52.311
STAY_1,0.000,0.000,0.225,0.487,0.914,1.499,2.264,3.237,4.431,5.870,7.561,9.495,11.937,14.073,16.458,19.049,21.855,24.934,28.093,31.183,34.156,36.402,38.190,39.908,41.311,42.398,43.041,42.831,43.432,44.004,44.510,44.983
STEN_1,0.640,0.939,1.377,1.922,2.560,3.354,4.316,5.476,6.846,8.461,10.341,12.498,14.996,17.679,20.676,23.931,27.455,31.324,35.292,39.174,42.909,45.731,47.976,50.135,51.897,53.263,54.070,53.806,54.561,55.281,55.916,56.511
STES_1,0.582,0.855,1.123,1.467,1.802,2.186,2.619,3.112,3.668,4.306,5.040,5.884,6.746,7.953,9.301,10.765,12.350,14.091,15.876,17.622,19.302,20.571,21.582,22.553,23.345,23.960,24.323,24.204,24.544,24.868,25.153,25.421
STHA,0.000,0.000,0.062,0.134,0.252,0.413,0.624,0.892,1.221,1.617,2.083,2.616,3.288,3.877,4.534,5.247,6.020,6.869,7.739,8.590,9.409,10.028,10.520,10.994,11.380,11.680,11.857,11.799,11.964,12.122,12.261,12.392
STIR,0.000,0.000,0.076,0.164,0.307,0.503,0.760,1.087,1.488,1.971,2.539,3.188,4.008,4.725,5.526,6.396,7.338,8.372,9.433,10.470,11.469,12.223,12.823,13.400,13.871,14.236,14.452,14.381,14.583,14.775,14.945,15.104
STLE,0.000,0.000,0.048,0.104,0.195,0.320,0.484,0.692,0.947,1.255,1.616,2.029,2.551,3.008,3.518,4.071,4.671,5.329,6.004,6.665,7.300,7.780,8.162,8.529,8.829,9.062,9.199,9.154,9.283,9.405,9.513,9.614
SUND_1,3.587,5.269,6.651,8.456,9.999,11.661,13.404,15.267,17.249,19.440,21.916,24.779,27.133,31.988,37.410,43.298,49.675,56.675,63.855,70.880,77.636,82.742,86.805,90.711,93.900,96.371,97.831,97.354,98.720,100.022,101.170,102.246
SWAN_1,1.015,1.491,2.546,3.830,5.525,7.721,10.472,13.869,17.952,22.815,28.503,35.020,42.890,50.563,59.133,68.442,78.521,89.586,100.935,112.039,122.718,130.790,137.212,143.386,148.426,152.333,154.641,153.886,156.046,158.103,159.919,161.620
TARL_P,0.000,0.000,0.021,0.045,0.085,0.140,0.211,0.302,0.413,0.547,0.705,0.885,1.113,1.312,1.534,1.776,2.037,2.324,2.619,2.907,3.184,3.393,3.560,3.720,3.851,3.952,4.012,3.993,4.049,4.102,4.149,4.193
TAUN1,0.728,1.069,1.416,1.860,2.299,2.809,3.388,4.053,4.807,5.676,6.678,7.829,9.027,10.642,12.446,14.405,16.527,18.856,21.244,23.581,25.829,27.528,28.880,30.179,31.240,32.062,32.548,32.389,32.844,33.277,33.659,34.017
TAYN_P,0.000,0.000,0.019,0.042,0.078,0.128,0.193,0.276,0.377,0.500,0.644,0.808,1.016,1.198,1.401,1.621,1.860,2.122,2.391,2.654,2.907,3.098,3.250,3.396,3.516,3.608,3.663,3.645,3.696,3.745,3.788,3.828
TELR,0.460,0.680,0.851,1.076,1.263,1.460,1.663,1.876,2.098,2.340,2.612,2.926,3.161,3.726,4.358,5.044,5.787,6.603,7.439,8.257,9.044,9.639,10.113,10.568,10.939,11.227,11.397,11.341,11.501,11.652,11.786,11.911
TEMP_3,0.038,0.056,0.107,0.168,0.253,0.364,0.505,0.680,0.892,1.145,1.442,1.781,2.197,2.589,3.028,3.505,4.021,4.588,5.169,5.738,6.284,6.698,7.027,7.343,7.601,7.801,7.919,7.881,7.991,8.097,8.190,8.277
THOM_6,1.990,2.923,3.758,4.838,5.824,6.923,8.122,9.450,10.912,12.563,14.449,16.624,18.670,22.010,25.741,29.793,34.181,38.997,43.937,48.771,53.419,56.933,59.729,62.416,64.610,66.311,67.315,66.987,67.927,68.823,69.613,70.353
THSO_P,0.050,0.070,0.135,0.209,0.309,0.441,0.607,0.814,1.063,1.360,1.708,2.106,2.592,3.056,3.574,4.136,4.745,5.414,6.100,6.771,7.416,7.904,8.292,8.665,8.970,9.206,9.345,9.300,9.430,9.554,9.664,9.767
THUR_6,1.480,2.174,2.760,3.523,4.190,4.917,5.690,6.527,7.429,8.434,9.575,10.893,12.037,14.190,16.595,19.208,22.037,25.142,28.327,31.443,34.440,36.705,38.508,40.240,41.655,42.752,43.399,43.187,43.793,44.371,44.880,45.358
TILBB_1,0.879,1.291,1.625,2.062,2.432,2.828,3.240,3.678,4.140,4.649,5.222,5.886,6.416,7.563,8.845,10.238,11.746,13.401,15.098,16.759,18.357,19.564,20.525,21.448,22.202,22.787,23.132,23.019,23.342,23.650,23.921,24.176
TONG;CAFA;EAST;GLLE;KEOO,0.000,0.000,0.030,0.065,0.123,0.201,0.304,0.435,0.595,0.789,1.016,1.276,1.604,1.891,2.212,2.560,2.937,3.350,3.775,4.190,4.589,4.891,5.131,5.362,5.551,5.697,5.783,5.755,5.836,5.913,5.981,6.044
TOTT_1,1.442,2.117,2.734,3.530,4.266,5.093,6.001,7.013,8.134,9.404,10.858,12.533,14.141,16.671,19.497,22.566,25.889,29.537,33.279,36.940,40.461,43.122,45.240,47.276,48.937,50.226,50.986,50.738,51.450,52.128,52.727,53.287
TRAW_1,0.058,0.084,0.275,0.501,0.845,1.310,1.911,2.670,3.597,4.709,6.016,7.512,9.379,11.057,12.932,14.967,17.171,19.591,22.073,24.501,26.837,28.602,30.006,31.357,32.459,33.313,33.818,33.653,34.125,34.575,34.972,35.344
TUMB_P,0.000,0.000,0.012,0.027,0.050,0.083,0.125,0.178,0.244,0.323,0.416,0.523,0.657,0.775,0.906,1.049,1.203,1.373,1.547,1.717,1.881,2.004,2.103,2.197,2.275,2.335,2.370,2.358,2.392,2.423,2.451,2.477
TYNE_1;TYNE_2,0.702,1.031,1.420,1.910,2.436,3.069,3.813,4.688,5.704,6.888,8.263,9.840,11.584,13.657,15.972,18.486,21.208,24.197,27.262,30.261,33.146,35.326,37.061,38.728,40.090,41.145,41.768,41.564,42.147,42.703,43.194,43.653
UPPB_1;UPPB_3,0.125,0.183,0.546,0.976,1.627,2.504,3.637,5.065,6.807,8.898,11.353,14.164,17.666,20.827,24.357,28.192,32.344,36.901,41.576,46.150,50.549,53.873,56.519,59.062,61.138,62.747,63.698,63.387,64.276,65.124,65.872,66.572
USKM_1;ALST_3,0.599,0.879,1.352,1.936,2.654,3.562,4.678,6.037,7.655,9.571,11.807,14.371,17.396,20.508,23.984,27.760,31.848,36.336,40.939,45.443,49.775,53.049,55.653,58.158,60.202,61.786,62.723,62.416,63.292,64.127,64.863,65.553
WALH_1,2.155,3.166,4.320,5.782,7.323,9.164,11.313,13.833,16.744,20.131,24.054,28.559,33.490,39.482,46.174,53.442,61.313,69.953,78.815,87.485,95.824,102.127,107.142,111.963,115.898,118.949,120.751,120.162,121.848,123.455,124.872,126.200
WALP_1,2.179,3.201,4.043,5.142,6.085,7.101,8.168,9.311,10.528,11.875,13.398,15.159,16.616,19.589,22.909,26.516,30.421,34.707,39.104,43.406,47.543,50.670,53.159,55.551,57.503,59.017,59.911,59.618,60.455,61.252,61.956,62.615
WALP_B,0.000,0.000,0.338,0.731,1.370,2.248,3.395,4.855,6.646,8.803,11.339,14.241,17.903,21.106,24.683,28.569,32.777,37.395,42.132,46.767,51.225,54.595,57.275,59.852,61.956,63.587,64.551,64.235,65.137,65.996,66.754,67.464
WARL_1,1.406,2.065,2.885,3.917,5.050,6.426,8.057,9.992,12.248,14.888,17.953,21.471,25.419,29.966,35.046,40.562,46.536,53.094,59.820,66.400,72.730,77.513,81.319,84.979,87.966,90.281,91.649,91.202,92.481,93.701,94.777,95.785
WASF_1;KIBY_G,0.484,0.710,1.097,1.573,2.159,2.904,3.819,4.933,6.262,7.835,9.671,11.775,14.261,16.813,19.663,22.758,26.109,29.789,33.562,37.255,40.806,43.490,45.625,47.678,49.355,50.654,51.421,51.170,51.888,52.572,53.176,53.741
WATFS_1,2.306,3.387,4.454,5.821,7.151,8.683,10.409,12.377,14.597,17.144,20.075,23.447,26.893,31.705,37.079,42.915,49.236,56.174,63.290,70.253,76.949,82.010,86.037,89.909,93.069,95.519,96.966,96.493,97.847,99.137,100.276,101.342
WBOL_6,0.742,1.090,1.522,2.064,2.659,3.381,4.236,5.249,6.430,7.813,9.417,11.258,13.322,15.706,18.368,21.259,24.390,27.827,31.352,34.801,38.118,40.625,42.620,44.538,46.104,47.317,48.034,47.800,48.470,49.109,49.673,50.202
WBUR_1,0.690,1.013,1.460,2.017,2.656,3.446,4.396,5.536,6.877,8.454,10.288,12.393,14.808,17.457,20.416,23.630,27.110,30.930,34.848,38.682,42.369,45.156,47.373,49.505,51.245,52.594,53.391,53.130,53.876,54.586,55.213,55.800
WFIE,0.000,0.000,0.020,0.043,0.080,0.132,0.199,0.285,0.390,0.517,0.666,0.836,1.051,1.239,1.449,1.677,1.924,2.195,2.473,2.745,3.007,3.205,3.362,3.513,3.637,3.732,3.789,3.771,3.823,3.874,3.918,3.960
WGEO,0.000,0.000,0.009,0.018,0.034,0.057,0.085,0.122,0.167,0.222,0.285,0.359,0.451,0.531,0.622,0.719,0.825,0.942,1.061,1.178,1.290,1.375,1.442,1.507,1.560,1.601,1.625,1.618,1.640,1.662,1.681,1.699
WHAM_1;ISLI_1,1.202,1.766,2.345,4.254,5.140,6.135,7.226,8.443,9.790,11.316,13.063,15.075,17.006,20.048,23.447,27.137,31.133,35.521,40.021,44.424,48.658,51.858,54.405,56.853,58.852,60.401,61.316,61.016,61.873,62.689,63.409,64.083
WHGA_1,2.998,4.404,5.438,6.806,7.868,8.944,9.992,11.028,12.046,13.107,14.272,15.629,16.290,19.205,22.460,25.995,29.824,34.026,38.337,42.554,46.610,49.676,52.115,54.460,56.375,57.859,58.735,58.449,59.269,60.050,60.740,61.386
WHHO,0.000,0.000,0.041,0.088,0.165,0.271,0.410,0.586,0.802,1.063,1.369,1.719,2.161,2.548,2.980,3.449,3.957,4.514,5.086,5.646,6.184,6.591,6.914,7.225,7.479,7.676,7.793,7.754,7.863,7.967,8.058,8.144
WIBA_3,0.065,0.095,0.139,0.194,0.258,0.338,0.435,0.552,0.690,0.852,1.042,1.259,1.510,1.780,2.082,2.409,2.764,3.154,3.553,3.944,4.320,4.604,4.830,5.047,5.225,5.363,5.444,5.417,5.493,5.566,5.630,5.689
