Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELDE,15.834,15.148,13.796,12.968,12.335,11.997,11.680,11.392,11.105,10.864,10.666,10.487,10.407,10.331,10.239,10.165,10.089,9.998,9.891,9.765,9.674,9.537,9.407,9.309,9.245,9.175,9.227,9.165,9.119,9.156,9.174,9.129
ELGI_P,15.456,14.786,13.466,12.658,12.041,11.711,11.401,11.120,10.840,10.605,10.411,10.236,10.159,10.084,9.994,9.923,9.848,9.760,9.655,9.532,9.443,9.309,9.182,9.087,9.024,8.956,9.006,8.946,8.901,8.937,8.955,8.911
ELLA_1,129.830,124.208,113.120,106.330,101.142,98.370,95.772,93.411,91.057,89.079,87.455,85.985,85.336,84.709,83.953,83.351,82.722,81.982,81.105,80.069,79.321,78.200,77.132,76.334,75.803,75.233,75.655,75.150,74.771,75.072,75.220,74.857
ELST_1,181.127,173.283,157.814,148.341,141.104,137.237,133.612,130.318,127.035,124.275,122.009,119.958,119.053,118.178,117.124,116.283,115.406,114.373,113.150,111.704,110.661,109.097,107.607,106.494,105.753,104.958,105.546,104.843,104.314,104.734,104.940,104.433
ENDE_1,165.346,158.186,144.065,135.417,128.810,125.280,121.971,118.964,115.967,113.447,111.379,109.507,108.681,107.882,106.919,106.152,105.351,104.408,103.292,101.972,101.020,99.592,98.232,97.216,96.539,95.814,96.350,95.708,95.225,95.609,95.797,95.335
ERSK,8.804,8.423,7.671,7.211,6.859,6.671,6.495,6.335,6.175,6.041,5.931,5.831,5.787,5.745,5.693,5.652,5.610,5.560,5.500,5.430,5.379,5.303,5.231,5.177,5.141,5.102,5.131,5.096,5.071,5.091,5.101,5.076
EXET1,119.208,114.046,103.865,97.631,92.867,90.322,87.936,85.769,83.608,81.791,80.300,78.950,78.355,77.779,77.085,76.532,75.954,75.274,74.470,73.518,72.832,71.802,70.821,70.089,69.601,69.078,69.465,69.002,68.654,68.930,69.066,68.733
FASN_P,0.248,0.237,0.216,0.203,0.193,0.188,0.183,0.178,0.174,0.170,0.167,0.164,0.163,0.162,0.160,0.159,0.158,0.157,0.155,0.153,0.152,0.149,0.147,0.146,0.145,0.144,0.145,0.144,0.143,0.143,0.144,0.143
FAUG_P,1.179,1.128,1.027,0.966,0.918,0.893,0.870,0.848,0.827,0.809,0.794,0.781,0.775,0.769,0.762,0.757,0.751,0.744,0.736,0.727,0.720,0.710,0.700,0.693,0.688,0.683,0.687,0.682,0.679,0.682,0.683,0.680
FAWL_1,115.310,110.317,100.469,94.438,89.831,87.369,85.061,82.964,80.874,79.117,77.674,76.369,75.792,75.236,74.564,74.029,73.471,72.813,72.035,71.114,70.450,69.454,68.506,67.797,67.325,66.819,67.193,66.746,66.409,66.676,66.808,66.485
FECK_6,129.011,123.425,112.406,105.659,100.504,97.750,95.168,92.822,90.483,88.517,86.904,85.443,84.798,84.175,83.424,82.825,82.200,81.465,80.594,79.564,78.821,77.707,76.645,75.852,75.325,74.759,75.177,74.676,74.300,74.599,74.746,74.385
FERRA2,43.688,41.796,38.065,35.780,34.034,33.101,32.227,31.433,30.641,29.975,29.428,28.934,28.715,28.504,28.250,28.047,27.836,27.587,27.292,26.943,26.691,26.314,25.955,25.686,25.507,25.316,25.458,25.288,25.160,25.262,25.311,25.189
FERRB1;FERRB_M,126.811,121.319,110.489,103.857,98.790,96.083,93.544,91.238,88.940,87.007,85.421,83.986,83.352,82.739,82.001,81.412,80.798,80.075,79.219,78.207,77.477,76.381,75.338,74.559,74.040,73.484,73.895,73.403,73.032,73.326,73.471,73.116
FETT_P;KINT_P,21.148,20.232,18.426,17.320,16.475,16.023,15.600,15.216,14.832,14.510,14.245,14.006,13.900,13.798,13.675,13.577,13.474,13.354,13.211,13.042,12.920,12.738,12.564,12.434,12.347,12.255,12.323,12.241,12.179,12.228,12.252,12.193
FIDD_P,4.957,4.743,4.319,4.060,3.862,3.756,3.657,3.567,3.477,3.401,3.339,3.283,3.258,3.234,3.206,3.183,3.159,3.130,3.097,3.057,3.029,2.986,2.945,2.915,2.894,2.873,2.889,2.870,2.855,2.867,2.872,2.858
FIDF_1,114.982,110.003,100.183,94.170,89.575,87.120,84.819,82.728,80.644,78.892,77.454,76.152,75.577,75.022,74.352,73.819,73.262,72.606,71.830,70.912,70.250,69.257,68.311,67.604,67.134,66.629,67.002,66.556,66.220,66.487,66.618,66.296
FINN,5.360,5.127,4.670,4.389,4.175,4.061,3.954,3.856,3.759,3.677,3.610,3.550,3.523,3.497,3.466,3.441,3.415,3.384,3.348,3.305,3.274,3.228,3.184,3.151,3.129,3.106,3.123,3.102,3.087,3.099,3.105,3.090
FLEE_1;BRLE_1,522.022,499.416,454.833,427.531,406.672,395.528,385.080,375.587,366.124,358.169,351.640,345.730,343.120,340.600,337.561,335.137,332.610,329.632,326.109,321.940,318.935,314.426,310.132,306.924,304.789,302.498,304.192,302.166,300.640,301.851,302.445,300.986
FOUR_1,9.027,8.637,7.866,7.393,7.033,6.840,6.659,6.495,6.331,6.194,6.081,5.979,5.934,5.890,5.837,5.796,5.752,5.700,5.639,5.567,5.515,5.437,5.363,5.308,5.271,5.231,5.260,5.225,5.199,5.220,5.230,5.205
FRAS_P,5.633,5.389,4.908,4.613,4.388,4.268,4.155,4.053,3.951,3.865,3.794,3.731,3.702,3.675,3.642,3.616,3.589,3.557,3.519,3.474,3.441,3.393,3.346,3.312,3.289,3.264,3.282,3.260,3.244,3.257,3.264,3.248
FROD_1,126.950,121.452,110.610,103.971,98.898,96.188,93.647,91.339,89.037,87.103,85.515,84.078,83.443,82.830,82.091,81.502,80.887,80.163,79.306,78.292,77.561,76.465,75.421,74.640,74.121,73.564,73.976,73.483,73.112,73.407,73.551,73.196
FWIL_P,7.584,7.255,6.608,6.211,5.908,5.746,5.594,5.456,5.319,5.203,5.108,5.023,4.985,4.948,4.904,4.869,4.832,4.789,4.738,4.677,4.633,4.568,4.505,4.459,4.428,4.395,4.419,4.390,4.368,4.385,4.394,4.373
GALA,9.342,8.937,8.139,7.651,7.277,7.078,6.891,6.721,6.552,6.409,6.293,6.187,6.140,6.095,6.041,5.997,5.952,5.899,5.836,5.761,5.707,5.627,5.550,5.492,5.454,5.413,5.444,5.407,5.380,5.402,5.412,5.386
GIFF,27.343,26.159,23.824,22.394,21.301,20.718,20.170,19.673,19.178,18.761,18.419,18.109,17.973,17.841,17.681,17.554,17.422,17.266,17.082,16.863,16.706,16.470,16.245,16.077,15.965,15.845,15.934,15.827,15.748,15.811,15.842,15.766
GLLU,4.743,4.537,4.132,3.884,3.695,3.593,3.499,3.412,3.326,3.254,3.195,3.141,3.117,3.094,3.067,3.045,3.022,2.995,2.963,2.925,2.898,2.857,2.818,2.788,2.769,2.748,2.764,2.745,2.731,2.742,2.748,2.735
GLNI,8.524,8.155,7.427,6.981,6.641,6.459,6.288,6.133,5.979,5.849,5.742,5.646,5.603,5.562,5.512,5.473,5.431,5.383,5.325,5.257,5.208,5.134,5.064,5.012,4.977,4.940,4.967,4.934,4.909,4.929,4.939,4.915
GLRO,12.815,12.260,11.166,10.496,9.983,9.710,9.453,9.220,8.988,8.793,8.632,8.487,8.423,8.361,8.287,8.227,8.165,8.092,8.006,7.903,7.830,7.719,7.613,7.535,7.482,7.426,7.468,7.418,7.380,7.410,7.425,7.389
GORG,10.771,10.305,9.385,8.822,8.391,8.161,7.946,7.750,7.555,7.390,7.256,7.134,7.080,7.028,6.965,6.915,6.863,6.802,6.729,6.643,6.581,6.488,6.399,6.333,6.289,6.242,6.277,6.235,6.203,6.228,6.241,6.211
GOVA,9.909,9.479,8.633,8.115,7.719,7.508,7.309,7.129,6.949,6.798,6.674,6.562,6.513,6.465,6.407,6.361,6.313,6.257,6.190,6.111,6.054,5.968,5.887,5.826,5.785,5.742,5.774,5.735,5.706,5.729,5.741,5.713
GREN_1,299.854,286.869,261.261,245.578,233.596,227.195,221.193,215.741,210.305,205.736,201.985,198.590,197.092,195.644,193.898,192.506,191.054,189.344,187.320,184.926,183.199,180.610,178.143,176.300,175.074,173.758,174.731,173.567,172.691,173.386,173.727,172.889
GRIW_1,102.963,98.505,89.711,84.326,80.212,78.014,75.953,74.081,72.214,70.645,69.357,68.191,67.677,67.180,66.580,66.102,65.604,65.016,64.321,63.499,62.907,62.017,61.170,60.537,60.116,59.665,59.999,59.599,59.298,59.537,59.654,59.366
GRMO,24.004,22.964,20.914,19.659,18.699,18.187,17.707,17.270,16.835,16.470,16.169,15.897,15.778,15.661,15.521,15.411,15.294,15.158,14.996,14.803,14.665,14.458,14.260,14.113,14.014,13.909,13.988,13.894,13.824,13.880,13.907,13.840
GRUB_P,0.679,0.649,0.592,0.556,0.529,0.514,0.501,0.488,0.476,0.466,0.457,0.450,0.446,0.443,0.439,0.436,0.433,0.429,0.424,0.419,0.415,0.409,0.403,0.399,0.396,0.393,0.396,0.393,0.391,0.393,0.393,0.391
HACK_1;HACK_6,107.227,102.584,93.426,87.818,83.533,81.244,79.098,77.148,75.205,73.571,72.230,71.015,70.480,69.962,69.338,68.840,68.320,67.709,66.985,66.129,65.512,64.586,63.703,63.044,62.606,62.136,62.483,62.067,61.754,62.003,62.125,61.824
HAGR,13.818,13.220,12.040,11.317,10.765,10.470,10.193,9.942,9.692,9.481,9.308,9.152,9.083,9.016,8.936,8.871,8.805,8.726,8.632,8.522,8.443,8.323,8.210,8.125,8.068,8.007,8.052,7.999,7.958,7.990,8.006,7.967
HAMHC1,166.109,158.915,144.729,136.041,129.404,125.858,122.533,119.513,116.501,113.970,111.893,110.012,109.182,108.380,107.412,106.641,105.837,104.890,103.769,102.442,101.486,100.051,98.685,97.664,96.984,96.256,96.795,96.150,95.664,96.050,96.239,95.774
HARK_1;HUTT_1;RRIG,192.054,183.738,167.336,157.291,149.616,145.517,141.673,138.180,134.699,131.772,129.369,127.196,126.236,125.308,124.190,123.299,122.368,121.274,119.977,118.443,117.338,115.679,114.099,112.919,112.134,111.291,111.914,111.168,110.607,111.053,111.270,110.734
HARM_6,41.416,39.622,36.085,33.919,32.264,31.380,30.551,29.798,29.047,28.416,27.898,27.429,27.222,27.022,26.781,26.589,26.388,26.152,25.872,25.542,25.303,24.946,24.605,24.350,24.181,23.999,24.134,23.973,23.852,23.948,23.995,23.879
HAWI,7.783,7.446,6.781,6.374,6.063,5.897,5.741,5.600,5.459,5.340,5.243,5.155,5.116,5.078,5.033,4.997,4.959,4.915,4.862,4.800,4.755,4.688,4.624,4.576,4.544,4.510,4.535,4.505,4.482,4.501,4.509,4.488
HAWP_6,56.510,54.062,49.236,46.281,44.023,42.816,41.685,40.658,39.633,38.772,38.066,37.426,37.143,36.870,36.541,36.279,36.005,35.683,35.302,34.851,34.525,34.037,33.572,33.225,32.994,32.746,32.929,32.710,32.545,32.676,32.740,32.582
HELE,8.715,8.338,7.593,7.138,6.789,6.603,6.429,6.270,6.112,5.980,5.871,5.772,5.728,5.686,5.636,5.595,5.553,5.503,5.444,5.375,5.325,5.249,5.178,5.124,5.088,5.050,5.078,5.045,5.019,5.039,5.049,5.025
HEYS_1;HEYS1;ORMO,41.799,39.990,36.419,34.233,32.563,31.671,30.834,30.074,29.316,28.679,28.157,27.682,27.474,27.272,27.029,26.835,26.632,26.394,26.112,25.779,25.538,25.177,24.832,24.576,24.405,24.221,24.358,24.194,24.072,24.170,24.217,24.101
HUER,1.681,1.608,1.465,1.377,1.309,1.274,1.240,1.209,1.179,1.153,1.132,1.113,1.105,1.097,1.087,1.079,1.071,1.061,1.050,1.037,1.027,1.012,0.999,0.988,0.981,0.974,0.980,0.973,0.968,0.972,0.974,0.969
HURS_1,127.749,122.217,111.307,104.626,99.521,96.794,94.237,91.914,89.598,87.651,86.053,84.607,83.969,83.352,82.608,82.015,81.396,80.668,79.805,78.785,78.050,76.947,75.896,75.110,74.588,74.027,74.442,73.946,73.573,73.869,74.014,73.657
IMPK_1,4.021,3.847,3.503,3.293,3.132,3.047,2.966,2.893,2.820,2.759,2.709,2.663,2.643,2.624,2.600,2.581,2.562,2.539,2.512,2.480,2.457,2.422,2.389,2.364,2.348,2.330,2.343,2.327,2.316,2.325,2.330,2.318
INDQ1,175.879,168.262,153.242,144.043,137.015,133.261,129.740,126.542,123.354,120.674,118.474,116.483,115.604,114.754,113.730,112.914,112.062,111.059,109.872,108.468,107.455,105.936,104.489,103.408,102.689,101.917,102.488,101.805,101.291,101.699,101.899,101.408
INKE,20.845,19.942,18.162,17.072,16.239,15.794,15.377,14.998,14.620,14.302,14.042,13.806,13.701,13.601,13.479,13.383,13.282,13.163,13.022,12.856,12.736,12.556,12.384,12.256,12.171,12.079,12.147,12.066,12.005,12.053,12.077,12.019
INNE_P,28.521,27.286,24.850,23.359,22.219,21.610,21.039,20.521,20.004,19.569,19.212,18.889,18.747,18.609,18.443,18.311,18.173,18.010,17.817,17.590,17.425,17.179,16.944,16.769,16.653,16.527,16.620,16.509,16.426,16.492,16.524,16.445
IROA1,243.968,233.404,212.568,199.808,190.059,184.851,179.968,175.532,171.109,167.391,164.340,161.578,160.358,159.180,157.760,156.627,155.446,154.054,152.408,150.460,149.055,146.948,144.941,143.442,142.444,141.373,142.165,141.218,140.505,141.071,141.348,140.666
IRONB1,85.630,81.922,74.609,70.131,66.709,64.881,63.167,61.610,60.058,58.753,57.682,56.712,56.284,55.871,55.372,54.975,54.560,54.072,53.494,52.810,52.317,51.577,50.873,50.347,49.996,49.621,49.898,49.566,49.316,49.515,49.612,49.373
IVER_1;IVER_6,222.499,212.864,193.861,182.224,173.334,168.584,164.131,160.085,156.051,152.661,149.878,147.358,146.247,145.172,143.877,142.844,141.767,140.497,138.995,137.220,135.938,134.017,132.186,130.818,129.909,128.932,129.654,128.790,128.140,128.657,128.910,128.287
JOHN,16.307,15.601,14.208,13.356,12.704,12.356,12.029,11.733,11.437,11.189,10.985,10.800,10.719,10.640,10.545,10.469,10.390,10.297,10.187,10.057,9.963,9.822,9.688,9.588,9.521,9.450,9.503,9.439,9.392,9.430,9.448,9.402
JORD_3,22.953,21.959,19.999,18.799,17.881,17.391,16.932,16.515,16.098,15.749,15.462,15.202,15.087,14.976,14.843,14.736,14.625,14.494,14.339,14.156,14.024,13.825,13.637,13.495,13.402,13.301,13.375,13.286,13.219,13.272,13.299,13.234
KAIM,34.792,33.285,30.314,28.494,27.104,26.361,25.665,25.032,24.402,23.871,23.436,23.042,22.868,22.700,22.498,22.336,22.168,21.970,21.735,21.457,21.257,20.956,20.670,20.456,20.314,20.161,20.274,20.139,20.037,20.118,20.158,20.060
KEAD_1,112.673,107.794,98.171,92.278,87.776,85.371,83.115,81.066,79.024,77.307,75.898,74.622,74.059,73.515,72.859,72.336,71.790,71.148,70.387,69.487,68.839,67.866,66.939,66.246,65.785,65.291,65.657,65.219,64.890,65.151,65.280,64.965
KEAR_1;KEAR_3,280.394,268.252,244.305,229.641,218.437,212.451,206.838,201.740,196.656,192.384,188.877,185.702,184.301,182.947,181.314,180.013,178.655,177.055,175.163,172.925,171.310,168.888,166.581,164.858,163.711,162.481,163.391,162.303,161.484,162.134,162.453,161.669
KEMS_1,120.489,115.272,104.981,98.680,93.865,91.293,88.881,86.690,84.506,82.670,81.163,79.799,79.197,78.615,77.913,77.354,76.771,76.083,75.270,74.308,73.614,72.574,71.582,70.842,70.349,69.820,70.211,69.744,69.392,69.671,69.808,69.471
KIBY_1,94.739,90.637,82.546,77.591,73.805,71.783,69.886,68.163,66.446,65.002,63.818,62.745,62.271,61.814,61.262,60.822,60.364,59.823,59.184,58.427,57.882,57.064,56.284,55.702,55.315,54.899,55.206,54.839,54.562,54.782,54.889,54.624
KIER,28.299,27.074,24.657,23.177,22.046,21.442,20.875,20.361,19.848,19.417,19.063,18.742,18.601,18.464,18.299,18.168,18.031,17.870,17.679,17.453,17.290,17.045,16.812,16.638,16.523,16.399,16.490,16.381,16.298,16.364,16.396,16.317
KIIN_P,0.796,0.761,0.694,0.652,0.620,0.603,0.587,0.573,0.558,0.546,0.536,0.527,0.523,0.519,0.515,0.511,0.507,0.503,0.497,0.491,0.486,0.479,0.473,0.468,0.465,0.461,0.464,0.461,0.458,0.460,0.461,0.459
KILB,12.537,11.994,10.923,10.268,9.767,9.499,9.248,9.020,8.793,8.601,8.445,8.303,8.241,8.180,8.106,8.048,7.988,7.916,7.832,7.732,7.659,7.551,7.448,7.371,7.320,7.265,7.305,7.257,7.220,7.249,7.264,7.228
KILS,14.202,13.587,12.374,11.632,11.064,10.761,10.477,10.218,9.961,9.745,9.567,9.406,9.335,9.267,9.184,9.118,9.049,8.968,8.872,8.759,8.677,8.554,8.438,8.350,8.292,8.230,8.276,8.221,8.179,8.212,8.228,8.189
KILT,18.072,17.290,15.746,14.801,14.079,13.693,13.331,13.003,12.675,12.400,12.174,11.969,11.879,11.791,11.686,11.602,11.515,11.412,11.290,11.145,11.041,10.885,10.737,10.626,10.552,10.472,10.531,10.461,10.408,10.450,10.471,10.420
KILW,21.072,20.159,18.359,17.257,16.415,15.966,15.544,15.161,14.779,14.458,14.194,13.955,13.850,13.748,13.626,13.528,13.426,13.306,13.163,12.995,12.874,12.692,12.519,12.389,12.303,12.210,12.279,12.197,12.135,12.184,12.208,12.149
KINL_P,0.681,0.651,0.593,0.558,0.530,0.516,0.502,0.490,0.478,0.467,0.459,0.451,0.448,0.444,0.440,0.437,0.434,0.430,0.425,0.420,0.416,0.410,0.404,0.400,0.398,0.395,0.397,0.394,0.392,0.394,0.394,0.393
KINO_1,114.394,109.440,99.670,93.687,89.116,86.674,84.385,82.305,80.231,78.488,77.057,75.762,75.190,74.638,73.972,73.441,72.887,72.234,71.462,70.549,69.890,68.902,67.961,67.258,66.790,66.288,66.659,66.215,65.881,66.146,66.277,65.957
KIRKB1,77.375,74.024,67.416,63.369,60.277,58.626,57.077,55.670,54.267,53.088,52.121,51.244,50.858,50.484,50.034,49.674,49.300,48.858,48.336,47.718,47.273,46.605,45.968,45.493,45.176,44.837,45.088,44.787,44.561,44.741,44.829,44.612
KITW_1,184.330,176.348,160.605,150.965,143.599,139.664,135.975,132.623,129.281,126.472,124.167,122.080,121.159,120.268,119.195,118.340,117.447,116.396,115.152,113.680,112.619,111.027,109.510,108.377,107.623,106.814,107.413,106.697,106.159,106.586,106.796,106.280
KNAR,57.363,54.879,49.980,46.979,44.687,43.463,42.315,41.272,40.232,39.358,38.640,37.991,37.704,37.427,37.093,36.827,36.549,36.222,35.835,35.377,35.046,34.551,34.079,33.726,33.492,33.240,33.426,33.204,33.036,33.169,33.234,33.074
LACK_6,121.605,116.339,105.953,99.593,94.734,92.138,89.704,87.493,85.288,83.435,81.914,80.537,79.930,79.342,78.634,78.070,77.481,76.787,75.967,74.996,74.296,73.245,72.245,71.498,71.000,70.467,70.861,70.389,70.034,70.316,70.454,70.114
LAIR_P,0.340,0.325,0.296,0.278,0.265,0.258,0.251,0.245,0.238,0.233,0.229,0.225,0.224,0.222,0.220,0.218,0.217,0.215,0.212,0.210,0.208,0.205,0.202,0.200,0.199,0.197,0.198,0.197,0.196,0.197,0.197,0.196
LALE1SG003,104.674,100.141,91.202,85.727,81.544,79.310,77.215,75.311,73.414,71.819,70.510,69.324,68.801,68.296,67.686,67.200,66.694,66.097,65.390,64.554,63.952,63.048,62.187,61.543,61.115,60.656,60.995,60.589,60.283,60.526,60.645,60.353
LAND1,118.015,112.905,102.826,96.653,91.938,89.418,87.056,84.910,82.771,80.973,79.496,78.160,77.570,77.000,76.313,75.766,75.194,74.521,73.724,72.782,72.103,71.083,70.113,69.387,68.905,68.387,68.770,68.311,67.967,68.241,68.375,68.045
LEGA_1,120.459,115.242,104.955,98.654,93.841,91.270,88.859,86.668,84.484,82.649,81.142,79.778,79.176,78.595,77.893,77.334,76.751,76.064,75.251,74.289,73.595,72.555,71.564,70.824,70.331,69.803,70.193,69.726,69.374,69.653,69.790,69.454
LEVE,14.650,14.016,12.764,11.998,11.413,11.100,10.807,10.540,10.275,10.052,9.868,9.702,9.629,9.559,9.473,9.405,9.334,9.251,9.152,9.035,8.951,8.824,8.703,8.613,8.554,8.489,8.537,8.480,8.437,8.471,8.488,8.447
LING,15.197,14.539,13.241,12.446,11.839,11.515,11.210,10.934,10.659,10.427,10.237,10.065,9.989,9.916,9.827,9.757,9.683,9.596,9.494,9.372,9.285,9.154,9.029,8.935,8.873,8.806,8.856,8.797,8.752,8.788,8.805,8.762
LINM,20.398,19.515,17.773,16.706,15.891,15.455,15.047,14.676,14.306,13.995,13.740,13.509,13.407,13.309,13.190,13.095,12.997,12.880,12.743,12.580,12.462,12.286,12.118,11.993,11.910,11.820,11.886,11.807,11.747,11.795,11.818,11.761
LISD_1,138.728,132.720,120.873,113.617,108.074,105.112,102.335,99.813,97.298,95.184,93.449,91.878,91.185,90.515,89.707,89.063,88.391,87.600,86.664,85.556,84.757,83.559,82.418,81.565,80.998,80.389,80.839,80.301,79.896,80.217,80.375,79.987
LITT_C,44.278,42.360,38.579,36.263,34.494,33.548,32.662,31.857,31.054,30.380,29.826,29.325,29.103,28.889,28.632,28.426,28.212,27.959,27.660,27.307,27.052,26.669,26.305,26.033,25.852,25.658,25.801,25.629,25.500,25.603,25.653,25.529
LITT_J,3.677,3.518,3.204,3.011,2.864,2.786,2.712,2.645,2.579,2.523,2.477,2.435,2.417,2.399,2.378,2.361,2.343,2.322,2.297,2.268,2.246,2.215,2.184,2.162,2.147,2.131,2.143,2.128,2.118,2.126,2.130,2.120
LODR_6,105.791,101.210,92.175,64.981,61.811,60.117,58.529,57.086,55.648,54.439,53.447,52.548,52.151,51.769,51.307,50.938,50.554,50.102,49.566,48.932,48.475,47.790,47.138,46.650,46.325,45.977,46.234,45.927,45.695,45.879,45.969,45.748
LOUD_H,23.501,22.483,20.476,19.247,18.308,17.806,17.336,16.909,16.483,16.124,15.831,15.564,15.447,15.334,15.197,15.088,14.974,14.840,14.681,14.493,14.358,14.155,13.962,13.817,13.721,13.618,13.694,13.603,13.535,13.589,13.616,13.550
LOVE_1,233.057,222.965,203.061,190.872,181.559,176.584,171.919,167.681,163.456,159.905,156.990,154.351,153.186,152.061,150.704,149.622,148.494,147.165,145.591,143.731,142.389,140.376,138.459,137.026,136.073,135.050,135.807,134.902,134.221,134.762,135.027,134.375
LUNA_P,9.167,8.770,7.987,7.507,7.141,6.946,6.762,6.595,6.429,6.289,6.175,6.071,6.025,5.981,5.928,5.885,5.841,5.788,5.726,5.653,5.601,5.521,5.446,5.390,5.352,5.312,5.342,5.306,5.279,5.301,5.311,5.285
LYND_P,10.602,10.142,9.237,8.683,8.259,8.033,7.820,7.628,7.435,7.274,7.141,7.021,6.968,6.917,6.855,6.806,6.755,6.694,6.623,6.538,6.477,6.386,6.298,6.233,6.190,6.143,6.178,6.137,6.106,6.130,6.142,6.113
MACC_3,38.556,36.887,33.594,31.577,30.037,29.214,28.442,27.741,27.042,26.454,25.972,25.535,25.343,25.157,24.932,24.753,24.566,24.347,24.086,23.778,23.556,23.223,22.906,22.669,22.512,22.342,22.468,22.318,22.205,22.295,22.338,22.231
MACD_P,5.907,5.651,5.147,4.838,4.602,4.476,4.357,4.250,4.143,4.053,3.979,3.912,3.883,3.854,3.820,3.792,3.764,3.730,3.690,3.643,3.609,3.558,3.509,3.473,3.449,3.423,3.442,3.419,3.402,3.416,3.422,3.406
MAGA_6,19.583,18.734,17.062,16.038,15.255,14.837,14.445,14.089,13.734,13.436,13.191,12.969,12.871,12.777,12.663,12.572,12.477,12.365,12.233,12.077,11.964,11.795,11.634,11.514,11.433,11.348,11.411,11.335,11.278,11.323,11.346,11.291
MANN_1,234.321,224.173,204.161,191.906,182.543,177.541,172.851,168.590,164.342,160.772,157.841,155.188,154.017,152.885,151.521,150.433,149.299,147.962,146.381,144.510,143.161,141.137,139.209,137.769,136.811,135.783,136.543,135.633,134.949,135.492,135.759,135.104
MAYB,4.038,3.863,3.518,3.307,3.146,3.060,2.979,2.905,2.832,2.771,2.720,2.674,2.654,2.635,2.611,2.593,2.573,2.550,2.523,2.490,2.467,2.432,2.399,2.374,2.358,2.340,2.353,2.337,2.326,2.335,2.340,2.328
MELK_1,163.302,156.230,142.284,133.743,127.218,123.731,120.463,117.493,114.533,112.045,110.002,108.153,107.337,106.548,105.598,104.840,104.049,103.117,102.015,100.711,99.771,98.361,97.017,96.014,95.346,94.629,95.159,94.525,94.048,94.427,94.613,94.156
MILC_P,18.738,17.926,16.326,15.346,14.597,14.197,13.822,13.481,13.142,12.856,12.622,12.410,12.316,12.226,12.117,12.030,11.939,11.832,11.705,11.556,11.448,11.286,11.132,11.017,10.940,10.858,10.919,10.846,10.791,10.835,10.856,10.804
MILH_1,60.518,57.898,52.729,49.564,47.146,45.854,44.642,43.542,42.445,41.523,40.766,40.081,39.778,39.486,39.133,38.853,38.560,38.214,37.806,37.323,36.974,36.452,35.954,35.582,35.334,35.069,35.265,35.030,34.853,34.994,35.063,34.893
MITY_1,117.809,112.707,102.646,96.484,91.777,89.262,86.904,84.761,82.626,80.831,79.357,78.023,77.435,76.866,76.180,75.633,75.062,74.391,73.595,72.655,71.976,70.959,69.990,69.266,68.784,68.267,68.649,68.192,67.848,68.121,68.255,67.926
MYBS_P,3.093,2.959,2.695,2.533,2.410,2.344,2.282,2.226,2.170,2.122,2.084,2.049,2.033,2.018,2.000,1.986,1.971,1.953,1.932,1.908,1.890,1.863,1.838,1.819,1.806,1.793,1.803,1.791,1.782,1.789,1.792,1.784
NAIR_P,9.086,8.693,7.917,7.442,7.078,6.884,6.703,6.537,6.373,6.234,6.121,6.018,5.972,5.928,5.876,5.833,5.789,5.738,5.676,5.604,5.551,5.473,5.398,5.342,5.305,5.265,5.295,5.259,5.233,5.254,5.264,5.239
NEAR,31.169,29.819,27.157,25.527,24.282,23.616,22.992,22.426,21.861,21.386,20.996,20.643,20.487,20.337,20.155,20.010,19.860,19.682,19.471,19.223,19.043,18.774,18.517,18.326,18.198,18.062,18.163,18.042,17.951,18.023,18.058,17.971
NECE_1,107.983,103.307,94.085,88.437,84.123,81.817,79.656,77.692,75.735,74.089,72.739,71.516,70.977,70.455,69.826,69.325,68.802,68.186,67.458,66.595,65.974,65.041,64.153,63.489,63.047,62.574,62.924,62.505,62.189,62.440,62.563,62.261
NEEP_3,31.219,29.867,27.201,25.568,24.321,23.654,23.030,22.462,21.896,21.420,21.030,20.676,20.520,20.369,20.188,20.043,19.892,19.714,19.503,19.254,19.074,18.804,18.547,18.355,18.228,18.091,18.192,18.071,17.980,18.052,18.088,18.000
NETS,2.204,2.109,1.920,1.805,1.717,1.670,1.626,1.586,1.546,1.512,1.485,1.460,1.449,1.438,1.425,1.415,1.404,1.392,1.377,1.359,1.347,1.328,1.309,1.296,1.287,1.277,1.284,1.276,1.269,1.275,1.277,1.271
NEWX_6,117.165,112.091,102.085,95.957,91.276,88.774,86.429,84.299,82.175,80.389,78.924,77.597,77.012,76.446,75.764,75.220,74.653,73.984,73.193,72.258,71.583,70.571,69.608,68.887,68.408,67.894,68.274,67.819,67.477,67.749,67.882,67.555
NFLE,159.085,152.196,138.609,130.289,123.932,120.536,117.352,114.459,111.575,109.151,107.161,105.360,104.565,103.797,102.870,102.132,101.362,100.454,99.381,98.110,97.194,95.821,94.512,93.534,92.883,92.185,92.701,92.084,91.619,91.988,92.169,91.724
NHYD_6,50.028,47.861,43.589,40.972,38.973,37.905,36.904,35.994,35.087,34.325,33.699,33.133,32.883,32.641,32.350,32.118,31.875,31.590,31.252,30.853,30.565,30.133,29.721,29.414,29.209,28.990,29.152,28.958,28.812,28.928,28.985,28.845
