Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,0.127,0.157,0.191,0.228,0.271,0.318,0.365,0.434,0.512,0.595,0.744,0.844,0.959,1.090,1.285,1.507,1.771,2.072,2.414,2.802,3.245,3.751,4.325,4.983,5.731,6.551,7.447,8.422,9.482,10.632,11.899,13.725
ABNE_P,0.025,0.030,0.037,0.044,0.052,0.061,0.070,0.084,0.099,0.115,0.144,0.163,0.185,0.210,0.248,0.291,0.342,0.400,0.466,0.541,0.627,0.724,0.835,0.962,1.106,1.265,1.438,1.626,1.831,2.053,2.297,2.650
ABTH_1,0.173,0.214,0.260,0.311,0.370,0.434,0.497,0.591,0.697,0.810,1.014,1.149,1.306,1.484,1.750,2.052,2.412,2.822,3.288,3.817,4.420,5.109,5.890,6.786,7.805,8.923,10.143,11.471,12.914,14.480,16.206,18.693
ACTL_2;CBNK_H;GREE_H;PERI_H,0.061,0.074,0.090,0.109,0.129,0.151,0.173,0.206,0.243,0.283,0.355,0.401,0.455,0.517,0.611,0.715,0.842,0.986,1.148,1.332,1.542,1.782,2.057,2.368,2.725,3.114,3.540,4.003,4.507,5.053,5.656,6.523
ALNE_P,0.015,0.019,0.023,0.027,0.032,0.038,0.043,0.052,0.061,0.071,0.088,0.100,0.114,0.130,0.153,0.179,0.210,0.246,0.287,0.333,0.386,0.446,0.514,0.592,0.681,0.779,0.885,1.001,1.127,1.263,1.414,1.631
ALVE1,0.114,0.141,0.171,0.205,0.243,0.286,0.327,0.389,0.459,0.533,0.668,0.757,0.860,0.978,1.152,1.351,1.588,1.859,2.165,2.513,2.911,3.364,3.879,4.469,5.140,5.876,6.679,7.554,8.504,9.536,10.672,12.310
AMEM_1,0.039,0.049,0.059,0.071,0.084,0.098,0.113,0.134,0.158,0.184,0.230,0.261,0.296,0.337,0.397,0.465,0.547,0.640,0.746,0.866,1.003,1.159,1.336,1.539,1.770,2.024,2.300,2.602,2.929,3.284,3.676,4.240
ARBR_P,0.015,0.019,0.023,0.027,0.032,0.038,0.043,0.051,0.060,0.070,0.088,0.100,0.113,0.129,0.152,0.178,0.209,0.245,0.285,0.331,0.384,0.443,0.511,0.589,0.678,0.775,0.880,0.996,1.121,1.257,1.407,1.623
ARDK_P;CLAC_P,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.011,0.012,0.014,0.016,0.019,0.023,0.026,0.031,0.036,0.041,0.048,0.055,0.064,0.073,0.084,0.095,0.107,0.121,0.136,0.152,0.175
ARMO_P,0.020,0.024,0.029,0.035,0.042,0.049,0.056,0.067,0.079,0.092,0.115,0.130,0.148,0.168,0.199,0.233,0.274,0.320,0.373,0.433,0.502,0.580,0.668,0.770,0.886,1.013,1.151,1.302,1.465,1.643,1.839,2.121
AXMI1,0.098,0.121,0.147,0.176,0.209,0.245,0.281,0.334,0.394,0.458,0.573,0.650,0.739,0.839,0.990,1.161,1.364,1.596,1.859,2.158,2.500,2.889,3.331,3.838,4.414,5.046,5.736,6.487,7.303,8.189,9.165,10.571
AYRR,0.020,0.024,0.029,0.035,0.042,0.049,0.056,0.067,0.079,0.091,0.114,0.130,0.147,0.168,0.197,0.232,0.272,0.319,0.371,0.431,0.499,0.577,0.665,0.766,0.881,1.007,1.145,1.294,1.457,1.634,1.829,2.109
BAGA,0.020,0.024,0.029,0.034,0.041,0.048,0.055,0.066,0.077,0.090,0.112,0.127,0.145,0.165,0.194,0.228,0.267,0.313,0.365,0.423,0.490,0.566,0.653,0.752,0.865,0.989,1.124,1.272,1.432,1.605,1.797,2.072
BAIN,0.014,0.016,0.019,0.023,0.027,0.032,0.037,0.044,0.052,0.060,0.075,0.085,0.097,0.110,0.130,0.152,0.179,0.209,0.244,0.283,0.328,0.379,0.437,0.503,0.579,0.661,0.752,0.850,0.957,1.073,1.201,1.386
BARKC1;BARKW3,0.186,0.230,0.279,0.334,0.397,0.466,0.533,0.634,0.747,0.869,1.088,1.233,1.401,1.593,1.877,2.202,2.588,3.028,3.528,4.095,4.743,5.482,6.320,7.282,8.375,9.574,10.884,12.308,13.857,15.537,17.390,20.058
BEAU_P;ORRI_P,0.015,0.018,0.022,0.026,0.031,0.037,0.042,0.050,0.059,0.069,0.086,0.098,0.111,0.126,0.149,0.175,0.205,0.240,0.280,0.325,0.376,0.435,0.501,0.578,0.664,0.759,0.863,0.976,1.099,1.232,1.379,1.591
BEDDT1,0.069,0.086,0.104,0.125,0.148,0.174,0.199,0.237,0.279,0.324,0.406,0.460,0.523,0.594,0.701,0.822,0.966,1.130,1.317,1.528,1.770,2.046,2.359,2.718,3.126,3.573,4.062,4.594,5.171,5.799,6.490,7.486
BEDD_1,0.297,0.367,0.445,0.533,0.633,0.743,0.852,1.012,1.193,1.387,1.737,1.968,2.237,2.543,2.998,3.515,4.131,4.834,5.632,6.538,7.571,8.751,10.089,11.624,13.369,15.284,17.373,19.648,22.120,24.803,27.760,32.019
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,0.021,0.026,0.031,0.038,0.045,0.052,0.060,0.071,0.084,0.098,0.123,0.139,0.158,0.180,0.212,0.248,0.292,0.341,0.398,0.462,0.535,0.618,0.712,0.821,0.944,1.079,1.227,1.387,1.562,1.751,1.960,2.261
BERW,0.008,0.009,0.011,0.014,0.016,0.019,0.022,0.026,0.031,0.036,0.045,0.051,0.058,0.066,0.077,0.091,0.106,0.125,0.145,0.169,0.195,0.226,0.260,0.300,0.345,0.394,0.448,0.506,0.570,0.639,0.716,0.825
BESW_1,0.162,0.200,0.242,0.290,0.344,0.404,0.463,0.550,0.649,0.754,0.944,1.070,1.217,1.383,1.630,1.912,2.246,2.629,3.063,3.555,4.117,4.759,5.486,6.321,7.270,8.312,9.448,10.685,12.029,13.488,15.096,17.412
BICF_1,0.108,0.133,0.161,0.193,0.229,0.269,0.308,0.366,0.432,0.502,0.629,0.713,0.810,0.921,1.085,1.273,1.496,1.750,2.039,2.367,2.741,3.168,3.653,4.208,4.840,5.534,6.290,7.114,8.008,8.980,10.050,11.592
BIRK_1,0.156,0.192,0.233,0.279,0.332,0.390,0.447,0.531,0.626,0.728,0.911,1.032,1.173,1.334,1.572,1.844,2.167,2.536,2.954,3.429,3.971,4.590,5.292,6.097,7.012,8.017,9.113,10.306,11.602,13.010,14.561,16.795
BISW_1,0.247,0.306,0.370,0.444,0.528,0.619,0.709,0.843,0.994,1.156,1.447,1.639,1.864,2.118,2.497,2.928,3.441,4.027,4.692,5.446,6.307,7.290,8.404,9.683,11.137,12.732,14.473,16.367,18.427,20.662,23.125,26.673
BLYTB1,0.118,0.146,0.177,0.212,0.252,0.296,0.339,0.403,0.476,0.553,0.692,0.784,0.892,1.014,1.195,1.401,1.647,1.927,2.245,2.606,3.018,3.488,4.022,4.634,5.329,6.093,6.925,7.832,8.817,9.887,11.066,12.763
BLYTH132,0.037,0.045,0.055,0.066,0.078,0.092,0.105,0.125,0.148,0.172,0.215,0.243,0.277,0.314,0.371,0.435,0.511,0.598,0.696,0.808,0.936,1.082,1.247,1.437,1.653,1.890,2.148,2.429,2.735,3.067,3.432,3.959
BOAG_P,0.009,0.010,0.013,0.015,0.018,0.021,0.024,0.028,0.034,0.039,0.049,0.055,0.063,0.072,0.084,0.099,0.116,0.136,0.158,0.184,0.213,0.246,0.284,0.327,0.376,0.430,0.489,0.553,0.622,0.698,0.781,0.901
BOLN_1,0.491,0.606,0.735,0.880,1.046,1.227,1.406,1.672,1.971,2.291,2.868,3.250,3.695,4.199,4.951,5.806,6.822,7.985,9.302,10.797,12.505,14.453,16.663,19.198,22.080,25.243,28.694,32.451,36.533,40.965,45.848,52.883
BONN,0.033,0.039,0.048,0.057,0.068,0.080,0.092,0.109,0.128,0.149,0.187,0.212,0.241,0.274,0.322,0.378,0.444,0.520,0.606,0.703,0.814,0.941,1.085,1.250,1.438,1.644,1.869,2.114,2.380,2.668,2.986,3.444
BOTW_1,0.096,0.118,0.143,0.172,0.204,0.239,0.274,0.326,0.385,0.447,0.560,0.634,0.721,0.820,0.966,1.133,1.331,1.558,1.815,2.107,2.440,2.821,3.252,3.747,4.309,4.926,5.600,6.333,7.130,7.995,8.948,10.321
BRAC_P,0.020,0.024,0.029,0.035,0.042,0.049,0.056,0.067,0.078,0.091,0.114,0.129,0.147,0.167,0.197,0.231,0.272,0.318,0.370,0.430,0.498,0.575,0.663,0.764,0.879,1.005,1.142,1.292,1.455,1.631,1.825,2.106
BRAI_1,0.144,0.177,0.215,0.258,0.306,0.359,0.412,0.490,0.577,0.671,0.840,0.952,1.082,1.230,1.450,1.700,1.998,2.338,2.724,3.162,3.662,4.232,4.880,5.622,6.466,7.392,8.403,9.503,10.699,11.997,13.427,15.487
BRAP,0.014,0.018,0.021,0.025,0.030,0.035,0.041,0.048,0.057,0.066,0.083,0.094,0.107,0.121,0.143,0.168,0.197,0.231,0.269,0.312,0.362,0.418,0.482,0.555,0.639,0.730,0.830,0.938,1.056,1.185,1.326,1.529
BRAW_1,0.223,0.276,0.334,0.400,0.476,0.558,0.640,0.760,0.896,1.042,1.304,1.478,1.680,1.910,2.251,2.640,3.102,3.631,4.230,4.910,5.686,6.572,7.577,8.730,10.040,11.478,13.047,14.756,16.612,18.628,20.848,24.047
BRED_1,0.172,0.213,0.258,0.309,0.367,0.431,0.494,0.587,0.692,0.804,1.007,1.141,1.297,1.474,1.738,2.038,2.395,2.803,3.266,3.791,4.390,5.074,5.850,6.740,7.752,8.862,10.073,11.392,12.826,14.382,16.096,18.565
BRFO_1;CLT03,0.411,0.509,0.617,0.738,0.877,1.029,1.180,1.402,1.653,1.922,2.406,2.726,3.100,3.523,4.153,4.870,5.723,6.698,7.803,9.057,10.489,12.123,13.976,16.104,18.521,21.174,24.069,27.220,30.644,34.361,38.458,44.359
BRID_P,0.013,0.015,0.018,0.022,0.026,0.031,0.035,0.042,0.049,0.057,0.072,0.082,0.093,0.105,0.124,0.146,0.171,0.200,0.233,0.271,0.314,0.363,0.418,0.482,0.554,0.633,0.720,0.814,0.916,1.028,1.150,1.327
BRIM_1,0.194,0.240,0.291,0.348,0.414,0.486,0.557,0.662,0.780,0.907,1.136,1.287,1.463,1.663,1.960,2.299,2.701,3.161,3.683,4.275,4.951,5.722,6.597,7.601,8.742,9.995,11.361,12.848,14.465,16.220,18.153,20.938
BROA_P,0.005,0.006,0.008,0.009,0.011,0.013,0.014,0.017,0.020,0.024,0.029,0.033,0.038,0.043,0.051,0.060,0.070,0.082,0.096,0.111,0.128,0.148,0.171,0.197,0.227,0.259,0.295,0.333,0.375,0.421,0.471,0.543
BROR_P,0.003,0.004,0.005,0.005,0.006,0.008,0.009,0.010,0.012,0.014,0.018,0.020,0.023,0.026,0.031,0.036,0.042,0.049,0.058,0.067,0.077,0.090,0.103,0.119,0.137,0.156,0.178,0.201,0.226,0.254,0.284,0.328
BROX,0.025,0.031,0.037,0.044,0.053,0.062,0.071,0.084,0.099,0.115,0.145,0.164,0.186,0.212,0.250,0.293,0.344,0.402,0.469,0.544,0.630,0.729,0.840,0.968,1.113,1.272,1.446,1.636,1.841,2.065,2.311,2.666
BRWA1,0.111,0.137,0.166,0.199,0.236,0.277,0.318,0.377,0.445,0.517,0.648,0.734,0.834,0.948,1.118,1.311,1.540,1.803,2.100,2.438,2.823,3.263,3.762,4.335,4.985,5.699,6.478,7.327,8.248,9.249,10.352,11.940
BUMU_P,0.020,0.024,0.029,0.035,0.042,0.049,0.056,0.067,0.079,0.092,0.115,0.131,0.148,0.169,0.199,0.233,0.274,0.321,0.373,0.434,0.502,0.580,0.669,0.771,0.887,1.014,1.152,1.303,1.467,1.645,1.841,2.123
BURM_1,0.221,0.273,0.331,0.396,0.471,0.552,0.633,0.753,0.887,1.031,1.291,1.463,1.663,1.891,2.229,2.614,3.072,3.595,4.188,4.861,5.630,6.507,7.502,8.644,9.941,11.365,12.919,14.610,16.448,18.444,20.642,23.809
BUSH_1,0.101,0.124,0.151,0.180,0.215,0.252,0.288,0.343,0.404,0.470,0.588,0.667,0.758,0.861,1.015,1.191,1.399,1.638,1.908,2.215,2.565,2.964,3.418,3.938,4.529,5.178,5.885,6.656,7.493,8.402,9.404,10.847
BUST_1,0.230,0.284,0.345,0.413,0.491,0.576,0.660,0.785,0.925,1.075,1.346,1.526,1.734,1.971,2.324,2.725,3.203,3.748,4.367,5.068,5.870,6.784,7.822,9.012,10.365,11.850,13.469,15.233,17.149,19.230,21.522,24.824
CAAD_P,0.009,0.011,0.013,0.016,0.019,0.022,0.025,0.030,0.035,0.041,0.051,0.058,0.066,0.075,0.088,0.103,0.122,0.142,0.166,0.192,0.223,0.258,0.297,0.342,0.393,0.450,0.511,0.578,0.651,0.730,0.817,0.942
CAMB_01,0.019,0.024,0.029,0.035,0.041,0.048,0.055,0.066,0.078,0.090,0.113,0.128,0.145,0.165,0.195,0.229,0.269,0.314,0.366,0.425,0.492,0.569,0.656,0.756,0.869,0.994,1.130,1.278,1.438,1.613,1.805,2.082
CANTN1;RICH1;RICH_J,0.232,0.286,0.347,0.415,0.494,0.580,0.664,0.789,0.930,1.081,1.354,1.534,1.744,1.982,2.337,2.740,3.220,3.768,4.390,5.096,5.901,6.821,7.864,9.060,10.420,11.913,13.542,15.315,17.241,19.333,21.638,24.957
CAPEA1,0.179,0.221,0.267,0.320,0.381,0.447,0.512,0.609,0.718,0.834,1.044,1.183,1.345,1.529,1.802,2.114,2.484,2.907,3.387,3.931,4.553,5.262,6.066,6.989,8.039,9.190,10.446,11.814,13.300,14.914,16.692,19.253
CARE_1,0.065,0.081,0.098,0.117,0.139,0.163,0.187,0.222,0.262,0.305,0.381,0.432,0.491,0.558,0.658,0.772,0.907,1.062,1.237,1.436,1.663,1.922,2.216,2.553,2.936,3.357,3.816,4.315,4.858,5.448,6.097,7.032
CARR_1,0.184,0.227,0.275,0.329,0.392,0.460,0.527,0.626,0.738,0.858,1.074,1.217,1.384,1.573,1.854,2.174,2.555,2.990,3.483,4.043,4.683,5.412,6.240,7.189,8.268,9.453,10.745,12.152,13.680,15.340,17.168,19.803
CASS_P,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.010,0.011,0.013,0.015,0.017,0.020,0.022,0.025,0.028,0.032,0.035,0.041
CATY,0.010,0.012,0.014,0.017,0.020,0.024,0.027,0.033,0.038,0.045,0.056,0.063,0.072,0.082,0.096,0.113,0.133,0.155,0.181,0.210,0.243,0.281,0.324,0.374,0.430,0.491,0.559,0.632,0.711,0.797,0.892,1.029
CEAN_P,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0.008,0.009,0.010,0.012,0.014,0.017,0.019,0.022,0.025,0.029,0.034,0.039,0.044,0.050,0.056,0.063,0.070,0.081
CELL_1,0.428,0.529,0.641,0.768,0.913,1.071,1.228,1.459,1.720,2.000,2.504,2.837,3.225,3.666,4.321,5.068,5.955,6.970,8.120,9.425,10.916,12.616,14.545,16.758,19.274,22.035,25.047,28.326,31.890,35.759,40.021,46.162
CHAP,0.019,0.023,0.028,0.033,0.040,0.047,0.053,0.063,0.075,0.087,0.109,0.123,0.140,0.159,0.188,0.220,0.259,0.303,0.353,0.410,0.474,0.548,0.632,0.728,0.838,0.958,1.088,1.231,1.386,1.554,1.739,2.006
CHAR_P,0.015,0.018,0.022,0.026,0.031,0.037,0.042,0.050,0.059,0.069,0.086,0.097,0.111,0.126,0.148,0.174,0.204,0.239,0.279,0.323,0.375,0.433,0.499,0.575,0.661,0.756,0.859,0.972,1.094,1.227,1.373,1.584
CHAS,0.013,0.012,0.014,0.017,0.020,0.024,0.027,0.032,0.038,0.044,0.056,0.063,0.072,0.082,0.096,0.113,0.132,0.155,0.181,0.210,0.243,0.280,0.323,0.373,0.429,0.490,0.557,0.630,0.709,0.795,0.890,1.026
CHIC_1,0.049,0.060,0.073,0.087,0.104,0.122,0.139,0.166,0.195,0.227,0.284,0.322,0.366,0.416,0.490,0.575,0.676,0.791,0.921,1.069,1.238,1.431,1.650,1.901,2.186,2.500,2.841,3.213,3.618,4.056,4.540,5.237
CHSI_1,0.164,0.202,0.245,0.294,0.349,0.410,0.469,0.558,0.658,0.765,0.957,1.085,1.233,1.402,1.652,1.938,2.277,2.665,3.105,3.604,4.173,4.824,5.561,6.407,7.369,8.425,9.576,10.830,12.193,13.672,15.302,17.650
CHTE_1,0.295,0.364,0.441,0.529,0.629,0.737,0.845,1.005,1.184,1.377,1.724,1.953,2.220,2.524,2.975,3.489,4.100,4.798,5.590,6.489,7.515,8.685,10.014,11.537,13.269,15.170,17.244,19.501,21.955,24.618,27.553,31.780
CITR_1,0.166,0.205,0.248,0.297,0.353,0.414,0.475,0.564,0.665,0.773,0.968,1.097,1.247,1.418,1.671,1.960,2.303,2.695,3.140,3.645,4.221,4.879,5.625,6.481,7.454,8.521,9.686,10.954,12.332,13.828,15.477,17.851
CLAY_P,0.006,0.007,0.008,0.010,0.011,0.013,0.015,0.018,0.021,0.025,0.031,0.035,0.040,0.046,0.054,0.063,0.074,0.087,0.101,0.117,0.136,0.157,0.181,0.209,0.240,0.274,0.312,0.352,0.397,0.445,0.498,0.574
CLYM,0.032,0.039,0.047,0.057,0.067,0.079,0.091,0.108,0.127,0.148,0.185,0.210,0.238,0.271,0.319,0.375,0.440,0.515,0.600,0.697,0.807,0.933,1.075,1.239,1.425,1.629,1.852,2.094,2.357,2.643,2.959,3.412
COAT,0.027,0.033,0.040,0.048,0.057,0.067,0.077,0.091,0.107,0.125,0.156,0.177,0.201,0.229,0.270,0.316,0.372,0.435,0.507,0.588,0.681,0.787,0.908,1.046,1.203,1.375,1.563,1.768,1.990,2.232,2.498,2.881
COCK,0.022,0.027,0.033,0.040,0.047,0.055,0.063,0.075,0.089,0.103,0.129,0.146,0.166,0.189,0.223,0.261,0.307,0.359,0.418,0.486,0.562,0.650,0.749,0.863,0.993,1.135,1.291,1.460,1.643,1.842,2.062,2.378
CONQA1;SASA,0.172,0.211,0.256,0.308,0.365,0.429,0.491,0.584,0.689,0.801,1.002,1.136,1.291,1.467,1.730,2.028,2.383,2.789,3.249,3.772,4.368,5.049,5.820,6.707,7.713,8.818,10.023,11.336,12.762,14.311,16.016,18.473
COUA_P,0.012,0.014,0.017,0.021,0.025,0.029,0.033,0.040,0.047,0.054,0.068,0.077,0.088,0.100,0.118,0.138,0.162,0.190,0.221,0.256,0.297,0.343,0.396,0.456,0.525,0.600,0.682,0.771,0.868,0.973,1.089,1.256
COVE_1,0.292,0.360,0.436,0.523,0.622,0.729,0.836,0.993,1.171,1.361,1.704,1.931,2.195,2.495,2.942,3.450,4.054,4.744,5.527,6.416,7.430,8.588,9.901,11.408,13.120,15.000,17.050,19.282,21.708,24.342,27.243,31.423
COWL_1;ECLA_H,0.280,0.346,0.420,0.503,0.598,0.701,0.804,0.956,1.127,1.310,1.639,1.858,2.112,2.401,2.830,3.319,3.900,4.564,5.318,6.172,7.148,8.262,9.525,10.974,12.622,14.430,16.403,18.550,20.884,23.418,26.209,30.230
COYL,0.018,0.022,0.027,0.032,0.038,0.044,0.051,0.060,0.071,0.083,0.104,0.118,0.134,0.152,0.179,0.210,0.247,0.289,0.336,0.390,0.452,0.523,0.602,0.694,0.798,0.913,1.037,1.173,1.321,1.481,1.658,1.912
CRAI_P,0.016,0.019,0.023,0.028,0.033,0.039,0.045,0.053,0.063,0.073,0.091,0.103,0.118,0.134,0.158,0.185,0.217,0.254,0.296,0.344,0.398,0.460,0.531,0.611,0.703,0.804,0.914,1.033,1.163,1.304,1.460,1.684
CREB_1,0.264,0.326,0.395,0.473,0.563,0.660,0.757,0.899,1.060,1.233,1.543,1.749,1.988,2.260,2.664,3.124,3.671,4.296,5.005,5.810,6.729,7.777,8.966,10.330,11.881,13.583,15.439,17.461,19.657,22.042,24.670,28.455
CROO,0.045,0.055,0.067,0.079,0.094,0.110,0.127,0.151,0.177,0.206,0.258,0.293,0.333,0.378,0.446,0.523,0.614,0.719,0.838,0.973,1.126,1.301,1.500,1.729,1.989,2.273,2.585,2.923,3.290,3.689,4.129,4.763
CUMB,0.018,0.021,0.026,0.031,0.037,0.043,0.050,0.059,0.070,0.081,0.101,0.115,0.131,0.149,0.175,0.205,0.241,0.283,0.329,0.382,0.442,0.511,0.590,0.679,0.781,0.893,1.015,1.148,1.293,1.450,1.622,1.871
CUPA,0.022,0.026,0.032,0.038,0.046,0.053,0.061,0.073,0.086,0.100,0.125,0.142,0.161,0.183,0.216,0.253,0.297,0.348,0.405,0.471,0.545,0.630,0.726,0.837,0.962,1.100,1.250,1.414,1.592,1.785,1.998,2.305
CURR,0.007,0.009,0.011,0.013,0.016,0.018,0.021,0.025,0.029,0.034,0.043,0.048,0.055,0.063,0.074,0.087,0.102,0.119,0.139,0.161,0.186,0.215,0.248,0.286,0.329,0.376,0.428,0.484,0.544,0.610,0.683,0.788
DALM3,0.014,0.017,0.021,0.025,0.029,0.034,0.039,0.047,0.055,0.064,0.080,0.091,0.103,0.117,0.138,0.162,0.191,0.223,0.260,0.302,0.350,0.404,0.466,0.537,0.617,0.706,0.802,0.907,1.021,1.145,1.282,1.478
DEVM,0.009,0.011,0.013,0.015,0.018,0.021,0.024,0.029,0.034,0.040,0.050,0.057,0.064,0.073,0.086,0.101,0.119,0.139,0.162,0.188,0.217,0.251,0.290,0.334,0.384,0.439,0.499,0.564,0.635,0.712,0.797,0.919
DEVO,0.031,0.038,0.045,0.054,0.065,0.076,0.087,0.103,0.122,0.142,0.177,0.201,0.229,0.260,0.306,0.359,0.422,0.494,0.576,0.668,0.774,0.894,1.031,1.188,1.367,1.562,1.776,2.008,2.261,2.535,2.837,3.273
DEWP,0.017,0.019,0.023,0.028,0.033,0.039,0.045,0.053,0.062,0.073,0.091,0.103,0.117,0.133,0.157,0.184,0.216,0.253,0.295,0.342,0.396,0.458,0.528,0.609,0.700,0.800,0.910,1.029,1.158,1.299,1.454,1.677
DOUN_P,0.004,0.004,0.005,0.006,0.007,0.009,0.010,0.012,0.014,0.016,0.020,0.023,0.026,0.030,0.035,0.041,0.048,0.056,0.066,0.076,0.088,0.102,0.118,0.136,0.156,0.178,0.203,0.229,0.258,0.289,0.324,0.374
DRAK_1,0.112,0.138,0.167,0.201,0.238,0.280,0.321,0.381,0.449,0.522,0.654,0.741,0.842,0.957,1.128,1.323,1.555,1.820,2.120,2.461,2.850,3.294,3.798,4.376,5.033,5.754,6.540,7.397,8.327,9.337,10.450,12.054
DRAX_1,0.068,0.085,0.103,0.123,0.146,0.171,0.196,0.233,0.275,0.320,0.400,0.454,0.516,0.586,0.691,0.811,0.952,1.115,1.299,1.507,1.746,2.018,2.326,2.680,3.083,3.524,4.006,4.530,5.100,5.719,6.401,7.383
DRCR,0.010,0.012,0.014,0.017,0.020,0.023,0.027,0.032,0.038,0.044,0.055,0.062,0.071,0.080,0.095,0.111,0.131,0.153,0.178,0.207,0.239,0.277,0.319,0.367,0.423,0.483,0.549,0.621,0.699,0.784,0.877,1.012
DRUM,0.048,0.059,0.071,0.085,0.101,0.119,0.136,0.162,0.191,0.222,0.277,0.314,0.357,0.406,0.479,0.562,0.660,0.772,0.900,1.045,1.210,1.398,1.612,1.857,2.136,2.442,2.776,3.139,3.534,3.963,4.435,5.116
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUDH_P,0.014,0.017,0.020,0.024,0.029,0.034,0.039,0.046,0.055,0.064,0.080,0.090,0.103,0.117,0.137,0.161,0.189,0.222,0.258,0.300,0.347,0.401,0.463,0.533,0.613,0.701,0.797,0.901,1.014,1.137,1.273,1.468
DUGR_P,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.011,0.013,0.016,0.018,0.021,0.023,0.027,0.032,0.038,0.044,0.052,0.060,0.069,0.080,0.092,0.107,0.123,0.140,0.159,0.180,0.203,0.227,0.254,0.294
DUMF,0.033,0.040,0.048,0.058,0.069,0.081,0.093,0.110,0.130,0.151,0.190,0.214,0.244,0.277,0.327,0.383,0.450,0.527,0.613,0.712,0.824,0.953,1.099,1.266,1.456,1.665,1.892,2.140,2.409,2.702,3.024,3.487
DUNB,0.010,0.012,0.015,0.018,0.021,0.025,0.029,0.034,0.040,0.047,0.058,0.066,0.075,0.086,0.101,0.118,0.139,0.163,0.190,0.220,0.255,0.295,0.340,0.391,0.450,0.515,0.585,0.661,0.745,0.835,0.934,1.078
DUNF,0.022,0.027,0.032,0.039,0.046,0.054,0.062,0.073,0.086,0.100,0.126,0.143,0.162,0.184,0.217,0.255,0.299,0.350,0.408,0.474,0.548,0.634,0.731,0.842,0.968,1.107,1.258,1.423,1.602,1.797,2.011,2.319
DUNO_P,0.005,0.006,0.007,0.009,0.011,0.012,0.014,0.017,0.020,0.023,0.029,0.033,0.037,0.043,0.050,0.059,0.069,0.081,0.094,0.109,0.127,0.147,0.169,0.195,0.224,0.256,0.291,0.329,0.370,0.415,0.465,0.536
DYCE_P,0.015,0.018,0.021,0.026,0.031,0.036,0.041,0.049,0.058,0.067,0.084,0.095,0.108,0.123,0.144,0.169,0.199,0.233,0.271,0.315,0.365,0.422,0.486,0.560,0.644,0.737,0.837,0.947,1.066,1.195,1.338,1.543
EALI_6,0.101,0.125,0.151,0.181,0.216,0.253,0.290,0.345,0.406,0.472,0.591,0.670,0.762,0.866,1.021,1.197,1.407,1.646,1.918,2.226,2.578,2.980,3.435,3.958,4.552,5.204,5.916,6.690,7.532,8.446,9.452,10.903
EASO_1,0.163,0.202,0.245,0.293,0.349,0.409,0.469,0.557,0.657,0.763,0.956,1.083,1.231,1.399,1.650,1.935,2.273,2.661,3.100,3.598,4.167,4.816,5.553,6.397,7.358,8.412,9.562,10.814,12.174,13.651,15.278,17.622
ECCL,0.013,0.015,0.019,0.022,0.027,0.031,0.036,0.043,0.050,0.058,0.073,0.083,0.094,0.107,0.126,0.148,0.174,0.203,0.237,0.275,0.318,0.368,0.424,0.489,0.562,0.643,0.731,0.826,0.930,1.043,1.167,1.346
ECLA_1,0.227,0.280,0.339,0.407,0.483,0.567,0.650,0.773,0.911,1.059,1.325,1.502,1.708,1.941,2.288,2.683,3.153,3.690,4.299,4.990,5.779,6.679,7.701,8.873,10.205,11.666,13.261,14.997,16.884,18.933,21.189,24.440
EERH,0.039,0.048,0.058,0.069,0.082,0.096,0.111,0.131,0.155,0.180,0.226,0.256,0.291,0.330,0.389,0.457,0.536,0.628,0.732,0.849,0.983,1.137,1.310,1.510,1.736,1.985,2.256,2.552,2.873,3.221,3.605,4.159
EKIL,0.025,0.030,0.037,0.044,0.053,0.062,0.071,0.084,0.099,0.115,0.144,0.163,0.185,0.211,0.249,0.291,0.343,0.401,0.467,0.542,0.628,0.726,0.837,0.964,1.108,1.267,1.441,1.629,1.834,2.057,2.302,2.655
EKIS,0.024,0.029,0.036,0.043,0.051,0.060,0.068,0.081,0.096,0.111,0.139,0.158,0.179,0.204,0.240,0.282,0.331,0.388,0.452,0.524,0.607,0.701,0.809,0.932,1.072,1.225,1.393,1.575,1.773,1.988,2.225,2.567
ELDE,0.024,0.029,0.035,0.042,0.049,0.058,0.066,0.079,0.093,0.108,0.135,0.153,0.174,0.198,0.234,0.274,0.322,0.377,0.439,0.509,0.590,0.682,0.786,0.906,1.042,1.191,1.354,1.531,1.724,1.933,2.163,2.495
