Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,0.127,0.136,0.145,0.154,0.164,0.182,0.195,0.216,0.238,0.260,0.299,0.318,0.339,0.360,0.386,0.414,0.443,0.473,0.506,0.541,0.577,0.616,0.658,0.702,0.749,0.792,0.835,0.879,0.924,0.969,1.016,1.094
ABNE_P,0.025,0.026,0.028,0.030,0.032,0.035,0.038,0.042,0.046,0.050,0.058,0.061,0.065,0.070,0.075,0.080,0.085,0.091,0.098,0.104,0.111,0.119,0.127,0.136,0.145,0.153,0.161,0.170,0.178,0.187,0.196,0.211
ABTH_1,0.173,0.186,0.197,0.210,0.224,0.247,0.265,0.295,0.324,0.355,0.407,0.434,0.461,0.490,0.526,0.563,0.603,0.645,0.689,0.736,0.786,0.839,0.896,0.956,1.020,1.078,1.137,1.197,1.258,1.320,1.384,1.490
ACTL_2;CBNK_H;GREE_H;PERI_H,0.061,0.064,0.069,0.073,0.077,0.087,0.093,0.103,0.114,0.124,0.143,0.151,0.161,0.171,0.183,0.197,0.210,0.224,0.241,0.257,0.275,0.293,0.313,0.334,0.356,0.377,0.397,0.418,0.439,0.461,0.483,0.521
ALNE_P,0.015,0.016,0.017,0.018,0.020,0.022,0.023,0.026,0.028,0.031,0.036,0.038,0.040,0.043,0.046,0.049,0.053,0.056,0.060,0.064,0.069,0.073,0.078,0.083,0.089,0.094,0.099,0.104,0.110,0.115,0.121,0.130
ALVE1,0.114,0.122,0.130,0.138,0.147,0.163,0.175,0.194,0.213,0.233,0.268,0.286,0.304,0.323,0.346,0.371,0.397,0.425,0.454,0.485,0.518,0.553,0.590,0.630,0.672,0.710,0.749,0.788,0.828,0.869,0.911,0.981
AMEM_1,0.039,0.042,0.045,0.048,0.051,0.056,0.060,0.067,0.074,0.080,0.092,0.098,0.105,0.111,0.119,0.128,0.137,0.146,0.156,0.167,0.178,0.190,0.203,0.217,0.231,0.245,0.258,0.271,0.285,0.299,0.314,0.338
ARBR_P,0.015,0.016,0.017,0.018,0.019,0.021,0.023,0.026,0.028,0.031,0.035,0.038,0.040,0.043,0.046,0.049,0.052,0.056,0.060,0.064,0.068,0.073,0.078,0.083,0.089,0.094,0.099,0.104,0.109,0.115,0.120,0.129
ARDK_P;CLAC_P,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.010,0.010,0.011,0.011,0.012,0.012,0.013,0.014
ARMO_P,0.020,0.021,0.022,0.024,0.025,0.028,0.030,0.033,0.037,0.040,0.046,0.049,0.052,0.056,0.060,0.064,0.068,0.073,0.078,0.084,0.089,0.095,0.102,0.108,0.116,0.122,0.129,0.136,0.143,0.150,0.157,0.169
AXMI1,0.098,0.105,0.111,0.119,0.126,0.140,0.150,0.167,0.183,0.200,0.230,0.245,0.261,0.277,0.297,0.319,0.341,0.365,0.390,0.416,0.445,0.475,0.507,0.541,0.577,0.610,0.643,0.677,0.711,0.747,0.783,0.843
AYRR,0.020,0.021,0.022,0.024,0.025,0.028,0.030,0.033,0.037,0.040,0.046,0.049,0.052,0.055,0.059,0.064,0.068,0.073,0.078,0.083,0.089,0.095,0.101,0.108,0.115,0.122,0.128,0.135,0.142,0.149,0.156,0.168
BAGA,0.020,0.021,0.022,0.023,0.025,0.027,0.029,0.033,0.036,0.039,0.045,0.048,0.051,0.054,0.058,0.062,0.067,0.071,0.076,0.082,0.087,0.093,0.099,0.106,0.113,0.120,0.126,0.133,0.139,0.146,0.153,0.165
BAIN,0.014,0.014,0.015,0.016,0.017,0.018,0.020,0.022,0.024,0.026,0.030,0.032,0.034,0.036,0.039,0.042,0.045,0.048,0.051,0.055,0.058,0.062,0.066,0.071,0.076,0.080,0.084,0.089,0.093,0.098,0.103,0.110
BARKC1;BARKW3,0.186,0.199,0.212,0.225,0.240,0.265,0.284,0.317,0.348,0.380,0.437,0.466,0.495,0.526,0.564,0.605,0.647,0.692,0.740,0.790,0.844,0.901,0.961,1.026,1.094,1.156,1.220,1.284,1.350,1.416,1.485,1.599
BEAU_P;ORRI_P,0.015,0.016,0.017,0.018,0.019,0.021,0.023,0.025,0.028,0.030,0.035,0.037,0.039,0.042,0.045,0.048,0.051,0.055,0.059,0.063,0.067,0.071,0.076,0.081,0.087,0.092,0.097,0.102,0.107,0.112,0.118,0.127
BEDDT1,0.069,0.074,0.079,0.084,0.090,0.099,0.106,0.118,0.130,0.142,0.163,0.174,0.185,0.196,0.211,0.226,0.241,0.258,0.276,0.295,0.315,0.336,0.359,0.383,0.408,0.432,0.455,0.479,0.504,0.529,0.554,0.597
BEDD_1,0.297,0.318,0.338,0.359,0.383,0.424,0.455,0.505,0.555,0.607,0.698,0.743,0.790,0.840,0.901,0.965,1.033,1.104,1.180,1.261,1.347,1.438,1.535,1.638,1.747,1.847,1.947,2.050,2.155,2.261,2.371,2.552
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,0.021,0.022,0.024,0.025,0.027,0.030,0.032,0.036,0.039,0.043,0.049,0.052,0.056,0.059,0.064,0.068,0.073,0.078,0.083,0.089,0.095,0.102,0.108,0.116,0.123,0.130,0.138,0.145,0.152,0.160,0.167,0.180
BERW,0.008,0.008,0.009,0.009,0.010,0.011,0.012,0.013,0.014,0.016,0.018,0.019,0.020,0.022,0.023,0.025,0.027,0.028,0.030,0.033,0.035,0.037,0.040,0.042,0.045,0.048,0.050,0.053,0.056,0.058,0.061,0.066
BESW_1,0.162,0.173,0.184,0.195,0.208,0.230,0.247,0.274,0.302,0.330,0.379,0.404,0.430,0.457,0.490,0.525,0.562,0.601,0.642,0.686,0.732,0.782,0.835,0.891,0.950,1.004,1.059,1.115,1.172,1.230,1.289,1.388
BICF_1,0.108,0.115,0.122,0.130,0.139,0.153,0.165,0.183,0.201,0.220,0.253,0.269,0.286,0.304,0.326,0.349,0.374,0.400,0.427,0.457,0.488,0.520,0.556,0.593,0.633,0.669,0.705,0.742,0.780,0.819,0.858,0.924
BIRK_1,0.156,0.167,0.177,0.188,0.201,0.222,0.238,0.265,0.291,0.319,0.366,0.390,0.414,0.441,0.472,0.506,0.542,0.579,0.619,0.661,0.706,0.754,0.805,0.859,0.916,0.969,1.022,1.075,1.130,1.186,1.243,1.339
BISW_1,0.247,0.265,0.281,0.299,0.319,0.353,0.379,0.420,0.463,0.506,0.581,0.619,0.658,0.700,0.750,0.804,0.860,0.920,0.983,1.050,1.122,1.198,1.278,1.364,1.456,1.538,1.622,1.708,1.795,1.884,1.975,2.126
BLYTB1,0.118,0.127,0.135,0.143,0.153,0.169,0.181,0.201,0.221,0.242,0.278,0.296,0.315,0.335,0.359,0.385,0.412,0.440,0.471,0.503,0.537,0.573,0.612,0.653,0.696,0.736,0.776,0.817,0.859,0.901,0.945,1.017
BLYTH132,0.037,0.039,0.042,0.044,0.047,0.052,0.056,0.062,0.069,0.075,0.086,0.092,0.098,0.104,0.111,0.119,0.128,0.137,0.146,0.156,0.167,0.178,0.190,0.202,0.216,0.228,0.241,0.253,0.266,0.280,0.293,0.316
BOAG_P,0.009,0.009,0.009,0.010,0.011,0.012,0.013,0.014,0.016,0.017,0.020,0.021,0.022,0.024,0.025,0.027,0.029,0.031,0.033,0.035,0.038,0.040,0.043,0.046,0.049,0.052,0.055,0.058,0.061,0.064,0.067,0.072
BOLN_1,0.491,0.526,0.558,0.593,0.633,0.700,0.751,0.833,0.917,1.003,1.152,1.227,1.305,1.387,1.488,1.594,1.705,1.824,1.949,2.083,2.224,2.374,2.535,2.705,2.886,3.050,3.216,3.386,3.559,3.735,3.915,4.215
BONN,0.033,0.034,0.036,0.039,0.041,0.046,0.049,0.054,0.060,0.065,0.075,0.080,0.085,0.090,0.097,0.104,0.111,0.119,0.127,0.136,0.145,0.155,0.165,0.176,0.188,0.199,0.209,0.221,0.232,0.243,0.255,0.275
BOTW_1,0.096,0.103,0.109,0.116,0.123,0.137,0.147,0.163,0.179,0.196,0.225,0.239,0.255,0.271,0.290,0.311,0.333,0.356,0.380,0.406,0.434,0.463,0.495,0.528,0.563,0.595,0.628,0.661,0.695,0.729,0.764,0.823
BRAC_P,0.020,0.021,0.022,0.024,0.025,0.028,0.030,0.033,0.037,0.040,0.046,0.049,0.052,0.055,0.059,0.063,0.068,0.073,0.078,0.083,0.089,0.095,0.101,0.108,0.115,0.121,0.128,0.135,0.142,0.149,0.156,0.168
BRAI_1,0.144,0.154,0.163,0.174,0.185,0.205,0.220,0.244,0.269,0.294,0.337,0.359,0.382,0.406,0.436,0.467,0.499,0.534,0.571,0.610,0.651,0.695,0.742,0.792,0.845,0.893,0.942,0.992,1.042,1.094,1.147,1.234
BRAP,0.014,0.015,0.016,0.017,0.018,0.020,0.022,0.024,0.027,0.029,0.033,0.035,0.038,0.040,0.043,0.046,0.049,0.053,0.056,0.060,0.064,0.069,0.073,0.078,0.083,0.088,0.093,0.098,0.103,0.108,0.113,0.122
BRAW_1,0.223,0.239,0.254,0.270,0.288,0.318,0.341,0.379,0.417,0.456,0.524,0.558,0.593,0.631,0.676,0.725,0.776,0.829,0.886,0.947,1.011,1.080,1.152,1.230,1.312,1.387,1.463,1.540,1.618,1.698,1.780,1.917
BRED_1,0.172,0.185,0.196,0.208,0.222,0.246,0.264,0.293,0.322,0.352,0.404,0.431,0.458,0.487,0.522,0.559,0.599,0.640,0.684,0.731,0.781,0.834,0.890,0.950,1.013,1.071,1.129,1.189,1.249,1.311,1.375,1.480
BRFO_1;CLT03,0.411,0.441,0.468,0.497,0.531,0.587,0.630,0.699,0.769,0.842,0.966,1.029,1.095,1.164,1.248,1.337,1.431,1.529,1.635,1.747,1.865,1.992,2.126,2.269,2.420,2.558,2.698,2.840,2.986,3.133,3.284,3.536
BRID_P,0.013,0.013,0.014,0.015,0.016,0.018,0.019,0.021,0.023,0.025,0.029,0.031,0.033,0.035,0.037,0.040,0.043,0.046,0.049,0.052,0.056,0.060,0.064,0.068,0.072,0.077,0.081,0.085,0.089,0.094,0.098,0.106
BRIM_1,0.194,0.208,0.221,0.235,0.250,0.277,0.297,0.330,0.363,0.397,0.456,0.486,0.517,0.549,0.589,0.631,0.675,0.722,0.772,0.825,0.881,0.940,1.004,1.071,1.143,1.208,1.274,1.341,1.409,1.479,1.550,1.669
BROA_P,0.005,0.005,0.006,0.006,0.006,0.007,0.008,0.009,0.009,0.010,0.012,0.013,0.013,0.014,0.015,0.016,0.018,0.019,0.020,0.021,0.023,0.024,0.026,0.028,0.030,0.031,0.033,0.035,0.037,0.038,0.040,0.043
BROR_P,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.009,0.010,0.011,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.020,0.021,0.022,0.023,0.024,0.026
BROX,0.025,0.026,0.028,0.030,0.032,0.035,0.038,0.042,0.046,0.051,0.058,0.062,0.066,0.070,0.075,0.080,0.086,0.092,0.098,0.105,0.112,0.120,0.128,0.136,0.145,0.154,0.162,0.171,0.179,0.188,0.197,0.212
BRWA1,0.111,0.119,0.126,0.134,0.143,0.158,0.170,0.188,0.207,0.226,0.260,0.277,0.295,0.313,0.336,0.360,0.385,0.412,0.440,0.470,0.502,0.536,0.572,0.611,0.652,0.689,0.726,0.764,0.803,0.843,0.884,0.952
BUMU_P,0.020,0.021,0.022,0.024,0.025,0.028,0.030,0.033,0.037,0.040,0.046,0.049,0.052,0.056,0.060,0.064,0.068,0.073,0.078,0.084,0.089,0.095,0.102,0.109,0.116,0.122,0.129,0.136,0.143,0.150,0.157,0.169
BURM_1,0.221,0.237,0.251,0.267,0.285,0.315,0.338,0.375,0.413,0.452,0.519,0.552,0.588,0.625,0.670,0.717,0.768,0.821,0.878,0.938,1.001,1.069,1.141,1.218,1.299,1.373,1.448,1.524,1.602,1.682,1.763,1.898
BUSH_1,0.101,0.108,0.114,0.122,0.130,0.144,0.154,0.171,0.188,0.206,0.236,0.252,0.268,0.285,0.305,0.327,0.350,0.374,0.400,0.427,0.456,0.487,0.520,0.555,0.592,0.626,0.660,0.695,0.730,0.766,0.803,0.865
BUST_1,0.230,0.247,0.262,0.279,0.297,0.329,0.352,0.391,0.431,0.471,0.541,0.576,0.613,0.651,0.698,0.748,0.801,0.856,0.915,0.978,1.044,1.115,1.190,1.270,1.355,1.432,1.510,1.589,1.671,1.753,1.838,1.979
CAAD_P,0.009,0.009,0.010,0.011,0.011,0.012,0.013,0.015,0.016,0.018,0.021,0.022,0.023,0.025,0.027,0.028,0.030,0.032,0.035,0.037,0.040,0.042,0.045,0.048,0.051,0.054,0.057,0.060,0.063,0.067,0.070,0.075
CAMB_01,0.019,0.021,0.022,0.023,0.025,0.028,0.030,0.033,0.036,0.039,0.045,0.048,0.051,0.055,0.059,0.063,0.067,0.072,0.077,0.082,0.088,0.093,0.100,0.106,0.114,0.120,0.127,0.133,0.140,0.147,0.154,0.166
CANTN1;RICH1;RICH_J,0.232,0.248,0.263,0.280,0.298,0.330,0.355,0.393,0.432,0.473,0.544,0.578,0.616,0.655,0.702,0.752,0.805,0.861,0.920,0.983,1.050,1.121,1.196,1.277,1.362,1.440,1.517,1.598,1.680,1.763,1.848,1.989
CAPEA1,0.179,0.191,0.203,0.216,0.230,0.255,0.273,0.303,0.334,0.365,0.419,0.447,0.475,0.505,0.542,0.580,0.621,0.664,0.710,0.758,0.810,0.864,0.923,0.985,1.051,1.110,1.171,1.233,1.296,1.360,1.425,1.535
CARE_1,0.065,0.070,0.074,0.079,0.084,0.093,0.100,0.111,0.122,0.133,0.153,0.163,0.174,0.184,0.198,0.212,0.227,0.243,0.259,0.277,0.296,0.316,0.337,0.360,0.384,0.406,0.428,0.450,0.473,0.497,0.521,0.561
CARR_1,0.184,0.197,0.209,0.222,0.237,0.262,0.281,0.312,0.343,0.376,0.431,0.459,0.489,0.519,0.557,0.597,0.639,0.683,0.730,0.780,0.833,0.889,0.949,1.013,1.081,1.142,1.204,1.268,1.333,1.399,1.466,1.578
CASS_P,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003
CATY,0.010,0.010,0.011,0.012,0.012,0.014,0.015,0.016,0.018,0.020,0.022,0.024,0.025,0.027,0.029,0.031,0.033,0.035,0.038,0.041,0.043,0.046,0.049,0.053,0.056,0.059,0.063,0.066,0.069,0.073,0.076,0.082
CEAN_P,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006
CELL_1,0.428,0.459,0.487,0.518,0.552,0.611,0.655,0.727,0.801,0.875,1.006,1.071,1.139,1.211,1.299,1.391,1.489,1.592,1.702,1.818,1.941,2.073,2.212,2.361,2.519,2.662,2.808,2.956,3.106,3.260,3.418,3.680
CHAP,0.019,0.020,0.021,0.023,0.024,0.027,0.028,0.032,0.035,0.038,0.044,0.047,0.050,0.053,0.056,0.060,0.065,0.069,0.074,0.079,0.084,0.090,0.096,0.103,0.109,0.116,0.122,0.128,0.135,0.142,0.149,0.160
CHAR_P,0.015,0.016,0.017,0.018,0.019,0.021,0.022,0.025,0.027,0.030,0.035,0.037,0.039,0.042,0.045,0.048,0.051,0.055,0.058,0.062,0.067,0.071,0.076,0.081,0.086,0.091,0.096,0.101,0.107,0.112,0.117,0.126
CHAS,0.013,0.010,0.011,0.012,0.012,0.014,0.015,0.016,0.018,0.019,0.022,0.024,0.025,0.027,0.029,0.031,0.033,0.035,0.038,0.040,0.043,0.046,0.049,0.052,0.056,0.059,0.062,0.066,0.069,0.072,0.076,0.082
CHIC_1,0.049,0.052,0.055,0.059,0.063,0.069,0.074,0.083,0.091,0.099,0.114,0.121,0.129,0.137,0.147,0.158,0.169,0.181,0.193,0.206,0.220,0.235,0.251,0.268,0.286,0.302,0.318,0.335,0.352,0.370,0.388,0.417
CHSI_1,0.164,0.175,0.186,0.198,0.211,0.234,0.251,0.278,0.306,0.335,0.385,0.409,0.436,0.463,0.496,0.532,0.569,0.609,0.651,0.695,0.742,0.792,0.846,0.903,0.963,1.018,1.073,1.130,1.188,1.247,1.307,1.407
CHTE_1,0.295,0.316,0.335,0.357,0.380,0.421,0.451,0.501,0.551,0.603,0.692,0.737,0.784,0.834,0.894,0.958,1.025,1.096,1.172,1.252,1.337,1.427,1.523,1.625,1.734,1.833,1.933,2.035,2.139,2.245,2.353,2.533
CITR_1,0.166,0.177,0.188,0.200,0.214,0.236,0.253,0.281,0.310,0.339,0.389,0.414,0.441,0.468,0.502,0.538,0.576,0.616,0.658,0.703,0.751,0.802,0.856,0.913,0.974,1.030,1.086,1.143,1.201,1.261,1.322,1.423
CLAY_P,0.006,0.006,0.006,0.006,0.007,0.008,0.008,0.009,0.010,0.011,0.013,0.013,0.014,0.015,0.016,0.017,0.019,0.020,0.021,0.023,0.024,0.026,0.028,0.029,0.031,0.033,0.035,0.037,0.039,0.041,0.043,0.046
CLYM,0.032,0.034,0.036,0.038,0.041,0.045,0.048,0.054,0.059,0.065,0.074,0.079,0.084,0.090,0.096,0.103,0.110,0.118,0.126,0.134,0.144,0.153,0.164,0.175,0.186,0.197,0.208,0.218,0.230,0.241,0.253,0.272
COAT,0.027,0.029,0.030,0.032,0.034,0.038,0.041,0.045,0.050,0.055,0.063,0.067,0.071,0.076,0.081,0.087,0.093,0.099,0.106,0.113,0.121,0.129,0.138,0.147,0.157,0.166,0.175,0.184,0.194,0.203,0.213,0.230
COCK,0.022,0.024,0.025,0.027,0.028,0.031,0.034,0.037,0.041,0.045,0.052,0.055,0.059,0.062,0.067,0.072,0.077,0.082,0.088,0.094,0.100,0.107,0.114,0.122,0.130,0.137,0.145,0.152,0.160,0.168,0.176,0.190
CONQA1;SASA,0.172,0.184,0.194,0.208,0.221,0.245,0.263,0.291,0.320,0.350,0.402,0.428,0.456,0.484,0.520,0.557,0.595,0.637,0.681,0.728,0.777,0.829,0.885,0.945,1.009,1.066,1.123,1.183,1.243,1.305,1.368,1.473
COUA_P,0.012,0.012,0.013,0.014,0.015,0.017,0.018,0.020,0.022,0.024,0.027,0.029,0.031,0.033,0.035,0.038,0.041,0.043,0.046,0.049,0.053,0.056,0.060,0.064,0.069,0.072,0.076,0.080,0.085,0.089,0.093,0.100
COVE_1,0.292,0.312,0.331,0.353,0.376,0.416,0.446,0.495,0.545,0.596,0.685,0.729,0.775,0.824,0.884,0.947,1.013,1.084,1.158,1.237,1.322,1.411,1.506,1.607,1.715,1.812,1.911,2.012,2.115,2.219,2.326,2.505
COWL_1;ECLA_H,0.280,0.301,0.319,0.339,0.362,0.400,0.429,0.476,0.524,0.573,0.659,0.701,0.746,0.793,0.850,0.911,0.975,1.043,1.114,1.190,1.271,1.357,1.449,1.546,1.650,1.743,1.839,1.936,2.034,2.135,2.238,2.410
COYL,0.018,0.019,0.020,0.021,0.023,0.025,0.027,0.030,0.033,0.036,0.042,0.044,0.047,0.050,0.054,0.058,0.062,0.066,0.070,0.075,0.080,0.086,0.092,0.098,0.104,0.110,0.116,0.122,0.129,0.135,0.142,0.152
CRAI_P,0.016,0.017,0.018,0.019,0.020,0.022,0.024,0.027,0.029,0.032,0.037,0.039,0.042,0.044,0.047,0.051,0.054,0.058,0.062,0.066,0.071,0.076,0.081,0.086,0.092,0.097,0.102,0.108,0.113,0.119,0.125,0.134
CREB_1,0.264,0.283,0.300,0.319,0.340,0.377,0.404,0.448,0.494,0.540,0.620,0.660,0.702,0.746,0.800,0.857,0.918,0.981,1.049,1.121,1.197,1.278,1.364,1.455,1.553,1.641,1.731,1.822,1.915,2.010,2.107,2.268
CROO,0.045,0.048,0.050,0.053,0.057,0.063,0.067,0.075,0.082,0.091,0.103,0.110,0.117,0.125,0.134,0.144,0.153,0.165,0.175,0.187,0.201,0.214,0.228,0.244,0.259,0.275,0.290,0.305,0.321,0.336,0.352,0.379
CUMB,0.018,0.019,0.020,0.021,0.022,0.025,0.027,0.029,0.032,0.035,0.041,0.043,0.046,0.049,0.053,0.056,0.060,0.065,0.069,0.074,0.079,0.084,0.090,0.096,0.102,0.108,0.114,0.120,0.126,0.132,0.139,0.149
CUPA,0.022,0.023,0.024,0.026,0.028,0.031,0.033,0.036,0.040,0.044,0.050,0.053,0.057,0.060,0.065,0.069,0.074,0.079,0.085,0.091,0.097,0.103,0.110,0.118,0.126,0.133,0.140,0.148,0.155,0.163,0.171,0.184
CURR,0.007,0.008,0.008,0.009,0.009,0.010,0.011,0.012,0.014,0.015,0.017,0.018,0.019,0.021,0.022,0.024,0.025,0.027,0.029,0.031,0.033,0.035,0.038,0.040,0.043,0.045,0.048,0.050,0.053,0.056,0.058,0.063
DALM3,0.014,0.015,0.016,0.017,0.018,0.020,0.021,0.023,0.026,0.028,0.032,0.034,0.036,0.039,0.042,0.045,0.048,0.051,0.054,0.058,0.062,0.066,0.071,0.076,0.081,0.085,0.090,0.095,0.099,0.104,0.109,0.118
DEVM,0.009,0.009,0.010,0.010,0.011,0.012,0.013,0.014,0.016,0.017,0.020,0.021,0.023,0.024,0.026,0.028,0.030,0.032,0.034,0.036,0.039,0.041,0.044,0.047,0.050,0.053,0.056,0.059,0.062,0.065,0.068,0.073
DEVO,0.031,0.033,0.035,0.037,0.039,0.043,0.046,0.052,0.057,0.062,0.071,0.076,0.081,0.086,0.092,0.099,0.106,0.113,0.121,0.129,0.138,0.147,0.157,0.167,0.179,0.189,0.199,0.210,0.220,0.231,0.242,0.261
DEWP,0.017,0.017,0.018,0.019,0.020,0.022,0.024,0.026,0.029,0.032,0.037,0.039,0.041,0.044,0.047,0.051,0.054,0.058,0.062,0.066,0.071,0.075,0.080,0.086,0.091,0.097,0.102,0.107,0.113,0.118,0.124,0.134
DOUN_P,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.009,0.009,0.010,0.011,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.020,0.022,0.023,0.024,0.025,0.026,0.028,0.030
DRAK_1,0.112,0.120,0.127,0.135,0.144,0.160,0.171,0.190,0.209,0.229,0.263,0.280,0.297,0.316,0.339,0.363,0.389,0.416,0.444,0.475,0.507,0.541,0.578,0.617,0.658,0.695,0.733,0.772,0.811,0.851,0.892,0.961
DRAX_1,0.068,0.073,0.078,0.083,0.088,0.098,0.105,0.116,0.128,0.140,0.161,0.171,0.182,0.194,0.208,0.222,0.238,0.255,0.272,0.291,0.311,0.331,0.354,0.378,0.403,0.426,0.449,0.473,0.497,0.521,0.547,0.588
DRCR,0.010,0.010,0.011,0.011,0.012,0.013,0.014,0.016,0.018,0.019,0.022,0.023,0.025,0.027,0.028,0.030,0.033,0.035,0.037,0.040,0.043,0.045,0.048,0.052,0.055,0.058,0.062,0.065,0.068,0.071,0.075,0.081
DRUM,0.048,0.051,0.054,0.057,0.061,0.068,0.073,0.081,0.089,0.097,0.111,0.119,0.126,0.134,0.144,0.154,0.165,0.176,0.189,0.201,0.215,0.230,0.245,0.262,0.279,0.295,0.311,0.328,0.344,0.361,0.379,0.408
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUDH_P,0.014,0.015,0.015,0.016,0.018,0.019,0.021,0.023,0.025,0.028,0.032,0.034,0.036,0.039,0.041,0.044,0.047,0.051,0.054,0.058,0.062,0.066,0.070,0.075,0.080,0.085,0.089,0.094,0.099,0.104,0.109,0.117
DUGR_P,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.009,0.010,0.011,0.012,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.020,0.021,0.022,0.023
DUMF,0.033,0.035,0.036,0.039,0.042,0.046,0.049,0.055,0.061,0.066,0.076,0.081,0.087,0.091,0.098,0.105,0.112,0.121,0.129,0.137,0.146,0.157,0.167,0.178,0.191,0.201,0.212,0.224,0.234,0.246,0.259,0.278
DUNB,0.010,0.011,0.011,0.012,0.013,0.014,0.015,0.017,0.019,0.020,0.023,0.025,0.027,0.028,0.030,0.032,0.035,0.037,0.040,0.042,0.045,0.048,0.052,0.055,0.059,0.062,0.066,0.069,0.073,0.076,0.080,0.086
DUNF,0.022,0.023,0.024,0.026,0.028,0.031,0.033,0.037,0.040,0.044,0.051,0.054,0.057,0.061,0.065,0.070,0.075,0.080,0.085,0.091,0.098,0.104,0.111,0.119,0.127,0.134,0.141,0.148,0.156,0.164,0.172,0.185
DUNO_P,0.005,0.005,0.006,0.006,0.006,0.007,0.008,0.008,0.009,0.010,0.012,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.020,0.021,0.023,0.024,0.026,0.027,0.029,0.031,0.033,0.034,0.036,0.038,0.040,0.043
DYCE_P,0.015,0.015,0.016,0.017,0.018,0.020,0.022,0.024,0.027,0.029,0.034,0.036,0.038,0.040,0.043,0.046,0.050,0.053,0.057,0.061,0.065,0.069,0.074,0.079,0.084,0.089,0.094,0.099,0.104,0.109,0.114,0.123
EALI_6,0.101,0.108,0.115,0.122,0.130,0.144,0.155,0.172,0.189,0.207,0.238,0.253,0.269,0.286,0.307,0.329,0.352,0.376,0.402,0.429,0.459,0.490,0.523,0.558,0.595,0.629,0.663,0.698,0.734,0.770,0.807,0.869
EASO_1,0.163,0.175,0.186,0.198,0.211,0.233,0.250,0.278,0.306,0.334,0.384,0.409,0.435,0.462,0.496,0.531,0.568,0.608,0.650,0.694,0.741,0.791,0.845,0.901,0.962,1.016,1.072,1.128,1.186,1.245,1.305,1.405
ECCL,0.013,0.013,0.014,0.015,0.016,0.018,0.019,0.021,0.023,0.026,0.029,0.031,0.033,0.035,0.038,0.041,0.043,0.046,0.050,0.053,0.057,0.060,0.065,0.069,0.073,0.078,0.082,0.086,0.091,0.095,0.100,0.107
ECLA_1,0.227,0.243,0.258,0.274,0.292,0.323,0.347,0.385,0.424,0.464,0.532,0.567,0.603,0.641,0.688,0.736,0.788,0.843,0.901,0.962,1.028,1.097,1.171,1.250,1.334,1.409,1.487,1.565,1.645,1.726,1.809,1.948
EERH,0.039,0.041,0.044,0.047,0.050,0.055,0.059,0.066,0.072,0.079,0.091,0.096,0.103,0.109,0.117,0.125,0.134,0.143,0.153,0.164,0.175,0.187,0.199,0.213,0.227,0.240,0.253,0.266,0.280,0.294,0.308,0.331
EKIL,0.025,0.026,0.028,0.030,0.032,0.035,0.038,0.042,0.046,0.050,0.058,0.062,0.066,0.070,0.075,0.080,0.086,0.092,0.098,0.105,0.112,0.119,0.127,0.136,0.145,0.153,0.161,0.170,0.179,0.188,0.197,0.212
EKIS,0.024,0.026,0.027,0.029,0.031,0.034,0.036,0.040,0.045,0.049,0.056,0.060,0.063,0.067,0.072,0.077,0.083,0.089,0.095,0.101,0.108,0.115,0.123,0.131,0.140,0.148,0.156,0.164,0.173,0.181,0.190,0.205
ELDE,0.024,0.025,0.026,0.028,0.030,0.033,0.035,0.039,0.043,0.047,0.054,0.058,0.062,0.065,0.070,0.075,0.080,0.086,0.092,0.098,0.105,0.112,0.120,0.128,0.136,0.144,0.152,0.160,0.168,0.176,0.185,0.199
