Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELDE,0.247,0.372,0.434,0.541,1.384,2.134,2.822,3.487,4.606,5.522,6.336,7.034,7.790,8.503,9.967,10.971,11.827,12.563,13.180,13.690,14.486,14.990,15.384,15.718,15.996,16.184,17.208,17.767,18.018,18.022,18.627,18.515
ELGI_P,0.241,0.362,0.423,0.527,1.349,2.080,2.750,3.398,4.489,5.382,6.176,6.856,7.593,8.288,9.715,10.693,11.528,12.246,12.847,13.344,14.120,14.611,14.995,15.321,15.592,15.775,16.772,17.318,17.562,17.566,18.156,18.047
ELLA_1,1.993,2.995,3.496,4.359,11.155,17.199,22.736,28.094,37.111,44.494,51.056,56.674,62.766,68.511,80.308,88.397,95.299,101.230,106.202,110.310,116.726,120.783,123.960,126.652,128.892,130.404,138.651,143.162,145.182,145.214,150.089,149.184
ELST_1,2.779,4.176,4.874,6.077,15.553,23.979,31.701,39.170,51.742,62.036,71.185,79.019,87.511,95.522,111.970,123.249,132.872,141.141,148.073,153.800,162.746,168.403,172.832,176.585,179.710,181.816,193.316,199.605,202.422,202.466,209.262,208.002
ENDE_1,2.514,3.777,4.409,5.497,14.068,21.690,28.674,35.430,46.803,56.113,64.389,71.475,79.157,86.403,101.280,111.482,120.187,127.667,133.937,139.117,147.209,152.326,156.332,159.727,162.553,164.459,174.860,180.549,183.097,183.137,189.285,188.144
ERSK,0.137,0.206,0.241,0.300,0.769,1.185,1.567,1.936,2.557,3.066,3.518,3.905,4.325,4.721,5.534,6.091,6.567,6.976,7.318,7.601,8.044,8.323,8.542,8.728,8.882,8.986,9.554,9.865,10.005,10.007,10.343,10.280
EXET1,1.830,2.750,3.210,4.002,10.242,15.792,20.876,25.795,34.075,40.853,46.879,52.038,57.630,62.906,73.737,81.165,87.502,92.948,97.513,101.285,107.176,110.902,113.818,116.290,118.347,119.735,127.307,131.450,133.304,133.333,137.809,136.979
FASN_P,0.004,0.006,0.007,0.008,0.022,0.033,0.044,0.055,0.072,0.086,0.099,0.110,0.122,0.133,0.156,0.172,0.185,0.197,0.206,0.214,0.227,0.234,0.241,0.246,0.250,0.253,0.269,0.278,0.282,0.282,0.291,0.290
FAUG_P,0.018,0.028,0.032,0.040,0.103,0.159,0.210,0.259,0.342,0.411,0.471,0.523,0.579,0.632,0.741,0.816,0.879,0.934,0.980,1.018,1.077,1.114,1.144,1.169,1.189,1.203,1.279,1.321,1.340,1.340,1.385,1.377
FAWL_1,1.770,2.660,3.105,3.871,9.907,15.275,20.194,24.952,32.961,39.518,45.346,50.336,55.746,60.849,71.326,78.511,84.641,89.909,94.324,97.973,103.671,107.275,110.096,112.487,114.477,115.819,123.145,127.151,128.945,128.973,133.303,132.500
FECK_6,1.981,2.976,3.474,4.331,11.084,17.090,22.593,27.916,36.877,44.213,50.734,56.317,62.370,68.079,79.801,87.840,94.698,100.592,105.532,109.614,115.989,120.021,123.178,125.853,128.079,129.581,137.776,142.259,144.266,144.298,149.142,148.243
FERRA2,0.671,1.008,1.176,1.467,3.754,5.787,7.651,9.453,12.488,14.972,17.180,19.071,21.120,23.054,27.023,29.745,32.068,34.064,35.737,37.119,39.278,40.643,41.712,42.618,43.372,43.880,46.656,48.174,48.853,48.864,50.504,50.200
FERRB1;FERRB_M,1.946,2.923,3.412,4.255,10.888,16.788,22.194,27.423,36.225,43.432,49.837,55.322,61.268,66.876,78.391,86.288,93.025,98.814,103.667,107.677,113.940,117.901,121.002,123.629,125.816,127.292,135.342,139.746,141.718,141.748,146.507,145.624
FETT_P;KINT_P,0.332,0.498,0.582,0.725,1.856,2.862,3.783,4.674,6.175,7.403,8.495,9.430,10.443,11.399,13.362,14.708,15.856,16.843,17.670,18.354,19.421,20.097,20.625,21.073,21.446,21.697,23.069,23.820,24.156,24.161,24.973,24.822
FIDD_P,0.077,0.116,0.136,0.169,0.433,0.667,0.882,1.090,1.440,1.726,1.981,2.199,2.435,2.658,3.116,3.430,3.698,3.928,4.121,4.280,4.529,4.686,4.810,4.914,5.001,5.060,5.380,5.555,5.633,5.634,5.823,5.788
FIDF_1,1.765,2.652,3.096,3.860,9.879,15.232,20.136,24.881,32.867,39.405,45.217,50.193,55.587,60.676,71.123,78.288,84.400,89.653,94.056,97.694,103.377,106.970,109.783,112.167,114.152,115.490,122.794,126.790,128.579,128.607,132.924,132.123
FINN,0.083,0.124,0.145,0.181,0.463,0.714,0.944,1.167,1.541,1.848,2.120,2.354,2.607,2.845,3.335,3.671,3.958,4.204,4.411,4.581,4.848,5.016,5.148,5.260,5.353,5.416,5.758,5.945,6.029,6.031,6.233,6.196
FLEE_1;BRLE_1,8.015,12.042,14.056,17.526,44.851,69.152,91.419,112.958,149.215,178.900,205.286,227.877,252.368,275.469,322.901,355.427,383.179,407.026,427.017,443.533,469.332,485.646,498.418,509.241,518.251,524.327,557.489,575.626,583.749,583.876,603.476,599.840
FOUR_1,0.139,0.208,0.243,0.303,0.776,1.196,1.581,1.953,2.580,3.094,3.550,3.941,4.364,4.764,5.584,6.146,6.626,7.039,7.384,7.670,8.116,8.398,8.619,8.806,8.962,9.067,9.641,9.954,10.095,10.097,10.436,10.373
FRAS_P,0.088,0.132,0.154,0.192,0.492,0.758,1.002,1.239,1.636,1.962,2.251,2.499,2.767,3.020,3.541,3.897,4.201,4.463,4.682,4.863,5.146,5.325,5.465,5.584,5.682,5.749,6.113,6.312,6.401,6.402,6.617,6.577
FROD_1,1.949,2.928,3.417,4.261,10.905,16.813,22.227,27.463,36.279,43.496,49.911,55.403,61.358,66.974,78.507,86.415,93.162,98.960,103.820,107.836,114.108,118.074,121.180,123.811,126.002,127.479,135.541,139.951,141.926,141.957,146.722,145.838
FWIL_P,0.118,0.178,0.207,0.259,0.662,1.021,1.350,1.667,2.203,2.641,3.030,3.364,3.725,4.066,4.767,5.247,5.656,6.009,6.304,6.547,6.928,7.169,7.358,7.517,7.650,7.740,8.230,8.497,8.617,8.619,8.909,8.855
GALA,0.149,0.223,0.260,0.325,0.831,1.281,1.694,2.093,2.765,3.315,3.804,4.222,4.676,5.104,5.983,6.586,7.100,7.542,7.913,8.219,8.697,8.999,9.236,9.436,9.603,9.716,10.330,10.666,10.817,10.819,11.182,11.115
GIFF,0.426,0.640,0.747,0.931,2.382,3.673,4.855,5.999,7.925,9.502,10.903,12.103,13.404,14.630,17.150,18.877,20.351,21.618,22.679,23.557,24.927,25.793,26.472,27.046,27.525,27.848,29.609,30.572,31.004,31.010,32.051,31.858
GLLU,0.074,0.111,0.130,0.162,0.414,0.638,0.844,1.043,1.378,1.652,1.895,2.104,2.330,2.543,2.981,3.281,3.537,3.758,3.942,4.095,4.333,4.483,4.601,4.701,4.784,4.841,5.147,5.314,5.389,5.390,5.571,5.538
GLNI,0.133,0.200,0.233,0.291,0.744,1.147,1.517,1.874,2.476,2.969,3.406,3.781,4.188,4.571,5.358,5.898,6.358,6.754,7.086,7.360,7.788,8.058,8.270,8.450,8.599,8.700,9.251,9.551,9.686,9.688,10.014,9.953
GLRO,0.200,0.300,0.351,0.437,1.119,1.725,2.281,2.818,3.722,4.463,5.121,5.685,6.295,6.872,8.055,8.866,9.559,10.154,10.652,11.064,11.708,12.115,12.433,12.703,12.928,13.080,13.907,14.359,14.562,14.565,15.054,14.963
GORG,0.166,0.250,0.292,0.364,0.931,1.435,1.898,2.345,3.097,3.714,4.261,4.730,5.239,5.718,6.703,7.378,7.954,8.449,8.864,9.207,9.743,10.081,10.346,10.571,10.758,10.884,11.573,11.949,12.118,12.120,12.527,12.452
GOVA,0.153,0.230,0.268,0.335,0.856,1.320,1.746,2.157,2.849,3.416,3.920,4.351,4.819,5.260,6.166,6.787,7.317,7.772,8.154,8.469,8.962,9.274,9.517,9.724,9.896,10.012,10.645,10.992,11.147,11.149,11.524,11.454
GREN_1,4.604,6.917,8.074,10.067,25.763,39.722,52.512,64.884,85.711,102.762,117.918,130.895,144.962,158.232,185.478,204.161,220.101,233.800,245.282,254.770,269.588,278.959,286.296,292.513,297.688,301.178,320.227,330.645,335.311,335.384,346.643,344.554
GRIW_1,1.581,2.375,2.772,3.457,8.846,13.640,18.031,22.280,29.431,35.286,40.490,44.946,49.777,54.333,63.689,70.104,75.578,80.282,84.225,87.482,92.571,95.788,98.308,100.442,102.219,103.418,109.959,113.536,115.138,115.163,119.029,118.312
GRMO,0.374,0.563,0.656,0.818,2.096,3.231,4.272,5.278,6.972,8.359,9.592,10.648,11.792,12.872,15.087,16.608,17.904,19.018,19.953,20.725,21.929,22.692,23.288,23.794,24.215,24.499,26.049,26.896,27.276,27.282,28.197,28.028
GRUB_P,0.011,0.016,0.019,0.023,0.059,0.091,0.121,0.149,0.197,0.236,0.271,0.301,0.334,0.364,0.427,0.470,0.506,0.538,0.564,0.586,0.620,0.642,0.659,0.673,0.685,0.693,0.737,0.761,0.771,0.772,0.798,0.793
HACK_1;HACK_6,1.638,2.461,2.873,3.583,9.169,14.136,18.688,23.092,30.503,36.572,41.965,46.583,51.590,56.312,66.009,72.657,78.330,83.205,87.291,90.668,95.942,99.277,101.888,104.100,105.941,107.184,113.963,117.671,119.331,119.357,123.364,122.621
HAGR,0.213,0.321,0.374,0.467,1.194,1.842,2.435,3.008,3.974,4.764,5.467,6.068,6.721,7.336,8.599,9.465,10.204,10.839,11.372,11.812,12.499,12.933,13.273,13.561,13.801,13.963,14.846,15.329,15.546,15.549,16.071,15.974
HAMHC1,2.548,3.828,4.468,5.571,14.257,21.982,29.059,35.906,47.431,56.867,65.255,72.436,80.221,87.564,102.641,112.981,121.802,129.382,135.737,140.987,149.187,154.373,158.433,161.874,164.737,166.669,177.210,182.976,185.558,185.598,191.828,190.672
HARK_1;HUTT_1;RRIG,2.949,4.430,5.172,6.448,16.502,25.442,33.633,41.559,54.897,65.818,75.526,83.836,92.848,101.347,118.797,130.764,140.973,149.747,157.101,163.178,172.669,178.672,183.371,187.353,190.667,192.902,205.103,211.775,214.764,214.811,222.022,220.684
HARM_6,0.636,0.955,1.115,1.390,3.558,5.486,7.253,8.962,11.838,14.193,16.287,18.079,20.022,21.855,25.618,28.199,30.400,32.292,33.878,35.189,37.235,38.530,39.543,40.402,41.116,41.598,44.229,45.668,46.313,46.323,47.878,47.589
HAWI,0.121,0.182,0.213,0.266,0.680,1.048,1.385,1.711,2.261,2.710,3.110,3.452,3.824,4.174,4.892,5.385,5.805,6.167,6.470,6.720,7.111,7.358,7.551,7.715,7.852,7.944,8.446,8.721,8.844,8.846,9.143,9.088
HAWP_6,0.868,1.304,1.522,1.897,4.855,7.486,9.896,12.228,16.153,19.366,22.222,24.668,27.319,29.820,34.955,38.476,41.480,44.061,46.225,48.013,50.806,52.572,53.954,55.126,56.101,56.759,60.349,62.312,63.192,63.205,65.327,64.934
HELE,0.136,0.204,0.238,0.297,0.761,1.173,1.551,1.916,2.531,3.035,3.483,3.866,4.281,4.673,5.478,6.030,6.500,6.905,7.244,7.524,7.962,8.239,8.455,8.639,8.792,8.895,9.458,9.765,9.903,9.905,10.238,10.176
HEYS_1;HEYS1;ORMO,0.642,0.965,1.125,1.403,3.592,5.537,7.320,9.045,11.948,14.325,16.437,18.246,20.208,22.057,25.855,28.459,30.681,32.591,34.192,35.514,37.580,38.886,39.910,40.776,41.497,41.984,44.640,46.091,46.742,46.752,48.321,48.030
HUER,0.026,0.039,0.046,0.057,0.147,0.226,0.299,0.370,0.488,0.585,0.672,0.746,0.826,0.901,1.057,1.163,1.254,1.332,1.397,1.451,1.536,1.589,1.631,1.666,1.696,1.716,1.824,1.883,1.910,1.910,1.975,1.963
HURS_1,1.955,2.937,3.428,4.274,10.938,16.864,22.295,27.547,36.390,43.629,50.064,55.573,61.546,67.179,78.747,86.679,93.447,99.263,104.138,108.166,114.457,118.436,121.550,124.190,126.387,127.869,135.956,140.379,142.360,142.391,147.171,146.284
IMPK_1,0.062,0.093,0.108,0.135,0.345,0.533,0.704,0.870,1.149,1.378,1.581,1.755,1.944,2.122,2.487,2.738,2.951,3.135,3.289,3.416,3.615,3.741,3.839,3.923,3.992,4.039,4.294,4.434,4.496,4.497,4.648,4.620
INDQ1,2.700,4.057,4.736,5.905,15.111,23.299,30.801,38.058,50.273,60.275,69.164,76.776,85.027,92.811,108.791,119.750,129.100,137.135,143.870,149.435,158.126,163.623,167.926,171.573,174.608,176.655,187.828,193.939,196.676,196.719,203.322,202.097
INKE,0.325,0.488,0.569,0.710,1.817,2.802,3.704,4.576,6.045,7.248,8.317,9.232,10.224,11.160,13.081,14.399,15.523,16.490,17.299,17.968,19.014,19.675,20.192,20.630,20.995,21.242,22.585,23.320,23.649,23.654,24.448,24.301
INNE_P,0.448,0.673,0.786,0.980,2.508,3.867,5.112,6.316,8.344,10.004,11.479,12.742,14.112,15.403,18.056,19.874,21.426,22.760,23.878,24.801,26.244,27.156,27.870,28.475,28.979,29.319,31.173,32.187,32.642,32.649,33.745,33.541
IROA1,3.734,5.610,6.548,8.165,20.894,32.215,42.588,52.622,69.513,83.341,95.633,106.157,117.567,128.329,150.425,165.578,178.505,189.615,198.928,206.622,218.640,226.240,232.190,237.232,241.429,244.260,259.708,268.158,271.942,272.001,281.132,279.438
IRONB1,1.315,1.975,2.306,2.875,7.357,11.343,14.996,18.529,24.477,29.346,33.674,37.380,41.397,45.187,52.968,58.303,62.855,66.767,70.046,72.756,76.987,79.663,81.759,83.534,85.012,86.009,91.448,94.424,95.756,95.777,98.992,98.395
IVER_1;IVER_6,3.412,5.127,5.984,7.462,19.095,29.440,38.920,48.091,63.527,76.165,87.397,97.015,107.442,117.278,137.471,151.318,163.133,173.286,181.797,188.829,199.811,206.757,212.194,216.803,220.638,223.225,237.343,245.065,248.523,248.578,256.922,255.374
JOHN,0.254,0.382,0.446,0.556,1.424,2.195,2.902,3.586,4.737,5.679,6.516,7.234,8.011,8.744,10.250,11.282,12.163,12.920,13.555,14.079,14.898,15.416,15.821,16.165,16.451,16.644,17.697,18.272,18.530,18.534,19.156,19.041
JORD_3,0.347,0.521,0.609,0.759,1.942,2.994,3.958,4.891,6.460,7.746,8.888,9.866,10.926,11.927,13.980,15.388,16.590,17.622,18.488,19.203,20.320,21.026,21.579,22.048,22.438,22.701,24.137,24.922,25.274,25.279,26.128,25.970
KAIM,0.541,0.813,0.949,1.184,3.030,4.671,6.175,7.630,10.079,12.085,13.867,15.393,17.047,18.608,21.812,24.009,25.883,27.494,28.845,29.960,31.703,32.805,33.668,34.399,35.007,35.418,37.658,38.883,39.432,39.440,40.764,40.519
KEAD_1,1.730,2.599,3.034,3.783,9.681,14.926,19.732,24.381,32.207,38.614,44.309,49.185,54.471,59.457,69.695,76.715,82.705,87.852,92.167,95.732,101.300,104.821,107.578,109.914,111.859,113.170,120.328,124.243,125.996,126.024,130.254,129.469
KEAR_1;KEAR_3,4.305,6.468,7.550,9.413,24.091,37.143,49.104,60.673,80.148,96.093,110.265,122.399,135.555,147.963,173.441,190.912,205.817,218.627,229.364,238.235,252.093,260.855,267.716,273.529,278.369,281.632,299.444,309.187,313.550,313.619,324.146,322.193
KEMS_1,1.850,2.779,3.244,4.045,10.352,15.961,21.101,26.072,34.441,41.292,47.383,52.597,58.250,63.582,74.530,82.037,88.443,93.947,98.561,102.373,108.328,112.093,115.041,117.539,119.619,121.021,128.675,132.862,134.737,134.766,139.290,138.451
KIBY_1,1.453,2.183,2.549,3.178,8.132,12.539,16.576,20.482,27.056,32.438,37.222,41.318,45.759,49.948,58.548,64.446,69.478,73.802,77.426,80.421,85.099,88.057,90.373,92.335,93.969,95.071,101.083,104.372,105.845,105.868,109.422,108.763
KIER,0.439,0.659,0.769,0.959,2.455,3.784,5.003,6.182,8.166,9.791,11.235,12.471,13.811,15.075,17.671,19.451,20.970,22.275,23.369,24.273,25.685,26.578,27.277,27.869,28.362,28.695,30.509,31.502,31.947,31.954,33.026,32.827
KIIN_P,0.012,0.019,0.022,0.027,0.069,0.107,0.142,0.175,0.231,0.277,0.318,0.353,0.391,0.427,0.500,0.551,0.594,0.631,0.662,0.687,0.727,0.752,0.772,0.789,0.803,0.812,0.864,0.892,0.904,0.905,0.935,0.929
KILB,0.196,0.294,0.343,0.427,1.094,1.686,2.230,2.755,3.639,4.363,5.007,5.557,6.155,6.718,7.875,8.668,9.345,9.926,10.414,10.817,11.446,11.844,12.156,12.419,12.639,12.787,13.596,14.038,14.236,14.239,14.717,14.629
KILS,0.222,0.333,0.389,0.485,1.240,1.912,2.527,3.123,4.125,4.946,5.675,6.300,6.977,7.616,8.927,9.826,10.593,11.253,11.805,12.262,12.975,13.426,13.779,14.078,14.328,14.496,15.412,15.914,16.138,16.142,16.684,16.583
KILT,0.288,0.433,0.505,0.630,1.613,2.486,3.287,4.061,5.365,6.432,7.381,8.193,9.074,9.905,11.610,12.780,13.777,14.635,15.354,15.947,16.875,17.462,17.921,18.310,18.634,18.852,20.045,20.697,20.989,20.993,21.698,21.567
KILW,0.329,0.494,0.577,0.719,1.840,2.836,3.750,4.633,6.120,7.338,8.420,9.347,10.351,11.299,13.245,14.579,15.717,16.695,17.515,18.193,19.251,19.920,20.444,20.888,21.257,21.506,22.867,23.611,23.944,23.949,24.753,24.604
KINL_P,0.011,0.016,0.019,0.023,0.059,0.092,0.121,0.150,0.198,0.237,0.272,0.302,0.334,0.365,0.428,0.471,0.508,0.539,0.566,0.588,0.622,0.644,0.661,0.675,0.687,0.695,0.739,0.763,0.774,0.774,0.800,0.795
KINO_1,1.756,2.639,3.080,3.841,9.828,15.154,20.033,24.753,32.698,39.203,44.985,49.936,55.303,60.365,70.759,77.887,83.968,89.194,93.575,97.194,102.847,106.422,109.221,111.593,113.567,114.899,122.166,126.140,127.920,127.948,132.243,131.446
KIRKB1,1.183,1.778,2.075,2.588,6.622,10.211,13.498,16.679,22.032,26.415,30.311,33.647,37.263,40.674,47.678,52.480,56.578,60.099,63.051,65.490,69.299,71.708,73.594,75.192,76.522,77.419,82.316,84.994,86.193,86.212,89.106,88.569
KITW_1,2.818,4.234,4.942,6.162,15.769,24.313,32.142,39.715,52.463,62.899,72.176,80.119,88.730,96.852,113.529,124.965,134.721,143.106,150.135,155.942,165.012,170.748,175.238,179.044,182.211,184.348,196.007,202.384,205.240,205.285,212.176,210.897
KNAR,0.880,1.323,1.544,1.925,4.927,7.597,10.043,12.409,16.392,19.653,22.551,25.033,27.723,30.261,35.472,39.045,42.093,44.713,46.909,48.723,51.557,53.350,54.753,55.942,56.931,57.599,61.242,63.234,64.127,64.141,66.294,65.894
LACK_6,1.865,2.802,3.271,4.078,10.436,16.090,21.271,26.283,34.719,41.626,47.766,53.022,58.721,64.096,75.132,82.700,89.157,94.706,99.358,103.201,109.203,112.999,115.971,118.489,120.586,122.000,129.716,133.936,135.826,135.855,140.416,139.570
LAIR_P,0.005,0.008,0.009,0.012,0.030,0.046,0.061,0.075,0.099,0.118,0.136,0.151,0.167,0.182,0.214,0.235,0.254,0.269,0.283,0.294,0.311,0.321,0.330,0.337,0.343,0.347,0.369,0.381,0.386,0.386,0.399,0.397
LALE1SG003,1.605,2.412,2.816,3.511,8.984,13.852,18.313,22.627,29.890,35.836,41.122,45.647,50.553,55.181,64.682,71.197,76.756,81.533,85.538,88.846,94.014,97.282,99.841,102.009,103.813,105.030,111.673,115.307,116.934,116.959,120.885,120.157
LAND1,1.812,2.722,3.178,3.962,10.140,15.634,20.667,25.537,33.734,40.445,46.410,51.517,57.054,62.276,72.999,80.353,86.626,92.018,96.537,100.271,106.103,109.791,112.679,115.126,117.163,118.536,126.033,130.134,131.970,131.999,136.430,135.608
LEGA_1,1.849,2.779,3.244,4.044,10.349,15.957,21.095,26.066,34.432,41.282,47.370,52.583,58.235,63.566,74.511,82.016,88.420,93.923,98.536,102.347,108.300,112.065,115.012,117.509,119.588,120.990,128.643,132.828,134.702,134.732,139.254,138.415
LEVE,0.229,0.343,0.401,0.500,1.279,1.972,2.607,3.221,4.255,5.102,5.854,6.498,7.197,7.856,9.208,10.136,10.927,11.607,12.177,12.648,13.384,13.849,14.213,14.522,14.779,14.952,15.898,16.415,16.647,16.650,17.209,17.106
LING,0.237,0.356,0.416,0.518,1.327,2.046,2.704,3.342,4.414,5.292,6.073,6.741,7.466,8.149,9.552,10.514,11.335,12.041,12.632,13.121,13.884,14.367,14.744,15.065,15.331,15.511,16.492,17.028,17.269,17.272,17.852,17.745
LINM,0.317,0.476,0.556,0.693,1.773,2.734,3.614,4.465,5.899,7.072,8.115,9.008,9.976,10.889,12.764,14.050,15.147,16.090,16.880,17.533,18.553,19.198,19.703,20.130,20.487,20.727,22.038,22.755,23.076,23.081,23.856,23.712
LISD_1,2.120,3.186,3.719,4.637,11.866,18.296,24.187,29.885,39.478,47.332,54.312,60.289,66.769,72.881,85.430,94.036,101.378,107.687,112.976,117.346,124.171,128.487,131.867,134.730,137.114,138.721,147.495,152.294,154.443,154.476,159.662,158.700
LITT_C,0.679,1.020,1.191,1.485,3.800,5.859,7.745,9.570,12.642,15.156,17.392,19.306,21.381,23.338,27.356,30.112,32.463,34.483,36.177,37.576,39.762,41.144,42.226,43.143,43.906,44.421,47.230,48.767,49.455,49.466,51.127,50.818
LITT_J,0.056,0.085,0.099,0.123,0.316,0.487,0.643,0.795,1.050,1.259,1.444,1.603,1.775,1.938,2.272,2.501,2.696,2.864,3.004,3.120,3.302,3.417,3.507,3.583,3.646,3.689,3.922,4.050,4.107,4.108,4.246,4.220
LODR_6,1.616,2.429,2.835,2.651,6.785,10.460,13.829,17.087,22.570,27.061,31.052,34.469,38.173,41.669,48.843,53.763,57.961,61.568,64.591,67.090,70.992,73.460,75.392,77.029,78.392,79.311,84.327,87.070,88.300,88.319,91.283,90.734
LOUD_H,0.361,0.542,0.633,0.789,2.019,3.113,4.116,5.085,6.718,8.054,9.242,10.259,11.361,12.401,14.537,16.001,17.250,18.324,19.224,19.968,21.129,21.863,22.438,22.926,23.331,23.605,25.098,25.914,26.280,26.286,27.168,27.004
LOVE_1,3.578,5.376,6.275,7.825,20.024,30.873,40.814,50.430,66.617,79.870,91.650,101.736,112.670,122.984,144.160,158.681,171.070,181.717,190.642,198.016,209.533,216.817,222.519,227.351,231.373,234.086,248.891,256.989,260.615,260.672,269.422,267.799
LUNA_P,0.143,0.215,0.251,0.313,0.800,1.234,1.631,2.016,2.663,3.192,3.663,4.066,4.503,4.915,5.762,6.342,6.837,7.263,7.620,7.914,8.375,8.666,8.894,9.087,9.247,9.356,9.948,10.271,10.416,10.418,10.768,10.703
LYND_P,0.165,0.249,0.290,0.362,0.926,1.427,1.887,2.331,3.079,3.692,4.236,4.703,5.208,5.685,6.664,7.335,7.907,8.400,8.812,9.153,9.685,10.022,10.286,10.509,10.695,10.820,11.505,11.879,12.047,12.049,12.454,12.379
MACC_3,0.592,0.889,1.038,1.294,3.313,5.108,6.752,8.343,11.021,13.214,15.162,16.831,18.640,20.346,23.849,26.252,28.301,30.063,31.539,32.759,34.665,35.870,36.813,37.612,38.278,38.727,41.176,42.516,43.116,43.125,44.573,44.304
MACD_P,0.092,0.138,0.162,0.202,0.516,0.795,1.051,1.299,1.716,2.057,2.360,2.620,2.902,3.167,3.713,4.087,4.406,4.680,4.910,5.100,5.396,5.584,5.731,5.855,5.959,6.029,6.410,6.619,6.712,6.713,6.939,6.897
MAGA_6,0.301,0.452,0.527,0.657,1.682,2.594,3.429,4.237,5.597,6.711,7.701,8.548,9.467,10.334,12.113,13.333,14.374,15.269,16.019,16.638,17.606,18.218,18.697,19.103,19.441,19.669,20.913,21.593,21.898,21.903,22.638,22.502
MANN_1,3.598,5.405,6.309,7.867,20.132,31.041,41.035,50.704,66.979,80.303,92.147,102.287,113.281,123.650,144.941,159.541,171.998,182.702,191.675,199.089,210.669,217.992,223.725,228.584,232.628,235.355,250.240,258.382,262.028,262.085,270.883,269.251
MAYB,0.063,0.095,0.110,0.138,0.353,0.544,0.719,0.888,1.173,1.406,1.614,1.791,1.984,2.165,2.538,2.794,3.012,3.199,3.357,3.486,3.689,3.817,3.918,4.003,4.074,4.122,4.382,4.525,4.589,4.590,4.744,4.715
MELK_1,2.507,3.767,4.397,5.483,14.030,21.633,28.598,35.336,46.679,55.965,64.219,71.286,78.947,86.174,101.012,111.187,119.868,127.328,133.582,138.749,146.819,151.923,155.918,159.304,162.122,164.023,174.397,180.071,182.612,182.652,188.783,187.646
MILC_P,0.292,0.439,0.513,0.639,1.636,2.522,3.334,4.120,5.443,6.525,7.488,8.312,9.205,10.048,11.778,12.964,13.976,14.846,15.575,16.177,17.118,17.714,18.179,18.574,18.903,19.124,20.334,20.995,21.292,21.296,22.011,21.879
MILH_1,0.925,1.390,1.622,2.023,5.176,7.981,10.551,13.036,17.221,20.647,23.692,26.299,29.125,31.792,37.266,41.019,44.222,46.974,49.282,51.188,54.165,56.048,57.522,58.771,59.811,60.512,64.339,66.432,67.370,67.384,69.647,69.227
MITY_1,1.809,2.718,3.172,3.955,10.122,15.606,20.631,25.492,33.675,40.374,46.328,51.427,56.954,62.167,72.872,80.212,86.475,91.857,96.368,100.095,105.917,109.599,112.482,114.924,116.957,118.329,125.812,129.906,131.739,131.768,136.191,135.370
MYBS_P,0.049,0.074,0.086,0.108,0.276,0.425,0.562,0.694,0.917,1.099,1.261,1.400,1.550,1.692,1.984,2.184,2.354,2.501,2.623,2.725,2.883,2.984,3.062,3.129,3.184,3.221,3.425,3.536,3.586,3.587,3.707,3.685
NAIR_P,0.142,0.213,0.249,0.310,0.793,1.223,1.617,1.998,2.639,3.164,3.631,4.030,4.464,4.872,5.711,6.286,6.777,7.199,7.553,7.845,8.301,8.590,8.815,9.007,9.166,9.274,9.860,10.181,10.325,10.327,10.674,10.609
NEAR,0.492,0.739,0.862,1.075,2.752,4.243,5.609,6.930,9.155,10.976,12.595,13.981,15.483,16.900,19.810,21.806,23.509,24.972,26.198,27.211,28.794,29.795,30.579,31.243,31.795,32.168,34.203,35.315,35.814,35.822,37.024,36.801
NECE_1,1.647,2.475,2.889,3.603,9.219,14.215,18.792,23.219,30.672,36.774,42.198,46.841,51.876,56.624,66.374,73.060,78.764,83.666,87.776,91.171,96.474,99.827,102.453,104.677,106.529,107.778,114.595,118.323,119.993,120.019,124.048,123.300
NEEP_3,0.469,0.704,0.822,1.025,2.623,4.044,5.346,6.606,8.726,10.462,12.006,13.327,14.759,16.110,18.884,20.786,22.409,23.804,24.973,25.939,27.448,28.402,29.149,29.782,30.308,30.664,32.603,33.664,34.139,34.146,35.293,35.080
NETS,0.034,0.052,0.060,0.075,0.192,0.297,0.392,0.485,0.640,0.768,0.881,0.978,1.083,1.182,1.385,1.525,1.644,1.746,1.832,1.903,2.014,2.084,2.139,2.185,2.224,2.250,2.392,2.470,2.505,2.505,2.589,2.574
NEWX_6,1.790,2.690,3.140,3.915,10.018,15.446,20.420,25.231,33.330,39.961,45.854,50.900,56.371,61.531,72.126,79.391,85.590,90.917,95.382,99.071,104.834,108.478,111.331,113.748,115.761,117.118,124.525,128.577,130.391,130.419,134.797,133.985
NFLE,2.442,3.670,4.284,5.341,13.668,21.074,27.860,34.424,45.473,54.519,62.560,69.445,76.908,83.948,98.403,108.315,116.772,124.040,130.132,135.165,143.027,147.999,151.891,155.190,157.935,159.787,169.893,175.420,177.896,177.935,183.908,182.799
NHYD_6,0.764,1.148,1.341,1.672,4.278,6.595,8.719,10.773,14.231,17.063,19.579,21.734,24.069,26.273,30.797,33.899,36.545,38.820,40.726,42.302,44.762,46.318,47.536,48.569,49.428,50.007,53.170,54.900,55.675,55.687,57.556,57.209
