Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELDE,0.247,0.375,0.539,1.075,1.528,2.098,2.667,3.226,4.399,5.386,5.951,6.665,7.274,7.828,8.302,8.645,8.977,9.243,9.441,9.575,10.281,11.264,11.904,12.286,12.820,12.961,13.270,13.401,13.606,13.713,13.712,13.783
ELGI_P,0.241,0.365,0.526,1.048,1.490,2.045,2.600,3.144,4.288,5.250,5.800,6.497,7.090,7.630,8.092,8.427,8.750,9.009,9.202,9.333,10.021,10.980,11.603,11.976,12.496,12.633,12.935,13.062,13.262,13.366,13.366,13.435
ELLA_1,1.994,3.018,4.345,8.661,12.315,16.910,21.493,25.993,35.450,43.406,47.951,53.711,58.617,63.080,66.897,69.667,72.343,74.485,76.078,77.156,82.848,90.773,95.925,99.008,103.311,104.442,106.936,107.991,109.643,110.502,110.499,111.071
ELST_1,2.779,4.208,6.057,12.074,17.169,23.574,29.964,36.236,49.421,60.512,66.849,74.880,81.719,87.941,93.262,97.123,100.855,103.840,106.061,107.563,115.499,126.547,133.730,138.028,144.027,145.604,149.080,150.551,152.854,154.051,154.047,154.845
ENDE_1,2.515,3.807,5.480,10.925,15.535,21.331,27.112,32.788,44.717,54.753,60.487,67.753,73.941,79.571,84.386,87.880,91.256,93.957,95.966,97.326,104.506,114.503,121.002,124.891,130.319,131.746,134.892,136.222,138.306,139.389,139.386,140.108
ERSK,0.137,0.208,0.299,0.597,0.849,1.165,1.481,1.791,2.443,2.991,3.304,3.701,4.039,4.346,4.609,4.800,4.985,5.132,5.242,5.316,5.709,6.255,6.610,6.822,7.119,7.196,7.368,7.441,7.555,7.614,7.614,7.653
EXET1,1.830,2.771,3.989,7.952,11.308,15.526,19.735,23.866,32.550,39.854,44.028,49.317,53.821,57.919,61.424,63.967,66.425,68.391,69.853,70.843,76.070,83.346,88.077,90.908,94.859,95.897,98.187,99.156,100.672,101.461,101.458,101.984
FASN_P,0.004,0.006,0.008,0.017,0.024,0.033,0.042,0.050,0.069,0.084,0.093,0.104,0.114,0.122,0.130,0.135,0.140,0.145,0.148,0.150,0.161,0.176,0.186,0.192,0.201,0.203,0.208,0.210,0.213,0.215,0.215,0.216
FAUG_P,0.018,0.028,0.040,0.080,0.114,0.156,0.198,0.240,0.327,0.400,0.442,0.496,0.541,0.582,0.617,0.643,0.667,0.687,0.702,0.712,0.764,0.838,0.885,0.913,0.953,0.964,0.987,0.996,1.012,1.020,1.020,1.025
FAWL_1,1.771,2.681,3.859,7.692,10.938,15.019,19.090,23.086,31.485,38.551,42.588,47.704,52.062,56.025,59.416,61.876,64.253,66.155,67.569,68.527,73.582,80.621,85.197,87.935,91.757,92.761,94.976,95.913,97.380,98.143,98.141,98.649
FECK_6,1.981,2.999,4.317,8.606,12.237,16.803,21.358,25.829,35.226,43.132,47.649,53.373,58.247,62.682,66.475,69.228,71.887,74.015,75.598,76.669,82.325,90.200,95.320,98.384,102.659,103.783,106.261,107.310,108.951,109.804,109.801,110.371
FERRA2,0.671,1.016,1.462,2.914,4.144,5.690,7.232,8.746,11.929,14.606,16.135,18.074,19.725,21.226,22.511,23.443,24.343,25.064,25.600,25.963,27.878,30.545,32.278,33.316,34.764,35.144,35.984,36.339,36.894,37.183,37.182,37.375
FERRB1;FERRB_M,1.946,2.947,4.242,8.455,12.023,16.509,20.984,25.377,34.610,42.377,46.815,52.439,57.229,61.586,65.313,68.017,70.630,72.720,74.276,75.328,80.885,88.623,93.653,96.663,100.864,101.968,104.403,105.433,107.045,107.884,107.881,108.440
FETT_P;KINT_P,0.332,0.502,0.723,1.441,2.049,2.813,3.576,4.324,5.898,7.221,7.978,8.936,9.752,10.495,11.130,11.591,12.036,12.392,12.657,12.836,13.783,15.102,15.959,16.472,17.188,17.376,17.791,17.966,18.241,18.384,18.384,18.479
FIDD_P,0.077,0.117,0.169,0.336,0.478,0.656,0.834,1.008,1.375,1.684,1.860,2.084,2.274,2.447,2.595,2.703,2.807,2.890,2.952,2.993,3.214,3.522,3.722,3.841,4.008,4.052,4.149,4.190,4.254,4.287,4.287,4.309
FIDF_1,1.766,2.673,3.848,7.670,10.907,14.976,19.035,23.020,31.396,38.442,42.467,47.569,51.913,55.866,59.247,61.700,64.070,65.966,67.377,68.332,73.373,80.392,84.955,87.685,91.496,92.498,94.706,95.641,97.103,97.864,97.861,98.369
FINN,0.083,0.125,0.181,0.360,0.512,0.703,0.894,1.081,1.474,1.805,1.994,2.233,2.437,2.623,2.781,2.896,3.008,3.097,3.163,3.208,3.444,3.774,3.988,4.116,4.295,4.342,4.446,4.490,4.559,4.594,4.594,4.618
FLEE_1;BRLE_1,8.015,12.135,17.469,34.823,49.517,67.991,86.420,104.511,142.536,174.525,192.802,215.963,235.688,253.633,268.980,280.117,290.879,299.489,305.893,310.227,333.115,364.980,385.695,398.093,415.393,419.941,429.968,434.210,440.851,444.305,444.293,446.596
FOUR_1,0.139,0.210,0.302,0.602,0.856,1.176,1.494,1.807,2.465,3.018,3.334,3.735,4.076,4.386,4.652,4.844,5.030,5.179,5.290,5.365,5.761,6.312,6.670,6.884,7.183,7.262,7.436,7.509,7.624,7.683,7.683,7.723
FRAS_P,0.088,0.133,0.192,0.382,0.543,0.745,0.947,1.146,1.563,1.913,2.114,2.368,2.584,2.781,2.949,3.071,3.189,3.283,3.354,3.401,3.652,4.002,4.229,4.365,4.554,4.604,4.714,4.761,4.833,4.871,4.871,4.896
FROD_1,1.949,2.951,4.248,8.467,12.040,16.532,21.013,25.411,34.657,42.435,46.879,52.510,57.307,61.670,65.402,68.109,70.726,72.819,74.377,75.430,80.995,88.743,93.780,96.795,101.001,102.107,104.545,105.576,107.191,108.031,108.028,108.588
FWIL_P,0.118,0.179,0.258,0.514,0.731,1.004,1.276,1.543,2.104,2.576,2.846,3.188,3.479,3.744,3.970,4.135,4.294,4.421,4.515,4.579,4.917,5.387,5.693,5.876,6.131,6.199,6.347,6.409,6.507,6.558,6.558,6.592
GALA,0.149,0.225,0.324,0.645,0.917,1.260,1.601,1.936,2.641,3.234,3.572,4.001,4.367,4.699,4.984,5.190,5.389,5.549,5.668,5.748,6.172,6.762,7.146,7.376,7.696,7.781,7.966,8.045,8.168,8.232,8.232,8.275
GIFF,0.426,0.645,0.928,1.850,2.630,3.612,4.591,5.552,7.572,9.271,10.242,11.472,12.520,13.473,14.288,14.880,15.451,15.909,16.249,16.479,17.695,19.388,20.488,21.147,22.066,22.307,22.840,23.065,23.418,23.601,23.601,23.723
GLLU,0.074,0.112,0.161,0.321,0.457,0.628,0.798,0.965,1.316,1.611,1.780,1.994,2.176,2.341,2.483,2.586,2.685,2.765,2.824,2.864,3.075,3.369,3.560,3.675,3.835,3.876,3.969,4.008,4.070,4.101,4.101,4.123
GLNI,0.133,0.201,0.290,0.578,0.822,1.128,1.434,1.734,2.365,2.896,3.199,3.583,3.910,4.208,4.463,4.648,4.826,4.969,5.075,5.147,5.527,6.056,6.399,6.605,6.892,6.968,7.134,7.204,7.314,7.372,7.372,7.410
GLRO,0.200,0.303,0.436,0.869,1.235,1.696,2.156,2.607,3.555,4.353,4.809,5.387,5.879,6.326,6.709,6.987,7.255,7.470,7.630,7.738,8.309,9.104,9.621,9.930,10.361,10.475,10.725,10.831,10.996,11.082,11.082,11.140
GORG,0.167,0.252,0.363,0.724,1.029,1.413,1.796,2.172,2.962,3.627,4.007,4.488,4.898,5.271,5.590,5.821,6.045,6.224,6.357,6.447,6.923,7.585,8.015,8.273,8.632,8.727,8.935,9.024,9.162,9.233,9.233,9.281
GOVA,0.153,0.232,0.334,0.666,0.947,1.300,1.652,1.998,2.725,3.336,3.686,4.129,4.506,4.849,5.142,5.355,5.561,5.725,5.848,5.931,6.368,6.977,7.373,7.610,7.941,8.028,8.220,8.301,8.428,8.494,8.493,8.537
GREN_1,4.604,6.971,10.034,20.002,28.443,39.055,49.641,60.032,81.874,100.249,110.747,124.051,135.381,145.689,154.505,160.902,167.083,172.029,175.708,178.197,191.344,209.648,221.547,228.668,238.606,241.218,246.978,249.414,253.229,255.213,255.206,256.529
GRIW_1,1.581,2.394,3.446,6.868,9.767,13.411,17.046,20.614,28.114,34.423,38.028,42.596,46.487,50.026,53.054,55.250,57.373,59.071,60.334,61.189,65.703,71.988,76.074,78.520,81.932,82.829,84.807,85.643,86.953,87.634,87.632,88.086
GRMO,0.374,0.567,0.816,1.627,2.313,3.176,4.038,4.883,6.659,8.154,9.008,10.090,11.012,11.850,12.567,13.087,13.590,13.992,14.291,14.494,15.563,17.052,18.020,18.599,19.407,19.620,20.089,20.287,20.597,20.758,20.758,20.866
GRUB_P,0.011,0.016,0.023,0.046,0.065,0.090,0.114,0.138,0.188,0.231,0.255,0.285,0.311,0.335,0.355,0.370,0.384,0.396,0.404,0.410,0.440,0.482,0.510,0.526,0.549,0.555,0.568,0.574,0.583,0.587,0.587,0.590
HACK_1;HACK_6,1.637,2.479,3.568,7.113,10.114,13.887,17.651,21.346,29.112,35.646,39.379,44.110,48.138,51.803,54.939,57.212,59.410,61.169,62.477,63.362,68.037,74.545,78.777,81.309,84.843,85.771,87.819,88.685,90.042,90.747,90.745,91.215
HAGR,0.214,0.324,0.466,0.928,1.320,1.813,2.304,2.786,3.800,4.653,5.140,5.758,6.284,6.762,7.171,7.468,7.755,7.984,8.155,8.271,8.881,9.730,10.283,10.613,11.075,11.196,11.463,11.576,11.753,11.845,11.845,11.906
HAMHC1,2.548,3.858,5.554,11.071,15.743,21.616,27.475,33.227,45.316,55.486,61.297,68.660,74.931,80.637,85.516,89.057,92.478,95.215,97.251,98.629,105.906,116.037,122.623,126.564,132.064,133.510,136.698,138.047,140.158,141.256,141.252,141.984
HARK_1;HUTT_1;RRIG,2.949,4.465,6.427,12.811,18.217,25.014,31.795,38.451,52.440,64.208,70.932,79.454,86.711,93.313,98.960,103.056,107.016,110.183,112.540,114.135,122.554,134.278,141.900,146.460,152.825,154.498,158.187,159.747,162.192,163.463,163.458,164.305
HARM_6,0.636,0.963,1.386,2.763,3.929,5.394,6.856,8.292,11.308,13.846,15.296,17.134,18.699,20.122,21.340,22.224,23.077,23.760,24.269,24.612,26.428,28.956,30.600,31.583,32.956,33.317,34.112,34.449,34.976,35.250,35.249,35.431
HAWI,0.121,0.184,0.265,0.528,0.750,1.030,1.309,1.583,2.159,2.644,2.921,3.272,3.570,3.842,4.075,4.244,4.407,4.537,4.634,4.700,5.046,5.529,5.843,6.031,6.293,6.362,6.514,6.578,6.679,6.731,6.731,6.766
HAWP_6,0.868,1.314,1.891,3.770,5.360,7.360,9.355,11.313,15.430,18.893,20.871,23.378,25.514,27.456,29.118,30.323,31.488,32.420,33.113,33.582,36.060,39.510,41.752,43.094,44.967,45.459,46.545,47.004,47.723,48.097,48.095,48.345
HELE,0.136,0.206,0.296,0.591,0.840,1.153,1.466,1.773,2.418,2.960,3.270,3.663,3.998,4.302,4.563,4.752,4.934,5.080,5.189,5.262,5.651,6.191,6.543,6.753,7.046,7.123,7.294,7.365,7.478,7.537,7.537,7.576
HEYS_1;HEYS1;ORMO,0.642,0.972,1.398,2.787,3.965,5.444,6.920,8.368,11.412,13.974,15.438,17.292,18.872,20.309,21.539,22.430,23.291,23.981,24.493,24.840,26.673,29.225,30.884,31.876,33.261,33.626,34.428,34.768,35.300,35.577,35.576,35.760
HUER,0.026,0.040,0.057,0.114,0.162,0.222,0.283,0.342,0.466,0.571,0.631,0.707,0.771,0.830,0.880,0.916,0.952,0.980,1.001,1.015,1.090,1.194,1.262,1.302,1.359,1.374,1.407,1.421,1.442,1.454,1.454,1.461
HURS_1,1.954,2.958,4.258,8.487,12.068,16.571,21.062,25.471,34.739,42.535,46.990,52.635,57.442,61.816,65.556,68.270,70.893,72.992,74.552,75.609,81.187,88.953,94.002,97.023,101.240,102.348,104.792,105.826,107.444,108.286,108.283,108.844
IMPK_1,0.062,0.093,0.135,0.268,0.381,0.524,0.666,0.805,1.098,1.344,1.485,1.663,1.815,1.954,2.072,2.158,2.241,2.307,2.356,2.390,2.566,2.811,2.971,3.066,3.200,3.235,3.312,3.345,3.396,3.422,3.422,3.440
INDQ1,2.701,4.089,5.886,11.732,16.683,22.907,29.117,35.212,48.023,58.801,64.958,72.762,79.408,85.454,90.624,94.377,98.002,100.903,103.061,104.521,112.232,122.968,129.948,134.125,139.954,141.486,144.864,146.293,148.531,149.694,149.690,150.466
INKE,0.325,0.492,0.708,1.411,2.006,2.755,3.501,4.234,5.775,7.071,7.812,8.750,9.549,10.276,10.898,11.349,11.785,12.134,12.394,12.569,13.497,14.788,15.627,16.129,16.830,17.014,17.421,17.592,17.862,18.002,18.001,18.094
INNE_P,0.448,0.679,0.977,1.947,2.769,3.802,4.832,5.843,7.970,9.758,10.780,12.075,13.178,14.181,15.039,15.662,16.264,16.745,17.103,17.345,18.625,20.407,21.565,22.258,23.225,23.480,24.040,24.277,24.649,24.842,24.841,24.970
IROA1,3.732,5.651,8.134,16.214,23.056,31.659,40.240,48.663,66.369,81.264,89.774,100.559,109.743,118.099,125.245,130.431,135.441,139.451,142.433,144.451,155.108,169.945,179.591,185.363,193.419,195.537,200.206,202.181,205.273,206.881,206.875,207.948
IRONB1,1.315,1.991,2.866,5.712,8.123,11.153,14.176,17.144,23.381,28.628,31.626,35.426,38.661,41.605,44.123,45.949,47.715,49.127,50.178,50.888,54.643,59.870,63.268,65.302,68.139,68.885,70.530,71.226,72.315,72.882,72.880,73.258
IVER_1;IVER_6,3.412,5.166,7.436,14.822,21.076,28.940,36.785,44.485,60.671,74.286,82.065,91.924,100.320,107.959,114.492,119.231,123.812,127.477,130.203,132.047,141.790,155.353,164.170,169.447,176.811,178.748,183.015,184.821,187.647,189.117,189.113,190.093
JOHN,0.254,0.385,0.554,1.105,1.572,2.158,2.743,3.317,4.524,5.540,6.120,6.855,7.481,8.050,8.538,8.891,9.233,9.506,9.709,9.847,10.573,11.585,12.242,12.636,13.185,13.329,13.647,13.782,13.993,14.102,14.102,14.175
JORD_3,0.347,0.526,0.757,1.508,2.145,2.945,3.743,4.526,6.173,7.559,8.350,9.353,10.208,10.985,11.650,12.132,12.598,12.971,13.248,13.436,14.427,15.807,16.705,17.241,17.991,18.188,18.622,18.806,19.093,19.243,19.242,19.342
KAIM,0.542,0.820,1.180,2.353,3.346,4.594,5.839,7.061,9.630,11.792,13.026,14.591,15.924,17.136,18.173,18.926,19.653,20.235,20.667,20.960,22.507,24.659,26.059,26.897,28.066,28.373,29.050,29.337,29.786,30.019,30.018,30.174
KEAD_1,1.730,2.619,3.770,7.516,10.688,14.675,18.653,22.558,30.765,37.669,41.614,46.613,50.871,54.744,58.057,60.460,62.783,64.641,66.024,66.959,71.899,78.777,83.248,85.924,89.658,90.640,92.804,93.720,95.153,95.898,95.896,96.393
KEAR_1;KEAR_3,4.305,6.518,9.383,18.704,26.598,36.520,46.419,56.136,76.561,93.743,103.560,116.000,126.596,136.234,144.478,150.460,156.240,160.865,164.305,166.632,178.926,196.042,207.169,213.828,223.121,225.563,230.949,233.228,236.794,238.650,238.644,239.880
KEMS_1,1.850,2.801,4.032,8.038,11.429,15.693,19.947,24.122,32.899,40.283,44.501,49.847,54.400,58.542,62.084,64.655,67.139,69.126,70.604,71.604,76.887,84.242,89.023,91.885,95.878,96.928,99.242,100.221,101.754,102.551,102.548,103.080
KIBY_1,1.454,2.201,3.168,6.316,8.981,12.331,15.674,18.955,25.852,31.653,34.968,39.169,42.746,46.001,48.784,50.804,52.756,54.317,55.479,56.265,60.416,66.195,69.952,72.201,75.339,76.164,77.982,78.751,79.956,80.582,80.580,80.998
KIER,0.439,0.665,0.957,1.907,2.712,3.724,4.733,5.724,7.806,9.558,10.559,11.827,12.907,13.890,14.731,15.341,15.930,16.401,16.752,16.989,18.243,19.988,21.122,21.801,22.749,22.998,23.547,23.779,24.143,24.332,24.332,24.458
KIIN_P,0.012,0.019,0.027,0.054,0.077,0.105,0.134,0.162,0.221,0.270,0.299,0.335,0.365,0.393,0.417,0.434,0.451,0.464,0.474,0.481,0.516,0.565,0.598,0.617,0.644,0.651,0.666,0.673,0.683,0.688,0.688,0.692
KILB,0.196,0.296,0.426,0.850,1.207,1.658,2.108,2.549,3.476,4.257,4.702,5.267,5.748,6.186,6.560,6.831,7.094,7.303,7.460,7.566,8.124,8.901,9.407,9.709,10.130,10.241,10.486,10.590,10.751,10.835,10.835,10.892
KILS,0.222,0.335,0.483,0.963,1.369,1.880,2.389,2.889,3.940,4.824,5.330,5.970,6.515,7.011,7.436,7.743,8.041,8.279,8.456,8.576,9.208,10.089,10.662,11.005,11.483,11.609,11.886,12.003,12.187,12.282,12.282,12.345
KILT,0.288,0.436,0.628,1.252,1.780,2.444,3.107,3.757,5.124,6.275,6.932,7.764,8.473,9.119,9.670,10.071,10.458,10.767,10.997,11.153,11.976,13.122,13.867,14.312,14.934,15.098,15.458,15.611,15.849,15.974,15.973,16.056
KILW,0.329,0.498,0.716,1.428,2.031,2.789,3.544,4.286,5.846,7.158,7.907,8.857,9.666,10.402,11.032,11.489,11.930,12.283,12.546,12.723,13.662,14.969,15.819,16.327,17.037,17.223,17.634,17.808,18.081,18.222,18.222,18.316
KINL_P,0.011,0.016,0.023,0.046,0.066,0.090,0.115,0.138,0.189,0.231,0.255,0.286,0.312,0.336,0.356,0.371,0.385,0.397,0.405,0.411,0.441,0.484,0.511,0.528,0.550,0.556,0.570,0.575,0.584,0.589,0.589,0.592
KINO_1,1.756,2.659,3.828,7.631,10.851,14.899,18.938,22.902,31.235,38.245,42.250,47.325,51.648,55.580,58.943,61.384,63.742,65.629,67.032,67.982,72.997,79.980,84.520,87.236,91.028,92.024,94.221,95.151,96.606,97.363,97.360,97.865
KIRKB1,1.185,1.794,2.582,5.147,7.320,10.050,12.775,15.449,21.070,25.798,28.500,31.924,34.839,37.492,39.761,41.407,42.998,44.270,45.217,45.858,49.241,53.951,57.013,58.846,61.403,62.076,63.558,64.185,65.167,65.677,65.675,66.016
KITW_1,2.820,4.270,6.146,12.252,17.422,23.922,30.406,36.771,50.150,61.405,67.835,75.984,82.924,89.238,94.638,98.556,102.342,105.372,107.625,109.150,117.203,128.414,135.702,140.064,146.151,147.751,151.279,152.772,155.108,156.324,156.319,157.129
KNAR,0.881,1.333,1.919,3.826,5.440,7.470,9.494,11.482,15.659,19.174,21.182,23.726,25.893,27.865,29.551,30.774,31.957,32.903,33.606,34.082,36.597,40.098,42.373,43.735,45.636,46.136,47.237,47.703,48.433,48.812,48.811,49.064
LACK_6,1.866,2.825,4.066,8.105,11.525,15.825,20.115,24.326,33.176,40.622,44.876,50.267,54.858,59.035,62.607,65.199,67.704,69.708,71.199,72.208,77.535,84.952,89.773,92.659,96.686,97.744,100.078,101.066,102.611,103.415,103.412,103.948
LAIR_P,0.005,0.008,0.012,0.023,0.033,0.045,0.057,0.069,0.094,0.116,0.128,0.143,0.156,0.168,0.178,0.185,0.193,0.198,0.202,0.205,0.220,0.242,0.255,0.263,0.275,0.278,0.285,0.287,0.292,0.294,0.294,0.296
LALE1SG003,1.605,2.430,3.499,6.974,9.917,13.617,17.308,20.931,28.547,34.954,38.614,43.253,47.203,50.797,53.871,56.102,58.257,59.981,61.264,62.132,66.716,73.098,77.247,79.729,83.194,84.105,86.114,86.963,88.293,88.985,88.982,89.444
LAND1,1.812,2.743,3.949,7.872,11.194,15.371,19.537,23.627,32.224,39.455,43.587,48.823,53.283,57.340,60.809,63.327,65.760,67.706,69.154,70.134,75.308,82.512,87.195,89.998,93.909,94.937,97.204,98.163,99.665,100.445,100.443,100.963
LEGA_1,1.850,2.800,4.031,8.035,11.426,15.689,19.942,24.116,32.891,40.272,44.490,49.834,54.386,58.527,62.068,64.638,67.121,69.108,70.586,71.586,76.867,84.220,89.001,91.861,95.854,96.903,99.217,100.196,101.728,102.525,102.522,103.054
LEVE,0.229,0.346,0.498,0.993,1.412,1.939,2.464,2.980,4.064,4.976,5.498,6.158,6.721,7.232,7.670,7.987,8.294,8.540,8.722,8.846,9.499,10.407,10.998,11.351,11.845,11.974,12.260,12.381,12.571,12.669,12.669,12.734
LING,0.237,0.359,0.517,1.030,1.465,2.011,2.556,3.091,4.216,5.162,5.703,6.388,6.972,7.502,7.956,8.286,8.604,8.859,9.048,9.176,9.853,10.796,11.409,11.775,12.287,12.422,12.718,12.844,13.040,13.142,13.142,13.210
LINM,0.317,0.480,0.691,1.377,1.958,2.689,3.418,4.133,5.637,6.902,7.625,8.541,9.321,10.031,10.638,11.078,11.504,11.844,12.097,12.269,13.174,14.434,15.253,15.744,16.428,16.608,17.004,17.172,17.435,17.571,17.571,17.662
LISD_1,2.123,3.215,4.628,9.225,13.118,18.012,22.894,27.686,37.760,46.234,51.075,57.211,62.437,67.190,71.256,74.206,77.057,79.338,81.035,82.183,88.246,96.687,102.175,105.459,110.043,111.247,113.904,115.027,116.787,117.702,117.698,118.308
LITT_C,0.679,1.028,1.480,2.950,4.194,5.759,7.320,8.852,12.073,14.783,16.331,18.293,19.963,21.483,22.783,23.727,24.638,25.367,25.910,26.277,28.216,30.915,32.669,33.719,35.185,35.570,36.419,36.779,37.341,37.634,37.633,37.828
LITT_J,0.056,0.085,0.123,0.245,0.348,0.478,0.608,0.735,1.003,1.228,1.356,1.519,1.658,1.784,1.892,1.970,2.046,2.107,2.152,2.182,2.343,2.567,2.713,2.800,2.922,2.954,3.024,3.054,3.101,3.125,3.125,3.141
LODR_6,1.615,2.445,3.520,5.263,7.484,10.276,13.061,15.795,21.541,26.376,29.138,32.639,35.620,38.332,40.651,42.334,43.961,45.263,46.230,46.886,50.344,55.160,58.291,60.164,62.779,63.467,64.982,65.623,66.626,67.148,67.147,67.495
LOUD_H,0.361,0.546,0.786,1.568,2.229,3.061,3.891,4.705,6.417,7.857,8.680,9.722,10.610,11.418,12.109,12.611,13.095,13.483,13.771,13.966,14.997,16.431,17.364,17.922,18.701,18.905,19.357,19.548,19.847,20.002,20.002,20.105
LOVE_1,3.579,5.418,7.799,15.547,22.107,30.355,38.583,46.659,63.636,77.917,86.076,96.417,105.223,113.235,120.087,125.059,129.863,133.707,136.566,138.501,148.719,162.945,172.194,177.729,185.453,187.483,191.960,193.853,196.818,198.360,198.355,199.383
LUNA_P,0.143,0.217,0.312,0.621,0.883,1.213,1.542,1.865,2.543,3.114,3.440,3.853,4.205,4.525,4.799,4.998,5.190,5.343,5.458,5.535,5.943,6.512,6.882,7.103,7.411,7.493,7.672,7.747,7.866,7.927,7.927,7.968
LYND_P,0.165,0.250,0.360,0.719,1.022,1.403,1.783,2.157,2.941,3.601,3.978,4.456,4.863,5.234,5.550,5.780,6.002,6.180,6.312,6.401,6.874,7.531,7.959,8.214,8.571,8.665,8.872,8.960,9.097,9.168,9.168,9.215
MACC_3,0.592,0.896,1.290,2.572,3.657,5.022,6.383,7.719,10.528,12.890,14.240,15.951,17.408,18.733,19.867,20.689,21.484,22.120,22.593,22.913,24.604,26.957,28.487,29.403,30.681,31.017,31.757,32.071,32.561,32.816,32.815,32.985
MACD_P,0.092,0.140,0.201,0.400,0.569,0.782,0.994,1.202,1.639,2.007,2.217,2.483,2.710,2.916,3.092,3.221,3.344,3.443,3.517,3.567,3.830,4.196,4.434,4.577,4.776,4.828,4.943,4.992,5.068,5.108,5.108,5.134
MAGA_6,0.301,0.455,0.655,1.306,1.858,2.551,3.242,3.920,5.347,6.547,7.233,8.101,8.841,9.514,10.090,10.508,10.912,11.235,11.475,11.637,12.496,13.691,14.469,14.934,15.583,15.753,16.129,16.288,16.538,16.667,16.667,16.753
MANN_1,3.598,5.447,7.841,15.631,22.227,30.519,38.792,46.912,63.981,78.339,86.543,96.939,105.793,113.848,120.738,125.737,130.567,134.432,137.307,139.252,149.526,163.829,173.127,178.692,186.458,188.499,193.000,194.904,197.885,199.436,199.430,200.464
MAYB,0.063,0.095,0.137,0.274,0.389,0.534,0.679,0.821,1.120,1.372,1.515,1.697,1.852,1.994,2.114,2.202,2.286,2.354,2.404,2.438,2.618,2.869,3.032,3.129,3.265,3.301,3.379,3.413,3.465,3.492,3.492,3.510
MELK_1,2.507,3.796,5.465,10.893,15.490,21.269,27.035,32.694,44.589,54.596,60.313,67.559,73.729,79.343,84.144,87.628,90.994,93.688,95.691,97.047,104.207,114.175,120.655,124.534,129.946,131.368,134.505,135.832,137.910,138.990,138.986,139.707
MILC_P,0.292,0.443,0.637,1.270,1.806,2.480,3.152,3.812,5.198,6.365,7.032,7.876,8.596,9.250,9.810,10.216,10.609,10.923,11.156,11.314,12.149,13.311,14.067,14.519,15.150,15.316,15.681,15.836,16.078,16.204,16.204,16.288
MILH_1,0.924,1.399,2.014,4.016,5.710,7.840,9.966,12.052,16.437,20.125,22.233,24.904,27.178,29.248,31.018,32.302,33.543,34.536,35.274,35.774,38.413,42.088,44.477,45.906,47.901,48.426,49.582,50.071,50.837,51.235,51.234,51.499
MITY_1,1.809,2.739,3.942,7.859,11.175,15.344,19.503,23.586,32.167,39.386,43.511,48.738,53.189,57.239,60.703,63.216,65.645,67.588,69.033,70.011,75.176,82.368,87.043,89.840,93.745,94.771,97.034,97.991,99.490,100.270,100.267,100.786
MYBS_P,0.049,0.075,0.107,0.214,0.304,0.418,0.531,0.642,0.876,1.072,1.184,1.327,1.448,1.558,1.652,1.721,1.787,1.840,1.879,1.906,2.046,2.242,2.369,2.445,2.552,2.580,2.641,2.667,2.708,2.729,2.729,2.743
NAIR_P,0.142,0.215,0.309,0.616,0.876,1.202,1.528,1.848,2.521,3.087,3.410,3.819,4.168,4.486,4.757,4.954,5.144,5.297,5.410,5.486,5.891,6.455,6.821,7.040,7.346,7.427,7.604,7.679,7.797,7.858,7.857,7.898
NEAR,0.492,0.744,1.072,2.136,3.038,4.171,5.302,6.411,8.744,10.706,11.828,13.248,14.458,15.559,16.501,17.184,17.844,18.372,18.765,19.031,20.435,22.390,23.661,24.421,25.483,25.762,26.377,26.637,27.044,27.256,27.255,27.397
NECE_1,1.649,2.497,3.595,7.165,10.189,13.990,17.783,21.505,29.330,35.912,39.673,44.438,48.497,52.190,55.348,57.639,59.854,61.625,62.943,63.835,68.545,75.101,79.364,81.915,85.475,86.411,88.474,89.347,90.713,91.424,91.422,91.895
NEEP_3,0.469,0.710,1.022,2.038,2.897,3.978,5.057,6.115,8.340,10.212,11.281,12.636,13.790,14.840,15.738,16.390,17.020,17.523,17.898,18.152,19.491,21.355,22.567,23.293,24.305,24.571,25.158,25.406,25.795,25.997,25.996,26.131
NETS,0.034,0.052,0.075,0.149,0.212,0.292,0.371,0.448,0.612,0.749,0.827,0.927,1.011,1.088,1.154,1.202,1.248,1.285,1.312,1.331,1.429,1.566,1.655,1.708,1.782,1.802,1.845,1.863,1.891,1.906,1.906,1.916
NEWX_6,1.789,2.708,3.899,7.772,11.051,15.174,19.287,23.324,31.811,38.950,43.029,48.198,52.600,56.604,60.030,62.515,64.917,66.838,68.268,69.235,74.343,81.454,86.077,88.844,92.705,93.720,95.958,96.905,98.387,99.158,99.155,99.669
NFLE,2.443,3.698,5.324,10.612,15.090,20.720,26.336,31.849,43.438,53.186,58.756,65.814,71.825,77.294,81.971,85.365,88.644,91.268,93.220,94.541,101.516,111.226,117.539,121.317,126.590,127.976,131.032,132.324,134.348,135.401,135.397,136.099
NHYD_6,0.764,1.156,1.665,3.318,4.719,6.479,8.235,9.959,13.583,16.631,18.372,20.580,22.459,24.169,25.632,26.693,27.718,28.539,29.149,29.562,31.743,34.780,36.754,37.935,39.584,40.017,40.973,41.377,42.010,42.339,42.338,42.557
