Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NINF_1,0.233,0.271,0.309,0.353,0.401,0.465,0.518,0.598,0.683,0.771,0.917,1.003,1.095,1.194,1.318,1.452,1.605,1.772,1.954,2.150,2.362,2.618,2.899,3.250,3.639,3.958,4.294,4.642,5.013,5.392,5.782,6.206
NORL_3,0.035,0.041,0.047,0.054,0.061,0.071,0.079,0.091,0.104,0.117,0.139,0.153,0.167,0.181,0.200,0.221,0.244,0.269,0.297,0.327,0.359,0.398,0.441,0.494,0.553,0.602,0.653,0.706,0.762,0.820,0.879,0.944
NORM_1;SALL1,0.360,0.419,0.479,0.546,0.622,0.719,0.803,0.926,1.057,1.194,1.421,1.554,1.696,1.848,2.041,2.248,2.486,2.744,3.026,3.329,3.657,4.054,4.489,5.033,5.635,6.129,6.649,7.188,7.762,8.349,8.952,9.611
NORT_1,0.256,0.297,0.339,0.387,0.441,0.510,0.569,0.657,0.749,0.847,1.007,1.102,1.203,1.310,1.447,1.594,1.762,1.945,2.145,2.360,2.593,2.874,3.183,3.568,3.995,4.345,4.714,5.096,5.503,5.920,6.347,6.814
NURS_1,0.148,0.172,0.196,0.224,0.255,0.295,0.329,0.380,0.433,0.490,0.582,0.637,0.695,0.758,0.837,0.922,1.019,1.125,1.240,1.365,1.499,1.662,1.841,2.063,2.310,2.513,2.726,2.947,3.182,3.423,3.671,3.940
OCKH_1,0.058,0.067,0.076,0.087,0.099,0.115,0.128,0.148,0.169,0.190,0.226,0.248,0.270,0.295,0.325,0.358,0.396,0.437,0.482,0.531,0.583,0.646,0.716,0.802,0.898,0.977,1.060,1.146,1.238,1.331,1.427,1.532
OFFE_3,0.034,0.040,0.046,0.052,0.059,0.069,0.077,0.088,0.101,0.114,0.135,0.148,0.162,0.176,0.195,0.214,0.237,0.262,0.288,0.317,0.349,0.386,0.428,0.480,0.537,0.584,0.634,0.685,0.740,0.796,0.853,0.916
OLDB_1,0.062,0.072,0.083,0.094,0.107,0.124,0.139,0.160,0.182,0.206,0.245,0.268,0.293,0.319,0.352,0.388,0.429,0.474,0.522,0.575,0.631,0.700,0.775,0.869,0.973,1.058,1.148,1.241,1.340,1.441,1.546,1.659
OSBA_1,0.170,0.198,0.226,0.258,0.293,0.340,0.379,0.437,0.499,0.564,0.671,0.734,0.801,0.873,0.964,1.062,1.174,1.296,1.429,1.572,1.727,1.915,2.120,2.377,2.662,2.895,3.141,3.395,3.666,3.944,4.228,4.539
PADIB1,0.114,0.133,0.151,0.173,0.197,0.228,0.254,0.293,0.334,0.378,0.449,0.491,0.536,0.584,0.646,0.711,0.786,0.868,0.957,1.053,1.157,1.282,1.420,1.592,1.782,1.938,2.103,2.273,2.455,2.641,2.831,3.039
PAIS,0.010,0.011,0.013,0.014,0.017,0.019,0.021,0.025,0.028,0.032,0.038,0.041,0.045,0.049,0.054,0.060,0.066,0.073,0.080,0.088,0.097,0.108,0.119,0.134,0.150,0.163,0.177,0.191,0.206,0.222,0.238,0.255
PART,0.022,0.025,0.028,0.032,0.037,0.043,0.047,0.055,0.062,0.071,0.084,0.092,0.100,0.109,0.121,0.133,0.147,0.162,0.179,0.197,0.216,0.240,0.265,0.297,0.333,0.362,0.393,0.425,0.459,0.493,0.529,0.568
PEHG_P,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.010,0.011,0.012,0.014,0.015,0.017,0.018,0.021,0.023,0.025,0.027,0.030,0.032,0.034,0.037,0.040
PEHS_P;STRI_P,0.012,0.013,0.015,0.017,0.020,0.023,0.025,0.029,0.033,0.038,0.045,0.048,0.053,0.058,0.064,0.071,0.078,0.086,0.095,0.105,0.114,0.128,0.141,0.158,0.177,0.192,0.209,0.226,0.244,0.262,0.281,0.302
PELH_1,0.139,0.161,0.184,0.210,0.239,0.276,0.308,0.356,0.406,0.459,0.546,0.597,0.652,0.710,0.784,0.864,0.955,1.054,1.162,1.279,1.405,1.557,1.725,1.933,2.165,2.354,2.554,2.761,2.982,3.207,3.439,3.692
PEMB_1,0.074,0.086,0.098,0.112,0.127,0.148,0.165,0.190,0.217,0.245,0.291,0.319,0.348,0.379,0.418,0.461,0.510,0.563,0.620,0.682,0.750,0.831,0.920,1.032,1.155,1.256,1.363,1.474,1.591,1.712,1.835,1.970
PENE_1,0.123,0.143,0.163,0.186,0.211,0.245,0.273,0.315,0.360,0.406,0.483,0.529,0.577,0.629,0.694,0.765,0.846,0.933,1.029,1.132,1.244,1.379,1.527,1.712,1.917,2.085,2.262,2.445,2.640,2.840,3.045,3.269
PENN_1,0.207,0.241,0.275,0.314,0.357,0.414,0.461,0.532,0.608,0.687,0.816,0.893,0.975,1.062,1.173,1.292,1.429,1.577,1.739,1.914,2.102,2.330,2.581,2.893,3.239,3.523,3.823,4.132,4.462,4.800,5.147,5.525
PENT_1,0.067,0.078,0.089,0.102,0.116,0.134,0.150,0.173,0.197,0.223,0.265,0.290,0.316,0.345,0.381,0.419,0.464,0.512,0.564,0.621,0.682,0.756,0.837,0.938,1.051,1.143,1.240,1.340,1.447,1.557,1.669,1.792
PENW_1;STAH_1;WABO,0.263,0.304,0.348,0.398,0.451,0.524,0.584,0.674,0.769,0.869,1.032,1.130,1.234,1.344,1.485,1.635,1.808,1.996,2.200,2.421,2.660,2.948,3.266,3.661,4.098,4.457,4.837,5.228,5.646,6.072,6.512,6.990
PERS_P,0.021,0.024,0.027,0.031,0.036,0.041,0.046,0.053,0.061,0.069,0.082,0.089,0.097,0.106,0.117,0.129,0.143,0.158,0.174,0.191,0.210,0.233,0.258,0.289,0.324,0.352,0.382,0.413,0.446,0.480,0.514,0.552
PITS_3,0.020,0.023,0.027,0.030,0.034,0.040,0.044,0.051,0.059,0.066,0.079,0.086,0.094,0.102,0.113,0.125,0.138,0.152,0.168,0.184,0.203,0.225,0.249,0.279,0.312,0.340,0.368,0.398,0.430,0.463,0.496,0.533
POOB,0.044,0.050,0.057,0.065,0.074,0.086,0.096,0.111,0.126,0.142,0.169,0.185,0.202,0.221,0.244,0.268,0.297,0.327,0.361,0.397,0.436,0.484,0.536,0.600,0.672,0.731,0.793,0.858,0.926,0.996,1.068,1.147
POPP_3,0.023,0.026,0.030,0.034,0.039,0.045,0.050,0.058,0.066,0.075,0.089,0.097,0.106,0.115,0.127,0.140,0.155,0.171,0.189,0.208,0.228,0.253,0.280,0.314,0.352,0.382,0.415,0.449,0.484,0.521,0.559,0.600
PORA_P,0.007,0.008,0.009,0.011,0.012,0.014,0.016,0.018,0.021,0.024,0.028,0.031,0.033,0.036,0.040,0.044,0.049,0.054,0.060,0.066,0.072,0.080,0.089,0.099,0.111,0.121,0.131,0.142,0.153,0.165,0.176,0.189
PORD,0.016,0.018,0.021,0.024,0.027,0.031,0.035,0.040,0.046,0.052,0.062,0.068,0.074,0.080,0.089,0.098,0.108,0.119,0.132,0.145,0.159,0.176,0.195,0.219,0.245,0.267,0.289,0.313,0.338,0.363,0.389,0.418
PYLE_1,0.054,0.062,0.071,0.081,0.093,0.107,0.120,0.138,0.158,0.178,0.212,0.232,0.253,0.275,0.304,0.335,0.371,0.409,0.451,0.496,0.545,0.604,0.669,0.750,0.840,0.914,0.991,1.071,1.157,1.245,1.335,1.433
QUOI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001
RAIN_1,0.265,0.308,0.352,0.401,0.457,0.529,0.590,0.680,0.777,0.877,1.043,1.142,1.246,1.358,1.500,1.652,1.827,2.016,2.223,2.446,2.687,2.979,3.299,3.698,4.140,4.503,4.886,5.281,5.703,6.135,6.578,7.061
RANN_P,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.007,0.007,0.008,0.009,0.010,0.011,0.012,0.012,0.013,0.014
RASS_1,0.146,0.170,0.194,0.221,0.251,0.291,0.325,0.375,0.428,0.483,0.575,0.629,0.686,0.748,0.826,0.910,1.006,1.110,1.224,1.347,1.480,1.640,1.816,2.036,2.280,2.480,2.690,2.908,3.140,3.378,3.622,3.888
RATS_1,0.233,0.270,0.309,0.352,0.401,0.464,0.518,0.598,0.682,0.771,0.916,1.003,1.094,1.193,1.317,1.451,1.604,1.771,1.952,2.148,2.360,2.616,2.897,3.247,3.636,3.955,4.291,4.638,5.009,5.388,5.777,6.201
RAYL_1,0.275,0.320,0.365,0.416,0.474,0.549,0.612,0.706,0.806,0.911,1.083,1.185,1.294,1.410,1.557,1.714,1.896,2.093,2.307,2.539,2.789,3.092,3.424,3.838,4.298,4.674,5.071,5.482,5.920,6.368,6.828,7.330
REBR_3,0.070,0.081,0.092,0.105,0.120,0.139,0.155,0.179,0.204,0.231,0.274,0.300,0.328,0.357,0.394,0.434,0.480,0.530,0.584,0.643,0.706,0.783,0.867,0.972,1.088,1.183,1.284,1.388,1.499,1.612,1.729,1.856
REDH,0.019,0.020,0.023,0.026,0.030,0.035,0.039,0.045,0.051,0.058,0.069,0.075,0.082,0.089,0.099,0.109,0.120,0.133,0.146,0.161,0.177,0.196,0.217,0.243,0.272,0.296,0.322,0.348,0.375,0.404,0.433,0.465
REDM_P,0.018,0.020,0.023,0.027,0.030,0.035,0.039,0.045,0.052,0.058,0.069,0.076,0.083,0.090,0.100,0.110,0.121,0.134,0.148,0.163,0.179,0.198,0.219,0.246,0.275,0.299,0.325,0.351,0.379,0.408,0.437,0.469
ROCH_1,0.117,0.136,0.155,0.177,0.202,0.234,0.261,0.301,0.343,0.388,0.461,0.505,0.551,0.600,0.663,0.730,0.807,0.891,0.983,1.081,1.188,1.317,1.458,1.635,1.830,1.991,2.160,2.335,2.521,2.712,2.908,3.121
RUGEB1,0.141,0.164,0.187,0.213,0.243,0.281,0.314,0.362,0.413,0.466,0.555,0.607,0.662,0.722,0.797,0.878,0.971,1.072,1.182,1.300,1.428,1.583,1.754,1.966,2.201,2.394,2.597,2.808,3.032,3.261,3.497,3.754
RYEH_1,0.225,0.262,0.299,0.341,0.388,0.450,0.502,0.579,0.661,0.746,0.888,0.971,1.060,1.155,1.276,1.405,1.554,1.715,1.891,2.081,2.286,2.534,2.806,3.146,3.522,3.831,4.156,4.493,4.852,5.219,5.596,6.007
SACO,0.031,0.036,0.041,0.047,0.053,0.061,0.069,0.080,0.091,0.102,0.122,0.133,0.145,0.158,0.175,0.192,0.213,0.234,0.258,0.284,0.313,0.347,0.383,0.430,0.481,0.524,0.569,0.614,0.663,0.714,0.766,0.821
SALH_1,0.084,0.098,0.112,0.128,0.145,0.168,0.188,0.217,0.247,0.279,0.332,0.363,0.397,0.432,0.477,0.526,0.581,0.642,0.708,0.779,0.855,0.948,1.050,1.177,1.318,1.433,1.555,1.681,1.815,1.953,2.094,2.248
SALT_1,0.061,0.071,0.081,0.093,0.105,0.122,0.136,0.157,0.179,0.203,0.241,0.264,0.288,0.314,0.346,0.381,0.422,0.466,0.513,0.565,0.620,0.688,0.762,0.854,0.956,1.040,1.128,1.219,1.317,1.417,1.519,1.630
SANX,0.015,0.017,0.020,0.022,0.026,0.030,0.033,0.038,0.043,0.049,0.058,0.064,0.070,0.076,0.084,0.093,0.102,0.113,0.124,0.137,0.150,0.167,0.185,0.207,0.232,0.252,0.274,0.296,0.319,0.344,0.368,0.395
SBAR,0.119,0.138,0.158,0.180,0.205,0.237,0.265,0.305,0.348,0.394,0.468,0.512,0.559,0.609,0.673,0.741,0.820,0.905,0.997,1.097,1.206,1.336,1.480,1.659,1.858,2.020,2.192,2.370,2.559,2.752,2.951,3.168
SEAB1,0.181,0.210,0.240,0.274,0.312,0.361,0.403,0.465,0.530,0.599,0.713,0.780,0.851,0.927,1.024,1.128,1.248,1.377,1.518,1.671,1.835,2.034,2.253,2.526,2.828,3.075,3.337,3.607,3.895,4.190,4.493,4.823
SELL_1,0.098,0.114,0.130,0.149,0.169,0.196,0.218,0.252,0.288,0.325,0.387,0.423,0.462,0.503,0.556,0.612,0.677,0.747,0.823,0.906,0.995,1.103,1.222,1.370,1.534,1.668,1.810,1.956,2.113,2.273,2.437,2.616
SFEG_P,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.010,0.010,0.011,0.013,0.014,0.015,0.017,0.019,0.021,0.023,0.025,0.028,0.032,0.034,0.037,0.040,0.044,0.047,0.050,0.054
SFIL_P,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.009,0.009,0.010,0.012,0.013,0.014,0.016,0.017,0.018,0.020,0.021,0.023,0.025
SHEC_3,0.019,0.022,0.025,0.029,0.033,0.038,0.043,0.049,0.056,0.063,0.075,0.082,0.090,0.098,0.108,0.119,0.132,0.146,0.161,0.177,0.194,0.215,0.238,0.267,0.299,0.325,0.353,0.382,0.412,0.443,0.475,0.510
SHIN_P,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.009,0.010,0.011,0.012,0.013,0.014,0.015,0.016
SHRU,0.025,0.028,0.032,0.036,0.041,0.048,0.053,0.061,0.070,0.079,0.094,0.103,0.112,0.122,0.135,0.149,0.165,0.182,0.200,0.220,0.242,0.268,0.297,0.333,0.373,0.406,0.440,0.476,0.514,0.553,0.593,0.637
SHRW_1,0.067,0.077,0.088,0.101,0.115,0.133,0.148,0.171,0.195,0.221,0.262,0.287,0.313,0.341,0.377,0.415,0.459,0.507,0.559,0.615,0.676,0.749,0.829,0.930,1.041,1.132,1.229,1.328,1.434,1.543,1.654,1.776
SIGH,0.043,0.049,0.057,0.064,0.073,0.085,0.095,0.109,0.125,0.141,0.168,0.183,0.200,0.218,0.241,0.265,0.294,0.324,0.357,0.393,0.432,0.479,0.530,0.594,0.665,0.724,0.785,0.849,0.917,0.986,1.057,1.135
SJOW_1,0.161,0.186,0.213,0.243,0.276,0.320,0.357,0.412,0.470,0.531,0.632,0.691,0.755,0.822,0.908,1.000,1.106,1.221,1.346,1.481,1.627,1.804,1.997,2.239,2.507,2.727,2.959,3.198,3.453,3.715,3.983,4.276
SKLGB1,0.361,0.420,0.479,0.547,0.622,0.721,0.804,0.928,1.059,1.196,1.423,1.556,1.699,1.851,2.045,2.252,2.490,2.749,3.030,3.335,3.663,4.061,4.497,5.041,5.645,6.139,6.661,7.200,7.775,8.363,8.968,9.627
SLOY_P,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.007,0.008,0.009,0.010,0.011,0.012,0.013,0.014,0.016,0.018,0.020,0.021,0.023,0.025,0.027,0.029,0.031
SMAN_1,0.178,0.207,0.236,0.269,0.307,0.355,0.396,0.457,0.522,0.589,0.701,0.767,0.837,0.912,1.007,1.109,1.227,1.354,1.493,1.643,1.805,2.001,2.216,2.484,2.781,3.024,3.282,3.547,3.831,4.120,4.418,4.743
SPAV,0.012,0.014,0.016,0.018,0.021,0.024,0.027,0.031,0.035,0.039,0.047,0.051,0.056,0.061,0.068,0.074,0.082,0.091,0.100,0.110,0.121,0.134,0.148,0.166,0.186,0.203,0.220,0.238,0.257,0.276,0.296,0.318
SPEN_1,0.152,0.176,0.201,0.229,0.261,0.302,0.337,0.389,0.444,0.502,0.597,0.653,0.713,0.777,0.858,0.945,1.045,1.153,1.271,1.399,1.537,1.703,1.886,2.115,2.368,2.575,2.794,3.020,3.262,3.508,3.762,4.038
SSHI_3,0.050,0.058,0.066,0.075,0.085,0.099,0.110,0.127,0.145,0.164,0.195,0.213,0.233,0.254,0.280,0.309,0.341,0.377,0.416,0.457,0.502,0.557,0.617,0.691,0.774,0.842,0.913,0.987,1.066,1.147,1.230,1.320
STAL_1,0.259,0.301,0.344,0.392,0.446,0.517,0.576,0.665,0.759,0.858,1.020,1.116,1.218,1.327,1.466,1.614,1.785,1.971,2.173,2.391,2.626,2.911,3.224,3.614,4.047,4.401,4.775,5.162,5.574,5.996,6.429,6.902
STAY_1,0.082,0.096,0.109,0.124,0.142,0.164,0.183,0.211,0.241,0.272,0.324,0.354,0.387,0.421,0.465,0.513,0.567,0.626,0.690,0.759,0.834,0.924,1.024,1.147,1.285,1.397,1.516,1.639,1.770,1.904,2.041,2.191
STEN_1,0.090,0.104,0.119,0.136,0.154,0.179,0.199,0.230,0.262,0.297,0.353,0.386,0.421,0.459,0.507,0.558,0.617,0.681,0.751,0.827,0.908,1.007,1.115,1.250,1.399,1.522,1.651,1.785,1.927,2.073,2.223,2.386
STES_1,0.145,0.169,0.193,0.220,0.251,0.290,0.324,0.373,0.426,0.482,0.573,0.627,0.684,0.745,0.823,0.906,1.002,1.106,1.220,1.342,1.475,1.635,1.810,2.029,2.272,2.471,2.681,2.898,3.130,3.367,3.610,3.875
STHA,0.024,0.028,0.032,0.036,0.041,0.048,0.053,0.061,0.070,0.079,0.094,0.103,0.112,0.122,0.135,0.149,0.164,0.182,0.200,0.220,0.242,0.268,0.297,0.333,0.373,0.405,0.440,0.475,0.513,0.552,0.592,0.636
STIR,0.021,0.024,0.027,0.031,0.035,0.040,0.045,0.052,0.059,0.067,0.080,0.087,0.095,0.104,0.115,0.126,0.140,0.154,0.170,0.187,0.206,0.228,0.253,0.283,0.317,0.345,0.374,0.404,0.437,0.470,0.504,0.541
STLE,0.018,0.021,0.023,0.027,0.030,0.035,0.039,0.045,0.052,0.059,0.070,0.076,0.083,0.091,0.100,0.110,0.122,0.135,0.148,0.163,0.180,0.199,0.220,0.247,0.277,0.301,0.326,0.353,0.381,0.410,0.439,0.472
SUND_1,0.339,0.394,0.450,0.513,0.584,0.676,0.755,0.871,0.993,1.122,1.335,1.460,1.594,1.737,1.919,2.113,2.337,2.579,2.844,3.129,3.438,3.810,4.220,4.730,5.297,5.760,6.250,6.756,7.296,7.848,8.415,9.033
SWAN_1,0.362,0.420,0.480,0.547,0.623,0.722,0.805,0.929,1.060,1.198,1.424,1.558,1.701,1.853,2.047,2.254,2.493,2.752,3.034,3.339,3.668,4.066,4.503,5.047,5.651,6.146,6.669,7.209,7.784,8.373,8.979,9.638
TARL_P,0.009,0.010,0.011,0.013,0.015,0.017,0.019,0.022,0.025,0.028,0.033,0.037,0.040,0.043,0.048,0.053,0.058,0.065,0.071,0.078,0.086,0.095,0.106,0.118,0.133,0.144,0.156,0.169,0.183,0.196,0.211,0.226
TAUN1,0.054,0.063,0.072,0.082,0.093,0.108,0.120,0.139,0.158,0.179,0.213,0.233,0.254,0.277,0.306,0.337,0.373,0.411,0.454,0.499,0.548,0.608,0.673,0.755,0.845,0.919,0.997,1.078,1.164,1.252,1.342,1.441
TAYN_P,0.012,0.014,0.016,0.018,0.021,0.024,0.027,0.031,0.036,0.040,0.048,0.053,0.057,0.063,0.069,0.076,0.084,0.093,0.102,0.113,0.124,0.137,0.152,0.170,0.191,0.207,0.225,0.243,0.263,0.283,0.303,0.325
TELR,0.019,0.021,0.024,0.027,0.031,0.036,0.040,0.046,0.053,0.060,0.071,0.077,0.085,0.092,0.102,0.112,0.124,0.137,0.151,0.166,0.182,0.202,0.224,0.251,0.281,0.305,0.331,0.358,0.387,0.416,0.446,0.479
TEMP_3,0.024,0.028,0.032,0.037,0.042,0.048,0.054,0.062,0.071,0.080,0.095,0.104,0.114,0.124,0.137,0.151,0.167,0.184,0.203,0.223,0.245,0.272,0.301,0.338,0.378,0.411,0.446,0.482,0.521,0.560,0.601,0.645
THOM_6,0.138,0.160,0.183,0.209,0.238,0.275,0.307,0.354,0.405,0.457,0.544,0.595,0.649,0.707,0.781,0.860,0.951,1.050,1.158,1.274,1.400,1.552,1.718,1.926,2.157,2.346,2.545,2.751,2.971,3.196,3.427,3.678
THSO_P,0.020,0.023,0.026,0.030,0.034,0.039,0.044,0.050,0.058,0.065,0.077,0.085,0.092,0.101,0.111,0.122,0.135,0.149,0.165,0.181,0.199,0.221,0.244,0.274,0.307,0.334,0.362,0.391,0.423,0.455,0.487,0.523
THUR_6,0.114,0.132,0.151,0.172,0.196,0.227,0.253,0.292,0.333,0.377,0.448,0.490,0.535,0.583,0.644,0.709,0.784,0.866,0.954,1.050,1.154,1.279,1.416,1.588,1.778,1.933,2.098,2.268,2.449,2.634,2.824,3.032
TILBB_1,0.108,0.126,0.144,0.164,0.187,0.216,0.241,0.278,0.317,0.359,0.427,0.467,0.509,0.555,0.613,0.675,0.747,0.824,0.909,1.000,1.098,1.217,1.348,1.511,1.692,1.841,1.997,2.159,2.331,2.508,2.689,2.886
TONG;CAFA;EAST;GLLE;KEOO,0.008,0.009,0.011,0.012,0.014,0.016,0.018,0.021,0.024,0.027,0.032,0.035,0.038,0.041,0.046,0.050,0.056,0.061,0.068,0.075,0.082,0.091,0.101,0.113,0.126,0.137,0.149,0.161,0.174,0.187,0.201,0.215
TOTT_1,0.189,0.220,0.251,0.286,0.326,0.378,0.421,0.486,0.555,0.627,0.745,0.815,0.890,0.970,1.071,1.179,1.304,1.440,1.587,1.747,1.919,2.127,2.356,2.641,2.957,3.215,3.489,3.771,4.072,4.381,4.697,5.042
TRAW_1,0.054,0.063,0.072,0.082,0.094,0.109,0.121,0.140,0.160,0.180,0.214,0.235,0.256,0.279,0.308,0.339,0.375,0.414,0.457,0.503,0.552,0.612,0.678,0.760,0.851,0.925,1.004,1.085,1.172,1.260,1.352,1.451
TUMB_P,0.005,0.006,0.007,0.008,0.009,0.010,0.012,0.013,0.015,0.017,0.021,0.023,0.025,0.027,0.030,0.033,0.036,0.040,0.044,0.048,0.053,0.059,0.065,0.073,0.082,0.089,0.097,0.105,0.113,0.122,0.130,0.140
TYNE_1;TYNE_2,0.119,0.139,0.159,0.181,0.207,0.238,0.267,0.307,0.350,0.396,0.471,0.515,0.563,0.613,0.677,0.746,0.825,0.910,1.004,1.105,1.213,1.345,1.490,1.670,1.870,2.034,2.206,2.386,2.575,2.771,2.970,3.190
UPPB_1;UPPB_3,0.130,0.151,0.172,0.197,0.225,0.260,0.289,0.334,0.381,0.431,0.513,0.561,0.612,0.668,0.737,0.811,0.898,0.991,1.092,1.201,1.320,1.463,1.621,1.817,2.035,2.212,2.400,2.595,2.802,3.014,3.232,3.469
USKM_1;ALST_3,0.164,0.191,0.218,0.249,0.283,0.328,0.367,0.423,0.483,0.545,0.648,0.709,0.774,0.843,0.931,1.026,1.135,1.252,1.381,1.520,1.669,1.850,2.049,2.296,2.571,2.796,3.035,3.280,3.542,3.810,4.086,4.386
WALH_1,0.265,0.308,0.352,0.401,0.456,0.529,0.590,0.680,0.776,0.877,1.043,1.141,1.246,1.358,1.499,1.651,1.826,2.016,2.222,2.446,2.687,2.978,3.298,3.697,4.140,4.502,4.885,5.281,5.702,6.134,6.577,7.060
WALP_1,0.304,0.353,0.403,0.460,0.523,0.606,0.676,0.780,0.890,1.006,1.196,1.308,1.428,1.556,1.719,1.893,2.093,2.310,2.547,2.803,3.079,3.413,3.780,4.238,4.745,5.160,5.599,6.053,6.536,7.030,7.538,8.092
WALP_B,0.065,0.076,0.087,0.099,0.113,0.131,0.146,0.168,0.192,0.217,0.258,0.282,0.308,0.335,0.370,0.408,0.451,0.498,0.549,0.604,0.664,0.736,0.815,0.913,1.023,1.112,1.207,1.305,1.409,1.515,1.625,1.744
WARL_1,0.125,0.145,0.166,0.189,0.215,0.249,0.278,0.321,0.366,0.414,0.492,0.539,0.588,0.641,0.707,0.779,0.862,0.951,1.049,1.154,1.268,1.405,1.556,1.744,1.953,2.124,2.305,2.491,2.690,2.894,3.103,3.331
WASF_1;KIBY_G,0.114,0.132,0.151,0.172,0.195,0.226,0.253,0.292,0.333,0.376,0.447,0.489,0.534,0.582,0.643,0.707,0.782,0.863,0.952,1.047,1.150,1.275,1.413,1.584,1.773,1.929,2.092,2.262,2.442,2.627,2.817,3.024
WATFS_1,0.181,0.210,0.240,0.274,0.312,0.361,0.403,0.465,0.530,0.599,0.713,0.780,0.851,0.928,1.024,1.128,1.248,1.377,1.518,1.671,1.836,2.035,2.253,2.526,2.828,3.076,3.337,3.608,3.896,4.191,4.493,4.824
WBOL_6,0.146,0.170,0.194,0.221,0.251,0.291,0.325,0.375,0.428,0.483,0.575,0.629,0.686,0.748,0.826,0.909,1.006,1.110,1.224,1.347,1.480,1.640,1.816,2.036,2.280,2.480,2.690,2.908,3.140,3.378,3.622,3.888
WBUR_1,0.109,0.126,0.144,0.165,0.188,0.217,0.242,0.280,0.319,0.360,0.429,0.469,0.512,0.558,0.616,0.679,0.750,0.828,0.913,1.005,1.104,1.224,1.355,1.519,1.701,1.850,2.007,2.170,2.343,2.520,2.702,2.901
WFIE,0.020,0.023,0.026,0.030,0.034,0.040,0.044,0.051,0.058,0.066,0.079,0.086,0.094,0.102,0.113,0.124,0.138,0.152,0.167,0.184,0.202,0.224,0.248,0.278,0.312,0.339,0.368,0.398,0.429,0.462,0.495,0.532
WGEO,0.008,0.010,0.011,0.013,0.014,0.017,0.019,0.021,0.024,0.028,0.033,0.036,0.039,0.043,0.047,0.052,0.057,0.063,0.070,0.077,0.084,0.094,0.104,0.116,0.130,0.142,0.154,0.166,0.179,0.193,0.207,0.222
WHAM_1;ISLI_1,0.277,0.322,0.368,0.479,0.544,0.630,0.703,0.811,0.926,1.047,1.244,1.361,1.487,1.620,1.789,1.970,2.179,2.405,2.651,2.918,3.205,3.553,3.934,4.410,4.938,5.371,5.828,6.300,6.802,7.317,7.846,8.422
WHGA_1,0.172,0.200,0.228,0.260,0.296,0.343,0.382,0.441,0.504,0.569,0.677,0.740,0.808,0.880,0.972,1.071,1.184,1.307,1.441,1.586,1.742,1.931,2.139,2.398,2.685,2.920,3.168,3.424,3.698,3.978,4.265,4.579
WHHO,0.033,0.037,0.042,0.048,0.055,0.064,0.071,0.082,0.093,0.106,0.126,0.137,0.150,0.163,0.181,0.199,0.220,0.243,0.268,0.294,0.323,0.359,0.397,0.445,0.498,0.542,0.588,0.636,0.687,0.739,0.792,0.850
WIBA_3,0.006,0.007,0.008,0.009,0.011,0.012,0.014,0.016,0.018,0.020,0.024,0.026,0.029,0.031,0.035,0.038,0.042,0.046,0.051,0.056,0.062,0.069,0.076,0.085,0.095,0.104,0.112,0.122,0.131,0.141,0.151,0.162
WIEN_1,0.075,0.087,0.099,0.113,0.129,0.149,0.166,0.192,0.219,0.247,0.294,0.322,0.351,0.383,0.423,0.466,0.515,0.569,0.627,0.690,0.758,0.840,0.930,1.043,1.168,1.270,1.378,1.489,1.608,1.730,1.855,1.991
WILL_1,0.304,0.353,0.404,0.461,0.524,0.607,0.677,0.781,0.892,1.007,1.198,1.311,1.431,1.559,1.722,1.896,2.097,2.315,2.552,2.808,3.085,3.420,3.788,4.246,4.754,5.170,5.610,6.064,6.548,7.044,7.553,8.108
WIMBS1;WIMBN1,0.322,0.373,0.426,0.486,0.554,0.641,0.715,0.825,0.941,1.064,1.265,1.384,1.511,1.647,1.819,2.003,2.215,2.445,2.695,2.966,3.259,3.612,4.001,4.484,5.021,5.461,5.925,6.405,6.916,7.440,7.977,8.564
WIOW_P,0.012,0.014,0.016,0.018,0.020,0.024,0.026,0.030,0.035,0.039,0.047,0.051,0.056,0.061,0.067,0.074,0.082,0.090,0.099,0.109,0.120,0.133,0.147,0.165,0.185,0.201,0.218,0.236,0.255,0.274,0.294,0.316
