Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELDE,0.024,0.029,0.036,0.044,0.054,0.066,0.078,0.096,0.118,0.139,0.174,0.198,0.227,0.261,0.313,0.372,0.441,0.519,0.610,0.709,0.822,0.950,1.074,1.189,1.312,1.321,1.332,1.356,1.382,1.409,1.437,1.481
ELGI_P,0.023,0.028,0.035,0.043,0.052,0.064,0.076,0.094,0.115,0.135,0.170,0.193,0.222,0.255,0.305,0.363,0.430,0.507,0.595,0.692,0.803,0.928,1.049,1.160,1.281,1.290,1.300,1.324,1.349,1.375,1.403,1.445
ELLA_1,0.190,0.239,0.294,0.360,0.441,0.542,0.640,0.789,0.964,1.137,1.424,1.619,1.862,2.139,2.563,3.052,3.613,4.259,5.000,5.815,6.741,7.793,8.810,9.746,10.760,10.835,10.920,11.122,11.333,11.554,11.786,12.141
ELST_1,0.265,0.333,0.410,0.503,0.615,0.756,0.893,1.101,1.344,1.586,1.987,2.259,2.597,2.984,3.575,4.257,5.040,5.941,6.976,8.113,9.405,10.872,12.291,13.596,15.011,15.116,15.235,15.516,15.811,16.119,16.443,16.938
ENDE_1,0.242,0.304,0.375,0.459,0.561,0.690,0.815,1.005,1.227,1.448,1.814,2.062,2.371,2.724,3.264,3.887,4.601,5.424,6.368,7.406,8.586,9.925,11.220,12.412,13.703,13.799,13.908,14.165,14.433,14.715,15.010,15.462
ERSK,0.013,0.016,0.020,0.024,0.030,0.037,0.043,0.054,0.065,0.077,0.097,0.110,0.126,0.145,0.174,0.207,0.245,0.289,0.339,0.394,0.457,0.528,0.597,0.661,0.730,0.735,0.741,0.754,0.769,0.784,0.799,0.823
EXET1,0.174,0.219,0.270,0.331,0.405,0.497,0.588,0.725,0.885,1.044,1.308,1.487,1.709,1.964,2.353,2.802,3.317,3.910,4.591,5.340,6.190,7.155,8.089,8.948,9.879,9.949,10.027,10.212,10.406,10.609,10.822,11.147
FASN_P,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.010,0.011,0.013,0.015,0.017,0.019,0.021,0.021,0.021,0.021,0.022,0.022,0.023,0.023
FAUG_P,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.009,0.010,0.013,0.015,0.017,0.019,0.023,0.028,0.033,0.039,0.045,0.053,0.061,0.071,0.080,0.088,0.098,0.098,0.099,0.101,0.103,0.105,0.107,0.110
FAWL_1,0.169,0.212,0.261,0.320,0.391,0.481,0.568,0.701,0.856,1.010,1.265,1.438,1.654,1.899,2.276,2.710,3.209,3.782,4.441,5.165,5.987,6.921,7.825,8.656,9.556,9.623,9.699,9.878,10.066,10.262,10.468,10.783
FECK_6,0.189,0.237,0.292,0.358,0.438,0.538,0.636,0.784,0.958,1.130,1.415,1.609,1.850,2.125,2.547,3.032,3.590,4.232,4.969,5.779,6.699,7.744,8.754,9.684,10.692,10.767,10.851,11.052,11.262,11.481,11.712,12.064
FERRA2,0.064,0.080,0.099,0.121,0.148,0.182,0.215,0.266,0.324,0.383,0.479,0.545,0.626,0.720,0.862,1.027,1.216,1.433,1.683,1.957,2.268,2.622,2.964,3.279,3.621,3.646,3.675,3.743,3.814,3.888,3.966,4.085
FERRB1;FERRB_M,0.185,0.233,0.287,0.352,0.430,0.529,0.625,0.771,0.941,1.111,1.391,1.582,1.819,2.089,2.503,2.981,3.529,4.160,4.884,5.680,6.585,7.612,8.605,9.519,10.509,10.583,10.666,10.863,11.069,11.285,11.512,11.858
FETT_P;KINT_P,0.032,0.039,0.048,0.059,0.072,0.088,0.104,0.129,0.157,0.185,0.232,0.264,0.303,0.348,0.417,0.497,0.588,0.694,0.814,0.947,1.098,1.269,1.435,1.587,1.753,1.765,1.779,1.812,1.846,1.882,1.920,1.978
FIDD_P,0.007,0.009,0.011,0.014,0.017,0.021,0.024,0.030,0.037,0.043,0.054,0.062,0.071,0.082,0.098,0.117,0.138,0.163,0.191,0.222,0.257,0.298,0.336,0.372,0.411,0.414,0.417,0.425,0.433,0.441,0.450,0.464
FIDF_1,0.168,0.212,0.260,0.319,0.390,0.480,0.567,0.699,0.853,1.007,1.262,1.434,1.649,1.894,2.270,2.703,3.200,3.772,4.428,5.150,5.970,6.902,7.802,8.631,9.529,9.596,9.671,9.850,10.037,10.233,10.438,10.752
FINN,0.008,0.010,0.012,0.015,0.018,0.022,0.026,0.033,0.040,0.047,0.059,0.067,0.077,0.088,0.106,0.126,0.149,0.176,0.206,0.240,0.278,0.322,0.364,0.402,0.444,0.447,0.451,0.459,0.468,0.477,0.487,0.501
FLEE_1;BRLE_1,0.763,0.961,1.182,1.449,1.772,2.178,2.573,3.174,3.875,4.573,5.728,6.511,7.486,8.599,10.305,12.270,14.526,17.124,20.106,23.383,27.106,31.334,35.422,39.186,43.262,43.567,43.908,44.720,45.568,46.457,47.389,48.815
FOUR_1,0.013,0.017,0.020,0.025,0.031,0.038,0.044,0.055,0.067,0.079,0.099,0.113,0.129,0.149,0.178,0.212,0.251,0.296,0.348,0.404,0.469,0.542,0.613,0.678,0.748,0.753,0.759,0.773,0.788,0.803,0.820,0.844
FRAS_P,0.008,0.010,0.013,0.016,0.019,0.024,0.028,0.034,0.042,0.049,0.062,0.070,0.081,0.093,0.111,0.132,0.157,0.185,0.217,0.252,0.292,0.338,0.382,0.423,0.467,0.470,0.474,0.483,0.492,0.501,0.511,0.527
FROD_1,0.186,0.234,0.288,0.352,0.431,0.530,0.626,0.772,0.942,1.112,1.393,1.584,1.821,2.091,2.506,2.984,3.533,4.164,4.889,5.686,6.592,7.620,8.614,9.530,10.521,10.595,10.678,10.875,11.082,11.298,11.525,11.871
FWIL_P,0.011,0.014,0.017,0.021,0.026,0.032,0.037,0.046,0.056,0.066,0.083,0.095,0.109,0.125,0.150,0.178,0.211,0.249,0.292,0.340,0.394,0.455,0.515,0.569,0.628,0.633,0.638,0.650,0.662,0.675,0.688,0.709
GALA,0.014,0.017,0.021,0.026,0.032,0.039,0.046,0.057,0.069,0.082,0.102,0.117,0.134,0.154,0.184,0.220,0.260,0.306,0.360,0.418,0.485,0.561,0.634,0.701,0.774,0.780,0.786,0.800,0.815,0.831,0.848,0.874
GIFF,0.041,0.050,0.062,0.076,0.093,0.114,0.135,0.166,0.203,0.240,0.300,0.341,0.392,0.450,0.540,0.643,0.761,0.897,1.053,1.225,1.420,1.641,1.855,2.053,2.266,2.282,2.300,2.342,2.387,2.433,2.482,2.557
GLLU,0.007,0.009,0.011,0.013,0.016,0.020,0.023,0.029,0.035,0.042,0.052,0.059,0.068,0.078,0.094,0.111,0.132,0.156,0.183,0.212,0.246,0.285,0.322,0.356,0.393,0.396,0.399,0.406,0.414,0.422,0.431,0.443
GLNI,0.013,0.016,0.019,0.024,0.029,0.036,0.042,0.052,0.063,0.075,0.094,0.106,0.122,0.140,0.168,0.200,0.237,0.280,0.328,0.382,0.443,0.512,0.578,0.640,0.706,0.711,0.717,0.730,0.744,0.759,0.774,0.797
GLRO,0.019,0.024,0.029,0.036,0.043,0.053,0.063,0.078,0.095,0.112,0.141,0.160,0.184,0.211,0.253,0.301,0.357,0.420,0.494,0.574,0.665,0.769,0.870,0.962,1.062,1.070,1.078,1.098,1.119,1.140,1.163,1.198
GORG,0.016,0.020,0.024,0.030,0.037,0.045,0.053,0.065,0.080,0.094,0.118,0.134,0.154,0.177,0.213,0.253,0.300,0.353,0.415,0.482,0.559,0.647,0.731,0.809,0.893,0.899,0.906,0.923,0.940,0.959,0.978,1.007
GOVA,0.015,0.018,0.022,0.028,0.034,0.041,0.049,0.060,0.074,0.087,0.109,0.124,0.142,0.163,0.196,0.233,0.276,0.325,0.382,0.444,0.515,0.595,0.672,0.744,0.821,0.827,0.833,0.849,0.865,0.882,0.900,0.927
GREN_1,0.438,0.552,0.679,0.833,1.018,1.251,1.478,1.823,2.225,2.626,3.290,3.740,4.300,4.939,5.919,7.048,8.344,9.836,11.549,13.431,15.570,17.998,20.347,22.509,24.850,25.025,25.221,25.687,26.175,26.685,27.221,28.040
GRIW_1,0.151,0.189,0.233,0.286,0.349,0.430,0.508,0.626,0.764,0.902,1.130,1.284,1.477,1.696,2.032,2.420,2.865,3.377,3.966,4.612,5.346,6.180,6.987,7.729,8.533,8.593,8.660,8.820,8.988,9.163,9.347,9.628
GRMO,0.036,0.045,0.055,0.067,0.081,0.100,0.119,0.146,0.178,0.210,0.263,0.300,0.344,0.396,0.474,0.565,0.668,0.787,0.925,1.075,1.247,1.440,1.629,1.802,1.989,2.003,2.019,2.057,2.095,2.136,2.179,2.244
GRUB_P,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.010,0.011,0.013,0.016,0.019,0.022,0.026,0.030,0.035,0.041,0.046,0.051,0.056,0.057,0.057,0.058,0.059,0.060,0.062,0.063
HACK_1;HACK_6,0.157,0.197,0.243,0.298,0.364,0.447,0.529,0.652,0.796,0.939,1.177,1.337,1.538,1.766,2.116,2.521,2.984,3.517,4.130,4.803,5.568,6.436,7.276,8.049,8.886,8.949,9.019,9.186,9.360,9.543,9.734,10.027
HAGR,0.021,0.025,0.031,0.038,0.047,0.058,0.068,0.084,0.103,0.121,0.152,0.172,0.198,0.228,0.273,0.325,0.385,0.453,0.532,0.619,0.718,0.829,0.938,1.037,1.145,1.153,1.162,1.184,1.206,1.230,1.254,1.292
HAMHC1,0.243,0.306,0.376,0.461,0.564,0.693,0.819,1.010,1.233,1.455,1.823,2.072,2.382,2.736,3.279,3.904,4.622,5.449,6.398,7.440,8.625,9.970,11.272,12.469,13.766,13.863,13.972,14.230,14.500,14.783,15.080,15.533
HARK_1;HUTT_1;RRIG,0.280,0.353,0.435,0.534,0.652,0.802,0.947,1.168,1.426,1.682,2.107,2.395,2.754,3.163,3.791,4.515,5.344,6.300,7.397,8.603,9.973,11.527,13.032,14.416,15.916,16.028,16.153,16.452,16.765,17.092,17.435,17.959
HARM_6,0.061,0.076,0.094,0.115,0.141,0.173,0.204,0.252,0.307,0.363,0.454,0.517,0.594,0.682,0.818,0.973,1.152,1.359,1.595,1.855,2.151,2.486,2.810,3.109,3.432,3.456,3.484,3.548,3.615,3.686,3.760,3.873
HAWI,0.012,0.014,0.018,0.022,0.026,0.032,0.038,0.047,0.058,0.068,0.085,0.097,0.112,0.128,0.154,0.183,0.217,0.255,0.300,0.349,0.404,0.467,0.528,0.584,0.645,0.650,0.655,0.667,0.679,0.693,0.707,0.728
HAWP_6,0.083,0.104,0.128,0.157,0.192,0.236,0.279,0.344,0.419,0.495,0.620,0.705,0.810,0.931,1.115,1.328,1.572,1.854,2.176,2.531,2.934,3.392,3.835,4.242,4.683,4.716,4.753,4.841,4.933,5.029,5.130,5.284
HELE,0.013,0.016,0.020,0.024,0.030,0.036,0.043,0.053,0.065,0.076,0.096,0.109,0.125,0.144,0.172,0.205,0.243,0.286,0.336,0.390,0.453,0.523,0.591,0.654,0.722,0.727,0.733,0.747,0.761,0.776,0.791,0.815
HEYS_1;HEYS1;ORMO,0.061,0.077,0.095,0.116,0.142,0.175,0.206,0.255,0.310,0.366,0.459,0.521,0.600,0.688,0.825,0.982,1.163,1.372,1.610,1.873,2.171,2.509,2.836,3.138,3.463,3.488,3.517,3.581,3.649,3.719,3.794,3.908
HUER,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.010,0.012,0.015,0.018,0.021,0.024,0.028,0.033,0.040,0.047,0.055,0.065,0.075,0.087,0.101,0.114,0.126,0.139,0.140,0.141,0.144,0.147,0.150,0.153,0.157
HURS_1,0.187,0.235,0.289,0.355,0.434,0.533,0.630,0.777,0.948,1.119,1.402,1.594,1.832,2.104,2.522,3.003,3.555,4.190,4.920,5.722,6.633,7.668,8.669,9.590,10.587,10.662,10.745,10.944,11.151,11.369,11.597,11.946
IMPK_1,0.006,0.007,0.009,0.011,0.014,0.017,0.020,0.024,0.030,0.035,0.044,0.050,0.058,0.066,0.079,0.095,0.112,0.132,0.155,0.180,0.209,0.241,0.273,0.302,0.333,0.336,0.338,0.344,0.351,0.358,0.365,0.376
INDQ1,0.257,0.324,0.398,0.488,0.597,0.734,0.867,1.069,1.305,1.541,1.930,2.194,2.522,2.897,3.472,4.134,4.894,5.769,6.774,7.878,9.133,10.557,11.935,13.202,14.576,14.678,14.793,15.067,15.353,15.652,15.967,16.447
INKE,0.031,0.038,0.047,0.058,0.071,0.087,0.103,0.127,0.155,0.183,0.229,0.260,0.299,0.343,0.411,0.490,0.580,0.684,0.803,0.934,1.082,1.251,1.414,1.565,1.728,1.740,1.753,1.786,1.820,1.855,1.892,1.949
INNE_P,0.043,0.052,0.065,0.079,0.097,0.119,0.141,0.173,0.212,0.250,0.313,0.356,0.409,0.470,0.563,0.670,0.794,0.936,1.098,1.278,1.481,1.712,1.935,2.141,2.364,2.380,2.399,2.443,2.490,2.538,2.589,2.667
IROA1,0.357,0.449,0.553,0.677,0.828,1.018,1.203,1.483,1.811,2.137,2.677,3.043,3.499,4.019,4.816,5.735,6.789,8.003,9.396,10.928,12.668,14.644,16.555,18.314,20.219,20.361,20.521,20.900,21.296,21.712,22.148,22.814
IRONB1,0.125,0.158,0.194,0.238,0.291,0.357,0.422,0.521,0.636,0.750,0.940,1.068,1.228,1.411,1.690,2.013,2.383,2.809,3.298,3.836,4.446,5.140,5.811,6.428,7.097,7.146,7.203,7.336,7.475,7.621,7.774,8.008
IVER_1;IVER_6,0.325,0.409,0.504,0.618,0.755,0.929,1.097,1.353,1.651,1.949,2.441,2.775,3.191,3.666,4.392,5.230,6.191,7.299,8.569,9.966,11.554,13.356,15.098,16.702,18.439,18.569,18.714,19.060,19.422,19.801,20.199,20.807
JOHN,0.024,0.030,0.037,0.045,0.055,0.068,0.080,0.099,0.121,0.143,0.179,0.203,0.234,0.269,0.322,0.383,0.454,0.535,0.628,0.730,0.847,0.979,1.107,1.224,1.351,1.361,1.372,1.397,1.423,1.451,1.480,1.525
JORD_3,0.034,0.042,0.052,0.064,0.078,0.096,0.113,0.140,0.170,0.201,0.252,0.286,0.329,0.378,0.453,0.540,0.639,0.753,0.884,1.028,1.192,1.378,1.558,1.723,1.902,1.916,1.931,1.966,2.004,2.043,2.084,2.146
KAIM,0.052,0.064,0.079,0.097,0.118,0.145,0.171,0.212,0.258,0.305,0.382,0.434,0.499,0.573,0.687,0.818,0.968,1.141,1.340,1.558,1.807,2.088,2.361,2.612,2.883,2.904,2.926,2.981,3.037,3.096,3.158,3.253
KEAD_1,0.165,0.207,0.255,0.313,0.382,0.470,0.555,0.685,0.836,0.987,1.236,1.405,1.616,1.856,2.224,2.648,3.135,3.696,4.340,5.047,5.851,6.763,7.646,8.458,9.338,9.403,9.477,9.652,9.835,10.027,10.229,10.536
KEAR_1;KEAR_3,0.410,0.516,0.635,0.778,0.952,1.169,1.382,1.705,2.081,2.456,3.077,3.498,4.021,4.619,5.535,6.591,7.802,9.197,10.799,12.560,14.560,16.830,19.027,21.048,23.237,23.400,23.584,24.020,24.476,24.953,25.455,26.220
KEMS_1,0.176,0.222,0.273,0.335,0.409,0.503,0.594,0.733,0.894,1.055,1.322,1.503,1.728,1.985,2.378,2.832,3.353,3.952,4.641,5.397,6.256,7.232,8.176,9.045,9.985,10.056,10.135,10.322,10.518,10.723,10.938,11.267
KIBY_1,0.139,0.174,0.215,0.263,0.322,0.395,0.467,0.576,0.703,0.830,1.039,1.182,1.359,1.561,1.870,2.227,2.636,3.108,3.649,4.244,4.919,5.687,6.429,7.112,7.851,7.907,7.969,8.116,8.270,8.431,8.601,8.859
KIER,0.042,0.052,0.064,0.079,0.096,0.118,0.139,0.172,0.210,0.248,0.310,0.353,0.406,0.466,0.559,0.665,0.787,0.928,1.090,1.268,1.469,1.699,1.920,2.124,2.345,2.362,2.380,2.424,2.470,2.518,2.569,2.646
KIIN_P,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.009,0.010,0.011,0.013,0.016,0.019,0.022,0.026,0.031,0.036,0.041,0.048,0.054,0.060,0.066,0.066,0.067,0.068,0.069,0.071,0.072,0.074
KILB,0.019,0.023,0.028,0.035,0.043,0.052,0.062,0.076,0.093,0.109,0.138,0.156,0.180,0.207,0.247,0.295,0.349,0.411,0.482,0.562,0.651,0.753,0.851,0.941,1.039,1.047,1.054,1.074,1.095,1.116,1.138,1.173
KILS,0.021,0.026,0.032,0.039,0.048,0.059,0.070,0.086,0.105,0.124,0.156,0.177,0.204,0.234,0.280,0.334,0.395,0.466,0.547,0.636,0.737,0.852,0.964,1.066,1.177,1.185,1.195,1.217,1.240,1.264,1.289,1.328
KILT,0.028,0.033,0.041,0.050,0.061,0.075,0.089,0.110,0.134,0.158,0.198,0.225,0.259,0.298,0.357,0.425,0.503,0.593,0.696,0.810,0.938,1.085,1.226,1.357,1.498,1.508,1.520,1.548,1.578,1.608,1.641,1.690
KILW,0.031,0.039,0.048,0.059,0.072,0.088,0.104,0.128,0.156,0.185,0.231,0.263,0.302,0.347,0.416,0.495,0.586,0.691,0.812,0.944,1.094,1.265,1.430,1.582,1.746,1.759,1.772,1.805,1.839,1.875,1.913,1.970
KINL_P,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.010,0.011,0.013,0.016,0.019,0.022,0.026,0.030,0.035,0.041,0.046,0.051,0.056,0.057,0.057,0.058,0.059,0.061,0.062,0.064
KINO_1,0.167,0.210,0.259,0.318,0.388,0.477,0.564,0.696,0.849,1.002,1.255,1.427,1.640,1.884,2.258,2.689,3.183,3.752,4.406,5.124,5.940,6.866,7.762,8.587,9.480,9.547,9.622,9.800,9.986,10.180,10.385,10.697
KIRKB1,0.113,0.142,0.175,0.215,0.263,0.323,0.381,0.470,0.574,0.678,0.849,0.965,1.110,1.275,1.527,1.819,2.153,2.538,2.980,3.466,4.018,4.644,5.250,5.808,6.412,6.457,6.508,6.628,6.754,6.886,7.024,7.235
KITW_1,0.269,0.339,0.418,0.512,0.626,0.769,0.909,1.121,1.368,1.615,2.022,2.299,2.643,3.036,3.639,4.333,5.129,6.046,7.099,8.257,9.571,11.064,12.508,13.837,15.276,15.384,15.504,15.791,16.090,16.404,16.734,17.237
KNAR,0.084,0.106,0.130,0.159,0.195,0.239,0.283,0.349,0.426,0.502,0.629,0.716,0.823,0.945,1.132,1.348,1.596,1.882,2.209,2.569,2.979,3.443,3.892,4.306,4.754,4.787,4.825,4.914,5.007,5.105,5.207,5.364
LACK_6,0.178,0.224,0.275,0.338,0.413,0.507,0.599,0.739,0.903,1.065,1.334,1.517,1.744,2.003,2.400,2.858,3.384,3.989,4.684,5.447,6.314,7.299,8.252,9.128,10.078,10.149,10.228,10.417,10.615,10.822,11.039,11.372
LAIR_P,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.009,0.011,0.013,0.015,0.018,0.020,0.023,0.026,0.028,0.028,0.029,0.029,0.030,0.030,0.031,0.032
LALE1SG003,0.153,0.193,0.237,0.291,0.355,0.437,0.516,0.636,0.777,0.917,1.148,1.306,1.501,1.724,2.066,2.460,2.913,3.433,4.031,4.689,5.435,6.283,7.103,7.857,8.675,8.736,8.804,8.967,9.137,9.315,9.502,9.788
LAND1,0.173,0.217,0.267,0.328,0.401,0.492,0.582,0.718,0.876,1.034,1.295,1.472,1.692,1.944,2.330,2.774,3.284,3.871,4.545,5.286,6.128,7.084,8.008,8.859,9.780,9.849,9.926,10.110,10.302,10.503,10.714,11.036
LEGA_1,0.176,0.222,0.273,0.334,0.409,0.503,0.594,0.732,0.894,1.055,1.322,1.503,1.727,1.984,2.378,2.831,3.352,3.951,4.639,5.396,6.255,7.230,8.174,9.042,9.983,10.053,10.132,10.319,10.515,10.720,10.935,11.264
LEVE,0.022,0.027,0.033,0.041,0.050,0.061,0.072,0.089,0.109,0.128,0.161,0.183,0.210,0.241,0.289,0.344,0.408,0.481,0.564,0.656,0.761,0.879,0.994,1.100,1.214,1.223,1.232,1.255,1.279,1.304,1.330,1.370
LING,0.023,0.028,0.034,0.042,0.052,0.063,0.075,0.092,0.113,0.133,0.167,0.190,0.218,0.250,0.300,0.357,0.423,0.498,0.585,0.681,0.789,0.912,1.031,1.141,1.259,1.268,1.278,1.302,1.327,1.352,1.380,1.421
LINM,0.030,0.038,0.046,0.057,0.069,0.085,0.101,0.124,0.151,0.179,0.224,0.254,0.293,0.336,0.403,0.479,0.568,0.669,0.786,0.914,1.059,1.224,1.384,1.531,1.690,1.702,1.716,1.747,1.781,1.815,1.852,1.907
LISD_1,0.203,0.255,0.314,0.385,0.471,0.579,0.684,0.844,1.030,1.215,1.522,1.730,1.989,2.285,2.738,3.261,3.860,4.551,5.343,6.214,7.203,8.327,9.414,10.414,11.497,11.578,11.669,11.884,12.110,12.346,12.594,12.973
LITT_C,0.065,0.081,0.100,0.123,0.150,0.185,0.218,0.269,0.329,0.388,0.486,0.552,0.635,0.729,0.874,1.041,1.232,1.452,1.705,1.983,2.299,2.658,3.005,3.324,3.669,3.695,3.724,3.793,3.865,3.940,4.020,4.141
LITT_J,0.005,0.007,0.008,0.010,0.012,0.015,0.018,0.022,0.027,0.032,0.040,0.046,0.053,0.061,0.073,0.086,0.102,0.121,0.142,0.165,0.191,0.221,0.250,0.276,0.305,0.307,0.309,0.315,0.321,0.327,0.334,0.344
LODR_6,0.155,0.195,0.240,0.221,0.269,0.331,0.391,0.482,0.589,0.695,0.871,0.990,1.138,1.307,1.566,1.865,2.208,2.603,3.055,3.554,4.120,4.763,5.384,5.956,6.575,6.622,6.673,6.797,6.926,7.061,7.203,7.420
LOUD_H,0.034,0.043,0.053,0.065,0.080,0.098,0.116,0.143,0.174,0.206,0.258,0.293,0.337,0.387,0.464,0.552,0.654,0.771,0.905,1.053,1.220,1.411,1.595,1.764,1.948,1.961,1.977,2.013,2.051,2.091,2.133,2.198
LOVE_1,0.341,0.429,0.528,0.647,0.791,0.972,1.149,1.417,1.730,2.041,2.557,2.907,3.342,3.839,4.600,5.478,6.485,7.645,8.976,10.439,12.102,13.989,15.814,17.495,19.314,19.450,19.603,19.965,20.344,20.741,21.157,21.794
LUNA_P,0.014,0.017,0.021,0.025,0.031,0.038,0.045,0.056,0.068,0.080,0.101,0.114,0.131,0.151,0.181,0.215,0.255,0.301,0.353,0.411,0.476,0.550,0.622,0.688,0.760,0.765,0.771,0.785,0.800,0.816,0.832,0.857
LYND_P,0.016,0.020,0.024,0.029,0.036,0.044,0.052,0.064,0.079,0.093,0.116,0.132,0.152,0.175,0.209,0.249,0.295,0.348,0.408,0.475,0.550,0.636,0.719,0.796,0.879,0.885,0.892,0.908,0.925,0.943,0.962,0.991
MACC_3,0.056,0.071,0.087,0.107,0.131,0.161,0.190,0.234,0.286,0.338,0.423,0.481,0.553,0.635,0.761,0.906,1.073,1.265,1.485,1.727,2.002,2.314,2.616,2.894,3.195,3.218,3.243,3.303,3.366,3.431,3.500,3.605
MACD_P,0.009,0.011,0.013,0.016,0.020,0.025,0.029,0.036,0.044,0.052,0.065,0.074,0.085,0.097,0.117,0.139,0.164,0.194,0.227,0.265,0.307,0.355,0.401,0.443,0.490,0.493,0.497,0.506,0.516,0.526,0.536,0.552
MAGA_6,0.029,0.036,0.044,0.054,0.066,0.082,0.097,0.119,0.145,0.172,0.215,0.244,0.281,0.323,0.387,0.460,0.545,0.642,0.754,0.877,1.017,1.175,1.329,1.470,1.623,1.634,1.647,1.678,1.709,1.743,1.778,1.831
MANN_1,0.343,0.431,0.531,0.651,0.795,0.978,1.155,1.425,1.739,2.052,2.571,2.923,3.360,3.860,4.625,5.508,6.520,7.686,9.025,10.496,12.167,14.065,15.900,17.589,19.419,19.556,19.709,20.073,20.454,20.853,21.272,21.912
MAYB,0.006,0.007,0.009,0.011,0.014,0.017,0.020,0.025,0.030,0.035,0.044,0.050,0.058,0.067,0.080,0.095,0.112,0.132,0.156,0.181,0.210,0.242,0.274,0.303,0.335,0.337,0.340,0.346,0.352,0.359,0.367,0.378
MELK_1,0.239,0.300,0.370,0.453,0.554,0.681,0.805,0.993,1.212,1.430,1.792,2.037,2.342,2.690,3.223,3.838,4.544,5.357,6.290,7.315,8.479,9.802,11.081,12.258,13.534,13.629,13.736,13.989,14.255,14.533,14.825,15.271
MILC_P,0.028,0.034,0.042,0.052,0.064,0.078,0.092,0.114,0.139,0.164,0.206,0.234,0.269,0.309,0.370,0.440,0.521,0.615,0.722,0.839,0.973,1.125,1.271,1.407,1.553,1.564,1.576,1.605,1.636,1.668,1.701,1.752
MILH_1,0.088,0.111,0.137,0.168,0.205,0.252,0.298,0.368,0.449,0.530,0.664,0.755,0.868,0.997,1.195,1.422,1.684,1.985,2.331,2.711,3.142,3.632,4.107,4.543,5.015,5.051,5.090,5.184,5.283,5.386,5.494,5.659
MITY_1,0.172,0.217,0.267,0.327,0.400,0.492,0.581,0.716,0.874,1.032,1.293,1.470,1.689,1.941,2.325,2.769,3.278,3.864,4.537,5.277,6.117,7.071,7.994,8.843,9.763,9.832,9.909,10.092,10.284,10.484,10.695,11.017
MYBS_P,0.005,0.006,0.007,0.009,0.011,0.013,0.015,0.019,0.023,0.027,0.034,0.039,0.044,0.051,0.061,0.073,0.086,0.101,0.119,0.139,0.161,0.186,0.210,0.232,0.256,0.258,0.260,0.265,0.270,0.275,0.281,0.289
NAIR_P,0.014,0.017,0.021,0.025,0.031,0.038,0.045,0.055,0.067,0.080,0.100,0.113,0.130,0.150,0.179,0.214,0.253,0.298,0.350,0.407,0.472,0.545,0.617,0.682,0.753,0.758,0.764,0.778,0.793,0.809,0.825,0.850
NEAR,0.047,0.057,0.071,0.087,0.106,0.130,0.154,0.190,0.231,0.273,0.342,0.389,0.447,0.513,0.615,0.733,0.867,1.022,1.200,1.396,1.618,1.871,2.115,2.340,2.583,2.601,2.622,2.670,2.721,2.774,2.830,2.915
NECE_1,0.158,0.199,0.245,0.300,0.367,0.451,0.532,0.657,0.801,0.946,1.185,1.347,1.549,1.779,2.131,2.538,3.005,3.542,4.159,4.837,5.607,6.481,7.327,8.106,8.949,9.012,9.083,9.251,9.426,9.610,9.803,10.098
NEEP_3,0.046,0.057,0.071,0.087,0.106,0.130,0.154,0.190,0.232,0.273,0.343,0.389,0.448,0.514,0.616,0.734,0.869,1.024,1.202,1.398,1.621,1.874,2.118,2.343,2.587,2.605,2.626,2.674,2.725,2.778,2.834,2.919
NETS,0.003,0.004,0.005,0.006,0.007,0.009,0.011,0.013,0.016,0.019,0.024,0.027,0.032,0.036,0.044,0.052,0.061,0.072,0.085,0.099,0.114,0.132,0.150,0.165,0.183,0.184,0.185,0.189,0.192,0.196,0.200,0.206
NEWX_6,0.171,0.216,0.265,0.325,0.398,0.489,0.578,0.712,0.870,1.026,1.286,1.461,1.680,1.930,2.313,2.754,3.260,3.843,4.513,5.248,6.084,7.033,7.950,8.795,9.710,9.778,9.855,10.037,10.227,10.427,10.636,10.956
NFLE,0.233,0.293,0.360,0.442,0.540,0.664,0.784,0.967,1.181,1.393,1.745,1.984,2.281,2.621,3.140,3.739,4.427,5.218,6.127,7.126,8.260,9.549,10.795,11.942,13.184,13.277,13.381,13.628,13.887,14.157,14.442,14.876
NHYD_6,0.073,0.092,0.113,0.139,0.170,0.209,0.247,0.304,0.371,0.438,0.549,0.624,0.717,0.824,0.987,1.176,1.392,1.641,1.927,2.241,2.598,3.003,3.395,3.755,4.146,4.175,4.208,4.286,4.367,4.452,4.542,4.678
