GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
CHAP,0.583126937,0.585061328,0.586383648,0.587141023,0.588575693,0.590933948,0.59308604,0.595304104,0.597690415,0.600298983,0.603130183,0.606451504,0.610155562,0.6140879,0.618240989,0.62256002,0.627084393,0.631843362,0.636830161,0.642297253,0.648084999,0.654226917,0.660738453,0.667625966,0.674928231,0.682656124,0.690841085,0.69949931,0.708656807,0.718336808,
CHSI_1,0.438962787,0.440418946,0.441414355,0.441984487,0.443064469,0.444839702,0.44645974,0.448129442,0.449925794,0.451889456,0.45402071,0.456520914,0.459309232,0.462269394,0.465395732,0.468646986,0.472052817,0.475635244,0.479389177,0.483504661,0.487861526,0.492485002,0.497386717,0.502571458,0.508068412,0.513885769,0.520047195,0.526564882,0.533458407,0.540745259,
CHTE_1,62.27977308,58.59389174,56.91907542,55.10146693,53.19767925,51.21214454,49.14079889,47.00885694,44.73428921,42.45668355,40.28960965,38.23469378,36.20650804,34.21886147,32.34150161,30.57736808,28.91800981,27.36903152,25.91264969,24.54499764,23.26879611,22.0537597,21.00585114,20.17916266,19.54332373,18.86919137,18.29663264,17.81469511,17.41451929,17.08875588,
CHIC_1,0.945099019,0.94823417,0.950377312,0.951604821,0.953930053,0.957752178,0.961240167,0.964835081,0.968702677,0.972930495,0.977519143,0.982902153,0.988905478,0.99527879,1.00200988,1.009009921,1.016342768,1.024055833,1.032138155,1.040998906,1.050379356,1.060333828,1.070887355,1.082050245,1.093885341,1.106410271,1.119675992,1.133708751,1.148550701,1.164239497,
CLAY_P,0.000567373,0.000569255,0.000570541,0.000571278,0.000572674,0.000574968,0.000577063,0.000579221,0.000581542,0.00058408,0.000586835,0.000590067,0.000593671,0.000597497,0.000601538,0.00060574,0.000610142,0.000614772,0.000619625,0.000624944,0.000630575,0.000636551,0.000642887,0.000649589,0.000656693,0.000664212,0.000672176,0.000680601,0.000689511,0.000698929,
Clyde’s Mill,3.368424253,8.310671499,8.05722853,7.777875459,7.477080352,7.159117313,6.828164904,6.487835365,6.125507109,5.762446214,5.415992843,5.086155518,4.759981042,4.439704026,4.138266786,3.854844813,3.588743858,3.339261726,3.105595335,2.886933614,2.682479671,2.491429865,2.32557509,2.193180373,2.089565263,1.97973431,1.885013393,1.803719685,1.734476092,1.676138281,
COCK,1.579521972,1.33704979,1.365953899,1.394844971,1.430948691,1.467041263,1.503153042,1.557312392,1.611473634,1.622228754,1.610187339,1.519829738,1.400655604,1.341669782,1.395834885,1.246228711,1.024106139,0.978184806,1.012121982,1.035014599,1.071132843,1.092790764,1.114469354,1.136131455,1.154197133,1.172253097,1.190320921,1.199356741,1.208394276,1.239135826,
CONQA1,7.651920312,7.197178526,7.041411299,6.867016485,6.683732337,6.488225981,6.283411303,6.087919802,5.876685437,5.626381596,5.367742502,5.051471278,4.712257369,4.430766383,4.263326177,3.92776098,3.540194826,3.321108723,3.184327837,3.048529139,2.934690275,2.817640179,2.71869371,2.643739728,2.586247997,2.524334646,2.473300213,2.423905291,2.383192055,2.369624987,
COUA_P,0.208380382,0.209071636,0.209544167,0.209814815,0.210327495,0.211170216,0.211939267,0.212731892,0.21358464,0.214516811,0.21552854,0.216715414,0.218039059,0.21944428,0.220928386,0.222471792,0.224088576,0.225789194,0.227571226,0.229524891,0.231593142,0.233787956,0.236114853,0.238576105,0.241185569,0.243947131,0.246872027,0.249966043,0.253238474,0.256697622,
COVE_1,37.51388628,34.87139853,34.23977114,33.51063387,32.77956623,31.98775403,31.14734132,30.46076768,29.69335782,28.78855412,27.87471696,26.77957769,25.60924148,24.64905121,24.42004531,23.18263455,21.78373812,20.99639411,20.51723029,20.10179389,19.58920822,19.12713356,18.7594603,18.47883133,18.3059518,18.11129161,17.87979644,17.69933113,17.63256526,17.64325673,
COWL_1,15.38699918,16.66191087,16.30984139,15.91541374,15.48821343,15.0355432,14.56187187,14.07343535,13.55051328,13.02690723,12.51653074,12.03314126,11.5560072,11.08142335,10.63676303,10.21341306,9.817448845,9.431779198,9.071640589,8.736233422,8.423964635,8.133585197,7.883888414,7.687876395,7.5382959,7.379692165,7.245949422,7.134397254,7.042919158,6.969764496,
COYL,5.353140122,13.07569992,12.67989932,12.24352701,11.77375603,11.27730266,10.76052159,10.22909894,9.663329248,9.096449106,8.55555257,8.040694235,7.531618156,7.031792083,6.561437223,6.119256822,5.704172198,5.315090681,4.950756414,4.609941054,4.291374824,3.99380721,3.735663862,3.529859867,3.369088007,3.198669567,3.051931083,2.92624564,2.819465539,2.729806345,
CRAI_P,0.000567373,0.000569255,0.000570541,0.000571278,0.000572674,0.000574968,0.000577063,0.000579221,0.000581542,0.00058408,0.000586835,0.000590067,0.000593671,0.000597497,0.000601538,0.00060574,0.000610142,0.000614772,0.000619625,0.000624944,0.000630575,0.000636551,0.000642887,0.000649589,0.000656693,0.000664212,0.000672176,0.000680601,0.000689511,0.000698929,
CREB_1,4.409426442,16.11851818,15.76114256,15.88269146,16.81330562,18.15476709,19.50204332,20.85654406,22.21935483,23.59108098,24.97201256,26.36412252,27.76701402,29.18087313,30.36629857,31.46145545,32.40045518,33.34401235,34.0923184,34.64663134,35.147795,35.19254223,35.23956436,35.28782939,35.33844041,35.39076999,35.44557902,35.50254243,35.56194029,35.62406896,
CUMB,2.215791579,1.875519616,1.916079891,1.956622651,2.007286226,2.057932884,2.108606778,2.18460734,2.260610325,2.275699746,2.258797722,2.131991307,1.964745164,1.88196297,1.957968936,1.748015649,1.4362974,1.371847899,1.419466191,1.451584624,1.502262577,1.532647389,1.563060696,1.593450344,1.618792442,1.644120319,1.66946421,1.682132536,1.69480258,1.737929872,
CUPA,0.216346519,0.217064198,0.217554794,0.217835788,0.218368067,0.219243005,0.220041455,0.220864381,0.221749729,0.222717536,0.223767942,0.22500019,0.226374436,0.227833377,0.229374218,0.230976627,0.232655219,0.234420848,0.236271006,0.238299357,0.240446674,0.242725394,0.245141245,0.247696589,0.250405809,0.253272943,0.256309653,0.259521951,0.262919483,0.26651087,
DALM3,,,1.032406989,1.088762017,1.148015547,1.210319371,1.275858341,1.344770784,1.417246672,1.493465582,1.573612751,1.657902741,1.746529015,1.839753245,1.937808831,1.992447936,2.048456228,2.105913537,2.164856344,2.225313722,2.259499266,2.265792736,2.272008264,2.278073689,2.284057072,2.289912815,2.295687065,2.301353449,2.306925288,2.312418067,
DEVO,0.001134745,0.001138509,0.001141082,0.001142556,0.001145348,0.001149936,0.001154124,0.001158441,0.001163085,0.001168161,0.00117367,0.001180133,0.001187341,0.001194993,0.001203075,0.00121148,0.001220284,0.001229545,0.001239249,0.001249888,0.00126115,0.001273103,0.001285774,0.001299176,0.001313387,0.001328425,0.001344353,0.001361201,0.001379022,0.001397859,
DOUN_P,0.112901362,0.113275887,0.113531906,0.113678544,0.113956316,0.114412906,0.114829581,0.115259029,0.115721051,0.116226104,0.116774264,0.117417317,0.118134474,0.118895828,0.119699923,0.120536147,0.121412128,0.122333529,0.123299041,0.124357546,0.125478132,0.126667292,0.127928015,0.129261531,0.13067535,0.132171575,0.133756296,0.135432647,0.137205663,0.139079844,
DRAK_1,7.742160338,7.253575924,7.071684485,6.869761573,6.65361002,6.426848262,6.190202315,5.946861545,5.68784238,5.428745513,5.182202033,4.948766879,4.71878484,4.493566724,4.282524072,4.084943888,3.900401319,3.728444904,3.568475818,3.42042119,3.283373091,3.156814924,3.04936668,2.967061532,2.90656985,2.842423784,2.790221279,2.748769818,2.717119696,2.69448506,
DRAX_1,0.179954455,0.180551413,0.180959484,0.181193212,0.181635955,0.182363718,0.183027859,0.18371236,0.184448782,0.185253792,0.186127507,0.187152475,0.188295557,0.189509087,0.190790741,0.192123605,0.193519838,0.194988468,0.196527406,0.198214565,0.200000677,0.201896089,0.203905566,0.20603107,0.208284568,0.210669414,0.213195315,0.215867265,0.218693292,0.221680565,
G_EXTRA_1,0.339561831,0.340688249,0.341458252,0.341899281,0.342734706,0.344107946,0.345361135,0.346652741,0.348042318,0.349561318,0.351209961,0.353144006,0.355300923,0.357590772,0.360009165,0.362524189,0.365158785,0.367929991,0.370833864,0.374017417,0.37738769,0.380964204,0.384755949,0.388766632,0.393018827,0.397518872,0.402285074,0.407326863,0.412659383,0.418296164,
G_EXTRA_2,1.39219441,1.23167144,1.251709982,1.271411229,1.296314861,1.321748271,1.347074569,1.384470955,1.421966463,1.430653834,1.424273011,1.36596648,1.288671548,1.251634938,1.290160679,1.192935424,1.047485341,1.019639206,1.045164596,1.063606312,1.091051623,1.109062726,1.127302597,1.145750168,1.162041365,1.178573656,1.195379711,1.206439707,1.21779125,1.243916056,
G_EXTRA_3,0.339561831,0.340688249,0.341458252,0.341899281,0.342734706,0.344107946,0.345361135,0.346652741,0.348042318,0.349561318,0.351209961,0.353144006,0.355300923,0.357590772,0.360009165,0.362524189,0.365158785,0.367929991,0.370833864,0.374017417,0.37738769,0.380964204,0.384755949,0.388766632,0.393018827,0.397518872,0.402285074,0.407326863,0.412659383,0.418296164,
Dunbar B,0.077368954,0.077625608,0.077801053,0.07790154,0.078091891,0.078404783,0.078690321,0.078984613,0.079301227,0.079647331,0.080022973,0.080463644,0.080955096,0.081476837,0.082027867,0.082600913,0.083201204,0.083832621,0.084494267,0.085219638,0.085987553,0.086802459,0.087666406,0.088580237,0.089549097,0.09057443,0.091660406,0.092809175,0.094024186,0.095308523,
DUNF,8.105270858,17.09718048,16.65473143,16.1636868,15.64061192,15.08533351,14.50572203,13.92898227,13.31099688,12.64244393,11.97919377,11.2583398,10.51169451,9.844320131,9.340507797,8.639533124,7.88884988,7.369021404,6.969353497,6.585301648,6.242878068,5.909198485,5.622782597,5.399085211,5.225273183,5.039794964,4.882660994,4.740466244,4.620866847,4.546313092,
DYCE_P,0.739303333,1.99042542,2.149323229,2.307490859,2.505803017,2.705264761,2.904485654,3.202019113,3.499760609,3.727179772,3.917793284,3.981644148,3.9990928,4.114720651,4.575363322,4.475193329,4.257322113,4.326340343,4.525548652,4.728921186,4.85412265,4.979718016,5.105858693,5.212765863,5.320254951,5.428244257,5.487744392,5.547829464,5.643838306,5.759065714,
EALI_6,2.557648596,11.46197137,11.67496931,11.88790574,12.10193918,12.31743679,12.53388887,12.75136711,12.97021535,13.16274544,13.3207083,13.47873818,13.63668076,13.77652166,13.91618476,14.03676615,14.15683491,14.20417369,14.20801781,14.21234006,14.21694344,14.22165109,14.22691333,14.23227221,14.23814301,14.24423623,14.25083055,14.25775946,14.26510286,14.27295172,
East Claydon (_B),31.25652959,28.97552221,28.12154685,27.17918374,26.16544697,25.09515388,23.98066912,22.83461454,21.6145181,20.39229116,19.22650196,18.11759334,17.02164869,15.94597651,14.93427876,13.98368574,13.09191359,12.25663586,11.47512961,10.74504619,10.06344691,9.427669323,8.877561926,8.441050303,8.102385909,7.743385884,7.436128607,7.174955282,6.955254932,6.773198443,
