GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DRAX_1,,5.1,10.9,16.5,22.3,28.1,38.6,50.3,62.0,74.1,86.4,97.6,112.1,126.0,139.9,153.6,164.1,175.0,185.9,196.4,206.4,208.3,213.1,217.6,222.1,226.2,228.3,230.6,233.5,237.0,240.7
DRCR,,2.0,4.3,6.5,8.8,11.1,16.7,21.7,26.8,32.0,37.3,42.5,48.8,54.9,60.9,66.9,72.7,77.6,82.4,87.0,91.5,91.4,93.5,95.5,97.4,99.2,100.1,101.1,102.4,103.9,105.5
DRUM,,10.2,21.6,32.8,44.4,56.0,84.3,109.8,135.5,161.8,188.7,214.8,246.6,277.4,307.8,338.0,367.7,392.2,416.7,440.1,462.6,462.1,472.6,482.7,492.6,501.6,505.9,511.1,517.5,525.2,533.4
DUBE_P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUDH_P,,5.1,10.7,16.2,21.9,27.6,40.5,52.8,65.1,77.8,90.7,102.0,117.0,131.6,146.1,160.4,173.4,185.0,196.5,207.5,218.1,217.4,222.4,227.1,231.8,236.0,238.1,240.5,243.5,247.1,251.0
DUGR_P,,0.4,0.8,1.2,1.6,2.0,2.7,3.5,4.3,5.1,6.0,6.5,7.5,8.4,9.4,10.3,10.9,11.6,12.4,13.1,13.7,13.6,14.0,14.3,14.5,14.8,15.0,15.1,15.3,15.5,15.8
DUNB,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUNB_A,,1.8,3.9,5.9,7.9,10.0,15.0,19.5,24.1,28.7,33.5,38.2,43.8,49.3,54.7,60.0,65.3,69.6,74.0,78.1,82.1,82.0,83.9,85.7,87.5,89.1,89.8,90.7,91.9,93.2,94.7
DUNF,,4.6,9.8,14.9,20.1,25.4,38.2,49.8,61.4,73.4,85.5,97.4,111.8,125.7,139.6,153.3,166.7,177.8,188.9,199.5,209.7,209.5,214.3,218.8,223.3,227.4,229.4,231.7,234.6,238.1,241.8
DUNO_P,,1.1,2.3,3.4,4.6,5.9,8.8,11.5,14.2,17.0,19.8,22.5,25.8,29.1,32.3,35.4,38.5,41.1,43.7,46.1,48.5,48.4,49.5,50.6,51.6,52.6,53.0,53.6,54.2,55.0,55.9
DYCE_P,,3.4,7.2,11.0,14.8,18.7,27.3,35.5,43.8,52.4,61.1,68.6,78.8,88.6,98.3,108.0,116.7,124.5,132.2,139.6,146.8,146.4,149.7,152.9,156.0,158.9,160.2,161.9,163.9,166.3,168.9
Dunbar B,,0.7,1.6,2.4,3.2,4.1,6.1,8.0,9.8,11.7,13.7,15.6,17.9,20.1,22.3,24.5,26.7,28.4,30.2,31.9,33.5,33.5,34.3,35.0,35.7,36.4,36.7,37.1,37.5,38.1,38.7
