GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DRAX_1,0.9,1.7,2.4,3,3.3,3.6,4,4.3,4.6,4.9,5.3,5.7,6.1,6.5,6.9,6.6,6.8,7.2,7.8,8.6,9.2,10.1,11,11.9,12.9,13.4,14.4,15.4,16.5,17.5
DRCR,0.4,0.7,1,1.2,1.3,1.7,1.9,2,2.2,2.3,2.8,2.9,3.1,3.3,3.6,3.6,3.7,3.9,4.2,4.7,5.1,5.5,6,6.5,7.1,7.3,7.8,8.4,8.9,9.5
DRUM,1.8,3.3,4.8,5.9,6.6,8.7,9.5,10.3,11.1,11.9,13.9,14.9,15.9,16.9,18,18.3,18.9,19.9,21.5,23.9,25.6,27.9,30.3,32.9,35.7,36.8,39.5,42.2,45.1,48
DUBE_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUDH_P,0.9,1.8,2.6,3.2,3.5,4.4,4.8,5.2,5.6,6,6.8,7.3,7.8,8.3,8.8,8.9,9.1,9.6,10.4,11.5,12.2,13.3,14.5,15.7,17,17.5,18.7,20,21.4,22.7
DUGR_P,0.1,0.1,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.9,0.9,1,1.1,1.1,1.2,1.3,1.4,1.4
DUNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUNF,0.8,1.5,2.2,2.7,3,3.9,4.3,4.7,5,5.4,6.3,6.8,7.2,7.7,8.2,8.3,8.6,9,9.7,10.8,11.6,12.7,13.7,14.9,16.2,16.7,17.9,19.2,20.4,21.7
DUNO_P,0.2,0.3,0.5,0.6,0.7,0.9,1,1.1,1.2,1.2,1.5,1.6,1.7,1.8,1.9,1.9,2,2.1,2.3,2.5,2.7,2.9,3.2,3.4,3.7,3.9,4.1,4.4,4.7,5
DYCE_P,0.6,1.2,1.7,2.1,2.4,3,3.2,3.5,3.8,4,4.6,4.9,5.2,5.6,5.9,5.9,6.1,6.4,6.9,7.7,8.2,8.9,9.7,10.5,11.4,11.7,12.5,13.4,14.3,15.2
EALI_6,3,5.6,8.1,10,11.1,11.4,12.4,13.5,14.5,15.6,15.9,17,18.2,19.3,20.6,21,21.7,22.8,24.6,27.4,31,33.9,36.8,39.9,43.3,48.4,51.9,55.5,59.3,63
EASO_1,5.7,10.7,15.4,19.1,21.1,21.7,23.7,25.7,27.7,29.7,30.5,32.6,34.8,37,39.4,39.5,40.8,42.9,46.3,51.5,57.6,62.9,68.3,74,80.3,88.6,95.1,101.7,108.5,115.4
ECCL,0.6,1,1.5,1.9,2.1,2.7,3,3.2,3.5,3.7,4.4,4.7,5,5.3,5.7,5.8,5.9,6.2,6.7,7.5,8,8.8,9.5,10.3,11.2,11.5,12.4,13.2,14.1,15
ECLA_1,3.5,6.6,9.6,11.8,13.1,13.4,14.7,15.9,17.1,18.3,18.9,20.2,21.6,23,24.4,24.8,25.6,26.9,29.1,32.3,36.4,39.7,43.1,46.8,50.8,56.3,60.4,64.6,68.9,73.3
EERH,1.7,3.2,4.7,5.8,6.4,8.4,9.2,10,10.8,11.5,13.5,14.5,15.4,16.4,17.5,17.8,18.3,19.3,20.8,23.2,24.8,27,29.4,31.9,34.5,35.6,38.2,40.9,43.7,46.5
EKIL,1.1,2.1,3,3.7,4.1,5.4,5.9,6.4,6.9,7.4,8.6,9.2,9.9,10.5,11.2,11.3,11.7,12.3,13.3,14.8,15.8,17.3,18.7,20.3,22.1,22.8,24.4,26.1,27.9,29.7
EKIS,1.1,2,2.9,3.6,4,5.2,5.7,6.2,6.6,7.1,8.3,8.9,9.5,10.1,10.8,11,11.3,11.9,12.9,14.3,15.3,16.7,18.1,19.7,21.3,22,23.6,25.2,27,28.7
ELDE,1,1.9,2.8,3.5,3.8,5.1,5.5,6,6.5,6.9,8.1,8.7,9.3,9.9,10.5,10.7,11,11.6,12.5,13.9,14.9,16.2,17.6,19.1,20.7,21.4,22.9,24.5,26.2,27.9
ELGI_P,0.6,1.2,1.7,2.2,2.4,2.7,3,3.2,3.4,3.7,4,4.2,4.5,4.8,5.1,4.9,5.1,5.3,5.8,6.4,6.6,7.2,7.8,8.4,9.1,9.2,9.9,10.6,11.3,12
ELLA_1,4.2,7.9,11.4,14.2,15.7,16.9,18.4,20,21.5,23,25.4,27.2,29,30.9,32.9,34.7,35.8,37.7,40.7,45.3,51.5,56.2,61,66.2,71.8,78,83.7,89.6,95.6,101.7
ELST_1,2.9,5.4,7.8,9.7,10.7,11.2,12.2,13.2,14.3,15.3,15.8,17,18.1,19.3,20.5,21.3,21.9,23.1,24.9,27.7,31.4,34.3,37.3,40.4,43.8,48.9,52.4,56.1,59.9,63.7
ENDE_1,5.2,9.7,14,17.3,19.1,20.1,22,23.8,25.7,27.5,28.7,30.8,32.8,34.9,37.2,38.8,40,42.1,45.5,50.6,57.7,63,68.4,74.2,80.5,90,96.6,103.3,110.3,117.3
ERSK,0.6,1.1,1.6,1.9,2.1,2.8,3.1,3.3,3.6,3.8,4.5,4.8,5.1,5.5,5.8,5.9,6.1,6.4,6.9,7.7,8.3,9,9.8,10.6,11.5,11.9,12.8,13.6,14.6,15.5
EXET1,4.5,8.4,12.1,15,16.5,18.2,19.9,21.6,23.3,24.9,25.4,27.2,29.1,30.9,32.9,30.8,31.8,33.5,36.1,40.2,41.8,45.7,49.6,53.8,58.3,60.6,65.1,69.6,74.3,79
FASN_P,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2
FAUG_P,,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.9,0.9
FAWL_1,2.3,4.3,6.1,7.6,8.4,8.5,9.3,10.1,10.9,11.6,11.8,12.7,13.5,14.4,15.3,15.5,16,16.8,18.1,20.2,22.4,24.5,26.6,28.9,31.3,34.4,37,39.5,42.2,44.9
