GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
NEEP_3,41509.3,41779.8,42090.2,42353.5,42572.6,42771.5,42974.4,43173.8,43362.9,43546.4,43732.2,43916.4,44097.9,44268.9,44436.4,44606.6,44769.1,44926.5,45075.4,45216.7,45365.0,45506.6,45634.5,45764.0,45894.4,46025.1,46155.4,46288.4,46418.6,46551.6,
NORT_1,233291.4,234816.1,236558.9,238038.3,239266.0,240383.8,241530.7,242648.0,243716.1,244740.6,245788.2,246826.7,247839.5,248807.7,249744.1,250702.4,251620.7,252505.5,253332.9,254132.9,254962.6,255761.9,256484.3,257210.7,257940.2,258673.3,259409.0,260147.5,260888.4,261631.8,
NORL_3,32846.9,33061.2,33306.1,33515.6,33687.3,33845.3,34006.6,34164.1,34315.1,34458.4,34606.9,34751.9,34895.5,35032.0,35162.5,35298.8,35427.0,35551.3,35669.2,35780.7,35898.0,36009.8,36112.9,36215.3,36316.3,36419.6,36524.7,36627.8,36732.7,36837.9,
OFFE_3,31271.6,31476.5,31709.5,31908.5,32072.2,32221.7,32376.4,32525.7,32668.4,32805.7,32946.7,33085.1,33221.5,33352.1,33477.1,33606.1,33728.7,33846.4,33957.3,34065.5,34176.4,34282.9,34381.3,34477.8,34575.2,34674.8,34772.8,34871.1,34970.1,35069.4,
OSBA_1,153975.3,154982.4,156131.9,157108.2,157919.0,158655.7,159412.9,160150.0,160856.0,161531.7,162223.1,162907.6,163576.0,164216.0,164833.3,165467.3,166072.1,166655.7,167202.7,167730.9,168277.9,168805.8,169282.8,169761.4,170244.5,170727.4,171213.3,171701.1,172189.4,172679.3,
PITS_3,18152.4,18271.3,18406.9,18521.7,18617.9,18704.1,18794.8,18880.2,18965.0,19043.6,19124.8,19206.6,19285.2,19359.7,19432.4,19508.5,19579.7,19648.8,19711.6,19774.6,19840.0,19901.6,19957.3,20013.8,20071.5,20128.7,20185.3,20242.1,20300.7,20357.2,
POPP_3,20278.2,20411.0,20563.6,20691.6,20797.9,20895.2,20995.6,21091.4,21184.1,21274.7,21365.9,21455.3,21543.5,21627.7,21709.0,21791.8,21873.0,21949.3,22020.3,22090.8,22161.5,22231.7,22295.3,22357.2,22421.3,22486.0,22548.5,22613.5,22678.7,22741.7,
SALT_1,34812.4,35039.9,35301.0,35520.9,35705.0,35871.3,36042.6,36208.7,36368.1,36520.7,36677.5,36833.0,36984.7,37127.6,37267.3,37411.6,37547.4,37680.5,37804.4,37923.7,38046.9,38165.7,38273.0,38383.3,38491.5,38600.6,38709.9,38819.6,38931.8,39042.0,
SALH_1,128154.2,128991.9,129950.4,130762.0,131436.4,132050.6,132681.0,133294.6,133880.3,134443.9,135019.1,135589.3,136145.5,136678.1,137193.3,137718.6,138222.9,138709.8,139164.2,139602.6,140058.2,140498.3,140896.2,141295.1,141695.8,142098.5,142501.4,142908.1,143315.1,143723.3,
SHEC_3,18062.7,18180.7,18315.5,18429.4,18525.8,18610.9,18699.7,18786.5,18869.6,18948.4,19029.6,19110.5,19189.1,19263.6,19336.6,19411.1,19480.9,19550.6,19614.3,19676.2,19740.8,19801.5,19858.4,19914.0,19970.8,20027.0,20084.9,20140.8,20198.6,20256.5,
SKLGB1,320787.2,322883.8,325280.3,327315.7,329003.6,330539.4,332115.3,333652.3,335120.4,336529.1,337971.1,339398.1,340790.4,342122.6,343409.6,344727.8,345990.6,347208.1,348344.3,349444.8,350585.7,351685.7,352679.9,353678.4,354681.5,355689.1,356701.7,357715.8,358734.7,359756.8,
SSHI_3,45418.4,45715.6,46054.6,46342.6,46581.4,46798.8,47022.7,47238.6,47447.8,47647.5,47851.5,48052.3,48249.4,48438.4,48622.0,48807.9,48987.3,49159.7,49320.3,49474.9,49636.8,49792.2,49932.7,50075.6,50215.8,50360.1,50503.1,50646.7,50791.3,50936.4,
