Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BUST_1,70.366,69.298,66.715,64.490,63.633,58.712,57.902,56.513,54.614,53.975,53.505,53.873,54.452,55.362,56.159,56.996,58.397,59.641,61.156,62.810,64.799,67.456,70.499,73.663,77.352,81.256,84.201,87.536,90.987,94.674,97.058
CAAD_P,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.018,0.018,0.019,0.020,0.021,0.022,0.022,0.023,0.024,0.025,0.025
CAMB_01,8.331,8.205,7.899,7.636,7.534,6.951,6.856,6.691,6.466,6.391,6.335,6.379,6.447,6.555,6.649,6.748,6.914,7.061,7.241,7.437,7.672,7.987,8.347,8.722,9.158,9.621,9.969,10.364,10.773,11.209,11.492
CANTN1;RICH1;RICH_J,79.964,78.751,75.816,73.287,72.313,66.721,65.800,64.222,62.064,61.338,60.804,61.222,61.880,62.914,63.821,64.772,66.364,67.777,69.499,71.378,73.639,76.658,80.117,83.711,87.904,92.341,95.687,99.478,103.399,107.589,110.298
CAPEA1,109.069,107.413,103.410,99.961,98.633,91.005,89.749,87.596,84.653,83.662,82.934,83.505,84.402,85.812,87.048,88.346,90.518,92.445,94.794,97.357,100.440,104.559,109.276,114.179,119.898,125.949,130.514,135.683,141.032,146.747,150.443
CARE_1,44.580,43.903,42.267,40.857,40.315,37.197,36.683,35.803,34.600,34.195,33.898,34.131,34.498,35.074,35.579,36.110,36.997,37.785,38.745,39.793,41.053,42.736,44.665,46.669,49.006,51.479,53.345,55.458,57.644,59.980,61.491
CARR_1,97.770,96.286,92.698,89.606,88.416,81.578,80.452,78.522,75.884,74.996,74.343,74.855,75.659,76.923,78.031,79.194,81.141,82.869,84.974,87.272,90.036,93.727,97.956,102.352,107.478,112.902,116.994,121.628,126.423,131.546,134.859
CASS_P,0.174,0.173,0.173,0.171,0.169,0.168,0.166,0.164,0.162,0.160,0.159,0.160,0.161,0.163,0.165,0.167,0.171,0.174,0.178,0.182,0.186,0.193,0.200,0.208,0.217,0.227,0.234,0.242,0.251,0.260,0.266
CATY,6.859,6.820,6.828,6.766,6.695,6.625,6.546,6.467,6.391,6.319,6.273,6.308,6.365,6.453,6.530,6.611,6.747,6.867,7.014,7.174,7.367,7.625,7.920,8.226,8.584,8.962,9.248,9.571,9.906,10.263,10.494
CEAN_P,1.607,1.598,1.600,1.585,1.569,1.552,1.534,1.515,1.498,1.481,1.470,1.478,1.491,1.512,1.530,1.549,1.581,1.609,1.644,1.681,1.726,1.787,1.856,1.928,2.011,2.100,2.167,2.243,2.321,2.405,2.459
