Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DEWP,0.002,0.005,0.008,0.012,0.017,0.025,0.034,0.045,0.057,0.070,0.085,0.102,0.121,0.140,0.162,0.185,0.209,0.235,0.263,0.292,0.323,0.356,0.390,0.426,0.464,0.503,0.544,0.586,0.630,0.675
DOUN_P,0.006,0.016,0.027,0.040,0.059,0.085,0.116,0.152,0.193,0.238,0.289,0.347,0.409,0.477,0.549,0.627,0.710,0.798,0.892,0.991,1.097,1.208,1.324,1.446,1.573,1.706,1.844,1.987,2.136,2.290
DRAK_1,0.107,0.272,0.449,0.668,0.983,1.420,1.937,2.533,3.211,3.966,4.821,5.777,6.817,7.943,9.155,10.453,11.837,13.307,14.863,16.521,18.283,20.136,22.077,24.109,26.227,28.439,30.740,33.126,35.605,38.174
DRAX_1,0.026,0.067,0.111,0.165,0.243,0.351,0.479,0.627,0.795,0.982,1.193,1.430,1.687,1.966,2.266,2.587,2.930,3.294,3.679,4.089,4.525,4.984,5.464,5.967,6.492,7.039,7.608,8.199,8.813,9.449
DRCR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DRUM,0.007,0.018,0.029,0.044,0.065,0.093,0.127,0.166,0.211,0.260,0.317,0.379,0.448,0.522,0.601,0.686,0.777,0.874,0.976,1.085,1.201,1.322,1.450,1.583,1.722,1.868,2.019,2.175,2.338,2.507
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUDH_P,0.015,0.037,0.062,0.092,0.135,0.195,0.265,0.347,0.440,0.544,0.661,0.792,0.934,1.089,1.255,1.433,1.623,1.824,2.037,2.265,2.506,2.760,3.026,3.305,3.595,3.898,4.214,4.541,4.881,5.233
DUGR_P,0.001,0.002,0.003,0.005,0.007,0.010,0.013,0.017,0.022,0.027,0.033,0.040,0.047,0.055,0.063,0.072,0.082,0.092,0.103,0.114,0.126,0.139,0.153,0.167,0.181,0.196,0.212,0.229,0.246,0.264
DUMF,0.030,0.078,0.129,0.192,0.282,0.408,0.555,0.726,0.921,1.137,1.383,1.656,1.956,2.277,2.625,2.997,3.393,3.816,4.263,4.737,5.244,5.775,6.330,6.912,7.521,8.154,8.814,9.498,10.209,10.947
DUNB,0.017,0.042,0.070,0.104,0.153,0.222,0.302,0.395,0.501,0.619,0.752,0.902,1.064,1.240,1.429,1.631,1.847,2.077,2.319,2.578,2.853,3.142,3.445,3.762,4.093,4.438,4.797,5.169,5.556,5.957
