Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CITR_1,2.721,3.997,5.186,6.299,7.324,8.425,11.366,15.074,19.212,23.786,28.462,32.612,37.873,43.344,49.055,53.994,59.195,65.500,72.112,79.016,84.352,87.765,91.876,95.919,99.857,101.677,102.795,105.266,107.799,110.345,112.979
CLAY_P,0.077,0.113,0.147,0.178,0.207,0.238,0.412,0.547,0.697,0.863,1.033,1.242,1.442,1.650,1.868,2.056,2.233,2.471,2.720,2.981,3.182,3.228,3.379,3.528,3.673,3.740,3.691,3.780,3.871,3.962,4.057
CLYM,0.443,0.651,0.845,1.026,1.193,1.373,2.681,3.555,4.531,5.610,6.713,8.197,9.519,10.894,12.329,13.571,14.858,16.441,18.100,19.833,21.173,21.518,22.526,23.517,24.483,24.929,24.623,25.215,25.822,26.432,27.062
COAT,0.374,0.550,0.713,0.867,1.008,1.159,2.263,3.002,3.826,4.737,5.668,6.921,8.037,9.198,10.410,11.458,12.545,13.882,15.283,16.746,17.877,18.169,19.020,19.857,20.672,21.049,20.790,21.290,21.802,22.317,22.850
COCK,0.309,0.454,0.589,0.715,0.832,0.957,1.868,2.478,3.158,3.910,4.679,5.713,6.635,7.593,8.594,9.459,10.356,11.459,12.616,13.824,14.757,14.998,15.701,16.392,17.065,17.376,17.162,17.575,17.998,18.423,18.863
CONQA1;SASA,0.571,0.839,1.089,1.323,1.538,1.768,2.909,3.858,4.917,6.088,7.285,8.429,9.789,11.203,12.679,13.955,14.256,15.774,17.366,19.028,20.314,20.009,20.946,21.868,22.766,23.181,22.961,23.513,24.079,24.647,25.236
COUA_P,0.134,0.197,0.256,0.310,0.361,0.415,0.727,0.965,1.229,1.522,1.821,2.193,2.547,2.915,3.299,3.631,3.947,4.367,4.808,5.268,5.624,5.707,5.974,6.237,6.493,6.611,6.526,6.683,6.844,7.006,7.173
COVE_1,3.179,4.669,6.059,7.359,8.558,9.843,13.358,17.716,22.580,27.956,33.452,38.400,44.595,51.037,57.763,63.578,69.414,76.808,84.562,92.657,98.914,102.359,107.154,111.869,116.462,118.585,119.740,122.619,125.569,128.535,131.603
COWL_1;ECLA_H,3.683,5.411,7.021,8.528,9.916,11.405,16.035,21.266,27.104,33.558,40.154,46.004,53.426,61.143,69.200,76.168,82.452,91.234,100.445,110.061,117.493,120.263,125.897,131.437,136.833,139.327,139.571,142.926,146.365,149.822,153.398
COYL,0.248,0.365,0.473,0.575,0.669,0.769,1.502,1.992,2.539,3.143,3.761,4.593,5.334,6.104,6.908,7.604,8.325,9.212,10.142,11.113,11.863,12.057,12.622,13.177,13.718,13.968,13.797,14.128,14.468,14.810,15.164
CRAI_P,0.225,0.331,0.430,0.522,0.607,0.698,1.209,1.603,2.043,2.530,3.027,3.639,4.226,4.837,5.474,6.026,6.546,7.243,7.974,8.738,9.328,9.462,9.905,10.341,10.766,10.962,10.819,11.080,11.346,11.614,11.891
CREB_1,2.481,3.644,4.728,5.743,6.679,7.682,12.242,16.236,20.693,25.620,30.656,35.958,41.759,47.791,54.089,59.534,65.227,72.174,79.460,87.068,92.947,95.810,100.298,104.712,109.011,110.998,111.792,114.479,117.234,120.003,122.867
CROO,0.302,0.444,0.576,0.700,0.814,0.936,1.939,2.571,3.277,4.058,4.856,5.966,6.929,7.930,8.975,9.879,10.868,12.025,13.239,14.507,15.487,15.773,16.512,17.239,17.947,18.274,18.072,18.507,18.952,19.400,19.863
CUMB,0.209,0.307,0.399,0.485,0.563,0.648,1.245,1.652,2.105,2.606,3.118,3.801,4.414,5.052,5.718,6.293,6.883,7.617,8.386,9.188,9.809,9.977,10.444,10.904,11.352,11.559,11.426,11.701,11.983,12.266,12.558
CUPA,0.258,0.379,0.491,0.597,0.694,0.798,1.534,2.034,2.593,3.210,3.841,4.682,5.437,6.222,7.042,7.751,8.478,9.381,10.328,11.317,12.081,12.288,12.864,13.430,13.981,14.236,14.073,14.412,14.758,15.107,15.468
CURR,0.102,0.150,0.195,0.237,0.276,0.317,0.619,0.821,1.046,1.296,1.550,1.893,2.198,2.516,2.847,3.134,3.431,3.796,4.180,4.580,4.889,4.969,5.202,5.431,5.654,5.757,5.686,5.823,5.963,6.104,6.249
DALM3,0.192,0.282,0.366,0.445,0.517,0.595,1.161,1.540,1.963,2.430,2.908,3.551,4.124,4.719,5.341,5.879,6.437,7.122,7.841,8.592,9.172,9.322,9.758,10.188,10.606,10.799,10.667,10.923,11.186,11.450,11.723
DEVM,0.119,0.175,0.228,0.277,0.322,0.370,0.722,0.958,1.221,1.511,1.808,2.208,2.564,2.935,3.322,3.656,4.003,4.429,4.876,5.343,5.704,5.797,6.069,6.336,6.596,6.716,6.634,6.793,6.956,7.121,7.291
DEVO,0.366,0.538,0.698,0.847,0.985,1.133,2.178,2.889,3.682,4.558,5.454,6.648,7.721,8.836,10.001,11.008,12.040,13.322,14.667,16.071,17.156,17.450,18.268,19.072,19.855,20.217,19.985,20.466,20.958,21.453,21.965
DEWP,0.218,0.320,0.415,0.504,0.586,0.674,1.317,1.747,2.226,2.756,3.298,4.027,4.677,5.352,6.058,6.668,7.300,8.078,8.893,9.745,10.403,10.572,11.068,11.555,12.029,12.248,12.098,12.389,12.687,12.987,13.297
DOUN_P,0.029,0.042,0.054,0.066,0.077,0.088,0.095,0.127,0.161,0.200,0.239,0.263,0.305,0.349,0.395,0.435,0.451,0.499,0.549,0.602,0.642,0.638,0.668,0.697,0.726,0.739,0.720,0.738,0.755,0.773,0.792
DRAK_1,1.023,1.503,1.950,2.369,2.754,3.168,4.485,5.948,7.581,9.387,11.232,12.912,14.995,17.161,19.422,21.378,23.180,25.649,28.238,30.942,33.031,33.862,35.448,37.008,38.528,39.230,39.406,40.353,41.324,42.300,43.310
DRAX_1,0.342,0.502,0.652,0.791,0.920,1.059,1.750,2.321,2.958,3.663,4.383,5.097,5.919,6.775,7.667,8.439,9.065,10.030,11.043,12.100,12.917,13.013,13.623,14.222,14.806,15.076,14.946,15.305,15.673,16.043,16.426
DRCR,0.113,0.166,0.216,0.262,0.305,0.350,0.673,0.893,1.138,1.409,1.686,2.056,2.387,2.732,3.092,3.404,3.723,4.119,4.535,4.969,5.305,5.396,5.648,5.897,6.139,6.251,6.179,6.328,6.480,6.633,6.792
DRUM,0.572,0.841,1.091,1.325,1.540,1.772,3.405,4.515,5.755,7.125,8.526,10.392,12.069,13.812,15.633,17.206,18.820,20.824,22.926,25.121,26.817,27.278,28.555,29.812,31.036,31.602,31.240,31.991,32.761,33.534,34.335
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUDH_P,0.308,0.453,0.587,0.713,0.829,0.954,1.671,2.216,2.824,3.497,4.184,5.038,5.851,6.696,7.578,8.341,9.067,10.033,11.046,12.103,12.921,13.110,13.724,14.328,14.916,15.188,14.993,15.353,15.723,16.094,16.478
DUGR_P,0.025,0.037,0.048,0.058,0.068,0.078,0.112,0.149,0.190,0.235,0.281,0.329,0.382,0.437,0.494,0.544,0.582,0.644,0.710,0.777,0.830,0.836,0.876,0.914,0.952,0.969,0.953,0.975,0.999,1.023,1.047
DUMF,0.315,0.462,0.599,0.728,0.846,0.974,1.706,2.263,2.883,3.571,4.272,5.144,5.974,6.838,7.738,8.518,9.259,10.245,11.280,12.359,13.194,13.352,13.977,14.591,15.191,15.467,15.231,15.597,15.973,16.350,16.740
DUNB,0.140,0.206,0.267,0.324,0.377,0.434,0.847,1.123,1.431,1.772,2.120,2.589,3.007,3.441,3.894,4.287,4.693,5.193,5.717,6.265,6.688,6.797,7.115,7.428,7.733,7.874,7.778,7.965,8.156,8.349,8.548
DUNF,0.259,0.381,0.494,0.601,0.698,0.803,1.543,2.047,2.609,3.230,3.865,4.711,5.471,6.262,7.087,7.800,8.532,9.440,10.393,11.388,12.158,12.366,12.945,13.515,14.070,14.326,14.162,14.503,14.852,15.203,15.565
DUNO_P,0.060,0.088,0.114,0.139,0.161,0.186,0.357,0.473,0.603,0.747,0.893,1.089,1.265,1.448,1.638,1.803,1.972,2.182,2.403,2.633,2.810,2.859,2.993,3.124,3.252,3.312,3.274,3.353,3.433,3.514,3.598
DYCE_P,0.207,0.303,0.394,0.478,0.556,0.640,1.108,1.469,1.873,2.319,2.774,3.336,3.874,4.433,5.018,5.523,6.000,6.639,7.309,8.009,8.549,8.672,9.079,9.478,9.867,10.047,9.916,10.155,10.399,10.645,10.899
EALI_6,1.662,2.441,3.167,3.847,4.473,5.145,6.942,9.206,11.733,14.527,17.383,19.917,23.130,26.472,29.960,32.977,36.153,40.004,44.042,48.258,51.517,53.602,56.112,58.582,60.987,62.098,62.781,64.290,65.837,67.392,69.001
EASO_1,2.897,4.256,5.522,6.707,7.799,8.971,12.538,16.628,21.193,26.239,31.397,36.157,41.990,48.056,54.388,59.864,65.173,72.115,79.395,86.996,92.871,95.934,100.427,104.847,109.151,111.141,111.973,114.665,117.424,120.197,123.066
ECCL,0.175,0.257,0.333,0.405,0.471,0.542,1.058,1.403,1.788,2.214,2.649,3.234,3.756,4.298,4.865,5.355,5.863,6.487,7.142,7.826,8.354,8.490,8.888,9.279,9.660,9.836,9.715,9.949,10.188,10.429,10.678
ECLA_1,1.823,2.678,3.475,4.220,4.907,5.645,7.713,10.229,13.037,16.141,19.314,22.220,25.804,29.532,33.424,36.789,40.198,44.479,48.969,53.658,57.281,59.439,62.223,64.961,67.628,68.861,69.566,71.238,72.952,74.675,76.458
EERH,0.540,0.794,1.030,1.251,1.454,1.673,3.267,4.333,5.522,6.837,8.181,9.989,11.600,13.276,15.025,16.538,18.107,20.035,22.058,24.170,25.802,26.223,27.451,28.659,29.836,30.380,30.007,30.728,31.467,32.211,32.979
EKIL,0.345,0.507,0.657,0.799,0.929,1.068,2.086,2.766,3.525,4.365,5.223,6.377,7.406,8.475,9.592,10.558,11.560,12.791,14.082,15.430,16.472,16.741,17.525,18.296,19.047,19.395,19.157,19.617,20.089,20.564,21.054
EKIS,0.333,0.490,0.636,0.772,0.898,1.033,2.016,2.674,3.408,4.220,5.049,6.165,7.160,8.194,9.274,10.208,11.176,12.366,13.615,14.918,15.925,16.185,16.943,17.689,18.415,18.751,18.521,18.966,19.422,19.881,20.356
ELDE,0.324,0.476,0.618,0.750,0.873,1.004,1.960,2.599,3.313,4.102,4.908,5.993,6.960,7.965,9.015,9.922,10.863,12.020,13.234,14.501,15.480,15.733,16.470,17.194,17.900,18.227,18.003,18.436,18.879,19.325,19.786
