Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CELL_1,60.190,62.940,65.200,66.550,67.560,68.330,68.960,69.240,69.490,68.450,66.870,64.390,63.000,61.160,59.140,56.690,54.650,52.940,51.680,50.440,49.160,47.890,48.060,48.830,50.080,50.930,49.710,46.470,44.630,43.290
CHAR_P,,3.920,3.920,3.920,3.920,3.920,3.920,3.920,3.860,3.800,3.580,3.350,3.090,2.810,2.510,2.190,1.920,1.670,1.450,1.270,1.110,0.970,0.810,0.660,0.490,0.310,0.310,0.310,0.310,0.310
CHIC_1,1.840,2.140,2.140,4.640,7.140,14.260,19.260,24.260,29.260,31.760,34.260,34.260,36.760,39.260,41.760,44.260,46.760,49.260,51.760,54.260,56.760,59.260,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760
CHSI_1,28.380,28.300,27.630,26.020,24.020,21.900,19.050,12.910,7.910,5.450,4.270,,,,,,,,,,,,,,,,,,,
CHTE_1,143.010,150.330,160.170,171.670,180.860,187.940,195.130,201.630,206.580,205.910,202.950,197.630,195.670,187.700,179.120,159.910,154.970,153.390,153.190,152.410,152.010,152.950,164.380,180.790,199.140,219.740,225.830,225.660,225.500,225.370
CITR_1,29.310,25.960,24.400,23.030,21.320,19.500,17.070,11.030,6.760,4.660,3.650,,,,,,,,,,,,,,,,,,,
CLYM,11.790,11.410,11.470,11.430,11.390,11.330,11.270,11.190,11.110,10.810,10.430,10.010,9.650,9.310,8.980,8.520,8.060,7.600,7.200,6.820,6.460,6.110,5.810,5.530,5.290,4.990,4.690,4.270,4.000,3.790
COCK,1.580,1.350,1.410,1.480,1.570,1.680,1.790,1.890,2.000,2.090,2.180,2.230,2.260,2.330,2.440,2.450,2.440,2.500,2.590,2.670,2.740,2.810,2.870,2.930,2.980,3.030,3.080,3.130,3.180,3.240
CONQA1;SASA,83.420,81.320,79.130,77.390,75.230,72.660,69.590,60.500,54.580,50.100,47.800,41.770,38.110,36.290,32.860,26.710,24.080,22.880,20.570,19.690,17.630,16.960,14.990,14.310,12.330,11.570,11.540,11.520,11.510,11.500
COVE_1,76.660,78.660,84.140,90.810,96.710,102.200,107.360,111.460,115.580,117.240,115.900,113.080,112.060,109.660,106.870,103.610,101.700,101.210,101.060,100.570,99.840,99.770,103.650,109.630,116.220,123.720,125.900,125.780,125.630,125.430
COWL_1;ECLA_H,44.110,48.200,49.600,49.760,49.900,50.030,50.130,50.220,50.310,49.770,48.760,47.160,46.070,45.200,44.380,43.230,41.920,40.440,39.280,38.220,37.000,35.530,34.090,32.570,31.310,29.140,26.740,22.770,20.600,19.060
COYL,5.260,13.210,13.080,12.940,12.800,12.640,12.470,12.280,12.090,11.580,11.090,10.610,10.140,9.690,9.250,8.590,7.980,7.400,6.870,6.370,5.930,5.550,5.250,4.990,4.770,4.580,4.420,4.280,4.150,4.020
CREB_1,178.010,201.730,213.860,229.800,243.500,254.800,266.380,273.480,281.880,282.280,280.600,275.270,270.820,261.920,248.670,224.980,218.630,218.460,218.120,218.780,217.560,219.250,232.470,253.920,275.840,301.900,309.350,307.410,306.380,305.670
CUMB,27.370,20.410,22.640,24.900,26.790,28.440,30.020,31.480,32.780,33.140,32.930,32.260,32.130,31.210,30.030,28.800,28.180,28.190,28.510,28.700,28.850,29.150,31.240,34.150,37.410,40.880,41.750,41.250,41.010,40.870
CUPA,4.740,6.760,6.480,6.490,6.510,6.520,6.530,5.880,5.890,5.510,5.490,5.460,4.760,4.740,4.130,4.120,3.750,3.720,3.350,3.330,2.960,2.930,2.540,2.510,2.130,2.070,2.010,1.910,1.860,1.820
DALM3,18.530,6.700,8.010,8.110,8.210,8.300,8.380,8.370,8.400,8.440,8.370,8.110,8.060,8.060,8.070,8.030,7.950,7.840,7.770,7.710,7.590,7.380,7.180,6.950,6.770,6.420,6.030,5.360,5.000,4.750
DEVO,1.260,0.720,0.720,0.720,0.720,0.720,0.720,0.720,0.710,0.690,0.650,0.610,0.560,0.510,0.460,0.400,0.350,0.310,0.270,0.230,0.200,0.180,0.150,0.120,0.090,0.060,0.060,0.060,0.060,0.060
DRAK_1,6.550,6.160,6.100,6.030,5.970,5.890,5.810,5.730,5.630,5.400,5.170,4.950,4.730,4.520,4.310,4.000,3.720,3.450,3.200,2.970,2.760,2.590,2.450,2.330,2.220,2.130,2.060,2.000,1.930,1.870
DRAX_1,79.160,88.030,97.140,106.430,113.470,119.170,124.050,126.330,128.500,127.940,125.980,120.490,119.990,115.310,108.990,103.110,100.570,100.810,102.160,102.920,103.730,105.500,116.080,130.820,147.090,165.080,170.460,170.090,169.890,169.760
DUDH_P,,4.110,4.110,4.110,4.110,4.110,4.110,4.110,4.060,3.990,3.760,3.510,3.240,2.950,2.640,2.300,2.020,1.760,1.530,1.330,1.160,1.010,0.850,0.690,0.520,0.330,0.330,0.330,0.330,0.330
DUMF,1.050,0.900,0.940,0.990,1.050,1.120,1.190,1.260,1.330,1.400,1.450,1.480,1.510,1.550,1.620,1.640,1.630,1.660,1.720,1.780,1.830,1.870,1.910,1.950,1.990,2.020,2.050,2.090,2.120,2.160
DUNB,43.470,15.260,16.010,16.250,16.490,16.730,16.970,17.210,17.440,17.530,17.230,16.650,16.300,16.050,15.830,15.580,15.240,14.800,14.470,14.160,13.750,13.210,12.650,12.060,11.570,10.660,9.630,7.890,6.950,6.280
DUNF,8.110,17.380,17.280,17.210,17.140,17.070,16.980,16.880,16.770,16.270,15.770,15.250,14.740,14.260,13.860,13.090,12.340,11.710,11.170,10.670,10.230,9.850,9.550,9.310,9.100,8.930,8.790,8.690,8.590,8.490
DYCE_P,,1.330,1.620,2.020,2.510,3.100,3.690,4.280,4.870,5.430,5.980,6.470,6.950,7.460,8.120,8.490,8.810,9.250,9.740,10.230,10.580,10.910,11.230,11.520,11.800,12.070,12.350,12.620,12.900,13.190
EALI_6,2.090,11.170,11.540,11.920,12.300,12.660,13.020,13.380,13.750,14.110,14.480,14.820,15.160,15.480,15.810,16.080,16.350,16.570,16.720,16.820,16.910,16.990,17.030,17.070,17.100,17.110,17.110,17.110,17.110,17.110
EASO_1,17.890,10.320,7.860,7.610,7.300,6.890,6.450,3.670,2.820,2.440,2.250,1.510,1.510,1.350,1.350,,,,,,,,,,,,,,,
ECLA_1,94.940,99.570,104.910,109.310,112.590,115.200,117.380,118.310,119.130,117.690,115.100,110.350,108.420,104.640,100.120,95.250,91.950,89.920,88.760,87.470,86.180,85.230,88.680,94.130,100.600,107.160,107.570,103.910,101.840,100.320
EKIS,6.530,11.830,11.760,11.660,11.550,11.430,11.290,11.150,11.000,10.580,10.150,9.720,9.310,8.910,8.530,7.970,7.440,6.930,6.470,6.030,5.650,5.300,5.020,4.780,4.570,4.360,4.180,3.980,3.820,3.680
