Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
COAT,19.110,18.001,16.694,16.029,15.764,15.569,15.413,15.310,15.220,15.120,15.007,14.866,14.669,14.454,14.225,13.988,13.734,13.491,13.237,12.968,12.703,12.462,12.238,12.046,11.901,11.784,11.697,11.691,11.688,11.689,11.693
COCK,17.972,16.928,15.700,15.074,14.825,14.641,14.495,14.398,14.313,14.220,14.113,13.981,13.795,13.593,13.378,13.155,12.916,12.687,12.449,12.195,11.947,11.719,11.509,11.328,11.192,11.082,11.000,10.994,10.991,10.992,10.996
CONQA1;SASA,101.183,95.309,88.391,84.869,83.466,82.432,81.607,81.062,80.583,80.058,79.457,78.713,77.669,76.531,75.318,74.065,72.719,71.430,70.087,68.659,67.260,65.980,64.798,63.781,63.013,62.390,61.933,61.898,61.882,61.888,61.909
COUA_P,7.142,6.727,6.239,5.991,5.892,5.819,5.761,5.722,5.689,5.652,5.609,5.557,5.483,5.403,5.317,5.229,5.134,5.043,4.948,4.848,4.749,4.659,4.575,4.504,4.449,4.406,4.373,4.371,4.370,4.370,4.372
COVE_1,180.080,169.626,157.314,151.045,148.548,146.706,145.239,144.269,143.417,142.482,141.413,140.089,138.231,136.204,134.046,131.816,129.420,127.127,124.737,122.196,119.706,117.428,115.324,113.512,112.146,111.039,110.225,110.162,110.135,110.144,110.183
COWL_1;ECLA_H,187.709,176.811,163.978,157.443,154.841,152.921,151.392,150.380,149.493,148.518,147.404,146.023,144.086,141.974,139.724,137.400,134.903,132.512,130.021,127.373,124.777,122.402,120.209,118.321,116.897,115.743,114.894,114.829,114.801,114.810,114.851
COYL,12.692,11.955,11.088,10.646,10.470,10.340,10.237,10.168,10.108,10.042,9.967,9.874,9.743,9.600,9.448,9.291,9.122,8.960,8.792,8.613,8.437,8.277,8.128,8.001,7.904,7.826,7.769,7.764,7.763,7.763,7.766
CRAI_P,10.342,9.742,9.035,8.676,8.532,8.427,8.342,8.287,8.238,8.184,8.123,8.047,7.940,7.824,7.700,7.572,7.435,7.303,7.166,7.020,6.877,6.746,6.626,6.522,6.443,6.380,6.333,6.329,6.328,6.328,6.331
CREB_1,174.946,164.790,152.829,146.739,144.313,142.524,141.099,140.156,139.329,138.420,137.381,136.095,134.290,132.321,130.224,128.058,125.731,123.503,121.181,118.712,116.293,114.080,112.036,110.276,108.949,107.873,107.083,107.022,106.995,107.004,107.042
CROO,30.835,29.045,26.936,25.863,25.436,25.120,24.869,24.703,24.558,24.397,24.214,23.987,23.669,23.322,22.953,22.571,22.161,21.768,21.358,20.924,20.497,20.107,19.746,19.437,19.203,19.014,18.874,18.863,18.858,18.860,18.867
CUMB,10.131,9.543,8.850,8.497,8.357,8.253,8.171,8.116,8.068,8.016,7.955,7.881,7.776,7.662,7.541,7.416,7.281,7.152,7.017,6.874,6.734,6.606,6.488,6.386,6.309,6.247,6.201,6.197,6.196,6.196,6.199
CUPA,15.482,14.583,13.525,12.986,12.771,12.613,12.486,12.403,12.330,12.249,12.158,12.044,11.884,11.710,11.524,11.332,11.127,10.929,10.724,10.505,10.291,10.096,9.915,9.759,9.642,9.546,9.476,9.471,9.469,9.469,9.473
CURR,4.894,4.610,4.276,4.105,4.037,3.987,3.947,3.921,3.898,3.872,3.843,3.807,3.757,3.702,3.643,3.583,3.517,3.455,3.390,3.321,3.253,3.191,3.134,3.085,3.048,3.018,2.996,2.994,2.993,2.994,2.995
DALM3,11.119,10.473,9.713,9.326,9.172,9.058,8.967,8.908,8.855,8.797,8.731,8.649,8.535,8.410,8.276,8.139,7.991,7.849,7.702,7.545,7.391,7.250,7.120,7.009,6.924,6.856,6.806,6.802,6.800,6.801,6.803
DEVM,6.140,5.784,5.364,5.150,5.065,5.002,4.952,4.919,4.890,4.858,4.822,4.777,4.713,4.644,4.571,4.494,4.413,4.335,4.253,4.166,4.082,4.004,3.932,3.870,3.824,3.786,3.758,3.756,3.755,3.756,3.757
DEVO,17.406,16.395,15.205,14.599,14.358,14.180,14.038,13.944,13.862,13.772,13.668,13.540,13.361,13.165,12.956,12.741,12.509,12.288,12.057,11.811,11.570,11.350,11.147,10.972,10.840,10.733,10.654,10.648,10.645,10.646,10.650
DEWP,11.459,10.794,10.011,9.612,9.453,9.336,9.242,9.181,9.126,9.067,8.999,8.915,8.796,8.667,8.530,8.388,8.236,8.090,7.938,7.776,7.618,7.473,7.339,7.223,7.137,7.066,7.014,7.010,7.009,7.009,7.012
DOUN_P,-0.007,-0.007,-0.008,-0.008,-0.008,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,-0.010,-0.010,-0.010,-0.010,-0.010,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011
DRAK_1,62.501,58.873,54.600,52.424,51.557,50.918,50.409,50.072,49.776,49.452,49.081,48.621,47.976,47.273,46.524,45.750,44.918,44.122,43.293,42.411,41.547,40.756,40.026,39.397,38.923,38.539,38.256,38.234,38.225,38.228,38.242
DRAX_1,40.878,38.505,35.711,34.287,33.721,33.303,32.970,32.749,32.556,32.344,32.101,31.800,31.379,30.919,30.429,29.922,29.379,28.858,28.315,27.739,27.173,26.656,26.179,25.767,25.457,25.206,25.021,25.007,25.001,25.003,25.012
