Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CAAD_P,18.937,18.490,17.990,17.817,17.905,18.257,18.670,19.387,20.063,20.903,21.930,23.169,24.676,26.243,27.246,28.287,29.224,30.038,30.716,31.151,31.999,32.403,32.704,32.871,32.838,33.063,32.998,32.873,32.721,32.422
CAMB_01,33.859,32.914,32.095,31.838,32.067,32.698,33.584,35.006,36.295,37.794,39.403,41.429,43.918,46.560,48.273,49.545,51.352,52.912,54.252,54.877,55.197,55.900,56.474,56.953,56.780,56.308,56.297,56.222,56.104,55.769
CANTN1;RICH1;RICH_J,203.741,199.139,197.121,199.035,204.544,211.877,222.110,236.308,249.690,264.247,277.344,296.241,318.241,341.256,358.159,369.330,388.020,404.076,418.182,424.533,425.260,433.015,439.587,445.631,443.900,436.997,437.643,437.752,437.610,435.297
CAPEA1,313.493,304.278,294.199,288.648,286.458,290.096,294.417,302.709,309.574,318.106,328.421,339.560,354.881,371.794,380.152,390.729,401.190,410.328,418.118,421.094,424.898,429.003,432.658,436.284,435.793,433.720,434.401,434.768,434.848,433.809
CARE_1,124.178,120.859,117.418,115.983,116.214,119.588,122.757,127.731,132.224,137.374,144.804,152.215,161.340,170.951,176.633,183.182,189.309,194.556,199.012,200.809,203.143,205.274,207.040,208.463,207.530,205.453,205.088,204.504,203.708,202.319
CARR_1,305.178,294.899,285.305,280.348,279.061,283.946,289.595,299.285,307.667,317.580,330.562,344.026,361.491,380.409,390.737,403.999,416.721,427.686,437.132,440.567,445.452,450.371,454.708,458.890,457.456,453.991,454.300,454.246,453.866,452.187
CASS_P,1.357,1.363,1.365,1.406,1.492,1.640,1.760,1.922,2.089,2.274,2.551,2.861,3.192,3.513,3.758,3.975,4.150,4.294,4.412,4.490,4.568,4.612,4.628,4.596,4.543,4.497,4.424,4.337,4.242,4.126
CATY,20.425,19.829,19.391,19.313,19.524,20.252,21.012,22.105,23.130,24.275,25.988,27.579,29.473,31.476,32.820,34.552,36.248,37.707,38.998,39.556,40.848,41.664,42.382,43.085,42.998,42.934,43.095,43.201,43.294,43.168
CEAN_P,1.380,1.347,1.318,1.314,1.332,1.380,1.430,1.505,1.576,1.659,1.772,1.898,2.041,2.188,2.288,2.394,2.492,2.578,2.649,2.689,2.759,2.801,2.832,2.851,2.840,2.839,2.830,2.816,2.803,2.773
CELL_1,577.639,558.380,541.863,534.734,535.480,544.680,557.704,578.901,597.745,619.601,640.418,669.473,706.125,745.340,768.232,785.260,810.634,832.456,851.156,858.707,860.317,869.587,877.396,884.193,881.086,872.728,872.275,871.011,869.041,864.403
CHAP,43.670,42.748,41.901,41.841,42.395,44.125,45.789,48.188,50.442,52.989,56.719,60.268,64.503,68.958,71.934,75.629,79.211,82.300,85.013,86.243,88.869,90.559,92.037,93.440,93.291,93.183,93.474,93.633,93.754,93.424
CHAR_P,20.982,20.161,19.542,19.255,19.221,19.592,20.045,20.814,21.508,22.345,23.622,24.772,26.205,27.749,28.783,30.682,32.099,33.330,34.423,34.989,36.855,37.659,38.339,38.984,39.035,39.632,39.872,40.055,40.245,40.166
CHAS,58.669,57.962,56.409,55.700,55.445,56.348,57.274,59.002,60.515,62.486,64.987,67.581,71.085,74.912,76.927,79.409,81.835,83.982,85.827,86.765,88.426,89.623,90.715,91.793,92.076,92.418,92.794,93.054,93.272,93.217
CHIC_1,85.028,83.030,81.401,81.263,82.381,84.348,87.390,91.728,95.682,100.002,103.896,109.430,116.202,123.408,127.865,131.180,136.431,140.948,144.884,146.346,146.774,148.827,150.654,152.455,151.929,149.992,150.214,150.295,150.272,149.742
CHSI_1,214.193,207.990,205.379,206.668,211.322,217.519,228.184,242.558,255.965,270.177,282.324,300.238,321.295,343.549,358.980,370.414,389.373,405.591,420.001,425.299,426.428,434.378,441.513,448.811,446.715,439.942,441.233,442.100,442.758,441.492
CHTE_1,470.123,456.410,444.559,440.450,442.730,454.216,467.682,488.016,506.283,526.775,550.597,577.740,611.436,647.479,669.321,692.764,719.319,742.143,762.043,769.414,776.091,786.657,796.039,805.293,802.444,794.453,795.563,795.970,795.842,793.048
CITR_1,620.932,614.216,599.773,593.957,593.604,601.672,613.830,634.202,651.254,671.584,687.517,710.950,743.810,780.486,798.851,814.525,838.066,858.992,876.948,884.235,887.221,897.225,906.568,916.824,918.631,917.186,921.471,925.134,928.317,929.045
CLAY_P,26.492,26.156,25.467,25.156,25.051,25.438,25.858,26.640,27.322,28.210,29.330,30.472,32.027,33.736,34.659,35.963,37.146,38.195,39.106,39.581,40.651,41.286,41.860,42.439,42.613,42.985,43.229,43.419,43.597,43.615
