Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
COAT,0.051,0.139,0.213,0.293,0.374,0.532,0.570,0.619,0.667,0.725,0.815,0.877,0.949,1.062,1.269,1.659,2.013,2.356,2.666,2.953,3.283,3.596,3.864,4.099,4.288,4.397,4.571,4.735,4.877,4.920
COCK,0.042,0.115,0.175,0.242,0.309,0.439,0.471,0.511,0.551,0.598,0.673,0.724,0.783,0.877,1.047,1.370,1.662,1.945,2.201,2.438,2.710,2.968,3.190,3.383,3.540,3.629,3.773,3.909,4.026,4.062
CONQA1;SASA,0.181,0.491,0.750,1.034,1.319,1.516,1.625,1.763,1.901,2.067,2.275,2.447,2.649,2.966,3.541,4.505,5.467,6.398,7.238,8.019,9.103,9.970,10.713,11.363,11.889,12.530,13.027,13.494,13.897,14.023
COUA_P,0.032,0.088,0.134,0.185,0.236,0.354,0.380,0.412,0.444,0.483,0.546,0.588,0.636,0.712,0.851,1.116,1.355,1.585,1.794,1.987,2.209,2.419,2.600,2.757,2.885,2.949,3.066,3.175,3.271,3.300
COVE_1,0.315,0.856,1.307,1.802,2.298,2.421,2.597,2.817,3.037,3.301,3.579,3.851,4.168,4.666,5.572,7.021,8.518,9.969,11.280,12.497,14.382,15.751,16.925,17.953,18.784,19.939,20.730,21.472,22.115,22.313
COWL_1;ECLA_H,0.694,1.884,2.875,3.966,5.057,5.240,5.621,6.097,6.574,7.145,7.445,8.011,8.670,9.707,11.592,13.923,16.893,19.770,22.369,24.783,27.213,29.805,32.027,33.970,35.544,37.382,38.867,40.258,41.464,41.835
COYL,0.034,0.092,0.141,0.195,0.248,0.353,0.378,0.411,0.443,0.481,0.541,0.582,0.630,0.705,0.842,1.101,1.336,1.563,1.769,1.960,2.179,2.386,2.564,2.720,2.846,2.918,3.033,3.142,3.236,3.265
CRAI_P,0.041,0.112,0.170,0.235,0.299,0.447,0.479,0.520,0.561,0.609,0.689,0.741,0.802,0.898,1.072,1.407,1.707,1.997,2.260,2.504,2.783,3.048,3.275,3.474,3.634,3.715,3.863,4.001,4.121,4.158
CREB_1,0.360,0.978,1.492,2.058,2.624,2.901,3.111,3.375,3.639,3.955,4.287,4.612,4.992,5.589,6.674,8.320,10.095,11.815,13.368,14.810,16.662,18.249,19.609,20.799,21.762,22.911,23.821,24.673,25.413,25.640
CROO,0.036,0.098,0.148,0.204,0.261,0.371,0.398,0.432,0.467,0.506,0.570,0.613,0.663,0.743,0.887,1.162,1.409,1.650,1.867,2.068,2.300,2.518,2.706,2.870,3.003,3.078,3.200,3.314,3.414,3.445
CUMB,0.030,0.082,0.124,0.172,0.219,0.321,0.344,0.373,0.402,0.437,0.494,0.531,0.575,0.644,0.769,1.009,1.224,1.433,1.621,1.796,1.997,2.187,2.350,2.493,2.608,2.669,2.775,2.874,2.960,2.987
CUPA,0.037,0.100,0.153,0.211,0.270,0.395,0.424,0.460,0.496,0.539,0.608,0.654,0.708,0.793,0.947,1.243,1.508,1.764,1.996,2.212,2.459,2.694,2.894,3.070,3.212,3.287,3.418,3.540,3.646,3.679
CURR,0.014,0.038,0.058,0.080,0.102,0.145,0.156,0.169,0.182,0.198,0.223,0.240,0.260,0.291,0.347,0.454,0.551,0.644,0.729,0.808,0.898,0.983,1.057,1.121,1.173,1.202,1.250,1.295,1.334,1.346
DALM3,0.026,0.071,0.109,0.150,0.192,0.273,0.293,0.317,0.342,0.372,0.418,0.450,0.487,0.545,0.651,0.851,1.033,1.209,1.368,1.515,1.685,1.845,1.982,2.103,2.200,2.256,2.345,2.429,2.502,2.524
DEVM,0.016,0.044,0.068,0.094,0.119,0.170,0.182,0.197,0.213,0.231,0.260,0.280,0.303,0.339,0.405,0.529,0.642,0.752,0.851,0.942,1.048,1.147,1.233,1.308,1.368,1.403,1.458,1.511,1.556,1.570
DEVO,0.053,0.143,0.218,0.300,0.383,0.561,0.602,0.653,0.704,0.765,0.863,0.929,1.005,1.126,1.344,1.765,2.141,2.506,2.835,3.141,3.493,3.825,4.110,4.360,4.562,4.668,4.853,5.027,5.178,5.224
DEWP,0.030,0.081,0.124,0.171,0.217,0.309,0.332,0.360,0.388,0.422,0.474,0.510,0.552,0.618,0.738,0.965,1.171,1.371,1.551,1.719,1.911,2.093,2.248,2.385,2.495,2.558,2.660,2.755,2.838,2.863
DOUN_P,0.008,0.023,0.035,0.048,0.061,0.089,0.095,0.103,0.111,0.121,0.134,0.145,0.156,0.175,0.209,0.270,0.327,0.383,0.433,0.480,0.530,0.581,0.624,0.662,0.693,0.710,0.738,0.765,0.787,0.795
DRAK_1,0.293,0.795,1.213,1.673,2.133,2.340,2.510,2.723,2.936,3.191,3.479,3.743,4.052,4.536,5.417,6.808,8.261,9.668,10.939,12.119,13.768,15.080,16.203,17.187,17.983,18.967,19.720,20.426,21.038,21.226
DRAX_1,0.305,0.829,1.265,1.745,2.225,2.497,2.679,2.906,3.133,3.406,3.680,3.959,4.285,4.798,5.729,7.048,8.552,10.009,11.324,12.546,13.883,15.205,16.339,17.330,18.133,18.966,19.719,20.425,21.037,21.225
DRCR,0.016,0.044,0.067,0.093,0.118,0.173,0.186,0.202,0.218,0.237,0.267,0.287,0.311,0.348,0.416,0.546,0.662,0.775,0.877,0.971,1.080,1.183,1.271,1.348,1.410,1.443,1.501,1.554,1.601,1.615
DRUM,0.082,0.223,0.340,0.469,0.599,0.877,0.941,1.021,1.100,1.196,1.350,1.452,1.572,1.759,2.101,2.758,3.347,3.917,4.431,4.910,5.459,5.979,6.425,6.815,7.131,7.297,7.586,7.858,8.093,8.166
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUDH_P,0.036,0.096,0.147,0.203,0.259,0.388,0.416,0.452,0.487,0.529,0.599,0.644,0.697,0.781,0.932,1.224,1.485,1.738,1.966,2.178,2.421,2.652,2.849,3.022,3.162,3.232,3.360,3.481,3.585,3.617
DUGR_P,0.004,0.011,0.017,0.023,0.030,0.043,0.046,0.050,0.053,0.058,0.065,0.070,0.075,0.084,0.101,0.130,0.158,0.185,0.209,0.232,0.257,0.281,0.302,0.321,0.336,0.345,0.359,0.372,0.383,0.386
DUMF,0.036,0.097,0.149,0.205,0.261,0.377,0.404,0.438,0.472,0.513,0.578,0.623,0.673,0.754,0.900,1.180,1.432,1.676,1.896,2.101,2.335,2.558,2.749,2.915,3.050,3.121,3.244,3.361,3.462,3.492
DUNB,0.019,0.052,0.080,0.110,0.140,0.199,0.213,0.231,0.250,0.271,0.305,0.328,0.355,0.397,0.475,0.621,0.753,0.881,0.997,1.105,1.228,1.345,1.446,1.533,1.604,1.645,1.710,1.771,1.824,1.841
