Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHTE_1,154.584,155.235,158.863,161.746,164.630,166.862,168.908,169.745,170.489,172.721,174.582,176.442,178.674,180.534,181.930,182.953,183.604,183.976,184.348,184.627,185.464,186.301,187.231,187.882,188.347,188.998,189.556,190.022,190.487,190.673
CITR_1,286.622,287.829,294.555,299.901,305.247,309.386,313.180,314.733,316.112,320.251,323.700,327.149,331.288,334.737,337.324,339.221,340.429,341.118,341.808,342.326,343.878,345.430,347.154,348.362,349.224,350.431,351.466,352.328,353.190,353.535
CLAY_P,7.061,7.090,7.256,7.388,7.520,7.622,7.715,7.753,7.787,7.889,7.974,8.059,8.161,8.246,8.310,8.356,8.386,8.403,8.420,8.433,8.471,8.509,8.552,8.582,8.603,8.633,8.658,8.679,8.701,8.709
CLYM,13.602,13.660,13.979,14.233,14.486,14.683,14.863,14.936,15.002,15.198,15.362,15.526,15.722,15.886,16.009,16.099,16.156,16.189,16.221,16.246,16.320,16.393,16.475,16.532,16.573,16.631,16.680,16.721,16.762,16.778
COAT,11.685,11.734,12.008,12.226,12.444,12.613,12.767,12.830,12.887,13.055,13.196,13.337,13.505,13.646,13.751,13.829,13.878,13.906,13.934,13.955,14.019,14.082,14.152,14.201,14.237,14.286,14.328,14.363,14.398,14.412
COCK,9.085,9.124,9.337,9.506,9.676,9.807,9.927,9.976,10.020,10.151,10.261,10.370,10.501,10.610,10.692,10.753,10.791,10.813,10.835,10.851,10.900,10.949,11.004,11.042,11.070,11.108,11.141,11.168,11.195,11.206
CONQA1;SASA,86.674,87.040,89.074,90.690,92.307,93.558,94.705,95.175,95.592,96.844,97.887,98.930,100.182,101.225,102.007,102.580,102.946,103.155,103.363,103.519,103.989,104.458,104.979,105.345,105.606,105.970,106.284,106.544,106.805,106.909
COUA_P,4.424,4.443,4.547,4.629,4.712,4.775,4.834,4.858,4.879,4.943,4.996,5.050,5.114,5.167,5.207,5.236,5.255,5.265,5.276,5.284,5.308,5.332,5.358,5.377,5.390,5.409,5.425,5.438,5.452,5.457
COVE_1,138.306,138.889,142.134,144.714,147.293,149.291,151.121,151.870,152.536,154.533,156.198,157.862,159.859,161.524,162.772,163.687,164.270,164.603,164.935,165.185,165.934,166.683,167.515,168.098,168.514,169.096,169.596,170.012,170.428,170.594
COWL_1;ECLA_H,166.426,167.127,171.032,174.137,177.241,179.644,181.847,182.748,183.549,185.953,187.955,189.958,192.361,194.364,195.866,196.968,197.668,198.069,198.470,198.770,199.671,200.572,201.574,202.275,202.775,203.476,204.077,204.578,205.079,205.279
