Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CONQA1;SASA,85.643,88.460,88.512,88.982,89.191,90.131,91.331,93.262,95.193,96.445,97.490,98.690,100.047,101.351,102.604,104.326,106.100,107.822,109.545,111.058,112.520,113.459,113.877,114.294,114.763,113.877,113.042,112.154,111.163,110.015
COUA_P,4.424,4.570,4.572,4.597,4.607,4.656,4.718,4.818,4.917,4.982,5.036,5.098,5.168,5.236,5.300,5.389,5.481,5.570,5.659,5.737,5.813,5.861,5.883,5.904,5.928,5.883,5.839,5.794,5.742,5.683
COVE_1,136.833,141.336,141.419,142.169,142.503,144.004,145.922,149.007,152.092,154.093,155.761,157.679,159.847,161.931,163.933,166.684,169.519,172.271,175.023,177.441,179.775,181.276,181.943,182.611,183.361,181.943,180.609,179.192,177.607,175.773
COWL_1;ECLA_H,163.841,169.232,169.332,170.231,170.630,172.427,174.724,178.418,182.112,184.508,186.505,188.801,191.397,193.893,196.290,199.584,202.979,206.274,209.569,212.464,215.260,217.057,217.856,218.654,219.553,217.856,216.258,214.561,212.664,210.467
COYL,9.581,9.896,9.902,9.955,9.978,10.083,10.217,10.433,10.649,10.790,10.906,11.041,11.192,11.338,11.479,11.671,11.870,12.062,12.255,12.424,12.588,12.693,12.740,12.786,12.839,12.740,12.646,12.547,12.436,12.308
CRAI_P,4.065,4.198,4.201,4.223,4.233,4.278,4.335,4.426,4.518,4.577,4.627,4.684,4.748,4.810,4.870,4.951,5.035,5.117,5.199,5.271,5.340,5.385,5.405,5.424,5.447,5.405,5.365,5.323,5.276,5.221
CREB_1,153.755,158.814,158.908,159.751,160.126,161.812,163.967,167.434,170.901,173.150,175.024,177.179,179.615,181.957,184.206,187.298,190.483,193.575,196.667,199.384,202.008,203.694,204.444,205.194,206.037,204.444,202.945,201.352,199.572,197.511
CROO,6.571,6.787,6.791,6.827,6.843,6.915,7.007,7.155,7.304,7.399,7.479,7.572,7.676,7.776,7.873,8.004,8.141,8.272,8.405,8.520,8.633,8.705,8.737,8.769,8.805,8.737,8.673,8.604,8.529,8.440
CUMB,9.038,9.336,9.341,9.391,9.413,9.512,9.639,9.843,10.046,10.179,10.289,10.415,10.559,10.696,10.829,11.010,11.198,11.379,11.561,11.721,11.875,11.974,12.018,12.062,12.112,12.018,11.930,11.836,11.732,11.611
CUPA,10.822,11.179,11.185,11.244,11.271,11.390,11.541,11.785,12.029,12.188,12.319,12.471,12.643,12.808,12.966,13.183,13.408,13.625,13.843,14.034,14.219,14.338,14.390,14.443,14.502,14.390,14.285,14.173,14.047,13.902
CURR,1.753,1.811,1.812,1.822,1.826,1.845,1.870,1.909,1.949,1.974,1.996,2.020,2.048,2.075,2.101,2.136,2.172,2.207,2.243,2.274,2.304,2.323,2.331,2.340,2.349,2.331,2.314,2.296,2.276,2.252
DALM3,6.909,7.136,7.140,7.178,7.195,7.271,7.368,7.523,7.679,7.780,7.864,7.961,8.071,8.176,8.277,8.416,8.559,8.698,8.837,8.959,9.077,9.153,9.186,9.220,9.258,9.186,9.119,9.047,8.967,8.875
DEVM,6.103,6.304,6.308,6.341,6.356,6.423,6.509,6.646,6.784,6.873,6.948,7.033,7.130,7.223,7.312,7.435,7.561,7.684,7.807,7.915,8.019,8.086,8.115,8.145,8.179,8.115,8.056,7.993,7.922,7.840
DEVO,10.003,10.332,10.338,10.393,10.417,10.527,10.667,10.893,11.118,11.265,11.386,11.527,11.685,11.838,11.984,12.185,12.392,12.593,12.795,12.971,13.142,13.252,13.300,13.349,13.404,13.300,13.203,13.099,12.984,12.849
DEWP,13.493,13.937,13.945,14.019,14.052,14.200,14.389,14.693,14.998,15.195,15.359,15.548,15.762,15.968,16.165,16.436,16.716,16.987,17.259,17.497,17.727,17.875,17.941,18.007,18.081,17.941,17.810,17.670,17.514,17.333
DOUN_P,2.437,2.517,2.518,2.532,2.538,2.564,2.599,2.654,2.709,2.744,2.774,2.808,2.847,2.884,2.919,2.968,3.019,3.068,3.117,3.160,3.202,3.228,3.240,3.252,3.265,3.240,3.216,3.191,3.163,3.130
DRAK_1,56.299,58.152,58.186,58.495,58.632,59.250,60.039,61.308,62.577,63.401,64.087,64.876,65.768,66.626,67.449,68.581,69.748,70.880,72.012,73.007,73.968,74.585,74.860,75.134,75.443,74.860,74.311,73.727,73.076,72.321
DRAX_1,39.398,40.694,40.718,40.934,41.030,41.462,42.015,42.903,43.791,44.367,44.848,45.400,46.024,46.624,47.200,47.993,48.809,49.601,50.393,51.090,51.762,52.194,52.386,52.578,52.794,52.386,52.002,51.594,51.138,50.610
DRCR,3.853,3.980,3.983,4.004,4.013,4.055,4.109,4.196,4.283,4.340,4.386,4.440,4.502,4.560,4.617,4.694,4.774,4.851,4.929,4.997,5.063,5.105,5.124,5.143,5.164,5.124,5.086,5.046,5.002,4.950
DRUM,8.597,8.879,8.885,8.932,8.953,9.047,9.168,9.361,9.555,9.681,9.786,9.906,10.042,10.173,10.299,10.472,10.650,10.823,10.996,11.148,11.294,11.389,11.431,11.472,11.520,11.431,11.347,11.258,11.158,11.043
DUBE_P,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.013,0.013,0.013,0.013,0.014,0.014,0.014,0.014,0.014,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.015,0.015,0.015,0.015,0.015
DUDH_P,9.400,9.710,9.715,9.767,9.790,9.893,10.025,10.237,10.449,10.586,10.701,10.833,10.981,11.125,11.262,11.451,11.646,11.835,12.024,12.190,12.351,12.454,12.499,12.545,12.597,12.499,12.408,12.310,12.202,12.076
DUGR_P,1.051,1.086,1.086,1.092,1.094,1.106,1.121,1.144,1.168,1.183,1.196,1.211,1.228,1.244,1.259,1.280,1.302,1.323,1.344,1.363,1.381,1.392,1.397,1.403,1.408,1.397,1.387,1.376,1.364,1.350
DUMF,11.853,12.243,12.250,12.315,12.343,12.473,12.640,12.906,13.174,13.347,13.492,13.658,13.845,14.026,14.200,14.438,14.684,14.922,15.160,15.370,15.572,15.702,15.760,15.818,15.883,15.760,15.644,15.521,15.384,15.225
