Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CUPA,51.141,51.812,52.589,53.216,53.671,54.121,54.905,55.481,56.241,57.147,58.240,59.705,61.172,62.748,64.420,65.981,67.627,69.458,71.273,73.042,74.425,75.151,76.187,77.105,77.921,78.348,78.392,78.921,79.434,79.936,80.432
CURR,10.796,10.948,11.198,11.398,11.581,11.781,12.194,12.558,13.014,13.563,14.198,15.054,15.854,16.723,17.645,18.543,19.506,20.538,21.553,22.515,23.275,23.710,24.252,24.714,25.115,25.346,25.423,25.694,25.955,26.208,26.460
DALM3,32.916,33.330,33.851,34.263,34.568,34.874,35.474,35.928,36.521,37.232,38.077,39.248,40.349,41.531,42.784,43.959,45.201,46.582,47.952,49.288,50.334,50.874,51.651,52.344,52.959,53.284,53.313,53.713,54.102,54.482,54.860
DEVM,26.452,26.836,27.188,27.514,27.764,28.023,28.455,28.788,29.215,29.726,30.329,31.143,31.895,32.708,33.569,34.377,35.234,36.170,37.096,37.994,38.696,39.072,39.589,40.043,40.442,40.652,40.683,40.942,41.195,41.441,41.683
DEVO,45.905,46.482,47.302,47.912,48.369,48.820,49.881,50.662,51.662,52.849,54.234,56.144,57.966,59.914,61.975,63.887,65.898,68.169,70.444,72.683,74.432,75.278,76.588,77.771,78.842,79.399,79.391,80.082,80.757,81.420,82.084
DEWP,58.289,59.113,59.765,60.367,60.759,61.128,61.719,62.049,62.496,63.021,63.659,64.526,65.369,66.263,67.201,68.008,68.823,69.800,70.793,71.809,72.589,72.900,73.528,74.115,74.660,74.901,74.798,75.131,75.458,75.781,76.097
DOUN_P,0.050,0.069,0.084,0.102,0.118,0.136,0.145,0.180,0.216,0.256,0.298,0.323,0.369,0.416,0.466,0.510,0.527,0.576,0.627,0.682,0.723,0.718,0.749,0.780,0.810,0.825,0.803,0.822,0.840,0.858,0.878
DRAK_1,184.834,187.169,188.723,190.646,193.284,192.644,194.166,195.697,197.425,200.718,204.639,209.142,214.513,220.319,226.485,232.390,238.051,244.264,250.400,256.308,260.964,264.327,267.962,271.140,273.946,275.533,276.820,278.615,280.337,282.004,283.641
DRAX_1,108.882,109.965,110.786,111.731,113.030,112.425,112.565,112.637,112.709,113.538,114.622,115.934,117.590,119.371,121.251,122.981,123.685,125.372,127.077,128.769,130.094,130.881,132.053,133.120,134.097,134.625,134.881,135.461,136.016,136.549,137.061
DRCR,19.431,19.662,19.978,20.225,20.414,20.602,20.961,21.246,21.622,22.074,22.615,23.365,24.060,24.809,25.602,26.354,27.149,28.027,28.894,29.734,30.393,30.748,31.233,31.662,32.039,32.244,32.279,32.527,32.766,33.000,33.233
DRUM,63.392,63.942,65.275,66.075,66.629,67.131,68.534,69.529,70.852,72.444,74.332,77.053,79.698,82.520,85.505,88.259,91.160,94.481,97.828,101.136,103.720,104.944,106.905,108.697,110.334,111.193,111.154,112.204,113.233,114.243,115.259
DUBE_P,0.033,0.036,0.040,0.046,0.055,0.066,0.080,0.098,0.121,0.148,0.181,0.222,0.259,0.299,0.343,0.388,0.438,0.488,0.534,0.576,0.610,0.635,0.657,0.673,0.685,0.694,0.705,0.714,0.723,0.731,0.739
DUDH_P,41.454,42.103,42.675,43.209,43.612,44.027,44.820,45.445,46.227,47.143,48.189,49.548,50.824,52.187,53.621,54.931,56.233,57.782,59.337,60.883,62.087,62.601,63.505,64.333,65.085,65.457,65.385,65.861,66.332,66.794,67.257
DUGR_P,6.563,6.632,6.738,6.817,6.881,6.945,6.997,7.062,7.157,7.277,7.426,7.621,7.815,8.026,8.251,8.473,8.698,8.949,9.190,9.415,9.594,9.704,9.833,9.941,10.030,10.084,10.108,10.170,10.228,10.283,10.335
DUMF,57.121,57.662,58.516,59.038,59.305,59.488,59.841,59.998,60.278,60.636,61.108,61.819,62.635,63.488,64.379,65.113,65.800,66.759,67.768,68.821,69.630,69.839,70.523,71.191,71.834,72.123,71.915,72.300,72.685,73.059,73.433
DUNB,30.717,31.110,31.590,31.968,32.249,32.529,32.987,33.336,33.804,34.367,35.052,35.975,36.900,37.896,38.955,39.957,41.023,42.189,43.338,44.447,45.317,45.798,46.441,47.001,47.495,47.759,47.817,48.141,48.450,48.753,49.053
DUNF,34.983,35.366,36.038,36.485,36.803,37.096,37.776,38.257,38.894,39.654,40.561,41.817,43.104,44.483,45.940,47.293,48.720,50.336,51.953,53.544,54.790,55.400,56.338,57.186,57.955,58.358,58.362,58.857,59.341,59.814,60.286
DUNO_P,10.209,10.359,10.525,10.671,10.789,10.920,11.149,11.339,11.584,11.874,12.218,12.673,13.101,13.564,14.054,14.527,15.028,15.571,16.105,16.617,17.016,17.245,17.534,17.784,18.001,18.122,18.157,18.301,18.440,18.576,18.711
DYCE_P,32.111,32.565,33.098,33.556,33.930,34.327,34.950,35.516,36.245,37.117,38.149,39.492,40.782,42.176,43.658,45.078,46.543,48.174,49.775,51.309,52.514,53.172,54.048,54.805,55.464,55.827,55.911,56.350,56.771,57.179,57.587
EALI_6,198.210,200.837,202.356,204.378,207.157,206.345,208.649,210.757,213.103,217.193,221.904,227.188,233.204,239.648,246.460,252.806,259.848,266.634,273.468,280.222,285.514,289.315,293.580,297.455,300.990,302.870,304.409,306.631,308.803,310.930,313.045
EASO_1,308.118,312.832,316.512,321.074,327.130,328.363,335.057,342.197,350.621,362.590,376.444,392.982,410.051,428.543,448.221,467.428,487.693,508.526,528.938,548.348,563.703,574.565,585.873,595.573,603.983,608.881,613.110,618.696,624.069,629.294,634.480
ECCL,22.403,22.714,23.122,23.442,23.688,23.936,24.493,24.908,25.430,26.045,26.761,27.722,28.672,29.691,30.773,31.782,32.851,34.041,35.230,36.392,37.300,37.751,38.422,39.023,39.565,39.850,39.858,40.209,40.551,40.888,41.224
ECLA_1,359.151,363.408,367.241,371.345,376.812,376.607,380.793,385.267,390.682,399.478,410.095,422.965,437.239,452.804,469.414,485.829,503.371,521.008,538.118,554.148,566.867,576.661,586.061,593.935,600.591,604.640,608.632,613.118,617.362,621.442,625.439
EERH,72.144,73.047,74.332,75.273,75.959,76.614,78.164,79.251,80.645,82.294,84.226,86.871,89.511,92.332,95.315,98.066,100.963,104.250,107.547,110.803,113.345,114.540,116.454,118.190,119.767,120.581,120.531,121.542,122.532,123.506,124.480
EKIL,48.443,49.062,49.965,50.634,51.142,51.642,52.715,53.516,54.547,55.774,57.219,59.172,61.143,63.257,65.500,67.609,69.847,72.331,74.801,77.205,79.090,80.055,81.448,82.686,83.793,84.386,84.438,85.159,85.861,86.548,87.231
EKIS,17.507,17.766,18.158,18.423,18.604,18.766,19.613,20.134,20.753,21.452,22.204,23.271,24.264,25.295,26.374,27.297,28.232,29.407,30.644,31.933,32.931,33.204,33.984,34.750,35.494,35.840,35.618,36.071,36.531,36.991,37.462
ELDE,32.646,32.973,33.603,33.998,34.262,34.493,35.287,35.798,36.462,37.246,38.152,39.480,40.723,42.039,43.424,44.661,45.951,47.478,49.041,50.621,51.849,52.336,53.284,54.177,55.014,55.430,55.308,55.832,56.353,56.868,57.386
ELGI_P,46.426,46.962,47.669,48.215,48.616,49.015,49.339,49.733,50.301,51.005,51.891,53.027,54.181,55.431,56.764,58.038,59.282,60.734,62.154,63.504,64.569,65.145,65.933,66.610,67.192,67.517,67.590,67.976,68.342,68.695,69.038
