Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BROA_P,3.265,3.312,3.252,3.232,3.244,3.322,3.391,3.498,3.573,3.649,3.710,3.780,3.900,4.043,4.086,4.141,4.201,4.258,4.301,4.309,4.311,4.315,4.317,4.325,4.336,4.356,4.374,4.395,4.411,4.417
BROR_P,1.631,1.655,1.625,1.615,1.621,1.660,1.694,1.748,1.785,1.823,1.854,1.888,1.949,2.020,2.042,2.069,2.099,2.127,2.149,2.153,2.154,2.156,2.157,2.161,2.166,2.176,2.186,2.196,2.204,2.207
BROX,10.094,10.239,10.056,9.993,10.031,10.271,10.486,10.815,11.048,11.282,11.472,11.687,12.060,12.502,12.635,12.806,12.989,13.166,13.299,13.324,13.330,13.343,13.349,13.374,13.406,13.469,13.526,13.589,13.640,13.659
BRWA1,57.610,58.440,57.394,57.033,57.250,58.621,59.847,61.723,63.058,64.392,65.475,66.701,68.829,71.355,72.112,73.086,74.132,75.142,75.900,76.044,76.080,76.153,76.189,76.333,76.513,76.874,77.199,77.559,77.848,77.956
BUMU_P,8.705,8.830,8.672,8.617,8.650,8.857,9.043,9.326,9.528,9.729,9.893,10.078,10.400,10.781,10.896,11.043,11.201,11.354,11.468,11.490,11.495,11.506,11.512,11.533,11.561,11.615,11.664,11.719,11.762,11.779
BURM_1,92.792,94.128,92.443,91.862,92.211,94.419,96.394,99.416,101.565,103.715,105.458,107.434,110.862,114.929,116.149,117.718,119.403,121.030,122.250,122.483,122.541,122.657,122.715,122.948,123.238,123.819,124.342,124.923,125.388,125.562
BUSH_1,46.755,47.429,46.579,46.287,46.462,47.575,48.570,50.093,51.176,52.259,53.138,54.133,55.860,57.910,58.524,59.315,60.164,60.984,61.599,61.716,61.745,61.803,61.833,61.950,62.096,62.389,62.652,62.945,63.179,63.267
BUST_1,67.082,68.048,66.830,66.410,66.662,68.258,69.687,71.871,73.425,74.979,76.239,77.668,80.146,83.086,83.968,85.103,86.321,87.497,88.379,88.547,88.589,88.673,88.715,88.883,89.093,89.513,89.891,90.311,90.647,90.773
CAAD_P,4.053,4.111,4.037,4.012,4.027,4.124,4.210,4.342,4.436,4.530,4.606,4.692,4.842,5.020,5.073,5.141,5.215,5.286,5.339,5.349,5.352,5.357,5.360,5.370,5.382,5.408,5.431,5.456,5.476,5.484
CAMB_01,10.435,10.585,10.396,10.330,10.370,10.618,10.840,11.180,11.422,11.663,11.859,12.082,12.467,12.924,13.062,13.238,13.428,13.611,13.748,13.774,13.780,13.794,13.800,13.826,13.859,13.924,13.983,14.048,14.101,14.120
CANTN1;RICH1;RICH_J,63.084,63.992,62.847,62.452,62.689,64.190,65.533,67.587,69.048,70.510,71.695,73.038,75.369,78.134,78.963,80.030,81.175,82.281,83.111,83.269,83.308,83.387,83.427,83.585,83.782,84.177,84.533,84.928,85.244,85.362
CAPEA1,102.739,104.218,102.353,101.709,102.095,104.540,106.727,110.073,112.453,114.833,116.763,118.950,122.746,127.249,128.600,130.337,132.203,134.004,135.355,135.613,135.677,135.806,135.870,136.127,136.449,137.092,137.671,138.315,138.829,139.022
CARE_1,41.143,41.735,40.988,40.731,40.885,41.864,42.740,44.080,45.033,45.986,46.759,47.635,49.155,50.958,51.499,52.195,52.942,53.664,54.205,54.308,54.333,54.385,54.411,54.514,54.643,54.900,55.132,55.390,55.596,55.673
CARR_1,90.599,91.904,90.259,89.692,90.032,92.188,94.117,97.067,99.166,101.265,102.967,104.896,108.243,112.214,113.405,114.937,116.582,118.171,119.362,119.589,119.646,119.759,119.816,120.043,120.326,120.894,121.404,121.972,122.425,122.596
CASS_P,0.340,0.345,0.339,0.337,0.338,0.346,0.354,0.365,0.372,0.380,0.387,0.394,0.407,0.422,0.426,0.432,0.438,0.444,0.448,0.449,0.449,0.450,0.450,0.451,0.452,0.454,0.456,0.458,0.460,0.460
CATY,3.925,3.981,3.910,3.885,3.900,3.993,4.077,4.205,4.296,4.387,4.460,4.544,4.689,4.861,4.912,4.979,5.050,5.119,5.170,5.180,5.183,5.188,5.190,5.200,5.212,5.237,5.259,5.283,5.303,5.311
CEAN_P,0.278,0.282,0.277,0.275,0.276,0.283,0.289,0.298,0.304,0.311,0.316,0.322,0.332,0.344,0.348,0.353,0.358,0.363,0.366,0.367,0.367,0.368,0.368,0.368,0.369,0.371,0.373,0.374,0.376,0.376
CELL_1,168.771,171.201,168.136,167.080,167.714,171.730,175.323,180.818,184.728,188.638,191.809,195.402,201.637,209.034,211.254,214.107,217.172,220.131,222.350,222.773,222.879,223.090,223.196,223.618,224.147,225.203,226.155,227.211,228.057,228.374
CHAP,9.752,9.893,9.716,9.655,9.691,9.923,10.131,10.448,10.674,10.900,11.084,11.291,11.651,12.079,12.207,12.372,12.549,12.720,12.848,12.873,12.879,12.891,12.897,12.922,12.952,13.013,13.068,13.129,13.178,13.196
CHAR_P,3.290,3.338,3.278,3.257,3.270,3.348,3.418,3.525,3.601,3.678,3.739,3.809,3.931,4.075,4.118,4.174,4.234,4.291,4.335,4.343,4.345,4.349,4.351,4.359,4.370,4.390,4.409,4.430,4.446,4.452
CHAS,15.801,16.029,15.742,15.643,15.702,16.078,16.414,16.929,17.295,17.661,17.958,18.294,18.878,19.571,19.778,20.046,20.333,20.610,20.817,20.857,20.867,20.887,20.897,20.936,20.986,21.085,21.174,21.273,21.352,21.381
CHIC_1,29.188,29.609,29.079,28.896,29.006,29.700,30.321,31.272,31.948,32.624,33.173,33.794,34.872,36.152,36.536,37.029,37.559,38.071,38.455,38.528,38.546,38.583,38.601,38.674,38.765,38.948,39.113,39.295,39.442,39.496
CHSI_1,60.449,61.320,60.222,59.844,60.071,61.509,62.796,64.764,66.165,67.565,68.701,69.988,72.221,74.871,75.666,76.688,77.785,78.845,79.640,79.792,79.829,79.905,79.943,80.094,80.284,80.662,81.003,81.381,81.684,81.798
CHTE_1,148.024,150.156,147.468,146.541,147.097,150.620,153.771,158.591,162.020,165.450,168.230,171.382,176.851,183.339,185.285,187.788,190.476,193.071,195.018,195.388,195.481,195.666,195.759,196.130,196.593,197.520,198.354,199.281,200.023,200.301
CITR_1,268.210,272.072,267.202,265.522,266.530,272.912,278.622,287.355,293.569,299.783,304.822,310.532,320.441,332.197,335.724,340.258,345.129,349.831,353.358,354.030,354.198,354.534,354.702,355.374,356.213,357.893,359.404,361.084,362.427,362.931
CLAY_P,7.061,7.162,7.034,6.990,7.017,7.185,7.335,7.565,7.728,7.892,8.025,8.175,8.436,8.745,8.838,8.957,9.086,9.209,9.302,9.320,9.324,9.333,9.338,9.355,9.377,9.422,9.461,9.506,9.541,9.554
CLYM,13.602,13.798,13.551,13.466,13.517,13.841,14.130,14.573,14.888,15.204,15.459,15.749,16.251,16.847,17.026,17.256,17.503,17.742,17.921,17.955,17.963,17.980,17.989,18.023,18.065,18.151,18.227,18.312,18.381,18.406
COAT,11.685,11.853,11.641,11.567,11.611,11.889,12.138,12.519,12.789,13.060,13.280,13.528,13.960,14.472,14.626,14.823,15.036,15.240,15.394,15.423,15.431,15.445,15.453,15.482,15.518,15.592,15.657,15.731,15.789,15.811
COCK,9.085,9.216,9.051,8.994,9.028,9.245,9.438,9.734,9.944,10.155,10.325,10.519,10.855,11.253,11.372,11.526,11.691,11.850,11.970,11.992,11.998,12.009,12.015,12.038,12.066,12.123,12.174,12.231,12.277,12.294
CONQA1;SASA,83.228,84.427,82.916,82.394,82.707,84.688,86.459,89.170,91.097,93.026,94.589,96.361,99.436,103.084,104.178,105.585,107.097,108.556,109.651,109.859,109.911,110.015,110.067,110.276,110.537,111.057,111.527,112.048,112.465,112.621
COUA_P,4.424,4.488,4.407,4.380,4.396,4.502,4.596,4.740,4.842,4.945,5.028,5.122,5.286,5.480,5.538,5.613,5.693,5.770,5.829,5.840,5.842,5.848,5.851,5.862,5.876,5.903,5.928,5.956,5.978,5.987
COVE_1,133.002,134.917,132.502,131.669,132.169,135.334,138.165,142.496,145.577,148.659,151.157,153.989,158.902,164.732,166.481,168.730,171.145,173.477,175.226,175.559,175.642,175.809,175.892,176.225,176.642,177.474,178.224,179.057,179.723,179.973
COWL_1;ECLA_H,159.133,161.425,158.535,157.539,158.137,161.923,165.311,170.493,174.180,177.867,180.856,184.244,190.123,197.098,199.191,201.881,204.771,207.561,209.653,210.052,210.152,210.351,210.450,210.849,211.347,212.344,213.241,214.237,215.034,215.333
COYL,9.581,9.719,9.545,9.485,9.521,9.749,9.953,10.265,10.487,10.709,10.889,11.093,11.447,11.867,11.993,12.155,12.329,12.497,12.623,12.647,12.653,12.665,12.671,12.695,12.725,12.785,12.839,12.899,12.947,12.965
CRAI_P,4.065,4.123,4.049,4.024,4.039,4.136,4.222,4.355,4.449,4.543,4.619,4.706,4.856,5.034,5.088,5.156,5.230,5.301,5.355,5.365,5.368,5.373,5.375,5.385,5.398,5.424,5.447,5.472,5.492,5.500
CREB_1,149.373,151.524,148.812,147.876,148.437,151.992,155.172,160.036,163.496,166.957,169.763,172.943,178.462,185.009,186.973,189.499,192.211,194.830,196.794,197.168,197.262,197.449,197.542,197.917,198.384,199.320,200.161,201.097,201.845,202.126
CROO,6.571,6.666,6.546,6.505,6.529,6.686,6.826,7.040,7.192,7.344,7.468,7.607,7.851,8.139,8.225,8.336,8.455,8.571,8.657,8.673,8.677,8.686,8.690,8.706,8.726,8.768,8.805,8.846,8.879,8.892
CUMB,9.038,9.169,9.004,8.948,8.982,9.197,9.389,9.684,9.893,10.102,10.272,10.465,10.799,11.195,11.314,11.466,11.631,11.789,11.908,11.931,11.936,11.948,11.953,11.976,12.004,12.061,12.112,12.168,12.214,12.230
CUPA,10.822,10.978,10.782,10.714,10.755,11.012,11.243,11.595,11.846,12.096,12.300,12.530,12.930,13.404,13.547,13.730,13.926,14.116,14.258,14.285,14.292,14.306,14.312,14.340,14.373,14.441,14.502,14.570,14.624,14.644
CURR,1.753,1.779,1.747,1.736,1.742,1.784,1.821,1.878,1.919,1.960,1.993,2.030,2.095,2.172,2.195,2.224,2.256,2.287,2.310,2.314,2.315,2.318,2.319,2.323,2.329,2.340,2.349,2.360,2.369,2.372
DALM3,6.909,7.008,6.883,6.839,6.865,7.030,7.177,7.402,7.562,7.722,7.852,7.999,8.254,8.557,8.648,8.765,8.890,9.011,9.102,9.119,9.124,9.132,9.137,9.154,9.175,9.219,9.258,9.301,9.336,9.349
DEVM,6.103,6.191,6.080,6.042,6.065,6.210,6.340,6.539,6.680,6.822,6.936,7.066,7.292,7.559,7.640,7.743,7.854,7.961,8.041,8.056,8.060,8.068,8.072,8.087,8.106,8.144,8.179,8.217,8.247,8.259
DEVO,10.003,10.147,9.965,9.903,9.940,10.178,10.391,10.717,10.949,11.180,11.368,11.581,11.951,12.389,12.521,12.690,12.871,13.047,13.178,13.203,13.210,13.222,13.228,13.254,13.285,13.348,13.404,13.467,13.517,13.535
DEWP,13.493,13.687,13.442,13.358,13.408,13.729,14.017,14.456,14.769,15.081,15.335,15.622,16.120,16.712,16.889,17.117,17.362,17.599,17.776,17.810,17.819,17.836,17.844,17.878,17.920,18.005,18.081,18.165,18.233,18.258
DOUN_P,2.437,2.472,2.428,2.412,2.422,2.479,2.531,2.611,2.667,2.724,2.769,2.821,2.911,3.018,3.050,3.091,3.136,3.178,3.210,3.216,3.218,3.221,3.223,3.229,3.236,3.252,3.265,3.281,3.293,3.297
DRAK_1,54.672,55.459,54.466,54.124,54.330,55.630,56.794,58.575,59.841,61.108,62.135,63.299,65.319,67.715,68.434,69.358,70.351,71.310,72.029,72.166,72.200,72.268,72.302,72.439,72.611,72.953,73.261,73.603,73.877,73.980
DRAX_1,38.286,38.838,38.143,37.903,38.047,38.958,39.773,41.020,41.907,42.794,43.513,44.328,45.742,47.421,47.924,48.571,49.267,49.938,50.441,50.537,50.561,50.609,50.633,50.729,50.849,51.089,51.304,51.544,51.736,51.808
DRCR,3.853,3.909,3.839,3.815,3.829,3.921,4.003,4.129,4.218,4.307,4.379,4.461,4.604,4.773,4.823,4.889,4.959,5.026,5.077,5.086,5.089,5.094,5.096,5.106,5.118,5.142,5.164,5.188,5.207,5.214
DRUM,8.597,8.720,8.564,8.510,8.543,8.747,8.930,9.210,9.409,9.608,9.770,9.953,10.271,10.647,10.760,10.906,11.062,11.213,11.326,11.347,11.353,11.363,11.369,11.390,11.417,11.471,11.519,11.573,11.616,11.632
DUBE_P,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.013,0.013,0.013,0.014,0.014,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0.016,0.016
DUDH_P,9.400,9.536,9.365,9.306,9.342,9.565,9.765,10.071,10.289,10.507,10.684,10.884,11.231,11.643,11.767,11.926,12.096,12.261,12.385,12.408,12.414,12.426,12.432,12.455,12.485,12.544,12.597,12.656,12.703,12.720
DUGR_P,1.051,1.066,1.047,1.040,1.044,1.069,1.092,1.126,1.150,1.175,1.194,1.217,1.256,1.302,1.315,1.333,1.352,1.371,1.385,1.387,1.388,1.389,1.390,1.392,1.396,1.402,1.408,1.415,1.420,1.422
DUMF,11.853,12.023,11.807,11.733,11.779,12.060,12.312,12.698,12.973,13.247,13.470,13.722,14.160,14.680,14.836,15.037,15.252,15.459,15.615,15.645,15.652,15.667,15.675,15.704,15.742,15.816,15.883,15.957,16.016,16.038
DUNB,4.360,4.422,4.343,4.316,4.332,4.436,4.529,4.671,4.772,4.873,4.955,5.048,5.209,5.400,5.457,5.531,5.610,5.686,5.744,5.755,5.757,5.763,5.766,5.777,5.790,5.817,5.842,5.869,5.891,5.899
DUNF,5.618,5.699,5.597,5.562,5.583,5.716,5.836,6.019,6.149,6.279,6.385,6.504,6.712,6.958,7.032,7.127,7.229,7.327,7.401,7.415,7.419,7.426,7.429,7.444,7.461,7.496,7.528,7.563,7.591,7.602
DUNO_P,2.314,2.348,2.306,2.291,2.300,2.355,2.404,2.480,2.533,2.587,2.630,2.680,2.765,2.866,2.897,2.936,2.978,3.019,3.049,3.055,3.056,3.059,3.061,3.066,3.074,3.088,3.101,3.116,3.127,3.132
DYCE_P,6.044,6.131,6.022,5.984,6.006,6.150,6.279,6.476,6.616,6.756,6.869,6.998,7.221,7.486,7.566,7.668,7.778,7.884,7.963,7.978,7.982,7.990,7.993,8.008,8.027,8.065,8.099,8.137,8.167,8.179
EALI_6,62.245,63.141,62.011,61.621,61.855,63.336,64.661,66.688,68.130,69.572,70.742,72.067,74.366,77.095,77.913,78.965,80.096,81.187,82.006,82.162,82.200,82.278,82.317,82.473,82.668,83.058,83.409,83.798,84.110,84.227
EASO_1,60.904,61.781,60.675,60.293,60.522,61.971,63.268,65.251,66.662,68.073,69.217,70.514,72.764,75.434,76.234,77.264,78.370,79.438,80.239,80.391,80.429,80.506,80.544,80.696,80.887,81.268,81.612,81.993,82.298,82.413
ECCL,4.426,4.489,4.409,4.381,4.398,4.503,4.597,4.741,4.844,4.947,5.030,5.124,5.287,5.481,5.540,5.614,5.695,5.772,5.831,5.842,5.844,5.850,5.853,5.864,5.878,5.905,5.930,5.958,5.980,5.988
ECLA_1,104.440,105.945,104.048,103.394,103.786,106.272,108.495,111.896,114.315,116.735,118.697,120.921,124.779,129.357,130.730,132.496,134.393,136.224,137.597,137.859,137.924,138.055,138.120,138.382,138.709,139.363,139.951,140.605,141.129,141.325
EERH,13.943,14.144,13.890,13.803,13.856,14.187,14.484,14.938,15.261,15.584,15.846,16.143,16.658,17.269,17.453,17.688,17.941,18.186,18.369,18.404,18.413,18.430,18.439,18.474,18.518,18.605,18.684,18.771,18.841,18.867
EKIL,8.675,8.799,8.642,8.588,8.620,8.827,9.011,9.294,9.495,9.696,9.859,10.043,10.364,10.744,10.858,11.005,11.162,11.314,11.428,11.450,11.456,11.466,11.472,11.494,11.521,11.575,11.624,11.678,11.722,11.738
EKIS,4.653,4.720,4.635,4.606,4.624,4.734,4.834,4.985,5.093,5.201,5.288,5.387,5.559,5.763,5.824,5.903,5.987,6.069,6.130,6.142,6.145,6.150,6.153,6.165,6.180,6.209,6.235,6.264,6.287,6.296
ELDE,4.928,4.999,4.909,4.879,4.897,5.014,5.119,5.280,5.394,5.508,5.601,5.706,5.888,6.104,6.168,6.252,6.341,6.428,6.492,6.505,6.508,6.514,6.517,6.529,6.545,6.576,6.604,6.634,6.659,6.668
ELGI_P,9.300,9.434,9.265,9.207,9.241,9.463,9.661,9.964,10.179,10.394,10.569,10.767,11.111,11.518,11.641,11.798,11.967,12.130,12.252,12.275,12.281,12.293,12.299,12.322,12.351,12.409,12.462,12.520,12.567,12.584
ELLA_1,93.197,94.539,92.847,92.263,92.613,94.831,96.815,99.850,102.009,104.168,105.919,107.903,111.346,115.431,116.657,118.232,119.925,121.559,122.784,123.018,123.076,123.193,123.251,123.484,123.776,124.360,124.885,125.469,125.935,126.111
ELST_1,137.734,139.717,137.216,136.354,136.871,140.148,143.081,147.566,150.757,153.948,156.535,159.467,164.556,170.593,172.404,174.733,177.234,179.649,181.460,181.805,181.891,182.064,182.150,182.495,182.926,183.789,184.565,185.427,186.117,186.376
ENDE_1,152.125,154.316,151.554,150.601,151.173,154.792,158.031,162.985,166.509,170.034,172.891,176.130,181.750,188.418,190.419,192.991,195.753,198.420,200.421,200.802,200.897,201.087,201.183,201.564,202.040,202.993,203.850,204.802,205.564,205.850
ERSK,3.511,3.561,3.497,3.475,3.489,3.572,3.647,3.761,3.843,3.924,3.990,4.065,4.194,4.348,4.394,4.454,4.517,4.579,4.625,4.634,4.636,4.640,4.643,4.651,4.662,4.684,4.704,4.726,4.744,4.750
