Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CITR_1,1.710,2.324,2.765,3.011,2.718,1.415,1.831,2.324,2.879,3.491,4.230,4.974,5.712,6.398,7.072,7.799,8.416,8.959,9.432,9.881,10.246,10.412,10.430,10.398,10.338,10.265,10.185,10.103,10.017,9.894
CLAY_P,0.025,0.037,0.054,0.079,0.117,0.171,0.221,0.281,0.348,0.422,0.511,0.601,0.690,0.773,0.855,0.942,1.017,1.082,1.140,1.194,1.238,1.258,1.260,1.256,1.249,1.240,1.231,1.221,1.210,1.195
CLYM,0.118,0.182,0.269,0.410,0.624,0.941,1.217,1.545,1.915,2.321,2.812,3.307,3.798,4.254,4.702,5.186,5.595,5.956,6.271,6.570,6.812,6.923,6.934,6.913,6.873,6.825,6.772,6.717,6.660,6.578
COAT,0.089,0.148,0.243,0.411,0.690,1.133,1.467,1.861,2.306,2.795,3.387,3.983,4.574,5.123,5.663,6.245,6.739,7.174,7.553,7.912,8.205,8.338,8.352,8.326,8.278,8.220,8.156,8.090,8.021,7.923
COCK,0.392,0.580,0.808,1.138,1.590,2.192,2.838,3.601,4.462,5.409,6.554,7.708,8.851,9.914,10.959,12.086,13.040,13.882,14.615,15.312,15.877,16.134,16.162,16.111,16.019,15.907,15.782,15.655,15.522,15.332
CONQA1;SASA,0.576,0.962,1.584,2.694,4.544,7.484,9.686,12.292,15.232,18.464,22.374,26.312,30.214,33.844,37.410,41.256,44.516,47.390,49.890,52.268,54.198,55.076,55.170,55.000,54.684,54.300,53.876,53.442,52.986,52.336
COUA_P,0.383,0.579,0.829,1.213,1.771,2.560,3.314,4.205,5.211,6.317,7.655,9.002,10.337,11.578,12.799,14.115,15.229,16.213,17.068,17.882,18.542,18.843,18.875,18.816,18.708,18.577,18.432,18.283,18.127,17.905
COVE_1,4.380,6.436,8.841,12.227,16.717,22.457,29.068,36.886,45.707,55.406,67.140,78.959,90.668,101.557,112.261,123.801,133.582,142.206,149.711,156.845,162.637,165.275,165.555,165.040,164.095,162.943,161.670,160.369,159.000,157.051
COWL_1;ECLA_H,3.647,5.191,6.750,8.611,10.527,12.149,15.726,19.956,24.728,29.975,36.324,42.718,49.052,54.943,60.735,66.978,72.269,76.935,80.995,84.855,87.989,89.416,89.567,89.289,88.777,88.154,87.465,86.761,86.021,84.966
COYL,0.382,0.615,0.966,1.567,2.539,4.044,5.234,6.642,8.230,9.977,12.090,14.218,16.326,18.287,20.215,22.293,24.054,25.607,26.958,28.243,29.286,29.761,29.811,29.718,29.548,29.341,29.112,28.877,28.631,28.280
