Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRED_1,2.250,2.490,2.860,4.170,5.480,6.780,8.080,9.370,10.650,11.970,13.510,15.200,16.750,18.350,19.520,20.230,20.610,20.920,21.800,22.930,23.990,25.120,26.250,26.600,26.570,26.540,26.510,26.470,26.440,26.410
BRFO_1;CLT03,127.160,140.850,161.460,175.560,189.580,203.540,217.400,231.200,244.920,259.100,275.600,293.720,310.250,327.390,340.010,347.560,351.680,354.950,364.380,376.490,387.790,399.960,412.060,415.840,415.500,415.160,414.820,414.460,414.100,413.740
BRID_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
BRIM_1,0.000,0.000,0.000,7.900,15.750,23.570,31.340,39.060,46.750,54.690,63.940,74.080,83.350,92.950,100.020,104.240,106.560,108.380,113.670,120.450,126.780,133.600,140.370,142.500,142.310,142.110,141.920,141.720,141.520,141.310
BROA_P,0.000,0.000,0.000,0.080,0.170,0.270,0.380,0.490,0.620,0.690,0.850,1.030,1.220,1.420,1.600,1.760,1.900,2.030,2.220,2.440,2.660,2.900,3.150,3.330,3.460,3.600,3.730,3.870,4.010,4.140
BROR_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
BROX,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
BRWA1,233.060,258.150,295.920,327.510,358.940,390.190,421.270,452.180,482.910,514.680,551.670,592.250,629.300,667.710,695.980,712.890,722.150,729.460,750.590,777.720,803.040,830.320,857.410,865.900,865.140,864.370,863.590,862.800,861.990,861.170
BUMU_P,44.960,55.930,71.180,71.250,71.320,71.400,71.490,71.590,71.690,71.750,71.890,72.040,72.190,72.360,72.510,72.650,72.760,72.870,73.030,73.210,73.400,73.600,73.810,73.950,74.060,74.180,74.290,74.400,74.520,74.630
BURM_1,294.830,326.570,374.360,461.230,547.640,633.580,719.050,804.050,888.590,975.930,1077.670,1189.260,1291.160,1396.760,1474.530,1521.020,1546.480,1566.570,1624.700,1699.290,1768.930,1843.960,1918.460,1941.800,1939.710,1937.600,1935.440,1933.260,1931.040,1928.790
BUSH_1,11.070,12.260,14.050,16.310,18.560,20.790,23.010,25.220,27.410,29.680,32.320,35.220,37.870,40.610,42.630,43.840,44.500,45.020,46.530,48.470,50.280,52.230,54.160,54.770,54.710,54.660,54.600,54.550,54.490,54.430
BUST_1,0.000,0.000,0.000,4.510,9.000,13.470,17.910,22.320,26.710,31.250,36.540,42.330,47.630,53.110,57.150,59.570,60.890,61.930,64.950,68.830,72.450,76.340,80.210,81.430,81.320,81.210,81.100,80.980,80.870,80.750
CAAD_P,1.000,1.240,1.580,1.740,1.920,2.120,2.340,2.570,2.820,2.960,3.280,3.640,4.020,4.420,4.790,5.100,5.380,5.650,6.020,6.460,6.910,7.390,7.890,8.240,8.510,8.780,9.050,9.320,9.590,9.870
CAMB_01,15.350,17.000,19.490,23.440,27.360,31.270,35.160,39.020,42.860,46.830,51.460,56.530,61.160,65.960,69.500,71.610,72.770,73.680,76.320,79.710,82.880,86.290,89.670,90.740,90.640,90.540,90.450,90.350,90.250,90.140
CANTN1;RICH1;RICH_J,166.710,184.650,211.680,230.630,249.480,268.240,286.880,305.430,323.880,342.930,365.130,389.480,411.710,434.750,451.720,461.860,467.420,471.800,484.480,500.760,515.950,532.320,548.570,553.660,553.210,552.750,552.280,551.800,551.320,550.830
CAPEA1,13.360,14.800,16.960,18.280,19.590,20.890,22.180,23.470,24.750,26.080,27.620,29.310,30.850,32.450,33.630,34.340,34.720,35.030,35.910,37.040,38.090,39.230,40.360,40.710,40.680,40.650,40.610,40.580,40.550,40.510
CARE_1,15.080,16.710,19.150,20.470,21.780,23.080,24.370,25.660,26.940,28.260,29.810,31.500,33.040,34.640,35.820,36.520,36.910,37.210,38.090,39.220,40.280,41.420,42.550,42.900,42.870,42.840,42.800,42.770,42.740,42.700
CARR_1,9.890,10.950,12.560,13.870,15.180,16.490,17.780,19.070,20.350,21.670,23.210,24.900,26.450,28.050,29.230,29.930,30.320,30.620,31.500,32.630,33.690,34.820,35.950,36.310,36.280,36.240,36.210,36.180,36.140,36.110
CASS_P,0.000,0.000,0.000,0.300,0.640,1.010,1.410,1.850,2.310,2.580,3.180,3.870,4.560,5.320,6.010,6.600,7.110,7.620,8.330,9.150,9.990,10.890,11.820,12.480,12.980,13.490,14.000,14.510,15.020,15.530
CATY,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
CEAN_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CELL_1,34.700,38.440,44.060,55.910,67.690,79.410,91.070,102.660,114.180,126.100,139.970,155.190,169.080,183.480,194.090,200.430,203.900,206.640,214.560,224.740,234.230,244.460,254.620,257.800,257.520,257.230,256.940,256.640,256.340,256.030
CHAP,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
CHAR_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CHAS,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
CHIC_1,62.930,69.710,79.910,108.870,137.670,166.320,194.810,223.140,251.320,280.430,314.340,351.540,385.510,420.710,446.630,462.130,470.620,477.310,496.690,521.550,544.770,569.770,594.610,602.390,601.690,600.990,600.270,599.540,598.800,598.050
CHSI_1,6.480,7.180,8.230,9.360,10.480,11.600,12.710,13.810,14.910,16.040,17.360,18.810,20.140,21.510,22.520,23.120,23.450,23.710,24.470,25.440,26.340,27.320,28.280,28.590,28.560,28.530,28.500,28.480,28.450,28.420
CHTE_1,133.730,148.120,169.800,171.380,172.950,174.510,176.060,177.610,179.150,180.740,182.580,184.610,186.470,188.390,189.800,190.650,191.110,191.470,192.530,193.890,195.150,196.520,197.870,198.300,198.260,198.220,198.180,198.140,198.100,198.060
CITR_1,0.000,0.000,0.000,0.720,1.430,2.140,2.850,3.550,4.250,4.970,5.810,6.730,7.580,8.450,9.090,9.480,9.690,9.850,10.330,10.950,11.530,12.150,12.760,12.950,12.940,12.920,12.900,12.880,12.870,12.850
CLAY_P,0.000,0.000,0.000,0.070,0.140,0.220,0.310,0.410,0.510,0.570,0.710,0.860,1.010,1.180,1.340,1.470,1.580,1.690,1.850,2.030,2.220,2.420,2.630,2.770,2.890,3.000,3.110,3.220,3.340,3.450
CLYM,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
COAT,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
COCK,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CONQA1;SASA,108.740,120.440,138.060,142.010,145.940,149.850,153.730,157.600,161.440,165.410,170.030,175.110,179.740,184.540,188.070,190.190,191.340,192.260,194.900,198.290,201.450,204.860,208.250,209.310,209.220,209.120,209.020,208.920,208.820,208.720
COUA_P,0.000,0.000,0.000,0.430,0.910,1.430,2.010,2.620,3.290,3.670,4.530,5.500,6.490,7.560,8.550,9.380,10.120,10.830,11.840,13.010,14.200,15.480,16.810,17.740,18.460,19.180,19.900,20.630,21.360,22.090
COVE_1,27.620,30.590,35.070,39.580,44.070,48.540,52.980,57.390,61.780,66.320,71.610,77.400,82.700,88.180,92.220,94.640,95.960,97.000,100.020,103.900,107.520,111.410,115.280,116.500,116.390,116.280,116.170,116.050,115.940,115.820
COWL_1;ECLA_H,259.020,286.910,328.890,360.480,391.900,423.150,454.230,485.140,515.880,547.650,584.640,625.220,662.270,700.670,728.950,745.860,755.120,762.420,783.560,810.690,836.010,863.290,890.380,898.870,898.110,897.340,896.560,895.760,894.960,894.140
COYL,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
CRAI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CREB_1,44.930,49.760,57.040,62.310,67.540,72.750,77.930,83.090,88.210,93.500,99.670,106.430,112.610,119.010,123.720,126.540,128.080,129.300,132.820,137.340,141.560,146.110,150.620,152.040,151.910,151.780,151.650,151.520,151.390,151.250
CROO,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
CUMB,0.000,0.000,0.000,1.150,2.460,3.930,5.550,7.340,9.290,10.280,12.980,16.070,19.290,22.830,26.140,29.090,31.740,34.360,37.880,41.950,46.100,50.570,55.240,58.660,61.410,64.160,66.930,69.710,72.500,75.310
CUPA,4.960,6.760,9.200,10.350,11.660,13.130,14.750,16.540,18.490,19.480,22.180,25.270,28.490,32.030,35.350,38.290,40.940,43.560,47.080,51.150,55.300,59.770,64.440,67.870,70.610,73.360,76.130,78.910,81.700,84.510
CURR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DALM3,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
DEVM,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
DEVO,4.800,6.540,8.900,10.050,11.360,12.830,14.450,16.240,18.190,19.180,21.880,24.970,28.190,31.730,35.050,37.990,40.640,43.260,46.780,50.850,55.000,59.470,64.140,67.570,70.310,73.060,75.830,78.610,81.400,84.210
DEWP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DOUN_P,0.000,0.000,0.000,0.850,1.790,2.820,3.950,5.170,6.480,7.240,8.920,10.830,12.780,14.910,16.840,18.490,19.930,21.340,23.330,25.640,27.980,30.500,33.130,34.960,36.370,37.790,39.220,40.650,42.090,43.530
DRAK_1,83.960,92.990,106.600,108.860,111.100,113.330,115.550,117.760,119.960,122.230,124.870,127.770,130.410,133.160,135.180,136.390,137.050,137.570,139.080,141.020,142.820,144.770,146.710,147.310,147.260,147.210,147.150,147.090,147.030,146.980
DRAX_1,0.000,0.000,0.000,3.950,7.880,11.780,15.670,19.530,23.370,27.340,31.970,37.040,41.670,46.470,50.010,52.120,53.280,54.190,56.830,60.220,63.390,66.800,70.190,71.250,71.150,71.060,70.960,70.860,70.760,70.660
DRCR,0.000,0.000,0.000,1.150,2.460,3.930,5.550,7.340,9.290,10.280,12.980,16.070,19.290,22.830,26.140,29.090,31.740,34.360,37.880,41.950,46.100,50.570,55.240,58.660,61.410,64.160,66.930,69.710,72.500,75.310
DRUM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUDH_P,0.000,0.000,0.000,0.200,0.430,0.670,0.940,1.230,1.540,1.720,2.120,2.580,3.040,3.550,4.010,4.400,4.740,5.080,5.550,6.100,6.660,7.260,7.880,8.320,8.650,8.990,9.330,9.670,10.010,10.360
DUGR_P,0.000,0.000,0.000,0.180,0.380,0.600,0.850,1.110,1.390,1.550,1.910,2.320,2.740,3.190,3.610,3.960,4.270,4.570,4.990,5.490,5.990,6.530,7.090,7.490,7.790,8.090,8.400,8.700,9.010,9.320
DUMF,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
DUNB,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
DUNF,0.000,0.000,0.000,1.150,2.460,3.930,5.550,7.340,9.290,10.280,12.980,16.070,19.290,22.830,26.140,29.090,31.740,34.360,37.880,41.950,46.100,50.570,55.240,58.660,61.410,64.160,66.930,69.710,72.500,75.310
DUNO_P,0.000,0.000,0.000,1.150,2.460,3.930,5.550,7.340,9.290,10.280,12.980,16.070,19.290,22.830,26.140,29.090,31.740,34.360,37.880,41.950,46.100,50.570,55.240,58.660,61.410,64.160,66.930,69.710,72.500,75.310
DYCE_P,0.300,0.370,0.470,1.650,2.950,4.370,5.930,7.610,9.420,10.460,12.790,15.420,18.110,21.040,23.710,25.990,27.980,29.930,32.660,35.850,39.080,42.570,46.190,48.720,50.670,52.620,54.590,56.560,58.550,60.540
EALI_6,0.000,0.000,0.000,0.720,1.430,2.140,2.850,3.550,4.250,4.970,5.810,6.730,7.580,8.450,9.090,9.480,9.690,9.850,10.330,10.950,11.530,12.150,12.760,12.950,12.940,12.920,12.900,12.880,12.870,12.850
EASO_1,264.020,292.440,335.230,351.030,366.740,382.360,397.900,413.360,428.730,444.610,463.100,483.390,501.920,521.120,535.260,543.710,548.340,552.000,562.570,576.130,588.790,602.430,615.980,620.220,619.840,619.460,619.060,618.670,618.260,617.850
ECCL,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
ECLA_1,109.090,120.830,138.520,154.310,170.020,185.650,201.190,216.640,232.010,247.890,266.390,286.680,305.210,324.410,338.550,347.000,351.630,355.280,365.850,379.410,392.070,405.720,419.260,423.510,423.130,422.740,422.350,421.950,421.550,421.140
EERH,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EKIL,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
EKIS,0.000,0.000,0.000,0.130,0.290,0.460,0.650,0.850,1.080,1.190,1.510,1.870,2.240,2.650,3.040,3.380,3.690,4.000,4.400,4.880,5.360,5.880,6.420,6.820,7.140,7.460,7.780,8.110,8.430,8.760
ELDE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ELGI_P,1.270,1.580,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010
ELLA_1,0.000,0.000,0.000,0.990,1.970,2.950,3.920,4.880,5.840,6.840,7.990,9.260,10.420,11.620,12.500,13.030,13.320,13.550,14.210,15.060,15.850,16.700,17.550,17.810,17.790,17.760,17.740,17.710,17.690,17.660
ELST_1,0.000,0.000,0.000,0.880,1.750,2.620,3.480,4.340,5.190,6.080,7.100,8.230,9.260,10.330,11.110,11.580,11.840,12.040,12.630,13.380,14.090,14.840,15.600,15.830,15.810,15.790,15.770,15.750,15.720,15.700
ENDE_1,54.790,60.690,69.570,77.460,85.320,93.130,100.900,108.630,116.310,124.250,133.500,143.650,152.910,162.510,169.580,173.810,176.120,177.950,183.230,190.010,196.350,203.170,209.940,212.060,211.870,211.680,211.480,211.280,211.080,210.880
