Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BROX,22.256,22.147,22.011,21.997,21.820,21.615,21.424,21.260,21.110,21.083,21.015,21.042,21.110,21.220,21.342,21.547,21.833,22.079,22.338,22.679,23.020,23.470,23.892,24.342,24.779,25.133,25.488,25.733,25.856,25.938
BRWA1,54.413,54.126,53.799,53.769,53.337,52.841,52.375,51.979,51.617,51.555,51.392,51.464,51.639,51.911,52.220,52.730,53.441,54.054,54.697,55.544,56.391,57.505,58.552,59.670,60.753,61.632,62.517,63.131,63.445,63.659
BUMU_P,19.193,19.098,18.981,18.969,18.816,18.640,18.475,18.334,18.205,18.181,18.122,18.146,18.205,18.299,18.405,18.581,18.828,19.040,19.263,19.557,19.851,20.239,20.604,20.992,21.368,21.674,21.980,22.191,22.297,22.368
BURM_1,87.732,87.270,86.742,86.694,85.997,85.198,84.446,83.808,83.224,83.123,82.861,82.977,83.260,83.699,84.197,85.019,86.165,87.154,88.190,89.556,90.921,92.718,94.406,96.208,97.955,99.371,100.799,101.788,102.295,102.640
BUSH_1,44.052,43.819,43.555,43.531,43.181,42.779,42.402,42.081,41.788,41.738,41.606,41.664,41.806,42.027,42.277,42.689,43.265,43.761,44.282,44.967,45.653,46.555,47.403,48.308,49.185,49.896,50.613,51.109,51.364,51.537
BUST_1,62.994,62.662,62.283,62.249,61.749,61.175,60.635,60.177,59.757,59.685,59.497,59.580,59.783,60.098,60.456,61.046,61.869,62.579,63.323,64.304,65.284,66.574,67.787,69.080,70.335,71.352,72.377,73.087,73.451,73.699
CAAD_P,8.936,8.892,8.837,8.832,8.761,8.678,8.602,8.536,8.476,8.465,8.437,8.448,8.476,8.520,8.569,8.651,8.766,8.865,8.969,9.105,9.242,9.423,9.593,9.773,9.949,10.091,10.233,10.332,10.381,10.414
CAMB_01,9.853,9.801,9.742,9.736,9.658,9.568,9.484,9.412,9.346,9.335,9.306,9.319,9.351,9.400,9.456,9.548,9.677,9.788,9.904,10.058,10.211,10.413,10.602,10.805,11.001,11.160,11.320,11.431,11.488,11.527
CANTN1;RICH1;RICH_J,59.589,59.275,58.917,58.885,58.411,57.869,57.358,56.924,56.527,56.459,56.281,56.360,56.552,56.850,57.189,57.747,58.525,59.197,59.901,60.828,61.756,62.976,64.123,65.347,66.533,67.495,68.465,69.137,69.481,69.716
CAPEA1,97.097,96.585,96.001,95.948,95.177,94.293,93.461,92.754,92.107,91.996,91.706,91.834,92.148,92.633,93.185,94.094,95.362,96.457,97.604,99.115,100.626,102.615,104.484,106.478,108.411,109.979,111.559,112.653,113.215,113.597
CARE_1,38.895,38.690,38.456,38.435,38.126,37.771,37.438,37.155,36.896,36.852,36.735,36.787,36.912,37.107,37.327,37.692,38.200,38.638,39.098,39.703,40.309,41.105,41.854,42.652,43.427,44.055,44.688,45.126,45.351,45.504
CARR_1,85.472,85.022,84.508,84.461,83.783,83.004,82.271,81.650,81.080,80.983,80.727,80.840,81.116,81.543,82.028,82.829,83.945,84.909,85.919,87.249,88.579,90.330,91.975,93.730,95.432,96.812,98.203,99.166,99.661,99.997
CASS_P,0.750,0.747,0.742,0.742,0.736,0.729,0.722,0.717,0.712,0.711,0.709,0.709,0.712,0.715,0.720,0.726,0.736,0.744,0.753,0.765,0.776,0.791,0.806,0.821,0.835,0.847,0.859,0.868,0.872,0.874
CATY,8.653,8.611,8.558,8.552,8.483,8.404,8.330,8.266,8.208,8.197,8.171,8.181,8.208,8.250,8.298,8.377,8.489,8.584,8.685,8.817,8.950,9.125,9.289,9.464,9.634,9.772,9.910,10.005,10.053,10.085
CEAN_P,0.613,0.610,0.606,0.606,0.601,0.595,0.590,0.586,0.582,0.581,0.579,0.580,0.582,0.585,0.588,0.594,0.601,0.608,0.615,0.625,0.634,0.647,0.658,0.671,0.683,0.692,0.702,0.709,0.712,0.715
CELL_1,159.180,158.341,157.384,157.297,156.033,154.583,153.219,152.061,151.000,150.819,150.343,150.553,151.067,151.863,152.766,154.258,156.336,158.131,160.011,162.489,164.966,168.227,171.290,174.559,177.729,180.299,182.890,184.683,185.604,186.230
CHAP,21.503,21.397,21.266,21.252,21.081,20.883,20.699,20.541,20.396,20.370,20.304,20.330,20.396,20.501,20.620,20.818,21.094,21.331,21.582,21.911,22.241,22.675,23.084,23.519,23.940,24.283,24.625,24.863,24.981,25.060
