Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
COVE_1,5.016,5.084,5.116,5.134,5.557,6.196,7.400,9.702,13.551,20.034,30.215,44.920,65.600,92.047,123.173,157.491,174.093,174.158,174.226,174.299,174.376,174.457,174.542,174.631,174.724,174.822,174.925,175.032,175.144,175.261
COWL_1;ECLA_H,3.321,3.366,3.388,3.400,3.956,4.611,6.009,8.693,13.224,20.852,32.827,50.123,74.450,105.582,142.309,182.581,202.048,202.091,202.135,202.184,202.235,202.289,202.345,202.404,202.466,202.530,202.598,202.669,202.743,202.821
COYL,0.258,0.262,0.264,0.264,0.338,0.478,0.728,1.210,2.028,3.405,5.567,8.689,13.081,18.704,25.349,32.606,36.112,36.115,36.119,36.123,36.127,36.131,36.135,36.140,36.145,36.150,36.155,36.160,36.166,36.172
CRAI_P,0.002,0.002,0.002,0.002,0.028,0.074,0.159,0.324,0.605,1.078,1.821,2.893,4.402,6.335,8.622,11.112,12.314,12.314,12.314,12.314,12.314,12.314,12.314,12.314,12.314,12.315,12.315,12.315,12.315,12.315
CREB_1,8.732,8.850,8.907,8.939,9.295,9.952,11.067,13.170,16.621,22.441,31.583,44.791,63.358,87.069,114.832,145.805,160.817,160.930,161.047,161.175,161.309,161.450,161.598,161.753,161.916,162.086,162.264,162.451,162.646,162.850
CROO,0.000,0.000,0.000,0.000,0.074,0.170,0.370,0.756,1.416,2.528,4.272,6.792,10.336,14.876,20.246,26.094,28.918,28.918,28.918,28.918,28.918,28.918,28.918,28.918,28.918,28.918,28.918,28.918,28.918,28.918
CUMB,0.000,0.000,0.000,0.000,0.036,0.108,0.235,0.482,0.903,1.612,2.724,4.330,6.589,9.483,12.907,16.635,18.435,18.435,18.435,18.435,18.435,18.435,18.435,18.435,18.435,18.435,18.435,18.435,18.435,18.435
CUPA,0.621,0.630,0.634,0.636,0.745,0.938,1.288,1.962,3.104,5.025,8.041,12.397,18.524,26.367,35.626,45.761,50.659,50.667,50.675,50.684,50.694,50.704,50.714,50.725,50.737,50.749,50.761,50.775,50.789,50.803
CURR,0.000,0.000,0.000,0.000,0.024,0.056,0.123,0.252,0.472,0.842,1.423,2.262,3.443,4.955,6.744,8.692,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633
DALM3,0.000,0.000,0.000,0.000,0.009,0.023,0.051,0.104,0.195,0.348,0.588,0.934,1.422,2.046,2.785,3.589,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978
DEVM,0.000,0.000,0.000,0.000,0.009,0.026,0.056,0.116,0.217,0.386,0.653,1.038,1.580,2.274,3.095,3.989,4.421,4.421,4.421,4.421,4.421,4.421,4.421,4.421,4.421,4.421,4.421,4.421,4.421,4.421
DEVO,0.003,0.003,0.003,0.003,0.041,0.112,0.241,0.490,0.915,1.630,2.752,4.373,6.654,9.574,13.030,16.793,18.610,18.610,18.610,18.610,18.610,18.610,18.610,18.610,18.611,18.611,18.611,18.611,18.611,18.611
DEWP,0.000,0.000,0.000,0.000,0.007,0.017,0.038,0.078,0.146,0.260,0.439,0.698,1.062,1.529,2.081,2.682,2.972,2.972,2.972,2.972,2.972,2.972,2.972,2.972,2.972,2.972,2.972,2.972,2.972,2.972
DOUN_P,0.324,0.329,0.331,0.332,0.334,0.337,0.340,0.343,0.344,0.346,0.350,0.355,0.362,0.369,0.365,0.389,0.403,0.407,0.412,0.416,0.421,0.427,0.432,0.438,0.444,0.450,0.457,0.464,0.471,0.478
DRAK_1,3.434,3.481,3.503,3.516,3.660,3.901,4.323,5.120,6.425,8.626,12.084,17.079,24.101,33.067,43.561,55.280,60.961,61.005,61.052,61.102,61.155,61.210,61.268,61.329,61.393,61.460,61.530,61.604,61.680,61.761
DRAX_1,0.517,0.524,0.527,0.529,0.550,0.588,0.652,0.774,0.973,1.309,1.837,2.600,3.672,5.041,6.644,8.433,9.300,9.307,9.314,9.322,9.330,9.338,9.347,9.356,9.365,9.376,9.386,9.397,9.409,9.421
DRCR,0.000,0.000,0.000,0.000,0.004,0.010,0.022,0.045,0.084,0.151,0.255,0.405,0.616,0.887,1.207,1.556,1.724,1.724,1.724,1.724,1.724,1.724,1.724,1.724,1.724,1.724,1.724,1.724,1.724,1.724
DRUM,0.000,0.000,0.000,0.000,0.036,0.094,0.205,0.420,0.787,1.405,2.375,3.775,5.745,8.267,11.253,14.503,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DUDH_P,0.000,0.000,0.000,0.000,0.007,0.018,0.040,0.081,0.152,0.271,0.458,0.728,1.109,1.596,2.172,2.799,3.102,3.102,3.102,3.102,3.102,3.102,3.102,3.102,3.102,3.102,3.102,3.102,3.102,3.102
DUGR_P,0.000,0.000,0.000,0.000,0.007,0.022,0.047,0.096,0.180,0.321,0.542,0.861,1.311,1.887,2.568,3.309,3.668,3.668,3.668,3.668,3.668,3.668,3.668,3.668,3.668,3.668,3.668,3.668,3.668,3.668
DUMF,2.925,2.964,2.982,2.994,3.048,3.135,3.279,3.534,3.921,4.581,5.616,7.116,9.219,11.889,14.952,18.534,20.283,20.319,20.358,20.403,20.448,20.493,20.544,20.595,20.649,20.706,20.766,20.829,20.895,20.964
DUNB,0.222,0.225,0.227,0.227,0.260,0.311,0.408,0.593,0.906,1.433,2.261,3.456,5.137,7.289,9.827,12.610,13.956,13.958,13.961,13.965,13.968,13.972,13.975,13.979,13.984,13.988,13.992,13.997,14.002,14.007
DUNF,0.000,0.000,0.000,0.000,0.026,0.073,0.160,0.328,0.614,1.095,1.851,2.942,4.478,6.444,8.771,11.305,12.528,12.528,12.528,12.528,12.528,12.528,12.528,12.528,12.528,12.528,12.528,12.528,12.528,12.528
DUNO_P,0.000,0.000,0.000,0.000,0.008,0.021,0.047,0.095,0.179,0.319,0.540,0.858,1.305,1.878,2.557,3.295,3.652,3.652,3.652,3.652,3.652,3.652,3.652,3.652,3.652,3.652,3.652,3.652,3.652,3.652
DYCE_P,2.123,2.151,2.165,2.173,2.212,2.274,2.373,2.553,2.826,3.288,4.014,5.065,6.540,8.412,10.556,13.071,14.300,14.327,14.356,14.387,14.419,14.453,14.489,14.527,14.567,14.608,14.651,14.697,14.744,14.794
EALI_6,1.343,1.361,1.370,1.374,1.544,1.706,2.084,2.807,4.021,6.066,9.277,13.914,20.435,28.778,38.604,49.417,54.647,54.664,54.682,54.702,54.723,54.744,54.767,54.791,54.816,54.842,54.869,54.898,54.928,54.959
EASO_1,2.629,2.665,2.682,2.691,2.940,3.312,4.019,5.371,7.637,11.455,17.449,26.107,38.282,53.857,72.197,92.390,102.158,102.192,102.227,102.265,102.306,102.348,102.393,102.439,102.488,102.540,102.593,102.649,102.708,102.770
ECCL,0.106,0.108,0.108,0.109,0.138,0.188,0.280,0.458,0.760,1.269,2.067,3.220,4.842,6.918,9.372,12.052,13.347,13.348,13.350,13.351,13.353,13.355,13.356,13.358,13.360,13.362,13.365,13.367,13.369,13.372
ECLA_1,2.591,2.627,2.643,2.653,3.570,4.030,5.629,8.709,13.926,22.708,36.494,56.405,84.411,120.263,162.598,208.915,231.295,231.329,231.364,231.402,231.441,231.483,231.527,231.573,231.621,231.672,231.725,231.780,231.838,231.899
EERH,0.000,0.000,0.000,0.000,0.075,0.206,0.450,0.921,1.725,3.078,5.201,8.268,12.583,18.109,24.648,31.768,35.205,35.205,35.205,35.205,35.205,35.205,35.205,35.205,35.205,35.205,35.205,35.205,35.205,35.205
EKIL,0.002,0.002,0.002,0.002,0.012,0.029,0.062,0.124,0.231,0.411,0.694,1.102,1.676,2.411,3.281,4.228,4.685,4.685,4.685,4.685,4.685,4.685,4.685,4.685,4.685,4.685,4.685,4.685,4.686,4.686
EKIS,0.000,0.000,0.000,0.000,0.001,0.003,0.007,0.014,0.026,0.047,0.079,0.126,0.191,0.275,0.374,0.483,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535
