Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHIC_1,0.457,0.590,0.774,1.031,1.375,1.848,2.478,3.318,4.425,5.461,6.539,7.758,9.111,10.575,12.111,13.920,15.802,17.623,19.382,21.010,22.556,24.070,25.529,26.899,28.245,29.167,29.760,29.951,30.145,30.349
CHSI_1,2.669,3.344,4.169,5.170,6.291,7.563,8.875,10.159,11.266,13.903,16.649,19.754,23.199,26.925,30.837,35.441,40.236,44.871,49.350,53.496,57.433,61.287,65.000,68.490,71.918,74.264,75.773,76.260,76.754,77.274
CHTE_1,2.167,2.812,3.713,4.984,6.707,9.112,12.352,16.722,22.539,27.816,33.310,39.522,46.415,53.868,61.695,70.907,80.499,89.773,98.735,107.028,114.906,122.616,130.045,137.027,143.885,148.580,151.598,152.573,153.561,154.600
CITR_1,1.705,2.099,2.535,2.993,3.386,3.656,3.634,3.136,1.895,2.339,2.801,3.323,3.903,4.529,5.187,5.962,6.768,7.548,8.302,8.999,9.661,10.310,10.934,11.521,12.098,12.493,12.746,12.828,12.911,12.999
CLAY_P,0.024,0.031,0.041,0.054,0.072,0.097,0.129,0.172,0.229,0.283,0.338,0.402,0.472,0.547,0.627,0.720,0.818,0.912,1.003,1.087,1.167,1.246,1.321,1.392,1.462,1.510,1.540,1.550,1.560,1.571
CLYM,0.115,0.150,0.198,0.268,0.363,0.497,0.680,0.928,1.260,1.555,1.862,2.209,2.595,3.011,3.449,3.964,4.500,5.018,5.519,5.983,6.423,6.855,7.270,7.660,8.043,8.306,8.475,8.529,8.584,8.643
COAT,0.085,0.115,0.162,0.233,0.339,0.499,0.728,1.057,1.517,1.873,2.243,2.661,3.125,3.627,4.154,4.774,5.420,6.044,6.648,7.206,7.736,8.255,8.756,9.226,9.687,10.004,10.207,10.272,10.339,10.409
COCK,0.385,0.491,0.633,0.822,1.063,1.381,1.784,2.295,2.937,3.624,4.340,5.149,6.047,7.018,8.038,9.238,10.488,11.696,12.864,13.944,14.971,15.975,16.943,17.853,18.746,19.358,19.751,19.878,20.007,20.142
CONQA1;SASA,0.552,0.746,1.050,1.520,2.220,3.270,4.790,6.968,10.024,12.372,14.814,17.578,20.644,23.958,27.440,31.536,35.802,39.928,43.912,47.602,51.104,54.534,57.838,60.944,63.994,66.082,67.424,67.858,68.298,68.760
COUA_P,0.375,0.483,0.631,0.835,1.105,1.472,1.957,2.596,3.430,4.233,5.068,6.014,7.063,8.196,9.387,10.789,12.249,13.660,15.023,16.285,17.484,18.657,19.788,20.850,21.893,22.608,23.067,23.215,23.366,23.524
COVE_1,4.308,5.483,7.021,9.043,11.574,14.847,18.896,23.926,30.081,37.124,44.456,52.746,61.945,71.893,82.339,94.634,107.435,119.812,131.772,142.841,153.354,163.645,173.560,182.878,192.030,198.296,202.325,203.626,204.944,206.332
COWL_1;ECLA_H,3.608,4.528,5.662,7.051,8.629,10.456,12.400,14.395,16.274,20.084,24.051,28.536,33.513,38.895,44.546,51.198,58.124,64.820,71.290,77.279,82.966,88.534,93.898,98.939,103.891,107.281,109.460,110.164,110.877,111.628
COYL,0.370,0.491,0.671,0.942,1.331,1.903,2.710,3.847,5.417,6.685,8.005,9.498,11.154,12.946,14.827,17.041,19.346,21.574,23.728,25.721,27.614,29.467,31.253,32.930,34.579,35.707,36.432,36.666,36.904,37.154
CRAI_P,0.170,0.220,0.288,0.383,0.510,0.684,0.915,1.222,1.626,2.006,2.403,2.851,3.348,3.886,4.450,5.115,5.807,6.476,7.122,7.720,8.288,8.845,9.381,9.884,10.379,10.718,10.935,11.005,11.077,11.152
CREB_1,1.439,1.921,2.650,3.754,5.359,7.733,11.116,15.904,22.553,27.833,33.330,39.545,46.442,53.900,61.732,70.950,80.548,89.827,98.794,107.092,114.974,122.689,130.123,137.109,143.971,148.669,151.689,152.665,153.653,154.693
CROO,0.696,0.878,1.108,1.398,1.744,2.164,2.644,3.192,3.796,4.686,5.610,6.656,7.818,9.074,10.392,11.944,13.558,15.120,16.630,18.028,19.354,20.652,21.904,23.080,24.234,25.026,25.534,25.698,25.864,26.040
CUMB,0.182,0.245,0.340,0.486,0.701,1.020,1.477,2.128,3.037,3.747,4.488,5.325,6.253,7.257,8.312,9.553,10.845,12.095,13.302,14.419,15.481,16.519,17.520,18.461,19.385,20.017,20.424,20.555,20.688,20.828
CUPA,0.582,0.759,1.010,1.371,1.868,2.572,3.535,4.850,6.622,8.172,9.786,11.611,13.636,15.826,18.125,20.832,23.650,26.374,29.007,31.444,33.758,36.023,38.206,40.257,42.272,43.651,44.538,44.824,45.115,45.420
CURR,0.223,0.282,0.357,0.454,0.571,0.717,0.889,1.092,1.326,1.637,1.960,2.326,2.731,3.170,3.631,4.173,4.737,5.283,5.810,6.298,6.762,7.216,7.653,8.064,8.467,8.744,8.921,8.979,9.037,9.098
DALM3,0.053,0.068,0.090,0.121,0.163,0.220,0.298,0.403,0.541,0.668,0.800,0.949,1.115,1.294,1.482,1.703,1.933,2.156,2.371,2.570,2.759,2.945,3.123,3.291,3.455,3.568,3.641,3.664,3.688,3.713
DEVM,0.038,0.051,0.069,0.097,0.136,0.195,0.277,0.393,0.553,0.682,0.817,0.970,1.139,1.322,1.514,1.740,1.975,2.203,2.422,2.626,2.819,3.008,3.191,3.362,3.530,3.645,3.719,3.743,3.767,3.793
DEVO,0.153,0.201,0.271,0.374,0.520,0.731,1.025,1.433,1.990,2.456,2.941,3.490,4.099,4.757,5.448,6.261,7.108,7.927,8.718,9.451,10.146,10.827,11.483,12.100,12.705,13.120,13.386,13.472,13.560,13.652
