Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
LISD_1,18.840,19.900,20.100,20.300,20.500,20.760,21.070,21.390,21.710,22.500,23.310,24.120,24.940,25.770,26.610,27.460,28.320,29.190,30.070,30.960,31.860,32.780,33.700,34.630,35.580,36.540,37.500,38.490,39.480,40.490
LOVE_1,16.060,16.960,17.130,17.300,17.480,17.690,17.960,18.230,18.500,19.180,19.870,20.560,21.260,21.970,22.680,23.410,24.140,24.880,25.630,26.390,27.160,27.940,28.720,29.520,30.330,31.140,31.970,32.800,33.650,34.510
MACD_P,23.100,17.170,17.340,17.510,17.690,17.910,18.180,18.450,18.730,19.410,20.110,20.810,21.520,22.230,22.960,23.690,24.430,25.180,25.940,26.710,27.490,28.270,29.070,29.880,30.690,31.520,32.350,33.200,34.060,34.930
MAGA_6,102.410,108.150,109.230,110.330,111.430,112.820,114.520,116.230,117.980,122.300,126.670,131.090,135.560,140.070,144.640,149.260,153.940,158.660,163.450,168.290,173.180,178.140,183.150,188.230,193.370,198.570,203.840,209.170,214.570,220.040
MANN_1,4.720,4.990,5.040,5.090,5.140,5.200,5.280,5.360,5.440,5.640,5.840,6.050,6.250,6.460,6.670,6.880,7.100,7.320,7.540,7.760,7.990,8.220,8.450,8.680,8.920,9.160,9.400,9.650,9.900,10.150
MELK_1,11.340,11.970,12.090,12.210,12.340,12.490,12.680,12.870,13.060,13.540,14.020,14.510,15.010,15.510,16.010,16.520,17.040,17.560,18.090,18.630,19.170,19.720,20.280,20.840,21.410,21.980,22.570,23.160,23.750,24.360
MILC_P,5.220,3.880,3.920,3.960,4.000,4.050,4.110,4.170,4.240,4.390,4.550,4.710,4.870,5.030,5.190,5.360,5.530,5.700,5.870,6.040,6.220,6.400,6.580,6.760,6.940,7.130,7.320,7.510,7.700,7.900
MITY_1,22.180,23.430,23.660,23.900,24.140,24.440,24.800,25.180,25.550,26.490,27.440,28.390,29.360,30.340,31.330,32.330,33.340,34.370,35.400,36.450,37.510,38.580,39.670,40.770,41.880,43.010,44.150,45.310,46.480,47.660
MYBS_P,64.890,48.220,48.710,49.190,49.680,50.310,51.060,51.830,52.600,54.530,56.480,58.450,60.440,62.460,64.490,66.550,68.640,70.750,72.880,75.040,77.220,79.430,81.670,83.930,86.220,88.540,90.890,93.270,95.680,98.110
NAIR_P,1.140,0.850,0.860,0.860,0.870,0.880,0.900,0.910,0.920,0.960,0.990,1.030,1.060,1.100,1.130,1.170,1.210,1.240,1.280,1.320,1.360,1.400,1.430,1.470,1.510,1.560,1.600,1.640,1.680,1.720
NEAR,2.110,2.040,2.060,2.080,2.110,2.130,2.160,2.200,2.230,2.310,2.390,2.480,2.560,2.650,2.730,2.820,2.910,3.000,3.090,3.180,3.270,3.370,3.460,3.560,3.650,3.750,3.850,3.950,4.050,4.160
NINF_1,71.100,75.090,75.840,76.600,77.370,78.330,79.510,80.700,81.910,84.910,87.950,91.020,94.120,97.250,100.430,103.630,106.880,110.160,113.480,116.840,120.240,123.680,127.170,130.690,134.260,137.870,141.530,145.230,148.980,152.780
NORM_1;SALL1,89.230,89.970,90.110,90.250,90.390,90.570,90.790,91.010,91.240,91.800,92.360,92.930,93.510,94.090,94.680,95.280,95.880,96.490,97.110,97.730,98.370,99.010,99.650,100.310,100.970,101.650,102.330,103.020,103.710,104.420
NORT_1,30.180,31.870,32.190,32.520,32.840,33.250,33.750,34.260,34.770,36.040,37.330,38.630,39.950,41.280,42.630,43.990,45.370,46.760,48.170,49.600,51.040,52.500,53.980,55.480,56.990,58.520,60.080,61.650,63.240,64.850
PADIB1,47.570,50.240,50.740,51.250,51.760,52.410,53.200,54.000,54.810,56.810,58.840,60.900,62.970,65.070,67.190,69.340,71.510,73.710,75.930,78.180,80.450,82.750,85.080,87.440,89.830,92.250,94.690,97.170,99.680,102.220
PEHS_P;STRI_P,19.810,14.720,14.870,15.020,15.170,15.360,15.590,15.820,16.060,16.650,17.240,17.840,18.450,19.060,19.690,20.320,20.950,21.600,22.250,22.900,23.570,24.250,24.930,25.620,26.320,27.030,27.740,28.470,29.200,29.950
PEMB_1,7.750,8.180,8.260,8.350,8.430,8.530,8.660,8.790,8.920,9.250,9.580,9.920,10.250,10.600,10.940,11.290,11.640,12.000,12.360,12.730,13.100,13.480,13.850,14.240,14.630,15.020,15.420,15.820,16.230,16.650
PENE_1,6.960,7.350,7.430,7.500,7.570,7.670,7.780,7.900,8.020,8.310,8.610,8.910,9.210,9.520,9.830,10.150,10.460,10.790,11.110,11.440,11.770,12.110,12.450,12.790,13.140,13.500,13.860,14.220,14.590,14.960
