Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUMF,0.992,1.289,1.601,1.885,2.182,2.923,3.450,4.106,4.872,5.783,7.080,8.132,9.300,10.570,11.892,13.075,14.713,16.552,18.660,20.699,21.601,23.468,25.239,26.914,28.318,28.010,29.459,31.151,33.023,35.032
DUNB,0.431,0.561,0.696,0.820,0.949,1.365,1.612,1.918,2.276,2.701,3.433,3.942,4.509,5.125,5.766,6.482,7.294,8.206,9.251,10.262,10.877,11.817,12.708,13.552,14.259,14.234,14.971,15.830,16.782,17.802
DUNF,0.775,1.007,1.251,1.472,1.704,2.458,2.901,3.452,4.097,4.862,6.188,7.106,8.128,9.238,10.393,11.695,13.161,14.806,16.690,18.515,19.638,21.335,22.945,24.468,25.744,25.712,27.042,28.595,30.313,32.157
DUNO_P,0.179,0.233,0.289,0.340,0.394,0.568,0.671,0.798,0.947,1.124,1.431,1.643,1.879,2.136,2.403,2.704,3.042,3.423,3.858,4.280,4.540,4.932,5.304,5.656,5.951,5.944,6.251,6.610,7.007,7.434
DYCE_P,0.617,0.802,0.996,1.172,1.357,1.845,2.178,2.591,3.075,3.650,4.499,5.167,5.909,6.717,7.556,8.342,9.388,10.561,11.905,13.207,13.826,15.021,16.155,17.227,18.126,17.964,18.894,19.978,21.179,22.467
EALI_6,2.874,3.737,4.640,5.461,6.323,7.119,8.402,9.997,11.864,14.082,15.581,17.892,20.464,23.260,26.167,29.601,33.311,37.475,42.244,46.862,52.612,57.158,61.471,65.551,68.970,74.532,78.389,82.889,87.871,93.215
EASO_1,5.493,7.141,8.868,10.437,12.085,13.567,16.014,19.054,22.612,26.838,29.872,34.302,39.233,44.593,50.167,55.590,62.557,70.376,79.333,88.006,97.558,105.988,113.986,121.551,127.892,136.485,143.549,151.789,160.913,170.698
ECCL,0.539,0.700,0.870,1.024,1.185,1.706,2.013,2.395,2.843,3.374,4.289,4.925,5.633,6.402,7.202,8.097,9.112,10.251,11.555,12.819,13.587,14.761,15.875,16.928,17.811,17.781,18.701,19.775,20.963,22.238
ECLA_1,3.406,4.428,5.499,6.472,7.494,8.386,9.898,11.777,13.976,16.588,18.513,21.259,24.315,27.637,31.091,34.911,39.287,44.197,49.823,55.269,61.666,66.995,72.050,76.832,80.840,86.677,91.162,96.396,102.190,108.404
EERH,1.664,2.163,2.686,3.162,3.661,5.268,6.218,7.398,8.780,10.421,13.245,15.210,17.396,19.773,22.244,25.008,28.142,31.660,35.690,39.591,41.963,45.589,49.029,52.283,55.011,54.917,57.759,61.075,64.746,68.683
