Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHAR_P,0.040,0.080,0.126,0.178,0.230,0.346,0.379,0.428,0.494,0.576,0.854,0.973,1.124,1.297,1.578,2.645,3.103,3.516,3.914,4.265,5.672,6.135,6.525,6.858,7.099,8.322,8.553,8.764,9.016,9.100
CHAS,0.022,0.043,0.068,0.096,0.124,0.180,0.197,0.223,0.257,0.300,0.439,0.500,0.578,0.667,0.811,1.353,1.588,1.799,2.003,2.182,2.894,3.131,3.329,3.499,3.622,4.236,4.354,4.461,4.589,4.632
CHIC_1,0.108,0.215,0.338,0.477,0.615,0.620,0.679,0.768,0.886,1.033,1.141,1.300,1.502,1.734,2.109,2.398,2.814,3.188,3.549,3.868,4.123,4.460,4.742,4.985,5.160,5.150,5.293,5.423,5.579,5.631
CHSI_1,0.610,1.220,1.917,2.701,3.485,3.531,3.867,4.372,5.044,5.885,6.363,7.249,8.377,9.665,11.760,12.977,15.227,17.253,19.203,20.928,21.757,23.534,25.027,26.307,27.232,27.097,27.850,28.534,29.355,29.629
CHTE_1,0.630,1.260,1.980,2.789,3.599,3.879,4.248,4.802,5.541,6.464,7.165,8.162,9.432,10.883,13.241,15.022,17.626,19.971,22.228,24.226,25.238,27.299,29.031,30.516,31.588,31.194,32.061,32.849,33.794,34.109
CITR_1,0.695,1.390,2.184,3.078,3.971,3.948,4.324,4.888,5.640,6.579,7.060,8.043,9.294,10.724,13.047,14.232,16.700,18.921,21.060,22.952,23.677,25.611,27.236,28.629,29.634,29.416,30.233,30.976,31.868,32.165
CLAY_P,0.018,0.035,0.055,0.078,0.101,0.151,0.166,0.187,0.216,0.252,0.374,0.426,0.492,0.568,0.691,1.157,1.358,1.539,1.713,1.867,2.482,2.685,2.855,3.001,3.107,3.642,3.743,3.835,3.945,3.982
CLYM,0.072,0.144,0.226,0.319,0.411,0.597,0.654,0.740,0.854,0.996,1.459,1.662,1.921,2.217,2.697,4.499,5.279,5.982,6.658,7.256,9.622,10.408,11.068,11.634,12.043,14.083,14.474,14.830,15.257,15.399
COAT,0.061,0.122,0.191,0.269,0.347,0.504,0.553,0.625,0.721,0.841,1.232,1.404,1.622,1.872,2.277,3.799,4.458,5.050,5.621,6.126,8.124,8.788,9.345,9.823,10.168,11.891,12.221,12.521,12.882,13.002
COCK,0.050,0.100,0.158,0.222,0.287,0.416,0.456,0.516,0.595,0.694,1.017,1.159,1.339,1.545,1.880,3.136,3.680,4.169,4.640,5.057,6.706,7.254,7.715,8.109,8.394,9.816,10.089,10.336,10.634,10.733
CONQA1;SASA,0.103,0.205,0.322,0.455,0.586,0.659,0.721,0.816,0.942,1.098,1.268,1.445,1.670,1.927,2.344,2.699,3.167,3.589,3.995,4.353,4.566,4.939,5.252,5.521,5.715,5.612,5.767,5.909,6.080,6.136
