Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHAS,0.108,0.139,0.187,0.253,0.344,0.473,0.651,0.895,1.225,1.540,1.893,2.298,2.748,3.226,3.693,4.157,4.587,4.961,5.281,5.553,5.821,6.028,6.127,6.073,6.005,5.918,5.817,5.724,5.629,5.529
CHIC_1,0.444,0.568,0.761,1.022,1.383,1.892,2.587,3.536,4.811,6.047,7.433,9.026,10.792,12.671,14.504,16.326,18.017,19.486,20.741,21.808,22.860,23.674,24.064,23.852,23.582,23.244,22.845,22.479,22.107,21.714
CHSI_1,2.591,3.219,4.097,5.123,6.330,7.743,9.267,10.827,12.249,15.397,18.927,22.982,27.479,32.264,36.930,41.570,45.873,49.614,52.811,55.526,58.206,60.279,61.272,60.731,60.045,59.183,58.167,57.236,56.287,55.287
CHTE_1,2.104,2.707,3.648,4.939,6.749,9.329,12.897,17.820,24.507,30.805,37.866,45.979,54.977,64.550,73.884,83.168,91.778,99.262,105.659,111.091,116.452,120.599,122.587,121.503,120.131,118.406,116.374,114.511,112.613,110.613
CITR_1,1.655,2.020,2.491,2.966,3.407,3.743,3.794,3.342,2.061,2.590,3.184,3.866,4.622,5.427,6.212,6.993,7.717,8.346,8.884,9.341,9.791,10.140,10.307,10.216,10.101,9.956,9.785,9.628,9.468,9.300
CLAY_P,0.024,0.030,0.040,0.054,0.073,0.099,0.135,0.184,0.249,0.313,0.385,0.467,0.559,0.656,0.751,0.845,0.932,1.008,1.073,1.129,1.183,1.225,1.245,1.234,1.220,1.203,1.182,1.163,1.144,1.124
CLYM,0.111,0.144,0.195,0.265,0.365,0.509,0.710,0.989,1.370,1.722,2.117,2.570,3.073,3.608,4.130,4.649,5.131,5.549,5.906,6.210,6.510,6.742,6.853,6.792,6.716,6.619,6.506,6.401,6.295,6.183
COAT,0.083,0.111,0.159,0.231,0.341,0.510,0.761,1.127,1.650,2.074,2.549,3.096,3.701,4.346,4.974,5.600,6.179,6.683,7.114,7.479,7.841,8.120,8.254,8.180,8.088,7.972,7.835,7.710,7.582,7.447
COCK,0.374,0.473,0.622,0.815,1.070,1.414,1.862,2.446,3.193,4.013,4.933,5.990,7.163,8.410,9.626,10.836,11.957,12.933,13.766,14.474,15.172,15.713,15.971,15.830,15.652,15.427,15.162,14.919,14.672,14.411
CONQA1;SASA,0.536,0.718,1.032,1.506,2.232,3.348,5.002,7.426,10.900,13.700,16.842,20.450,24.452,28.708,32.860,36.990,40.818,44.148,46.992,49.408,51.792,53.636,54.520,54.040,53.428,52.662,51.758,50.930,50.084,49.196
COUA_P,0.364,0.465,0.620,0.827,1.111,1.508,2.043,2.766,3.729,4.687,5.762,6.996,8.365,9.822,11.242,12.655,13.965,15.104,16.077,16.904,17.719,18.350,18.653,18.488,18.279,18.016,17.707,17.424,17.135,16.831
COVE_1,4.182,5.279,6.899,8.961,11.646,15.200,19.730,25.497,32.707,41.113,50.537,61.364,73.373,86.149,98.607,110.997,122.488,132.476,141.014,148.263,155.418,160.953,163.606,162.160,160.329,158.026,155.314,152.829,150.294,147.625
COWL_1;ECLA_H,3.502,4.359,5.564,6.987,8.682,10.705,12.947,15.340,17.695,22.242,27.341,33.199,39.696,46.608,53.348,60.050,66.267,71.671,76.290,80.212,84.083,87.077,88.513,87.730,86.740,85.494,84.027,82.682,81.311,79.867
COYL,0.359,0.472,0.660,0.933,1.340,1.948,2.830,4.099,5.889,7.403,9.100,11.050,13.212,15.513,17.756,19.987,22.056,23.855,25.392,26.697,27.986,28.983,29.460,29.200,28.870,28.456,27.967,27.519,27.063,26.583
CRAI_P,0.165,0.212,0.283,0.380,0.513,0.700,0.955,1.302,1.768,2.222,2.731,3.317,3.966,4.656,5.330,5.999,6.620,7.160,7.622,8.013,8.400,8.699,8.843,8.764,8.666,8.541,8.394,8.260,8.123,7.979
CREB_1,1.397,1.850,2.604,3.720,5.393,7.917,11.606,16.948,24.522,30.823,37.889,46.007,55.010,64.589,73.929,83.218,91.833,99.322,105.722,111.157,116.522,120.672,122.660,121.576,120.203,118.477,116.444,114.580,112.680,110.679
CROO,0.676,0.846,1.090,1.386,1.754,2.214,2.762,3.402,4.128,5.188,6.378,7.744,9.260,10.872,12.444,14.008,15.458,16.718,17.796,18.712,19.614,20.312,20.648,20.466,20.234,19.944,19.602,19.288,18.968,18.630
CUMB,0.177,0.236,0.334,0.482,0.705,1.044,1.542,2.268,3.302,4.150,5.102,6.195,7.407,8.696,9.954,11.205,12.365,13.373,14.235,14.967,15.689,16.248,16.515,16.370,16.185,15.952,15.678,15.428,15.172,14.902
CUPA,0.565,0.730,0.993,1.358,1.880,2.633,3.691,5.169,7.200,9.050,11.125,13.508,16.152,18.964,21.707,24.434,26.963,29.162,31.041,32.637,34.212,35.431,36.015,35.696,35.293,34.786,34.190,33.642,33.084,32.497
CURR,0.216,0.271,0.351,0.450,0.575,0.734,0.928,1.164,1.442,1.813,2.228,2.706,3.235,3.799,4.348,4.894,5.401,5.841,6.218,6.537,6.853,7.097,7.214,7.150,7.069,6.968,6.848,6.739,6.627,6.509
DALM3,0.051,0.066,0.089,0.120,0.164,0.226,0.311,0.429,0.589,0.740,0.909,1.104,1.320,1.550,1.774,1.997,2.204,2.384,2.537,2.668,2.797,2.896,2.944,2.918,2.885,2.844,2.795,2.750,2.704,2.656
DEVM,0.037,0.049,0.068,0.096,0.137,0.199,0.289,0.419,0.601,0.756,0.929,1.128,1.349,1.584,1.813,2.041,2.252,2.435,2.592,2.726,2.857,2.959,3.008,2.981,2.947,2.905,2.855,2.810,2.763,2.714
DEVO,0.148,0.193,0.267,0.371,0.524,0.749,1.070,1.527,2.164,2.720,3.344,4.060,4.855,5.700,6.524,7.344,8.104,8.765,9.330,9.809,10.283,10.649,10.825,10.729,10.608,10.455,10.276,10.112,9.944,9.767
DEWP,0.067,0.084,0.109,0.139,0.177,0.227,0.287,0.359,0.445,0.559,0.688,0.835,0.998,1.172,1.342,1.510,1.667,1.803,1.919,2.017,2.115,2.190,2.226,2.207,2.181,2.150,2.113,2.079,2.045,2.009
DOUN_P,0.001,0.002,0.002,0.003,0.004,0.006,0.009,0.013,0.019,0.023,0.029,0.035,0.042,0.049,0.056,0.063,0.070,0.076,0.080,0.084,0.089,0.092,0.093,0.092,0.091,0.090,0.088,0.087,0.086,0.084
DRAK_1,0.816,1.048,1.411,1.906,2.598,3.581,4.937,6.803,9.331,11.728,14.417,17.506,20.931,24.576,28.130,31.664,34.943,37.792,40.227,42.296,44.337,45.916,46.672,46.260,45.738,45.081,44.307,43.598,42.875,42.114
DRAX_1,0.126,0.164,0.224,0.308,0.430,0.607,0.857,1.209,1.696,2.131,2.620,3.181,3.804,4.466,5.112,5.754,6.350,6.867,7.310,7.686,8.057,8.343,8.481,8.406,8.311,8.192,8.051,7.922,7.791,7.653
DRCR,0.023,0.030,0.041,0.057,0.080,0.112,0.159,0.224,0.314,0.395,0.485,0.589,0.704,0.827,0.947,1.066,1.176,1.272,1.354,1.423,1.492,1.545,1.570,1.557,1.539,1.517,1.491,1.467,1.443,1.417
DRUM,0.231,0.294,0.389,0.513,0.681,0.911,1.216,1.622,2.151,2.703,3.323,4.035,4.825,5.665,6.484,7.298,8.054,8.711,9.272,9.749,10.219,10.583,10.758,10.663,10.542,10.391,10.213,10.049,9.883,9.707
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DUDH_P,0.050,0.062,0.082,0.106,0.138,0.180,0.234,0.302,0.388,0.487,0.599,0.727,0.869,1.021,1.168,1.315,1.451,1.569,1.670,1.756,1.841,1.907,1.938,1.921,1.899,1.872,1.840,1.810,1.780,1.749
DUGR_P,0.045,0.058,0.081,0.114,0.162,0.233,0.336,0.483,0.690,0.867,1.066,1.294,1.547,1.817,2.080,2.341,2.583,2.794,2.974,3.127,3.278,3.394,3.450,3.420,3.381,3.333,3.275,3.223,3.170,3.113
DUMF,0.128,0.170,0.242,0.346,0.504,0.742,1.094,1.604,2.328,2.926,3.596,4.368,5.222,6.132,7.018,7.900,8.718,9.428,10.036,10.552,11.062,11.456,11.644,11.542,11.410,11.246,11.054,10.876,10.696,10.506
DUNB,0.263,0.333,0.437,0.572,0.751,0.990,1.302,1.706,2.222,2.793,3.434,4.169,4.985,5.853,6.699,7.541,8.322,9.000,9.580,10.073,10.559,10.935,11.115,11.017,10.893,10.736,10.552,10.383,10.211,10.030
DUNF,0.140,0.182,0.247,0.338,0.468,0.656,0.919,1.288,1.795,2.257,2.774,3.368,4.027,4.728,5.412,6.092,6.723,7.271,7.740,8.138,8.530,8.834,8.980,8.900,8.800,8.673,8.525,8.388,8.249,8.103
DUNO_P,0.045,0.058,0.080,0.110,0.153,0.215,0.304,0.428,0.599,0.753,0.925,1.124,1.344,1.578,1.806,2.033,2.243,2.426,2.583,2.715,2.847,2.948,2.996,2.970,2.936,2.894,2.845,2.799,2.753,2.704
DYCE_P,0.170,0.218,0.292,0.394,0.535,0.734,1.007,1.382,1.887,2.372,2.916,3.541,4.233,4.971,5.690,6.404,7.068,7.644,8.136,8.555,8.968,9.287,9.440,9.356,9.251,9.118,8.961,8.818,8.672,8.518
EALI_6,1.801,2.228,2.814,3.479,4.229,5.059,5.870,6.565,6.965,8.755,10.762,13.067,15.625,18.345,20.998,23.637,26.084,28.210,30.028,31.572,33.096,34.275,34.839,34.532,34.141,33.651,33.074,32.544,32.005,31.436
EASO_1,2.279,2.878,3.766,4.898,6.378,8.343,10.858,14.073,18.113,22.768,27.987,33.983,40.633,47.708,54.607,61.468,67.832,73.364,78.091,82.106,86.069,89.134,90.603,89.802,88.788,87.513,86.011,84.634,83.231,81.753
ECCL,0.203,0.259,0.347,0.465,0.628,0.856,1.168,1.591,2.159,2.713,3.335,4.050,4.843,5.686,6.508,7.326,8.084,8.743,9.307,9.785,10.257,10.623,10.798,10.702,10.581,10.430,10.251,10.086,9.919,9.743
ECLA_1,9.154,11.271,14.117,17.228,20.555,23.937,26.699,28.093,26.893,33.804,41.553,50.455,60.330,70.834,81.078,91.265,100.714,108.926,115.946,121.907,127.790,132.341,134.522,133.333,131.828,129.934,127.704,125.661,123.577,121.382
EERH,0.395,0.511,0.694,0.948,1.309,1.830,2.559,3.576,4.972,6.250,7.683,9.328,11.154,13.096,14.990,16.874,18.620,20.139,21.437,22.539,23.627,24.468,24.871,24.651,24.373,24.023,23.611,23.233,22.848,22.442
EKIL,0.059,0.076,0.103,0.140,0.193,0.268,0.372,0.517,0.715,0.899,1.105,1.342,1.605,1.884,2.157,2.428,2.679,2.897,3.084,3.243,3.399,3.520,3.578,3.547,3.507,3.456,3.397,3.343,3.287,3.229
EKIS,0.006,0.007,0.010,0.015,0.020,0.029,0.041,0.058,0.083,0.104,0.128,0.155,0.185,0.217,0.249,0.280,0.309,0.334,0.356,0.374,0.392,0.406,0.413,0.409,0.405,0.399,0.392,0.386,0.379,0.372
ELDE,0.436,0.533,0.659,0.788,0.911,1.012,1.045,0.958,0.669,0.841,1.033,1.255,1.500,1.761,2.016,2.270,2.504,2.709,2.883,3.031,3.178,3.291,3.345,3.315,3.278,3.231,3.175,3.125,3.073,3.018
ELGI_P,0.035,0.047,0.066,0.094,0.137,0.201,0.295,0.432,0.626,0.786,0.967,1.174,1.404,1.648,1.886,2.123,2.343,2.534,2.697,2.836,2.973,3.079,3.129,3.102,3.067,3.023,2.971,2.923,2.875,2.824
ELLA_1,1.602,2.085,2.861,3.962,5.556,7.893,11.214,15.912,22.440,28.206,34.672,42.100,50.339,59.105,67.652,76.152,84.036,90.889,96.746,101.720,106.629,110.426,112.246,111.254,109.998,108.417,106.557,104.852,103.113,101.282
ELST_1,4.148,5.146,6.532,8.133,9.989,12.123,14.352,16.519,18.297,22.999,28.271,34.328,41.046,48.193,55.163,62.093,68.522,74.109,78.885,82.941,86.944,90.040,91.524,90.715,89.691,88.402,86.885,85.495,84.077,82.584
