Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRID_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
BRIM_1,0.000,0.000,0.000,0.510,1.140,1.760,2.870,4.210,6.030,8.440,11.630,15.520,19.280,24.370,27.660,30.260,30.020,29.780,30.940,31.160,32.780,34.380,35.970,37.540,39.110,40.660,42.200,43.730,45.250,46.750
BROA_P,0.000,0.000,0.000,0.020,0.050,0.080,0.110,0.140,0.180,0.250,0.320,0.400,0.480,0.580,0.660,0.740,0.790,0.840,0.910,0.960,1.040,1.120,1.200,1.290,1.370,1.460,1.560,1.650,1.750,1.850
BROR_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
BROX,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
BRWA1,233.060,235.140,238.130,240.170,242.680,245.180,249.600,254.980,262.260,271.910,284.670,300.210,315.260,335.590,348.770,359.180,358.210,357.250,361.900,362.790,369.240,375.640,382.000,388.300,394.560,400.770,406.930,413.050,419.120,425.130
BUMU_P,44.960,49.830,52.300,52.320,52.340,52.360,52.390,52.420,52.450,52.510,52.560,52.630,52.690,52.780,52.850,52.920,52.960,53.000,53.050,53.100,53.160,53.230,53.300,53.370,53.440,53.520,53.590,53.670,53.750,53.840
BURM_1,294.830,297.460,301.250,306.840,313.750,320.620,332.800,347.580,367.600,394.130,429.220,471.980,513.340,569.270,605.500,634.120,631.480,628.830,641.630,644.060,661.800,679.410,696.880,714.220,731.430,748.510,765.460,782.270,798.960,815.510
BUSH_1,11.070,11.170,11.310,11.460,11.630,11.810,12.130,12.510,13.030,13.720,14.630,15.740,16.820,18.270,19.210,19.960,19.890,19.820,20.150,20.210,20.670,21.130,21.590,22.040,22.480,22.930,23.370,23.800,24.240,24.670
BUST_1,0.000,0.000,0.000,0.290,0.650,1.010,1.640,2.410,3.450,4.830,6.650,8.870,11.020,13.920,15.810,17.290,17.150,17.020,17.680,17.810,18.730,19.640,20.550,21.450,22.350,23.230,24.110,24.990,25.860,26.710
CAAD_P,1.000,1.110,1.160,1.210,1.260,1.320,1.380,1.450,1.530,1.670,1.800,1.960,2.120,2.320,2.490,2.650,2.750,2.840,2.970,3.080,3.240,3.400,3.570,3.740,3.910,4.090,4.270,4.460,4.660,4.850
CAMB_01,15.350,15.490,15.680,15.940,16.250,16.560,17.120,17.790,18.700,19.900,21.500,23.440,25.320,27.860,29.510,30.810,30.690,30.570,31.150,31.260,32.070,32.870,33.670,34.450,35.240,36.010,36.780,37.550,38.310,39.060
CANTN1;RICH1;RICH_J,166.710,168.200,170.340,171.560,173.070,174.570,177.220,180.450,184.810,190.610,198.260,207.590,216.610,228.810,236.720,242.970,242.390,241.810,244.610,245.130,249.010,252.850,256.660,260.450,264.190,267.930,271.620,275.290,278.930,282.540
CAPEA1,13.360,13.480,13.650,13.730,13.840,13.940,14.130,14.350,14.650,15.060,15.590,16.240,16.860,17.710,18.260,18.690,18.650,18.610,18.810,18.840,19.110,19.380,19.640,19.910,20.170,20.430,20.680,20.940,21.190,21.440
CARE_1,15.080,15.220,15.410,15.490,15.600,15.700,15.890,16.110,16.420,16.820,17.350,18.000,18.620,19.470,20.020,20.450,20.410,20.370,20.570,20.600,20.870,21.140,21.400,21.670,21.930,22.190,22.440,22.700,22.950,23.200
CARR_1,9.890,9.980,10.110,10.190,10.290,10.400,10.580,10.810,11.110,11.510,12.040,12.690,13.320,14.170,14.720,15.150,15.110,15.070,15.260,15.300,15.570,15.830,16.100,16.360,16.620,16.880,17.140,17.390,17.650,17.900
CASS_P,0.000,0.000,0.000,0.090,0.190,0.290,0.410,0.530,0.680,0.950,1.200,1.490,1.790,2.170,2.490,2.790,2.970,3.140,3.400,3.600,3.890,4.200,4.510,4.820,5.150,5.490,5.830,6.190,6.550,6.920
CATY,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
