Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHAS,0.193,0.269,0.408,0.566,0.741,0.891,1.073,1.326,1.597,1.897,2.142,2.417,2.768,3.177,3.649,4.031,4.072,4.845,5.590,6.305,6.792,7.134,7.724,8.324,8.921,9.275,9.443,9.869,10.258,10.607,10.919
CHIC_1,0.882,1.230,1.869,2.593,3.393,4.076,4.582,5.661,6.822,8.103,9.150,9.728,11.141,12.788,14.688,16.223,15.827,18.830,21.724,24.506,26.398,27.411,29.680,31.984,34.277,35.637,36.219,37.855,39.346,40.683,41.880
CHSI_1,2.559,3.571,5.425,7.527,9.851,11.832,14.072,17.384,20.949,24.884,28.099,32.236,36.920,42.376,48.675,53.762,57.520,68.432,78.950,89.061,95.934,104.259,112.891,121.653,130.376,135.549,140.121,146.448,152.215,157.391,162.019
CHTE_1,2.793,3.898,5.921,8.215,10.752,12.914,16.703,20.635,24.866,29.536,33.352,39.887,45.682,52.433,60.227,66.521,74.385,88.497,102.099,115.175,124.063,136.664,147.980,159.465,170.899,177.681,184.843,193.188,200.796,207.624,213.729
CITR_1,2.509,3.501,5.318,7.378,9.656,11.599,14.378,17.763,21.405,25.425,28.710,32.320,37.016,42.487,48.802,53.902,55.694,66.259,76.444,86.233,92.888,97.878,105.982,114.208,122.397,127.254,129.401,135.244,140.570,145.349,149.623
CLAY_P,0.102,0.142,0.216,0.300,0.392,0.471,0.559,0.690,0.831,0.988,1.115,1.238,1.418,1.627,1.869,2.065,2.049,2.438,2.812,3.173,3.417,3.553,3.847,4.145,4.442,4.619,4.680,4.892,5.084,5.257,5.412
CLYM,0.640,0.894,1.357,1.883,2.465,2.961,3.567,4.407,5.311,6.308,7.123,8.035,9.202,10.562,12.132,13.400,13.539,16.108,18.583,20.963,22.581,23.717,25.681,27.674,29.659,30.836,31.395,32.812,34.104,35.264,36.301
COAT,0.541,0.755,1.146,1.590,2.081,2.500,3.012,3.721,4.484,5.326,6.014,6.784,7.770,8.918,10.244,11.314,11.431,13.600,15.691,17.700,19.066,20.025,21.684,23.366,25.042,26.036,26.508,27.704,28.796,29.775,30.650
COCK,0.446,0.623,0.946,1.313,1.718,2.064,2.486,3.072,3.701,4.397,4.965,5.600,6.414,7.362,8.456,9.340,9.437,11.227,12.953,14.611,15.739,16.531,17.900,19.289,20.672,21.492,21.882,22.870,23.771,24.579,25.302
CONQA1;SASA,0.863,1.203,1.828,2.536,3.319,3.987,5.281,6.523,7.860,9.337,10.543,10.814,12.384,14.215,16.328,18.035,16.432,19.549,22.554,25.443,27.407,26.473,28.665,30.890,33.105,34.418,34.607,36.170,37.595,38.873,40.015
